"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,4,0.16,0.5,2,2,1,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860557,1.00006995991085,4.03097629414113,1.9987318466067,-1.8257026922503,0.99617452966262,4.06049158653786,1.9915146506142,-1.81028608702144,1.0001436723977,4.03236062593588,1.99856372786175,-1.8257490006541
8000,0.7,4,0.16,0.5,2,2,1,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.8234251386062,1.00183687291986,4.02380927710294,1.99555520143463,-1.84428705814198,0.991461039591494,4.04147887872713,1.99799937068144,-1.82180448221771,1.0023076070544,4.02575868880062,1.99513163274148,-1.84456394563172
8000,0.8,4,0.16,0.5,2,2,1,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860623,1.00747394550965,3.98364061734196,1.99409916112389,-1.84961104885551,0.973513198728727,4.163443094901,2.00607414861859,-1.83590673217138,1.00874922510538,3.98566371493933,1.99326594067694,-1.85006680898438
8000,0.6,4,0.16,0.5,2,2,0,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860557,1.00006995991085,4.03097629414113,1.9987318466067,-1.8257026922503,1.07946408228352,3.29248194584322,2.10661371604252,-1.77685451813702,0.999869892378469,4.03249595544072,1.9986371620865,-1.82570322548435
8000,0.7,4,0.16,0.5,2,2,0,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.8234251386062,1.00183687291986,4.02380927710294,1.99555520143463,-1.84428705814198,1.11693109639312,2.84708279904555,2.14280496337573,-1.73073864043947,1.00152988928386,4.0268691060992,1.99530614977501,-1.84433715399893
8000,0.8,4,0.16,0.5,2,2,0,1,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860623,1.00747394550965,3.98364061734196,1.99409916112389,-1.84961104885551,9.49540183704099,-48.1240731736411,5.74598800617106,-2.18819506989858,1.00675747437607,3.98974347639516,1.99367911349982,-1.8495719984583
8000,0.6,4,0.16,0.5,2,2,1,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860557,1.00006995991085,4.03097629414113,1.9987318466067,-1.8257026922503,0.99617452966262,4.06049158653786,1.9915146506142,-1.81028608702144,1.00014034003549,4.03255433608683,1.9985258605325,-1.82570581632868
8000,0.7,4,0.16,0.5,2,2,1,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.8234251386062,1.00183687291986,4.02380927710294,1.99555520143463,-1.84428705814198,0.991461039591494,4.04147887872713,1.99799937068144,-1.82180448221771,1.00216527506149,4.02637293304493,1.99510974230096,-1.84455075497111
8000,0.8,4,0.16,0.5,2,2,1,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860623,1.00747394550965,3.98364061734196,1.99409916112389,-1.84961104885551,0.973513198728727,4.163443094901,2.00607414861859,-1.83590673217138,1.00863192340768,3.98576251321158,1.993389941323,-1.85015143897865
8000,0.6,4,0.16,0.5,2,2,0,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860557,1.00006995991085,4.03097629414113,1.9987318466067,-1.8257026922503,1.07946408228352,3.29248194584322,2.10661371604252,-1.77685451813702,0.999767743513728,4.03292858806784,1.99860965693163,-1.82564929169548
8000,0.7,4,0.16,0.5,2,2,0,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.8234251386062,1.00183687291986,4.02380927710294,1.99555520143463,-1.84428705814198,1.11693109639312,2.84708279904555,2.14280496337573,-1.73073864043947,1.00128469327956,4.0279599535973,1.99527742144104,-1.84428298362553
8000,0.8,4,0.16,0.5,2,2,0,0,50,20,4,1,1.00480767546379,3.99451054460313,1.99605616536216,-1.82342513860623,1.00747394550965,3.98364061734196,1.99409916112389,-1.84961104885551,9.49540183704099,-48.1240731736411,5.74598800617106,-2.18819506989858,1.0064819676386,3.99131314267638,1.99370493732024,-1.84956662545907
8000,0.6,4,0.16,0.5,2,2,1,1,50,20,4,2,0.997017498158883,3.98958409260569,2.00193682710234,-1.81692249285953,0.980477386639281,4.12405622575625,1.98751913344349,-1.80251804037066,0.993632199315621,4.01855610198305,1.99100455871253,-1.80930293463187,0.980283978535413,4.1256716467305,1.98752402286121,-1.80252454113074
8000,0.7,4,0.16,0.5,2,2,1,1,50,20,4,2,0.997017498158883,3.98958409260569,2.00193682710234,-1.81692249285188,0.985333577742508,4.05708185327753,1.99378805958696,-1.80757922565924,0.989122091052514,4.07141356445642,1.98616389208227,-1.82136535994839,0.985195849220902,4.05978171373282,1.99367738179179,-1.80767848072389
8000,0.8,4,0.16,0.5,2,2,1,1,50,20,4,2,0.997017498158883,3.98958409260569,2.00193682710234,-1.81692249250712,0.990101400281891,4.10419048699954,1.97257850445651,-1.76408286065598,0.988055766041333,4.09983046988285,1.98088505145115,-1.78777518627641,0.989665709931796,4.10996111162014,1.97241950317466,-1.76411207750215
