"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,4,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523549,0.998550676157902,3.95808999867975,1.99474829080443,-1.84536063237123,1.00258651537217,3.99190817559066,1.98454759093539,-1.84404350348557,0.998481478247902,3.95995241269412,1.99452475682089,-1.84534541241373
8000,0.7,4,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522432822,1.00349388691396,3.88743250212472,2.01191446371496,-1.83403938168924,1.00558537689206,4.01123357381361,1.98108278493882,-1.829772761892,1.00308240650547,3.89070036974157,2.01212504917611,-1.83397158118664
8000,0.8,4,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523628,1.00646067726922,3.87257509071532,2.01484803403236,-1.82521661273565,1.01125960506245,4.01245726452691,1.97454127147089,-1.81531778165216,1.0051077521207,3.8807149567611,2.01555692861091,-1.82512130623921
8000,0.6,4,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523549,0.998550676157902,3.95808999867975,1.99474829080443,-1.84536063237123,1.07874633366844,3.23892729934385,2.10816103798485,-1.81292834800226,0.998278764456328,3.95986918458511,1.99459462073732,-1.84533784264441
8000,0.7,4,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522432822,1.00349388691396,3.88743250212472,2.01191446371496,-1.83403938168924,1.11671779474368,2.86511133116312,2.13705547823322,-1.76521948538692,1.00260019311758,3.89117724523002,2.01205341816351,-1.83393603105367
8000,0.8,4,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523628,1.00646067726922,3.87257509071532,2.01484803403236,-1.82521661273565,1.13423331639002,2.53065547454684,2.14392713785284,-1.69160211714121,1.0041073074877,3.8825788787997,2.01531789136934,-1.82489526239057
8000,0.6,4,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523549,0.998550676157902,3.95808999867975,1.99474829080443,-1.84536063237123,1.00258651537217,3.99190817559066,1.98454759093539,-1.84404350348557,0.998507098160225,3.95990310249904,1.99454840522447,-1.84527834997534
8000,0.7,4,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522432822,1.00349388691396,3.88743250212472,2.01191446371496,-1.83403938168924,1.00558537689206,4.01123357381361,1.98108278493882,-1.829772761892,1.00328700676518,3.89045837088269,2.01199857375264,-1.8339602219006
8000,0.8,4,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523628,1.00646067726922,3.87257509071532,2.01484803403236,-1.82521661273565,1.01125960506245,4.01245726452691,1.97454127147089,-1.81531778165216,1.00567310028253,3.87914662189047,2.01532177939229,-1.82523337174019
8000,0.6,4,0.16,0.5,2,2,0,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523549,0.998550676157902,3.95808999867975,1.99474829080443,-1.84536063237123,1.07874633366844,3.23892729934385,2.10816103798485,-1.81292834800226,0.99820880772518,3.96008375113601,1.99461741960661,-1.84526298965523
8000,0.7,4,0.16,0.5,2,2,0,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522432822,1.00349388691396,3.88743250212472,2.01191446371496,-1.83403938168924,1.11671779474368,2.86511133116312,2.13705547823322,-1.76521948538692,1.00259897485163,3.8916728140418,2.0119407207943,-1.83387435517337
8000,0.8,4,0.16,0.5,2,2,0,0,50,20,4,7000001,1.0012507832889,3.98529592215656,1.99629486385798,-1.83282522523628,1.00646067726922,3.87257509071532,2.01484803403236,-1.82521661273565,1.13423331639002,2.53065547454684,2.14392713785284,-1.69160211714121,1.0042317763528,3.88337597664694,2.01508986113428,-1.82492052820302
8000,0.6,4,0.16,0.5,2,2,1,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.84609922566692,0.990471960496764,4.03104169532207,2.00426498573053,-1.91770385552559,0.98352561138021,4.02304261311598,2.01071655272874,-1.89369396920216,0.990588949037588,4.03213627205103,2.00408813877821,-1.91777534240144
8000,0.7,4,0.16,0.5,2,2,1,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.84609922565933,0.993834840150961,4.01031945027864,2.00855035512292,-1.92374532238503,0.9775960314358,4.04352144328787,2.01880789448586,-1.90035902060844,0.994039131523049,4.01237354083469,2.00839688840673,-1.92393011236501
8000,0.8,4,0.16,0.5,2,2,1,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.8460992256691,0.99829170027516,4.00995398600715,2.00693000312264,-1.89598142636675,0.986444566747468,4.02007887506603,2.00831902390986,-1.89393090280802,0.998660694277246,4.01318973987906,2.00694141069932,-1.89645054842501
8000,0.6,4,0.16,0.5,2,2,0,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.84609922566692,0.990471960496764,4.03104169532207,2.00426498573053,-1.91770385552559,1.05898785064076,3.31852350808951,2.11980975477982,-1.84897632456761,0.990341395991072,4.03239919786212,2.00411336653565,-1.91771690098732
8000,0.7,4,0.16,0.5,2,2,0,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.84609922565933,0.993834840150961,4.01031945027864,2.00855035512292,-1.92374532238503,1.08591916653104,2.96676430486973,2.15867297785502,-1.80295344459889,0.993469344353406,4.01323531251627,2.0083777525323,-1.92377209993539
8000,0.8,4,0.16,0.5,2,2,0,1,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.8460992256691,0.99829170027516,4.00995398600715,2.00693000312264,-1.89598142636675,1.10566702302522,2.61613169592569,2.16559496909309,-1.70436931473056,0.997066168264065,4.01801098940699,2.00673247765781,-1.89596307856762
8000,0.6,4,0.16,0.5,2,2,1,0,50,20,4,7000002,0.989284592752931,4.00748784411878,2.01235606195765,-1.84609922566692,0.990471960496764,4.03104169532207,2.00426498573053,-1.91770385552559,0.98352561138021,4.02304261311598,2.01071655272874,-1.89369396920216,0.990541286076556,4.03222260782772,2.00416104788864,-1.91769530090004
