"n","q","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.ml.0.B1","B.ml.0.B2","B.ml.0.B3","B.ml.0.B4","B.ml.1.B1","B.ml.1.B2","B.ml.1.B3","B.ml.1.B4","B.ml.2.B1","B.ml.2.B2","B.ml.2.B3","B.ml.2.B4","B.sp.00.B1","B.sp.00.B2","B.sp.00.B3","B.sp.00.B4","B.sp.01.B1","B.sp.01.B2","B.sp.01.B3","B.sp.01.B4","B.sp.10.B1","B.sp.10.B2","B.sp.10.B3","B.sp.10.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.ml.01","V.ml.02","V.ml.03","V.ml.04","V.ml.11","V.ml.12","V.ml.13","V.ml.14","V.ml.21","V.ml.22","V.ml.23","V.ml.24","V.sp.001","V.sp.002","V.sp.003","V.sp.004","V.sp.011","V.sp.012","V.sp.013","V.sp.014","V.sp.101","V.sp.102","V.sp.103","V.sp.104","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224"
8000,0.8,1000001,0.991566251575071,10.0515180702565,2.00344140473314,-0.0234322087997191,1.14175962169397,9.74866999842223,1.8549500816994,-0.0535097919945038,2.05323000780977,7.99125948696075,0.851647333316149,0.202939615074179,1.10084275739077,9.8343907649294,1.87164043876088,-0.0218661274933338,1.08991873630492,9.87231756988541,1.87164444725118,0.00545963829102246,1.14773516369139,9.71653689452374,1.85574260971147,-0.0526906067440406,1.14786874255904,9.71708282923344,1.85455426754131,-0.0525827643299912,1.12313758984342,9.82059301314843,1.86122209132691,-0.0521165921598586,1.12347199620498,9.82014181434629,1.86067441492254,-0.0519909418562535,1.10241833898776,9.89129117533463,1.87044348235549,-0.0516347471948626,0.0361468937908777,0.0515918635435442,0.026127643740408,0.00803002849129329,0.0753885037664283,0.18087140380671,0.0647808320546965,0.0192112096934796,0.0375050105277807,0.0513362697298981,0.0329242247532211,0.0127428893741558,0.047149272713506,0.0712060764202506,0.0413984504063746,0.0151600162408384,0.0462287975721673,0.068648648175204,0.0402412433138332,0.0147813416819335,0.0750681056423933,0.179476229980991,0.0646550312032593,0.0192058695958305,0.0750672965161528,0.179462834226087,0.0646568798128019,0.019205767110806,0.0748864548896251,0.178176669491968,0.0646394241892238,0.0191954758660235,0.0748736687281472,0.178114936622695,0.064633302511305,0.0191947275602751,0.0747001318598666,0.177053914065519,0.0645810566607168,0.0191834588553619
8000,0.8,1000002,0.967144117321774,10.0614222055392,2.00346035792899,0.00412585059700898,0.989542591161704,9.95905539557742,2.04354618059298,0.0289476567574408,1.95804602297722,8.23700238358317,0.902537614724805,0.272787346148014,0.936387310610203,10.0525984342282,2.03924264441899,0.0422262185229697,1.14943895159786,9.66222831842805,1.86122025436114,0.072235353383113,0.997720110482675,9.91548909076556,2.04626755535034,0.0289269188013388,0.99780895127108,9.9161314980493,2.04571784370628,0.0289752235062316,0.982519547675076,9.98520726269302,2.04782500486879,0.0282072709536502,0.983913835224973,9.98214960364182,2.04840918273042,0.0281948852278889,0.983154652680044,9.98645922594715,2.04254239186264,0.027530547376576,0.0353857895628664,0.0512440104914058,0.0255471191329854,0.00792068284808466,0.0712222144371763,0.168944058059262,0.0596511826955815,0.017991946766593,0.0371912129874932,0.0520359877769096,0.0320752960020209,0.0120358740338624,0.0456779617126028,0.0700182158302372,0.0385722890409581,0.0144738022743738,0.044796213107923,0.0668044446545318,0.0384450120315368,0.0141205444392437,0.0709400837206302,0.167777680337657,0.0595486499662864,0.0179853355314796,0.0709376761726958,0.167758069485178,0.0595500914857463,0.0179851163090764,0.0708443717938441,0.16694745276901,0.0595629546759334,0.0179776905087977,0.0708260414980337,0.166875432849214,0.0595497198604131,0.0179765367729601,0.0707682963310284,0.16654675839744,0.0595550653154815,0.0179727278361057
8000,0.8,1000003,1.04505133016538,9.92617321802466,1.97437473742964,0.0105896770094079,1.12124252253885,9.58659773780811,1.96969781721036,0.0546739091107323,2.10953651576661,7.92942237815609,0.818246865316672,0.269682116931817,1.12647911405661,9.81598911563942,1.88178353858649,0.030355700756948,0.856400022753941,10.2584548653446,2.14536635774656,0.0707300489840837,1.12111389251259,9.56806322782626,1.97676773034843,0.0528038579694852,1.12153092025259,9.56783337187473,1.97543561917416,0.0527783072511242,1.0911439537227,9.70338018895256,1.97976808876692,0.0516689347352407,1.09292582416075,9.69871210105992,1.97869488398782,0.0514341672876272,1.0522659470117,9.7939989541341,2.02769164755452,0.0539436007482608,0.0358016748174596,0.0513284434847262,0.0257281773781042,0.00785939685347943,0.0737254774528958,0.17235354053243,0.0618578244827544,0.016635310400137,0.0366025987627311,0.0498481946619663,0.0320543390435108,0.0116850418605359,0.0470247204991431,0.0708960911892698,0.0403492817133041,0.0140869594269005,0.0449250111764999,0.0677875489594003,0.036329948082267,0.0137928578512072,0.0732864059187873,0.170493106619293,0.0616849407477382,0.0166278720821489,0.0732879552968679,0.170483661199498,0.061689854851846,0.0166276830358619,0.0731776317516033,0.169778502562553,0.0616676935146919,0.0166170418220158,0.0731599890393992,0.16969010620504,0.0616593563560718,0.0166155238334812,0.0729638166183646,0.169367636586489,0.0613743633881531,0.01661231173382
8000,0.8,1000004,1.00871944993281,9.97840528108558,1.97340497286097,0.0211734059475556,0.975401657865025,9.97503419283087,2.00432099353872,0.0336821120903286,1.84222763729734,8.49006007490281,1.00614542794671,0.184640959229476,0.951274929387755,10.134605956909,2.00564811427987,-0.0151417882999705,0.854288221579588,10.3630192435959,2.06690039911226,-0.00591378505984503,0.986320567484127,9.92527789430918,2.00385782447857,0.0353834376005852,0.984731843970537,9.9288466904587,2.00375955178709,0.0353988806023626,0.968691821931324,9.99734160610877,2.00799723947603,0.0349154984381942,0.967432842282746,9.99912162656434,2.00915331282545,0.0349303009392611,0.953081557337711,10.0521163583359,2.01828521184177,0.0333600658463572,0.0353422385772244,0.0505445955408584,0.0250997340263982,0.00788499892933522,0.0746427080716042,0.173796501450242,0.0614804620459171,0.0173748225509605,0.0384941887569222,0.0550174423771827,0.0341496665336067,0.0129033160972222,0.0472013014581045,0.073360929713683,0.040155207441545,0.0149818006188828,0.0478313701568285,0.0747654977024914,0.0401980247667579,0.0149428947140789,0.0742078700911389,0.172076546200551,0.061307413537278,0.017368906617296,0.0742106362711487,0.172072259998272,0.0613103985621026,0.0173687763070042,0.0743035884430352,0.17206870399958,0.0613876954886443,0.0173623341970183,0.0742881902788716,0.171998826128728,0.0613781284544718,0.0173613464054226,0.0743640047456799,0.17212600432727,0.0614085740984784,0.0173587060322519
8000,0.8,1000005,1.00950168362524,10.0098919939073,1.99564520982722,-0.0176671383982607,0.872734034141318,10.3790756073554,2.0448110018181,-0.0466166287141829,2.07390968654489,8.02835481608285,0.809775799798167,0.211935382354595,1.07870369246191,9.90020030701302,1.88438325041468,-0.0369979002605108,1.0897106547349,9.99309608117787,1.83347026597902,0.00347609340916168,0.877470049916024,10.3339407306167,2.05171735752252,-0.0456429035902651,0.8766016590563,10.3370930627471,2.05131388109594,-0.0456111764282102,0.886995952941725,10.3259386784814,2.03682397330618,-0.0446641659038076,0.888020120335484,10.3240568486474,2.03523120014541,-0.0446147844080508,0.866786421852608,10.414011383796,2.04081526459037,-0.0467243925017784,0.0373113105232362,0.0537678672508547,0.0265421792067594,0.00795124283733394,0.0785864082900313,0.185233791266711,0.0647596167014893,0.0178464699622867,0.0384871365373638,0.053393431287928,0.0334053075844264,0.0120914963722477,0.0498974043018783,0.0757923813813013,0.0420474779727374,0.0148029786695294,0.0507665199863761,0.076362027624032,0.0427828511652965,0.0144094279520613,0.078336331822764,0.184112155639829,0.0646757315164796,0.0178430722486567,0.07833404622489,0.184104975042459,0.0646758854166329,0.0178430487256714,0.0782730761946325,0.183542801185088,0.0646835373781206,0.0178319910488834,0.0782593786157486,0.183472151780562,0.0646791606761273,0.0178310659003112,0.0781989935539472,0.183132014414515,0.0646693080668654,0.0178168258232708
8000,0.8,1000006,0.976316295084393,10.0047170331118,2.04032713359603,0.032311652318634,1.07398247166094,9.90243304200381,1.99348822566068,-0.0545996422943894,1.88470718649835,8.42842189500258,1.00430426518901,0.216943867284782,0.929733535570635,10.1418924053926,2.07584533956031,0.0162942081711134,0.940398847786126,10.1488033936914,2.05520902682643,0.0499040014429558,1.0661198341208,9.91608611234003,2.00174341147916,-0.0533020465650985,1.0662606348583,9.9160392909913,2.00137987619109,-0.0532451821134241,1.0526310790764,9.97473282928997,2.00509919451332,-0.0518906614584596,1.0527569608976,9.97468231067103,2.00698041489727,-0.0519872593965828,1.02622574138025,10.0648816982955,2.01716502869646,-0.0498947829650062,0.0352345668442939,0.0500108482332895,0.0251777831922034,0.00766063527157702,0.0788733250523836,0.18683110935383,0.0642781460930761,0.0190545005906488,0.0382058676060442,0.0546168818634734,0.0328695230131315,0.0125171089110299,0.0465397361421039,0.0718276902976992,0.0392065504027471,0.0147627196936467,0.0459329867795386,0.0694798247168494,0.0384953096632227,0.0142131056915947,0.0784913946424732,0.18522438035039,0.0641480893557367,0.0190468051770259,0.0784889144630399,0.185207140468387,0.0641491138022946,0.0190466556295439,0.0784753568007772,0.184764429664097,0.0641971172767692,0.0190338344742505,0.0784571571526752,0.184687868213716,0.0641880417424314,0.0190324620535988,0.0782801083428546,0.183478727677542,0.0641781582829846,0.0189964490844629
8000,0.8,1000007,0.996579498880481,10.0302417034154,1.99550406516859,-0.00737403779971576,1.02440391498535,10.0472093473039,1.97343916306396,-0.0144622373300395,2.06525796639509,8.0571176248157,0.816790225090154,0.24247039212884,0.978947497661675,10.0274910386773,2.01148361331264,-0.0165995330726683,0.875976311767452,10.3391474431967,2.04738472498563,0.011591808649794,1.036987315993,9.98505493638422,1.97564514816048,-0.0145275222710097,1.03624051606183,9.98761497473103,1.97543765050383,-0.0145159683593239,1.02880809213958,10.0335325557251,1.97211497875526,-0.0155979720874758,1.02908944414152,10.0331405947247,1.97271243094577,-0.0158127312362994,1.0034945065874,10.1403328554228,1.98231264244555,-0.0193255423300694,0.0360218168934366,0.0523511652865521,0.0257283552928122,0.00799635640445601,0.0734932987220251,0.172755890634327,0.0624683265053558,0.0176610682279359,0.0381989216388169,0.0531820953961656,0.0326226309684889,0.0126101277861953,0.0473560787037707,0.0730021534961411,0.0401285731382404,0.0150922767310246,0.0484047051348672,0.0748785473369078,0.0405165607487052,0.0148390648905743,0.0732792210724419,0.171734313625591,0.0623882388712813,0.0176581892319818,0.0732768128592235,0.171721236533307,0.0623892385816849,0.017658115811364,0.0732032898221923,0.171204494854734,0.0623903358971373,0.0176557512714579,0.073190175624891,0.171147398048016,0.0623808960946513,0.0176552630981089,0.0731436281962365,0.170859730256182,0.0623890162570255,0.0176499070894982
8000,0.8,1000008,0.950824690575968,10.0869583316104,1.98053760089252,-0.0106833691906046,1.01279014294501,9.98982905109698,1.96950513998324,-0.0268902768256756,1.90658838232794,8.31104002904634,0.920165285149344,0.233718750418803,0.926967023624665,10.1730734708925,2.02680161237374,0.0162548504059417,0.789632032166525,10.565546115167,2.08896932912712,0.0538655968509947,1.01282753614693,9.97403643454682,1.97544241805444,-0.0253897675262645,1.01275062207954,9.97473272157059,1.9745705538112,-0.0252689131142137,0.999187581430583,10.0424435303939,1.97536932820378,-0.0252210482686803,0.999044824376848,10.0423263700752,1.97572779674007,-0.0249682321454299,0.966534131067763,10.164008518739,1.99302053808467,-0.0261529404527295,0.0350558723780417,0.0507171836166346,0.0255081895312816,0.00822818036012311,0.0718315433728763,0.172164547331112,0.0624023834301535,0.0184702502031978,0.0375395836134898,0.0530572136841223,0.0330346340155737,0.0122158062000375,0.0452931324995243,0.0704368160795505,0.0394460254088346,0.0144544333072105,0.0444953706658079,0.0691650636077504,0.0378673300252669,0.0141173543418686,0.0714919300160162,0.170704214264566,0.0622636431937026,0.0184627744521095,0.0714880426789497,0.170683663887612,0.0622625456805618,0.0184625976571356,0.0714798012397895,0.17041086837449,0.062317539651786,0.0184513585540984,0.0714599586804949,0.170322031123229,0.0623074133973177,0.0184496507146378,0.0714783418693867,0.170421058389034,0.0623227965531613,0.0184423652209544
8000,0.8,1000009,0.995112194467758,9.96351835967087,2.03803501340786,-0.00283782864825673,0.957618465017179,10.1640279092233,2.06908832645106,0.0134515150631008,1.98713551173166,8.08512124085241,0.936149841922894,0.248921728950897,1.06504216312459,9.85914610585289,1.96352273965874,0.0277291237739614,1.03825165577339,10.0077009943899,1.94397303418137,0.0703987485184194,0.967649625906578,10.1079263491221,2.07189367402771,0.0138348705270315,0.967163581662309,10.111068070464,2.07121165218486,0.0138260649366749,0.962780602927484,10.1439170694863,2.06623278774579,0.0134440287359791,0.963660367133245,10.1430197703752,2.06484264034864,0.0133969154158164,0.933863781811467,10.2595002904491,2.07558476252904,0.0113292027363002,0.0355447303666374,0.0511715357620938,0.0256417132744911,0.00796312299058012,0.074931803101299,0.180610195881746,0.0637699999667388,0.0182414630126538,0.0367954404145805,0.0514170310087519,0.031615682440295,0.0125522079238572,0.0456567618375094,0.0700098818161531,0.0389141146463903,0.0147680049199348,0.0458149068851838,0.069249826515988,0.0386439483953432,0.014264749017724,0.074632545810473,0.17942720858804,0.063653225433911,0.0182382755346576,0.0746317049416878,0.17941323281413,0.0636530633391205,0.0182381939292764,0.0745666487434428,0.178878451871622,0.063645356959228,0.0182319769234103,0.0745505501873927,0.178814591760338,0.0636327968146407,0.0182312614470159,0.0744668036294394,0.177998623931757,0.0636554250963541,0.0182162975573928
8000,0.8,1000010,0.990281342872172,10.0096296662396,2.00058122118408,0.00399465951571156,0.928842212095344,10.1562345613529,2.04139216175399,-0.0219313739091546,1.96447882855673,8.20035405390458,0.897283547453944,0.232359402641024,0.926328100513932,10.0652793553836,2.06781114404972,0.00269120153768815,0.869244729079813,10.3050056017363,2.05840191100479,0.0192502092588679,0.934820633032917,10.1109962099631,2.04696846208247,-0.0225439692091466,0.934495508131259,10.1122092313134,2.04652454690748,-0.0224360759886554,0.934591249298941,10.1300372400536,2.04090350326144,-0.022460291732998,0.935331240958704,10.1284475699801,2.041792058069,-0.0224984350981773,0.914738867298769,10.2130656015133,2.04767215395245,-0.0237550880996536,0.0357729480440745,0.0513889874022065,0.0256831956926233,0.0078905923071778,0.0734538201481733,0.175459872757262,0.0618129819417864,0.017553170590646,0.0374213094756257,0.0521388625058951,0.032792907055225,0.0121931367249629,0.0468126959763575,0.0712012506382405,0.0397038538298497,0.0143890917310428,0.0475945348656898,0.0726175972055006,0.0402042263393367,0.0141986950808062,0.07319329347705,0.174337606101288,0.0617146465538836,0.0175494531312488,0.0731919914013643,0.174323804452112,0.061716135477536,0.0175493408138695,0.0731471859861403,0.173862341121679,0.0617299729377097,0.0175463551420823,0.073133188640533,0.173803426534066,0.0617209919169626,0.0175456911927173,0.0731660431752775,0.173604301489197,0.0617600120373267,0.0175421043381905
