"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,1,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,0.996078960430808,1.99605616536216,-1.82342513860557,1.00006995991085,1.02212592438652,1.9987318466067,-1.8257026922503,1.0017698386358,1.01610833016464,1.99377439972556,-1.81818484147145,0.999826882446341,1.02454535870002,1.99870156671444,-1.82568532479163
8000,0.7,1,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,0.996078960430808,1.99605616536216,-1.8234251386062,1.00183687291986,1.0170066265021,1.99555520143463,-1.84428705814198,0.998422550354447,1.01182424169071,1.99658304331717,-1.8240387714374,1.00174867034184,1.02167420754485,1.99549171438224,-1.84473115622409
8000,0.6,2,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,1.99607896043081,1.99605616536216,-1.82342513860558,1.00006995991085,2.02212592438652,1.9987318466067,-1.8257026922503,0.998292758427422,2.03503534967364,1.9914830086511,-1.81277926642376,1.00004175113539,2.02421656228972,1.99849279827103,-1.82580122013626
8000,0.7,2,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,1.99607896043081,1.99605616536216,-1.8234251386062,1.00183687291986,2.0170066265021,1.99555520143463,-1.84428705814198,0.994314366245579,2.02404233743627,1.99674909466785,-1.8202702217613,1.00214721174014,2.0209993357427,1.99497605981116,-1.84478640506099
8000,0.6,4,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,3.99607896043081,1.99605616536216,-1.82342513860558,1.00006995991085,4.02212592438652,1.9987318466067,-1.8257026922503,0.994369900624078,4.04575291619999,1.99310842793048,-1.81130930545595,1.00014430699097,4.02315997916194,1.99849976262096,-1.82571392284378
8000,0.7,4,0.16,0.7,2,2,1,1,50,20,4,1,1.00480767546379,3.99607896043081,1.99605616536216,-1.8234251386062,1.00183687291986,4.0170066265021,1.99555520143463,-1.84428705814198,0.989338954892429,4.0318919920748,1.99976118754655,-1.8244753708404,1.00216222227117,4.01863582835188,1.99507985171134,-1.84446599376818
8000,0.6,1,0.16,0.7,2,2,0,1,50,20,4,1,1.00480767546379,0.996078960430808,1.99605616536216,-1.82342513860557,1.00006995991085,1.02212592438652,1.9987318466067,-1.8257026922503,1.05327610899776,0.689828080207976,2.05904376124907,-1.82530941635668,1.00029808817785,1.02201815796888,1.99888729144866,-1.82561071842627
8000,0.7,1,0.16,0.7,2,2,0,1,50,20,4,1,1.00480767546379,0.996078960430808,1.99605616536216,-1.8234251386062,1.00183687291986,1.0170066265021,1.99555520143463,-1.84428705814198,0.78790049727774,1.73430504298555,1.93697890378553,-6.6754291414324,1.00336879958036,1.01293194191786,1.99583944554266,-1.84423257262994
8000,0.6,2,0.16,0.7,2,2,0,1,50,20,4,1,1.00480767546379,1.99607896043081,1.99605616536216,-1.82342513860558,1.00006995991085,2.02212592438652,1.9987318466067,-1.8257026922503,1.07868742555082,1.51815661412681,2.09909190767375,-1.78932482389852,0.999843069772398,2.02368663223338,1.99860431339564,-1.82571213680649
8000,0.7,2,0.16,0.7,2,2,0,1,50,20,4,1,1.00480767546379,1.99607896043081,1.99605616536216,-1.8234251386062,1.00183687291986,2.0170066265021,1.99555520143463,-1.84428705814198,1.09477475114854,1.33480665692963,2.11627602091573,-1.77303008658802,1.00161675223555,2.01984420706433,1.99521139368443,-1.84437105428602
