"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,1,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522523549,0.998550676157902,0.970064284771253,1.99474829080443,-1.84536063237123,1.00400238779865,0.994202664541869,1.98899608981061,-1.83432276610688,0.99807687186452,0.97419666715992,1.99428748854123,-1.84529437418991
8000,0.7,1,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522432829,1.00349388691396,0.919594644374799,2.01191446371496,-1.83403938168924,1.00729522122787,0.995251435205906,1.98944201572423,-1.8212463262816,1.00143216396794,0.934284829847983,2.0106237091113,-1.83415397733073
8000,0.6,2,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522523549,0.998550676157902,1.97006428477125,1.99474829080443,-1.84536063237123,1.00249097679942,1.99764278240344,1.98558378972859,-1.84077125603574,0.99837447188785,1.97274425665206,1.99432393355857,-1.84533371203276
8000,0.7,2,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522432786,1.00349388691396,1.9195946443748,2.01191446371496,-1.83403938168924,1.00518888574789,2.00840083069621,1.98302022729763,-1.82826513797995,1.0028966259498,1.92490570896995,2.01177657876872,-1.8340792971015
8000,0.6,4,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522523549,0.998550676157902,3.97006428477125,1.99474829080443,-1.84536063237123,1.00298919752588,3.98880021276381,1.98408606991919,-1.84481811137275,0.998455291920175,3.97133322003647,1.99458504095818,-1.84532848003815
8000,0.7,4,0.16,0.7,2,2,1,1,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522432786,1.00349388691396,3.9195946443748,2.01191446371496,-1.83403938168924,1.00657874375513,4.00272056339006,1.9802846073292,-1.82560304806737,1.0030334633573,3.92203599944919,2.01202969409278,-1.83394113889969
8000,0.6,1,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522523549,0.998550676157902,0.970064284771253,1.99474829080443,-1.84536063237123,1.05375811704187,0.670989852395288,2.05483110589028,-1.84972165782362,0.998969511953825,0.968804405742221,1.99502044675009,-1.84528567944546
8000,0.7,1,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522432829,1.00349388691396,0.919594644374799,2.01191446371496,-1.83403938168924,1.06208707270585,0.609365734864718,2.05541633863651,-1.83717960638418,1.00496578570264,0.910352157020714,2.01386400671634,-1.8339459904998
8000,0.6,2,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522523549,0.998550676157902,1.97006428477125,1.99474829080443,-1.84536063237123,1.07670597539644,1.48991060159425,2.0996703469702,-1.82621803108054,0.998251780219555,1.97185370084312,1.99450597833952,-1.84533019706321
8000,0.7,2,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522432786,1.00349388691396,1.9195946443748,2.01191446371496,-1.83403938168924,1.09725237864256,1.33355521373167,2.11092474357807,-1.80490781750644,1.00269582338754,1.92202338804734,2.01216643917569,-1.83395550905745
8000,0.6,4,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522523549,0.998550676157902,3.97006428477125,1.99474829080443,-1.84536063237123,1.06939012089705,3.50088641153588,2.09852577327635,-1.81364104794284,0.998350620650781,3.97112613233457,1.99464168711068,-1.8453397199578
8000,0.7,4,0.16,0.7,2,2,0,1,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522432786,1.00349388691396,3.9195946443748,2.01191446371496,-1.83403938168924,1.12236874603545,3.12895517864543,2.14778624054068,-1.73936226770743,1.00282500694071,3.9218984281091,2.01198661112446,-1.83395751012608
8000,0.6,1,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522523549,0.998550676157902,0.970064284771253,1.99474829080443,-1.84536063237123,1.00400238779865,0.994202664541869,1.98899608981061,-1.83432276610688,0.998158406384974,0.974472297574401,1.99435859497135,-1.84528286697464
8000,0.7,1,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,0.989497087254685,1.99629486385798,-1.83282522432829,1.00349388691396,0.919594644374799,2.01191446371496,-1.83403938168924,1.00729522122787,0.995251435205906,1.98944201572423,-1.8212463262816,1.00180711634442,0.934019158904083,2.01071377374458,-1.83425112787968
8000,0.6,2,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522523549,0.998550676157902,1.97006428477125,1.99474829080443,-1.84536063237123,1.00249097679942,1.99764278240344,1.98558378972859,-1.84077125603574,0.99848419173783,1.972591894569,1.99439236656309,-1.8452676736913
8000,0.7,2,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,1.98949708725469,1.99629486385798,-1.83282522432786,1.00349388691396,1.9195946443748,2.01191446371496,-1.83403938168924,1.00518888574789,2.00840083069621,1.98302022729763,-1.82826513797995,1.00320535115385,1.9246269232975,2.01171841901768,-1.83409840267257
8000,0.6,4,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522523549,0.998550676157902,3.97006428477125,1.99474829080443,-1.84536063237123,1.00298919752588,3.98880021276381,1.98408606991919,-1.84481811137275,0.99850248956318,3.97126943681447,1.99457088663269,-1.84527327361472
8000,0.7,4,0.16,0.7,2,2,1,0,50,20,4,7000001,1.0012507832889,3.98949708725468,1.99629486385798,-1.83282522432786,1.00349388691396,3.9195946443748,2.01191446371496,-1.83403938168924,1.00657874375513,4.00272056339006,1.9802846073292,-1.82560304806737,1.00326618634645,3.92178415135745,2.01187103761103,-1.83394596106927
