"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
800,0.6,10,4,0.5,1,4,1,1,40,40,5,1000001,1.36613732284621,9.7408263531452,1.86863208658937,1.36715154864285,1.32749371930941,10.0962103546916,1.88583455975963,1.33923852253283,1.40888537635662,9.83187263061809,1.83954357280632,1.40365187711983,1.34805185224435,10.0384126516372,1.86823010831952,1.34681667490797
8000,0.6,10,4,0.5,1,4,1,1,40,40,5,1000001,1.07823762168862,9.88957204953516,2.0116905014071,1.38465426167267,1.00273416010961,10.2068043336188,1.95732249076237,1.37166260052594,1.09056974752788,9.93395141340997,1.94284262007146,1.37020747319654,1.04186182427661,10.0885218646189,1.93676648595103,1.3712937378382
800,0.8,10,4,0.5,1,4,1,1,40,40,5,1000001,0.806904349364861,10.6391969827662,2.13302764190928,1.37787215105493,0.593195854240446,11.5090478757772,2.14651512567782,1.27078035012842,0.659215887553675,11.0191130199285,2.14358153539661,1.3412276778194,0.707116466899869,11.3564461161353,1.98513866510138,1.28989854251224
8000,0.8,10,4,0.5,1,4,1,1,40,40,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,1.14935416498465,9.97154154359861,1.85674076225218,1.37816639164295,1.17577745893761,9.70813705033057,1.85487431671686,1.37382051061411
800,0.6,10,4,0.5,1,4,0,1,40,40,5,1000001,1.36613732284621,9.7408263531452,1.86863208658937,1.36715154864285,1.32749371930941,10.0962103546916,1.88583455975963,1.33923852253283,2.10384830095008,8.5271440566025,1.16823964113395,1.42065318038645,1.49362768260948,9.69440121271606,1.77131493608079,1.35063851438465
8000,0.6,10,4,0.5,1,4,0,1,40,40,5,1000001,1.07823762168862,9.88957204953516,2.0116905014071,1.38465426167267,1.00273416010961,10.2068043336188,1.95732249076237,1.37166260052594,1.88578194738884,8.56726582820498,1.12189953098792,1.39157384319846,1.19447341755462,9.74376796529035,1.82726998588235,1.37575513096307
800,0.8,10,4,0.5,1,4,0,1,40,40,5,1000001,0.806904349364861,10.6391969827662,2.13302764190928,1.37787215105493,0.593195854240446,11.5090478757772,2.14651512567782,1.27078035012842,1.94401508864723,8.45406277921651,0.801277155546612,1.47201168595472,0.878946891178837,10.7534787195666,1.91823412759008,1.28566699984926
8000,0.8,10,4,0.5,1,4,0,1,40,40,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,2.34092329864857,7.6159459703927,0.501109208292498,1.45742571084785,1.60640263125494,8.47279619783383,1.5379088579669,1.37588331982687
800,0.6,10,4,0.5,1,4,1,1,40,40,5,1000002,1.0071062931554,10.041666441013,1.8382527966891,1.36054002226334,1.44848221699943,8.56397293323685,1.65126963848898,1.35680035589278,0.973663469524991,10.1886743720746,1.83262712509494,1.37439662043534,1.20841722084946,9.19235909778128,1.80184842350863,1.35939085694592
8000,0.6,10,4,0.5,1,4,1,1,40,40,5,1000002,0.959747188158613,10.041772151125,2.02087711080732,1.39131639843188,1.14341319368985,9.6085744585704,1.88248500043139,1.39827181596383,0.916758326741301,10.1327308602077,2.04316205650226,1.40066981554631,1.068883565257,9.79602512512506,1.93601026936773,1.40478038358027
800,0.8,10,4,0.5,1,4,1,1,40,40,5,1000002,1.09393477841675,9.91391351992914,1.77144147087244,1.33502418582532,0.0515748853656263,12.7072313233932,2.64914417512146,1.21970309418861,1.17360081246472,9.50212841286874,1.71543231002185,1.34973036752434,0.631267857757655,10.9179843705585,2.23130844595818,1.24061313894467
8000,0.8,10,4,0.5,1,4,1,1,40,40,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,0.825577734152857,10.3765138340204,2.07430868134879,1.41101257133032,0.766390009359821,10.4544970690009,2.15535415024187,1.39805995671204
800,0.6,10,4,0.5,1,4,0,1,40,40,5,1000002,1.0071062931554,10.041666441013,1.8382527966891,1.36054002226334,1.44848221699943,8.56397293323685,1.65126963848898,1.35680035589278,1.77252720001045,8.77895878546271,1.05042081867776,1.38842825965946,1.32856061792209,8.8942215146788,1.7185379162722,1.34941387373796
8000,0.6,10,4,0.5,1,4,0,1,40,40,5,1000002,0.959747188158613,10.041772151125,2.02087711080732,1.39131639843188,1.14341319368985,9.6085744585704,1.88248500043139,1.39827181596383,1.7816519135456,8.68698870353923,1.1447972495886,1.42420232541395,1.23032445455693,9.43066383550189,1.81336279111516,1.40250417645713
800,0.8,10,4,0.5,1,4,0,1,40,40,5,1000002,1.09393477841675,9.91391351992914,1.77144147087244,1.33502418582532,0.0515748853656263,12.7072313233932,2.64914417512146,1.21970309418861,137.100224349036,-273.260357276853,-94.1595830768799,-8.9808829442367,1.99077469806807,3.29784638147267,1.56062721265962,-4.25975823869855
8000,0.8,10,4,0.5,1,4,0,1,40,40,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,2.21562011870652,7.83264026525211,0.502609121129279,1.51723271748902,1.12613016107924,9.4343989589233,1.9338867964413,1.40434346559022
800,0.6,10,4,0.5,1,4,1,1,40,40,5,1000003,0.993712171790282,9.95322455227508,2.04686254314441,1.41593456356333,1.32836752878206,9.25053521164659,1.88245649977294,1.43997656449367,1.3249487790985,9.63995449701156,1.65120579384966,1.48698375927414,1.31938834668423,9.3218774231995,1.86509240999588,1.42880082699718
8000,0.6,10,4,0.5,1,4,1,1,40,40,5,1000003,0.976496190010498,9.97901834486235,2.06037443501317,1.39534674831582,1.09712071457736,9.70516267398992,1.98849988863951,1.39143249032352,1.04184848314553,9.93012574658172,2.00322571790118,1.41694883786223,1.06604484086899,9.80065271917879,2.00080788618904,1.38944198287991
800,0.8,10,4,0.5,1,4,1,1,40,40,5,1000003,0.977775022981238,9.89255046847732,2.10372844095952,1.41570374516153,1.13700217274772,9.3898378741587,2.2036746033696,1.31529514256856,1.05961505334346,9.90220819749804,1.92941528100404,1.42987920055368,1.03445701554439,9.8902293602177,2.31093744023617,1.27295033002001
8000,0.8,10,4,0.5,1,4,1,1,40,40,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,0.974120012684957,10.1185726041225,2.0490749170936,1.41181407423988,0.937598350969776,9.99486025804173,2.09352392528767,1.4228790929963
800,0.6,10,4,0.5,1,4,0,1,40,40,5,1000003,0.993712171790282,9.95322455227508,2.04686254314441,1.41593456356333,1.32836752878206,9.25053521164659,1.88245649977294,1.43997656449367,2.04808640851609,8.3683481006579,0.928811150105033,1.51698953624169,1.44291560234003,9.03693678810663,1.78586454922031,1.43186002825752
8000,0.6,10,4,0.5,1,4,0,1,40,40,5,1000003,0.976496190010498,9.97901834486235,2.06037443501317,1.39534674831582,1.09712071457736,9.70516267398992,1.98849988863951,1.39143249032352,1.84366673984965,8.55917980643844,1.17595020221079,1.43737182063403,1.23490478973479,9.41268888277147,1.88235681823348,1.39371089381773
800,0.8,10,4,0.5,1,4,0,1,40,40,5,1000003,0.977775022981238,9.89255046847732,2.10372844095952,1.41570374516153,1.13700217274772,9.3898378741587,2.2036746033696,1.31529514256856,2.3571906555324,7.4994849001176,0.499674338853576,1.52976777873257,1.29430834290717,9.06255743494837,2.17618297093883,1.30585225869452
8000,0.8,10,4,0.5,1,4,0,1,40,40,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,2.27241519179599,7.63976930311241,0.589369668336949,1.50890580114145,1.37531674023161,8.77349166252863,1.80107221102412,1.43557049462125
800,0.6,10,4,0.5,1,4,1,1,40,40,5,1000004,1.19514235673962,9.78404362633564,1.83942159511658,1.42628432307027,1.07047955561367,10.0231573087924,1.7586463464148,1.39224340795295,0.83340828818369,10.461599563383,2.08184497162887,1.39041549779227,0.95449158090037,10.2660464782078,1.86473216337817,1.43409598487661
8000,0.6,10,4,0.5,1,4,1,1,40,40,5,1000004,1.0798261507383,9.88825424428109,1.95475353838986,1.40734285028095,1.13732451785306,9.69853026522775,1.95651989071993,1.37401403744443,1.07704478041074,9.89215112546198,1.95306611287281,1.4047817621232,1.10374897575152,9.80910254016662,1.97156183587616,1.36940088167631
800,0.8,10,4,0.5,1,4,1,1,40,40,5,1000004,1.0754682430095,9.97921705290334,1.8578620180131,1.41562260214264,1.18479377254056,9.31016389230172,1.76134574374004,1.43469151915408,0.890626016213952,10.3783454821784,1.9910896611797,1.43652215094755,1.00366571085219,9.95326348933763,1.85172832520205,1.48306044130236
8000,0.8,10,4,0.5,1,4,1,1,40,40,5,1000004,0.86691680288272,10.1443088419454,2.11750997758158,1.40831687697624,1.19148549196669,9.59455831400013,1.76716165694609,1.40312619665544,0.937359600439537,10.0836125317259,2.08075105435646,1.43137700633061,1.08785151983187,9.95616457668695,1.84432399075901,1.39066285625161
800,0.6,10,4,0.5,1,4,0,1,40,40,5,1000004,1.19514235673962,9.78404362633564,1.83942159511658,1.42628432307027,1.07047955561367,10.0231573087924,1.7586463464148,1.39224340795295,1.60434312356744,9.18817371927376,1.2311534615543,1.38843368791679,1.02147879442278,10.1230073561373,1.79637453486169,1.40652173356565
8000,0.6,10,4,0.5,1,4,0,1,40,40,5,1000004,1.0798261507383,9.88825424428109,1.95475353838986,1.40734285028095,1.13732451785306,9.69853026522775,1.95651989071993,1.37401403744443,1.86037756192584,8.58246137975721,1.13104687823377,1.42703709614002,1.25120118654213,9.46788476719467,1.86970216739999,1.37308479407976
800,0.8,10,4,0.5,1,4,0,1,40,40,5,1000004,1.0754682430095,9.97921705290334,1.8578620180131,1.41562260214264,1.18479377254056,9.31016389230172,1.76134574374004,1.43469151915408,2.11109853907328,8.17125897793796,0.537752183759499,1.50457576849489,1.50503622157156,8.66460251524152,1.42688099979538,1.50792313014617
8000,0.8,10,4,0.5,1,4,0,1,40,40,5,1000004,0.86691680288272,10.1443088419454,2.11750997758158,1.40831687697624,1.19148549196669,9.59455831400013,1.76716165694609,1.40312619665544,2.14004021340067,7.79110003230586,0.648477882623744,1.50642517474254,1.5335452704126,8.72292541636963,1.49721541163431,1.40407162471145
