"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,1,1.38326857252691,9.22048129216138,1.78574785012676,0.117047779631591,1.31501292152594,9.33877388338053,1.82815501004708,0.13066743608441,1.39573548046895,9.18121847581316,1.77717841763826,0.125407025566633,1.31531428516445,9.33831770931936,1.82788548034567,0.130666754318532
800,0.1,10,1,0.5,1,2,40,40,5,1,1.05703659494008,10.0627118719341,1.99874706943934,0.108235489352245,1.05057401487639,10.0801326199919,2.00015322727362,0.131191194191766,1.06119543273275,10.0712507988184,1.99116138960991,0.128169384814899,1.05059058435016,10.0801039853498,2.00014477634404,0.131181421669032
8000,0.1,10,1,0.5,1,2,40,40,5,1,1.06160782759592,9.92498457024347,1.96730262325375,0.0362199451910416,1.07587769262695,9.89975292143399,1.95914186812233,0.0407469116188362,1.06207549590994,9.92663331681003,1.96712455905205,0.0404753011249792,1.07580621267173,9.89987262109051,1.95920173034078,0.0407477584037995
200,0.2,10,1,0.5,1,2,40,40,5,1,0.896269647791285,10.0145471213508,1.9946637011914,0.174601379204629,0.986766948850388,9.92556606128356,1.91193056478059,0.194661945675713,0.962258278123494,9.90093026353267,1.97350209257004,0.187092888479436,0.986823527702505,9.92493046093664,1.91233792273518,0.194615883783376
800,0.2,10,1,0.5,1,2,40,40,5,1,1.3392142854248,9.57871893794207,1.82692276065571,0.0617609414912761,1.30971276173598,9.61822427610162,1.8390293006683,0.0473992391590372,1.27268111859145,9.69902497828188,1.8721279786503,0.0264916337961155,1.30966917280937,9.61827843077644,1.83903207925941,0.0473984284992044
8000,0.2,10,1,0.5,1,2,40,40,5,1,1.02212622519884,9.96800055905215,1.99451262195512,0.0253747221524017,1.06830677274068,9.86205932089612,1.97179195944781,0.0246355819060047,1.01914650248191,9.96184977852516,1.99657976879581,0.0246412827285687,1.06801106578727,9.86277098523187,1.97195177809975,0.0246514762801122
200,0.3,10,1,0.5,1,2,40,40,5,1,0.750442081524906,10.2783819261753,2.00112140077956,0.130277043414508,0.660561181486242,10.2965911952316,2.013244402407,0.172116085223203,0.786014254507361,10.1313924100358,1.94492307195128,0.12904747116098,0.660635935714373,10.296533491699,2.01217787063287,0.172398821048234
800,0.3,10,1,0.5,1,2,40,40,5,1,0.958501160102923,10.1990204440905,1.96289376470599,0.0169415899116291,0.925377473026057,10.2394351606915,1.98368033398936,0.0499009300685749,0.970509196133464,10.165389497845,1.94806808803909,0.0275609061383322,0.927161276699593,10.2348380236153,1.98284723652632,0.0497701663650196
8000,0.3,10,1,0.5,1,2,40,40,5,1,0.992915563144335,10.021294360251,1.99075401067786,0.0207300399229174,0.943467862002965,10.1240021450242,2.02476882873385,0.0416526394175478,0.958984304888365,10.0811865724501,2.02192850130857,0.0398735609289143,0.943924626226157,10.1231052066933,2.02444941398139,0.0416716194666005
200,0.4,10,1,0.5,1,2,40,40,5,1,0.921965520225318,9.71024124874487,2.22678698212174,0.0957910509028415,0.704902960914452,10.1545374562612,2.53367573374027,0.123842497344175,0.871115728263381,9.69827662724736,2.40246436365896,0.12452437204678,0.706456426772648,10.148060409899,2.53532562712726,0.123649979959271
800,0.4,10,1,0.5,1,2,40,40,5,1,1.08031434119653,10.0056523284846,1.90970796887672,0.0135747498870022,0.95812076806451,10.0449615563851,2.04963392428963,0.051945793003911,1.11052376236418,9.88138564996766,1.88403759679094,0.0408352211909211,0.957151303326871,10.0482810350634,2.04919742145367,0.0524133988590772
8000,0.4,10,1,0.5,1,2,40,40,5,1,0.998701986295565,10.0178040401839,1.98753658130011,0.0183037210860254,0.969006499760636,10.0654507790413,2.01257804934544,0.016650181108032,1.00479882237406,10.0005799061393,1.97888756998085,0.0167449828860573,0.968913643069519,10.0657529097075,2.01260394121013,0.0167995872020902
200,0.5,10,1,0.5,1,2,40,40,5,1,0.903422088586253,9.85219853885186,2.11430569591317,0.125777698657942,0.656832268326625,10.6902246470986,2.15713637764854,0.0585562863737205,0.923834233691375,9.88356531110731,2.06737527894226,0.0998679533704644,0.656265853618855,10.6915821253196,2.15655318085101,0.0581738557980712
