"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,5000001,1.83700540248984,8.96519973525884,1.53219461446388,0.139852243373318,1.65391839175486,9.250614170706,1.69080409673226,0.105899693458036,1.82907146084011,8.97932417076863,1.5434696779545,0.148199513498915,1.6535636349823,9.25118883673345,1.69103592815366,0.105883027739756
800,0.1,10,1,0.5,1,2,40,40,5,5000001,1.07045737556867,9.91327101779644,1.95654747969265,-0.0740048328008473,1.12847557236269,9.80199118127094,1.926417493731,-0.0753718293005379,1.15737581974162,9.77422735609905,1.88588623250637,-0.0719535531338232,1.12836950023398,9.80216455448864,1.92650300562586,-0.0753683669513367
8000,0.1,10,1,0.5,1,2,40,40,5,5000001,1.06954162243427,9.94606929025719,1.94622456761411,-0.00064796342977053,1.05680047878223,9.97752897460266,1.95412906735287,0.00802977260215077,1.05312453047612,9.98060776173031,1.95946565879459,0.00832622291459484,1.05675848084907,9.97759927033323,1.95416390033921,0.00803070665906616
200,0.2,10,1,0.5,1,2,40,40,5,5000001,1.2153024432745,9.77026863670707,1.8932821531953,0.193617876880312,1.23236384617089,9.65210763008349,1.94132094309776,0.277332120466572,1.2836090148888,9.59270950098973,1.88682063987235,0.255764311647454,1.23221026932669,9.65241198256557,1.94128842422669,0.277346997739814
800,0.2,10,1,0.5,1,2,40,40,5,5000001,0.96142151940533,9.99271197774062,2.15392359411743,-0.0127930803036972,0.92799196165314,9.99883392259517,2.21394716043405,0.00961234679342436,0.96491056983401,10.0097400518726,2.15581621236948,-0.0164668115099607,0.927804769597349,9.99894927415633,2.21411843219413,0.00963781574413456
8000,0.2,10,1,0.5,1,2,40,40,5,5000001,1.03662185880467,9.9705523667314,1.99359534845843,0.00685811701337945,1.05444445240437,9.94750257492219,1.97788506343493,0.0103283783572456,1.04877005366845,9.94932028084074,1.98572953828765,0.0160973518381032,1.05410327290884,9.94827393717323,1.97806181987637,0.0103154891933019
200,0.3,10,1,0.5,1,2,40,40,5,5000001,0.65674689049907,10.5541517280899,2.24775911010081,0.161617003537679,0.748634909510547,10.3039187711962,2.19760404668716,0.235837733011551,0.889856870234969,10.1020434213475,2.06060868127453,0.239418132990783,0.751222033986382,10.3041263663525,2.19333357498528,0.23600833028514
800,0.3,10,1,0.5,1,2,40,40,5,5000001,1.10234391726521,9.9294711119689,1.96071131866245,0.0020846767268654,1.07474931599403,9.87562037316746,1.96913058553574,-0.0348378679415206,1.1143221654397,9.8716651275095,1.9380227730573,-0.0500094531657893,1.07286165196521,9.88220369744743,1.9684348667775,-0.0340586428479157
8000,0.3,10,1,0.5,1,2,40,40,5,5000001,1.00508710151007,10.0161422158483,2.00922725164439,0.0101714580294151,1.05514147473222,9.909572462149,1.98131595940099,0.0207305965116256,1.02906989482987,9.96801779531394,1.99670140693416,0.0182886318312551,1.05418370151755,9.91210122631347,1.98168314669086,0.0208167429464019
200,0.4,10,1,0.5,1,2,40,40,5,5000001,0.688728115893015,10.5245982120849,2.20044347204848,0.155006489706471,0.678943357680158,10.6423707599291,2.21470190470195,0.0645517370147829,0.555620275376505,10.7831318393177,2.31251621653544,0.147788609813332,0.67730164925267,10.6488302526315,2.21502076535503,0.0644606904889139
800,0.4,10,1,0.5,1,2,40,40,5,5000001,1.14563131424686,9.78382300651614,2.04702999049023,-0.00687209561406583,1.39336134811927,9.40330521577658,1.744240083051,-0.0165578074108891,1.3864038429181,9.3308985835975,1.81891532917889,-0.0565230259480021,1.40157386540178,9.38076206182733,1.74143852990417,-0.0162895556383736
8000,0.4,10,1,0.5,1,2,40,40,5,5000001,1.01154185987986,10.0362753453695,1.97575940544556,0.0111320852626897,1.02441495448435,10.0275652580834,1.95044540339202,-0.00188866229613264,0.992304500552331,10.0986337739638,1.97490772029812,0.00322219922420149,1.02299045321552,10.0308328569438,1.95126958997106,-0.00172085050573792
200,0.5,10,1,0.5,1,2,40,40,5,5000001,1.39052244086789,9.466958699056,1.83015789853666,0.167160132333156,1.56508687339112,9.24210522094737,1.77117251689712,0.00836403511187085,1.18173752957005,9.61946329221441,2.1304243922826,0.0821154495444403,1.56304749608491,9.25572253853997,1.77248557439633,0.00680755984773129
800,0.5,10,1,0.5,1,2,40,40,5,5000001,1.04235727662913,10.0103384196302,2.00872764924507,-0.00277730736804358,1.15451798649301,9.63437905422449,1.99849723966363,-0.0755608774913804,1.14256201435785,9.7874983326705,1.96499870584773,-0.0527921002578423,1.15019917645903,9.64679370674482,2.0004148884623,-0.0756403977284049
8000,0.5,10,1,0.5,1,2,40,40,5,5000001,1.01928300019923,9.99904637719903,1.99741221957257,0.0120311376990719,0.975841049840326,10.1170206583267,2.01554433347875,0.0160011531838568,0.987583291511383,10.0974487549722,2.00865286712774,0.00888617369307409,0.976062919661449,10.1165045826092,2.01529454747628,0.0158652607277019
200,0.6,10,1,0.5,1,2,40,40,5,5000001,1.02747139077059,10.04459013811,2.01983112491736,0.172538044828705,0.537695162244418,10.4383168861825,2.57365462811942,0.395322205910038,0.766502924682273,10.1152601174077,2.42611810198422,0.343519901681878,0.54253374695389,10.4202204069349,2.57246737789079,0.395327559904715
