"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,7000001,0.992338653284279,9.88227764649565,2.02051865347165,-0.0297117969973722,0.967573528216442,9.93829364380345,2.03169113649436,0.0157466640318888,0.983183052211326,9.87384863020214,2.05338566016597,0.00236224650786437,0.967573160933217,9.93829413560164,2.0316914100178,0.0157467142722727
800,0.1,10,1,0.5,1,2,40,40,5,7000001,0.858769934162751,10.1957163352035,2.03289619435603,-0.0902058204358006,0.785560826093865,10.2937024543276,2.11082553997949,-0.0902637248593305,0.891436051493677,10.1181478083706,2.02273669291667,-0.078446400623124,0.785887073533823,10.2931561223552,2.11055586874363,-0.0902550188459482
8000,0.1,10,1,0.5,1,2,40,40,5,7000001,1.01140540032183,9.99186874751137,1.97700627142026,-0.0138961740578298,0.994198835215144,10.0373213178936,1.97810459500556,-0.0129406282802808,1.00821490372255,10.0013708131518,1.97602896505002,-0.00964050674479384,0.994218273695487,10.0372881338118,1.97809026285096,-0.0129369092743155
200,0.2,10,1,0.5,1,2,40,40,5,7000001,1.3945338140313,9.37705003408629,1.67220297018808,0.0715403003968324,1.28985727194434,9.53276816615127,1.73855004302644,0.0522224937164869,1.25264804563029,9.59950611144769,1.79303160037928,0.0751403247010115,1.28922566021853,9.53513306729577,1.73831227477229,0.0522400009750701
800,0.2,10,1,0.5,1,2,40,40,5,7000001,0.968614365911562,10.0040838682378,1.97932392813689,-0.0745971017882288,0.970703507017458,10.0673696768717,1.92175997431018,-0.0890713312700018,1.00149287383465,9.95576498796096,1.9253035127785,-0.0890009630636044,0.97073735586197,10.0670259001571,1.92182653101921,-0.0890433401587554
8000,0.2,10,1,0.5,1,2,40,40,5,7000001,1.01869458978504,9.94829196451355,1.99711076327072,-0.017860841105845,1.04279144961043,9.89377950283164,1.98145683675329,-0.0181178010097789,1.01069810463891,9.9631096487486,2.00104334342198,-0.0168359114555692,1.04248715155913,9.89438902789998,1.9816595730199,-0.0181127773094465
200,0.3,10,1,0.5,1,2,40,40,5,7000001,0.466943230152571,10.8713356945854,2.05915041148689,0.00588379445799105,0.527573265325853,10.7632332193094,1.96116320772201,0.0120444993520806,0.469704893286725,10.8826150219297,2.03646270804496,0.00150156712247397,0.525604880310322,10.7698700194912,1.9612290288756,0.0119253881911741
800,0.3,10,1,0.5,1,2,40,40,5,7000001,0.998155608080594,9.93274672923459,2.02750598108706,-0.06781098078873,0.949987702488916,9.96140901496857,2.06066438843359,-0.0806020580246894,0.975743131677679,10.0052547042249,2.02033611982656,-0.0953054843160458,0.950116657025875,9.9618029743132,2.0600789610711,-0.0806529613811138
8000,0.3,10,1,0.5,1,2,40,40,5,7000001,0.938830386000157,10.0804663365212,2.02944615796507,-0.00876068966809555,0.929328767454195,10.1251594662421,2.03047492367064,-0.0258253173510678,0.938799786435402,10.1126465890892,2.010246492506,-0.018683231307021,0.92914856677402,10.125864931709,2.03046443297912,-0.0257959066678446
200,0.4,10,1,0.5,1,2,40,40,5,7000001,0.705005316012925,10.4938571312338,1.95243514121745,0.0194347728642415,0.727856589644341,10.3423506877712,2.07803349177244,0.0771117077595987,0.775354360205271,10.3341721146182,2.00633344200911,0.0479103664114285,0.727925152887128,10.3423516628802,2.07760351456185,0.07701374195699
800,0.4,10,1,0.5,1,2,40,40,5,7000001,0.860733005758267,10.0643662697885,2.1418397644044,-0.0549663169234925,1.12349528247104,9.50381372519924,1.98805793263606,-0.0508199134854496,0.916844085433042,10.0643571093548,2.05532894090853,-0.0137172330578295,1.11245985435686,9.53779588479535,1.99150244200099,-0.0502718984360662
8000,0.4,10,1,0.5,1,2,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519269,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334041,0.985398931756363,10.0283072778605,2.00054742247672,-0.0127485985283356,1.00174669897295,9.9822374955472,2.00215915091738,-0.0313982022592746
