"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,6000001,0.964589503819772,10.0115894057028,1.90009866904363,-0.0708053781464754,0.952608666783262,10.1278802606423,1.86038925398931,-0.0822123969996257,1.01931417822641,9.97173822054081,1.83598090009292,-0.0902511302514909,0.952393373541394,10.1282284601396,1.86054693720717,-0.0822281744896647
800,0.1,10,1,0.5,1,2,40,40,5,6000001,1.14018665083038,9.76106306573189,1.90853877621602,0.034770371287744,1.19095540506024,9.67815719319569,1.85995359384264,0.0583333299354668,1.15868850791448,9.74013598395904,1.88588311499658,0.046275205174378,1.19094686879942,9.67817432053565,1.859961019674,0.0583308421517155
8000,0.1,10,1,0.5,1,2,40,40,5,6000001,0.928388843003922,10.0933478188866,2.02357230602623,0.00511024789210384,0.94943487852401,10.0610350894275,2.0050350037942,0.00654180886103047,0.940128039208697,10.07446976139,2.01382346934289,0.0106999021625749,0.94936833698971,10.0611465512069,2.00508671953509,0.00654288507906417
200,0.2,10,1,0.5,1,2,40,40,5,6000001,0.678136070173763,10.2888445659872,2.13707826945879,-0.0233917712252996,0.607546705469041,10.3752822166088,2.22791416601365,-0.0184504785908947,0.664752862098399,10.3028558471255,2.1614588079046,-0.023285287155044,0.608275494439576,10.3740978629726,2.22744574490419,-0.0184679639252818
800,0.2,10,1,0.5,1,2,40,40,5,6000001,0.8741968317594,10.1178205539428,2.11668974705554,0.0192309166633365,0.877545079081349,10.1614205074922,2.12131416773868,0.031987055551833,0.83526631231517,10.2219661607861,2.15261506178895,0.0197532189940187,0.877567090646077,10.1615717006223,2.12128578109806,0.0319316400541226
8000,0.2,10,1,0.5,1,2,40,40,5,6000001,0.90887889548519,10.1170193406633,2.04596467804487,-0.00202774236497925,0.894885953663612,10.1393863183213,2.05200088979791,-0.00785235565880048,0.902463250113088,10.1377926159122,2.04388635326418,-0.00327365207349927,0.894828265285799,10.1395095006704,2.05204509644742,-0.00784613340877358
200,0.3,10,1,0.5,1,2,40,40,5,6000001,0.859224473279216,9.98678099669505,2.10121613290974,-0.0279149021455395,0.718097171093652,10.4191400633852,2.14803433988401,-0.0705649852676821,0.893960070144273,9.894143457573,2.08763052321391,-0.0100307640692674,0.718726075486801,10.4173044654071,2.14735196551898,-0.0705040114064746
800,0.3,10,1,0.5,1,2,40,40,5,6000001,1.14880510888526,9.73964606677091,1.93397701800983,0.013242700913732,1.14250901840446,9.73181438176463,1.96309654688944,0.00292170891451698,1.18851992814191,9.62878933573483,1.9356393708551,0.0163937979568449,1.14234537453928,9.730591470622,1.96380070398514,0.00276237345935978
8000,0.3,10,1,0.5,1,2,40,40,5,6000001,0.975467754866539,10.0447196711774,1.99715756713427,-0.010317485840674,0.977016773579293,10.0521127527972,1.99469702899635,-0.00242613415793479,0.973644551982141,10.0759034655207,1.99011355719308,-0.00407566872991816,0.97662267236232,10.053070268958,1.99489591464002,-0.00237025063905451
200,0.4,10,1,0.5,1,2,40,40,5,6000001,0.859224473279237,9.98678099669502,2.10121613290971,-0.0279149021455436,1.06425679421552,9.59176628670728,1.92305694029097,-0.14566572826883,0.923714259272629,9.68246198533074,2.13046653597349,-0.0901402407206085,1.06601562079568,9.58827802262117,1.92257386041048,-0.145434220319898
