"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,1000001,1.37072567624287,9.86231846273234,1.80611413210205,0.114149329299559,1.37866782742254,9.87369531959472,1.78464949133834,0.0737355690399875,1.37958001089079,9.87729275743955,1.78224029840866,0.062087360830219,1.37867709331511,9.87367676243203,1.78464084312458,0.073743114340481
800,0.1,10,1,0.5,1,2,40,40,5,1000001,1.02546192265176,10.1898103163516,1.85864442639779,0.0126671151662965,0.996252812582992,10.2832793429691,1.85992733412063,0.0310654246525989,0.985905321840268,10.2868307378271,1.87399455780731,0.0187057900980846,0.996277266028961,10.2832366509356,1.85990689685348,0.0310660717374108
8000,0.1,10,1,0.5,1,2,40,40,5,1000001,1.018998813037,9.98813262429923,1.99177426257107,-0.0113831042569318,1.04456485995975,9.93631374018544,1.9774722857692,-0.0100199042408244,1.03110358219411,9.97239167769484,1.97943529220314,-0.0139386449286722,1.04455311236667,9.93633411982688,1.977482429113,-0.0100202757128301
200,0.2,10,1,0.5,1,2,40,40,5,1000001,1.11430528067459,10.0013529001077,1.98865670448004,0.198174824683279,1.30034520681763,9.71772904791295,1.77370860123898,0.22861406849686,1.15336808563779,10.0154315971124,1.89703565129403,0.181949913346698,1.29899158010272,9.71943387013636,1.77499433018585,0.228725173465457
800,0.2,10,1,0.5,1,2,40,40,5,1000001,1.29939487249283,9.62757982426102,1.95524636653972,-0.0135846094488154,1.25531285031159,9.70298313250995,1.98228617324462,0.010357965980864,1.29854222566933,9.64337487564236,1.95249882644398,-0.000206335497059774,1.25576542566022,9.70181344169118,1.98208913330919,0.0104198971813171
8000,0.2,10,1,0.5,1,2,40,40,5,1000001,1.01817561582194,10.0174189873672,1.9857682466736,-0.0214265632699203,1.03001000724902,10.0125029009039,1.96978419260553,-0.00521180291203609,1.03210276536151,10.0039854437353,1.97669296772282,-0.00827211606171767,1.02990016069801,10.0126248040513,1.9698655269207,-0.00518594808707411
200,0.3,10,1,0.5,1,2,40,40,5,1000001,0.879838135918074,10.3694327430673,2.02232314923081,0.160283912733324,0.978825787628262,10.4395230927141,1.86015295731569,0.222833590442386,0.955687734060517,10.4681793074225,1.88696114346991,0.20874425158686,0.982542970622282,10.4270357444733,1.86082419274424,0.223300516523892
800,0.3,10,1,0.5,1,2,40,40,5,1000001,1.08872246679356,9.96369885037166,2.05064407519288,-0.0132213936916514,1.25143034724038,9.66012830567549,1.92132873359971,-0.00334176138558999,1.09919118718885,9.96642793315857,2.0252756525853,0.00985584153340436,1.24922031633239,9.66630290093798,1.92218250935532,-0.00334924625692861
8000,0.3,10,1,0.5,1,2,40,40,5,1000001,1.04879058406983,9.9567901418657,1.97322715926947,-0.00684880957165775,1.0262767797828,10.0088982263166,1.98046445903422,-0.0116096370145291,1.04109100344408,9.99092605422053,1.9698717966205,-0.0139993755880008,1.02666182672748,10.0082413934752,1.98010725220939,-0.0115259772650368
200,0.4,10,1,0.5,1,2,40,40,5,1000001,0.77441229652637,10.5205048767567,2.07521039471986,0.0902811202640908,0.689426819382816,10.8180823008943,2.06196120240086,-0.0892971016796924,0.779892905735362,10.7429921899813,1.94797744419844,-0.0220929301080791,0.683451458255778,10.8423236602457,2.06003218796846,-0.0885939511306071
800,0.4,10,1,0.5,1,2,40,40,5,1000001,1.18604691245198,9.86130182733737,1.93010115085495,-0.00360273040937114,1.14572508524909,9.90633412961312,1.9142102035919,0.039994733772094,1.17037820499984,9.91214583217062,1.89730222529477,0.0305755794742729,1.14698513605568,9.90647193108999,1.91181424039416,0.0407077948571066
