"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,4000001,1.3878098852355,9.72020178410024,1.74034617127871,0.0171846460357414,1.38851233033373,9.74533542107217,1.68490858237078,-0.00542721253323624,1.42899758503927,9.61844703873854,1.70244201530891,-0.0233283777422427,1.38855533446584,9.74522016223861,1.6848862491677,-0.00542885420269899
800,0.1,10,1,0.5,1,2,40,40,5,4000001,0.817407869011512,10.2428705351534,2.10992035384647,-0.0605047229315661,0.831761369135933,10.2227955596005,2.10281066360437,-0.0821193794956537,0.818681256376,10.2275908667379,2.11735071502234,-0.0639507869354736,0.831678260648333,10.2229361592433,2.10285942310009,-0.0821069938363333
8000,0.1,10,1,0.5,1,2,40,40,5,4000001,0.996586350155896,10.0353846589733,1.98540687826178,0.00624306577601812,0.998192387805128,10.0474273349731,1.97354283128662,0.00312598431670849,0.991764573296379,10.0483605781724,1.98561073765749,0.0051899096562738,0.998136707269361,10.0475217660919,1.97358878531648,0.00312655783666337
200,0.2,10,1,0.5,1,2,40,40,5,4000001,1.09832947755626,10.1105179267549,1.84918750700791,0.0355757214636867,1.06423147743079,10.1286919729005,1.89287283169662,0.00642416035707028,1.06455707354167,10.1845565993029,1.87204856370448,0.0340694949391311,1.06434758149705,10.1288008183142,1.8925162441179,0.00644134804127792
800,0.2,10,1,0.5,1,2,40,40,5,4000001,0.975327437032769,10.0158351576186,1.9409223305252,-0.0510056096645565,0.949595403252539,10.0982884796927,1.92881590586625,-0.0728246380824807,0.987119499502303,10.0075333008352,1.92280181836626,-0.0617621182604272,0.949957394892492,10.0976561209749,1.92857261593289,-0.0728430177537272
8000,0.2,10,1,0.5,1,2,40,40,5,4000001,1.00883885308571,9.98897512928365,2.0147359009339,0.0256907244649678,1.02977548596708,9.94474914877302,2.00151947568426,0.0221380648475571,1.01237289865477,9.98635682973872,2.00659334888068,0.0173027799508592,1.02959515982866,9.94502635347256,2.00169064561498,0.0221482508741619
200,0.3,10,1,0.5,1,2,40,40,5,4000001,1.38961572433972,9.75715224018787,1.65503456483147,-0.0683694903748278,1.40679577599878,9.5075179442961,1.70314531268813,-0.0639236129064415,1.44541834479139,9.53137035692878,1.63982261866958,-0.116569131667678,1.40853639822176,9.5060545131384,1.701037366318,-0.0644430693261878
800,0.3,10,1,0.5,1,2,40,40,5,4000001,0.924359489967626,10.0820650616049,1.9613400644034,-0.0521310752269292,0.862011704816228,10.1627583128288,1.98985565436675,-0.113774911917429,0.936059991222463,10.0574886180011,1.91821162411682,-0.111772354041488,0.862318186714111,10.1622184774846,1.98961234306627,-0.113790117214776
8000,0.3,10,1,0.5,1,2,40,40,5,4000001,1.04203445683243,9.96612289918919,1.96323559176957,0.0303057066539414,1.06505921426519,9.93060878896946,1.94416463563244,0.0330517278283288,1.03734086945776,9.98440647934948,1.96475456112854,0.0339478069156527,1.06425277884829,9.93238282188192,1.94461669486594,0.0330676111270199
200,0.4,10,1,0.5,1,2,40,40,5,4000001,1.4437379500986,9.35682117099412,1.97246708651316,-0.0517510000348078,1.36216759713562,9.86462926861061,1.88275630977446,-0.00413346415480723,1.44834934672708,9.57765582809152,1.89018317668821,-0.0355377752850745,1.36539249402333,9.8578023331696,1.88061184459002,-0.00431644557770204
800,0.4,10,1,0.5,1,2,40,40,5,4000001,0.784144645352824,10.2454505138986,2.0694452366464,-0.0483590535004088,0.931198406379462,9.91916893222504,2.00624902178182,-0.0524731280407602,0.885190529285358,10.0374537229833,2.01585454803889,-0.0509666425840077,0.930177875637684,9.92340917634369,2.00661597851134,-0.0529156342154016
8000,0.4,10,1,0.5,1,2,40,40,5,4000001,1.02041820225625,9.95327759588322,2.02156360602662,0.0312197905463701,0.978870445447213,10.0457114665151,2.05516758478135,0.046200215950467,0.998351957089251,9.98991175856882,2.0371082752353,0.043568536838362,0.978217055784296,10.0475058826081,2.05548046033221,0.0461347775486322
200,0.5,10,1,0.5,1,2,40,40,5,4000001,1.44373795009761,9.35682117099841,1.97246708651274,-0.0517510000326495,1.42746499080617,9.69231273216289,1.87051907956929,0.0582732320980969,1.48926086241695,9.44656570248029,1.89269021361316,-0.000610830010908734,1.43515677830342,9.66905721359806,1.87013395000294,0.0580319929435048
800,0.5,10,1,0.5,1,2,40,40,5,4000001,0.990602043708846,9.8417860016821,2.07333331405108,-0.0383098747149364,1.04151984952398,9.85489416164205,1.96269224581904,0.0280146912409374,1.07713479217986,9.68764067141295,1.97620683860703,0.0665116012159161,1.04239894436784,9.85253477902885,1.96193567614802,0.0270980906961667
8000,0.5,10,1,0.5,1,2,40,40,5,4000001,1.02537690746689,9.98192658552802,1.98261902338517,0.0313399872136852,1.06302731654632,9.90448360276027,1.94508917227062,0.0109810700580025,1.01048822239731,9.99988493762804,1.97279708522816,0.0188111593290348,1.06134552468607,9.90878696729204,1.94654439311414,0.0109142669485664
200,0.6,10,1,0.5,1,2,40,40,5,4000001,1.35515881506237,9.6025222387326,1.88187473302325,-0.0397520841842749,1.20874507793182,9.88044260519026,1.9865660409881,-0.0789920125622474,1.24739788801825,9.70705751843233,1.98634504923436,-0.0599894588494582,1.20844920835976,9.88325684691279,1.98675565028728,-0.0798399956109632
800,0.6,10,1,0.5,1,2,40,40,5,4000001,0.756830085354807,10.2577422781372,2.10931602553247,-0.0528653750175677,0.640828877613328,10.5697986604738,2.19833923450499,-0.0876996436492323,0.767623782987192,10.1635311197007,2.14679931297767,0.0120264479797811,0.640039034206171,10.577420535601,2.19532850527217,-0.0861037836258878
8000,0.6,10,1,0.5,1,2,40,40,5,4000001,1.01474510849585,9.96470114970116,2.020827027305,0.0314086539869351,1.04606783239057,9.88609943524674,1.97652908351217,0.00907004039289076,1.01927005209272,9.96886604678044,1.98859983171542,0.00838918450549584,1.04032123980565,9.90404729910421,1.97887895446783,0.00873433975824431
200,0.65,10,1,0.5,1,2,40,40,5,4000001,1.11577658007184,9.98162248191566,1.97586816835432,-0.030011547310503,0.955981669552125,10.0537910646855,2.19119558649307,-0.155908308533517,0.994512818747815,10.2871280687024,2.09137100425103,-0.153526900615522,0.952622452068248,10.0819814031549,2.18666817982934,-0.152999160925953
800,0.65,10,1,0.5,1,2,40,40,5,4000001,0.908087276240933,10.1948049247096,1.87073580676272,-0.0577743049870157,0.95098028456843,10.0390111551972,1.73145740305505,-0.10136221432348,0.820930756250243,10.3117996383758,1.91330756212788,-0.0919957133993099,0.951273066966559,10.0360360569007,1.73378353259536,-0.10195553469137
8000,0.65,10,1,0.5,1,2,40,40,5,4000001,1.05655370203847,9.93585227045142,1.96244070002582,0.0283568484763171,1.11608349496088,9.79336867013309,1.9517066999715,0.0276968288074071,1.05952820068525,9.92582277054303,1.97036052119409,0.0411165093516636,1.10721686415307,9.81939333416359,1.95666216926235,0.0275675577529048
200,0.7,10,1,0.5,1,2,40,40,5,4000001,0.796939970849546,10.6250436091917,1.98361642571341,-0.0519085291025323,0.964999241377898,10.8491589219644,1.68971214201823,-0.0734822412474673,0.913314827660789,10.7147518437061,1.92228088998619,0.0157709638623675,0.966209111973043,10.8276268656787,1.69275559152507,-0.0705804158966783
800,0.7,10,1,0.5,1,2,40,40,5,4000001,0.76937873857545,10.3607221322941,1.98362058341331,-0.0585270844927552,0.645016680030211,10.5076927429194,2.12413972094813,-0.161580659613635,0.766555407343424,10.2431804202651,2.01139197287775,-0.106550396359411,0.638594314012719,10.5328263147416,2.12392170092648,-0.163416860371644
8000,0.7,10,1,0.5,1,2,40,40,5,4000001,1.01304326082663,9.95700948457595,2.02782884695474,0.0312473724933436,1.04498815510314,9.94818253385041,1.98631578484333,-0.00389599670248152,0.99791537203918,9.98844202706376,2.02480319973192,-0.00599867052208905,1.03958746604251,9.96764696137411,1.98919355900387,-0.00401807143006875
200,0.75,10,1,0.5,1,2,40,40,5,4000001,1.03033239256485,10.1636897831277,2.0253700399071,-0.0121457188459261,1.48765365397552,9.32138763847532,1.87127214797995,0.159039021037531,1.03557672035053,10.6334476522552,2.06689713546407,0.186665088701117,1.47335917095132,9.39150020339351,1.89957526373766,0.158242678765167
800,0.75,10,1,0.5,1,2,40,40,5,4000001,0.909574294975503,10.0404556089952,2.03421794271989,-0.0621248971452782,0.824026321233603,10.2075215385823,2.17688106773113,-0.0243559925319905,1.11447950242866,9.67567483064315,1.84718641392261,-0.0899362442147352,0.862034278503871,10.0904736809284,2.15358224297981,-0.024339954026146
8000,0.75,10,1,0.5,1,2,40,40,5,4000001,1.04824025144499,9.95854245554531,1.95604535639875,0.0296220278199807,1.03531204459185,10.0279977293903,1.955704716858,0.0231679665384138,1.00152448791609,10.014856699289,2.02316478792372,0.0212429222960007,1.03271330059727,10.0368740181582,1.95670090851534,0.0230938575341572
200,0.8,10,1,0.5,1,2,40,40,5,4000001,1.22887399722332,9.88821177980199,1.84432238610722,0.0114770397101333,0.96046052284269,10.6437543884931,2.00218923091607,0.38917415151186,1.71740870509692,9.57815083126645,1.36279079461523,0.248603330342181,0.987007549584399,10.5477437264631,1.97815554790061,0.390588371780218
800,0.8,10,1,0.5,1,2,40,40,5,4000001,1.05770595150792,9.78778105914416,2.01140177614329,-0.0494775922389998,0.767926708764991,10.1235385972681,2.14863987736402,-0.0561812874234985,0.908511553096149,9.69015462752688,2.18473799231327,-0.0814491483503325,0.788435841230149,10.0373733261501,2.13791142529924,-0.0537079012377694
8000,0.8,10,1,0.5,1,2,40,40,5,4000001,1.02272629626223,9.98762683471304,1.98832235775399,0.0261431146248248,1.06169148585945,9.95581852152262,1.97926190759362,0.0576543113755901,1.10099199514757,9.87321120050405,1.88766546508518,0.0717624523941977,1.05837209262586,9.96914454603918,1.97943796032306,0.0578610674673136
200,0.85,10,1,0.5,1,2,40,40,5,4000001,0.804717307369271,10.4637557358385,2.08896762201992,0.0338323512212647,0.688549061304289,11.20449468865,2.1465081670181,0.316869383080609,1.19886033079451,10.1025668993183,1.68631972689932,0.23843831226975,0.724656305570361,11.0824951737823,2.10300260067687,0.318252137232808
800,0.85,10,1,0.5,1,2,40,40,5,4000001,1.1109520160986,9.74987103651017,1.93900984421706,-0.0734483844807978,1.15263015528116,9.38173429096411,1.79623878196003,-0.227608057394809,1.32773051421561,9.43782243015119,1.6034303514167,-0.255334615796246,1.14182872581003,9.44880396594518,1.78693153081598,-0.228560125905771
8000,0.85,10,1,0.5,1,2,40,40,5,4000001,1.03324854332673,9.96898713262332,1.99086324744061,0.0142336422092892,0.921969830497951,10.3788929874077,2.08947260408924,0.0607307138646336,1.0778256511021,9.85698317014703,1.98313346142985,0.0806315192805157,0.932769242329565,10.3330027755506,2.07997974517614,0.0620787855244442
200,0.9,10,1,0.5,1,2,40,40,5,4000001,1.29267525696841,9.69585664539469,1.9113049978878,0.0330829201619397,1.34420559621425,9.69117864750647,2.49333488739068,0.18753717164502,1.53026373217943,9.47699123739055,1.75085919393245,0.128686451612052,1.41502695125131,9.50621909130435,2.4541560103765,0.174027010777093
800,0.9,10,1,0.5,1,2,40,40,5,4000001,1.04156779370142,9.99212792831381,1.91241973815146,-0.0759557105622422,1.22328717716204,9.5695935271785,1.80092672758601,0.0931001546736537,1.39404277880934,9.45477404020771,1.50401968691184,0.155679510944661,1.27239828817736,9.48209321835488,1.78055055615157,0.0966424605451601
8000,0.9,10,1,0.5,1,2,40,40,5,4000001,0.955038340311987,10.0629310753426,2.04709373132444,0.00344036187907612,0.937864034148905,10.0689304058118,2.02275637966554,0.0832487816950915,0.982713149499777,10.2756840624814,1.96092506016623,0.00541630301273123,0.914293793026342,10.1598681604384,2.02180258343067,0.0795920762385072
200,0.1,10,1,0.5,1,2,40,40,5,4000002,1.33452347625591,9.68300998655568,1.79881656329345,0.0931157733765966,1.20210771642785,10.0123090966856,1.85722620134341,0.0724411990839123,1.41153121895662,9.55589167952957,1.7517779333853,0.12864907817766,1.20241391695756,10.0110877678949,1.85737569379406,0.072432483314954
800,0.1,10,1,0.5,1,2,40,40,5,4000002,1.03857032348515,10.0549131664644,1.9506901546687,-0.0033774348121042,1.02197819921469,10.0768527272216,1.96715300015528,0.0184390316989061,1.04114870296537,10.0602118047862,1.94667212512069,0.00496565378398789,1.02193295707537,10.0769288839369,1.96717023713115,0.018446768372094
8000,0.1,10,1,0.5,1,2,40,40,5,4000002,0.960877896913027,10.0294041850261,2.03620248516112,0.000742852368700078,0.956292615488703,10.0285640917605,2.04415000731508,-0.00026258710642753,0.949903111502897,10.0483684844227,2.04397218747572,0.00259245738067183,0.956286073667853,10.0285753018083,2.04415736965355,-0.000257538407762327
200,0.2,10,1,0.5,1,2,40,40,5,4000002,1.12071266331997,9.91293364778713,1.99594763173029,0.0913030040159985,1.12681167708999,9.78548510216756,2.04386719702315,0.0306405061459979,1.11214234247098,9.9060558886547,1.99180380547298,0.0567031096295167,1.12599665112603,9.78704903014574,2.04448065229801,0.0305700575116678
800,0.2,10,1,0.5,1,2,40,40,5,4000002,0.891014127650648,10.2546730968035,2.04575677019004,0.0264341154691078,0.901951943423301,10.1661598364189,2.08533829745411,0.01674803376706,0.874808677439839,10.2695457589097,2.07382551113961,0.0247525983028202,0.901340757114664,10.167473948633,2.08570288536038,0.0168075761265473
8000,0.2,10,1,0.5,1,2,40,40,5,4000002,0.964998650842972,10.0740744688493,1.99804565898935,0.0155082103391658,0.951695405140938,10.0931519945471,2.01068548491594,0.0190469867179357,0.938966117189923,10.1184585361165,2.01587647152114,0.0159849781829825,0.95143748116925,10.093642494691,2.0108694859252,0.0190471260766334
200,0.3,10,1,0.5,1,2,40,40,5,4000002,1.17067802687819,9.87231469524309,1.92933204411269,0.0696864321555632,0.757364156509389,10.7187057674515,2.14152842187015,0.0796348548263239,1.02766485794628,10.3466522779642,1.92325342508671,0.0752601373127834,0.75806123764347,10.7163444168892,2.14093321150088,0.0797316908406423
