"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
200,0.1,10,1,0.5,1,2,40,40,5,3000001,1.25157080340691,9.64596644063406,2.06479604235057,0.00543241436310232,1.37261421561713,9.44525259646567,1.99243157610279,0.0322815895667566,1.29043237091231,9.60547476892309,2.03096891861568,0.023343842941156,1.3724390191686,9.4455466741846,1.99255430898005,0.0322708086374081
800,0.1,10,1,0.5,1,2,40,40,5,3000001,1.11687746043671,9.93736136412886,1.93352799919705,0.0550293537004635,1.12212443675155,9.94238611035601,1.93607958323094,0.0682645237244499,1.11715312180684,9.94307148751067,1.93624289440349,0.0754388983610441,1.12217823017916,9.94229932767096,1.93604620688109,0.0682551636635968
8000,0.1,10,1,0.5,1,2,40,40,5,3000001,1.000376180135,10.0298004408534,1.97897060281544,0.00493899509246634,0.996827220597882,10.0224174869396,1.98725815597806,0.0111958783422125,1.00395801335646,10.0184838101092,1.9772033307897,0.00727545107540571,0.996776816698466,10.0225016585965,1.98729837694975,0.0111961729189816
200,0.2,10,1,0.5,1,2,40,40,5,3000001,1.50995384790368,9.37551473361313,1.82050176733646,-0.0293702533146338,1.47108669894426,9.4398162617575,1.83420493895432,-0.0146342984475554,1.47916446726084,9.51550941602688,1.7905267644913,0.00705073967370596,1.47090809913187,9.44076930819548,1.83390113684778,-0.0145724013910292
800,0.2,10,1,0.5,1,2,40,40,5,3000001,1.10489528005993,9.82020424555004,1.99486039370671,-0.0201991847559576,1.12223025709048,9.79831759832822,1.96938209852432,-0.03799863821559,1.09709302779697,9.82687930805399,2.0032083972672,-0.0212587979063703,1.12247728512342,9.79739394580218,1.96948150464206,-0.0379280835237568
8000,0.2,10,1,0.5,1,2,40,40,5,3000001,1.05742923952311,9.94540148302736,1.96953226030134,0.0148627900571273,1.04803668944726,9.96127786648226,1.97975583656317,0.00337772495291376,1.04298968249979,9.98260288920748,1.97543394804496,0.0141527377359323,1.04778265924814,9.96188738167878,1.97989162928451,0.00340867549413657
200,0.3,10,1,0.5,1,2,40,40,5,3000001,1.25248230385651,9.87848535035538,1.83163536244922,-0.00159589292745746,1.26786926301579,9.97979369494604,1.7437672602001,-0.0503030260450205,1.25558086196996,9.93547692231171,1.78249659830239,-0.0936006250101017,1.27712512293602,9.95616891761511,1.74157946105604,-0.0501263659030314
800,0.3,10,1,0.5,1,2,40,40,5,3000001,1.10580535734785,9.90631489323541,1.91011367759385,-0.0100762079080361,1.12206202549612,9.94868608122652,1.85094552631217,0.00313230245918213,1.05890112524129,9.99372574240938,1.94166506008874,-0.00208719931172731,1.12175452345615,9.94811769218767,1.85177182331189,0.0032924839607729
8000,0.3,10,1,0.5,1,2,40,40,5,3000001,0.976737624455969,10.0412005728235,2.04679276960037,0.0162779382317544,0.950912304084563,10.0578045611516,2.08402763936379,0.0159227941906481,0.941682731288339,10.100430584386,2.07798081949683,0.0153687929790085,0.950335194243853,10.0592627773524,2.08426729399342,0.015912202982445
200,0.4,10,1,0.5,1,2,40,40,5,3000001,1.03638030158255,10.0374084411918,2.03920993044542,0.00356058092530676,0.759230009057042,10.5330416504609,2.16269274828754,0.0101337770920599,0.775737828863121,10.6845272783465,2.10233904120212,-0.00152190845841208,0.760425244748303,10.5326401608937,2.16089186844783,0.0100689499492308
800,0.4,10,1,0.5,1,2,40,40,5,3000001,1.07617710863736,9.98743225195743,1.88666233396459,0.00456127328518536,0.890575609243959,10.4122313213502,2.01503965663647,-0.00426007717925929,0.870105087555187,10.3479312599141,2.0767351894416,0.0130472350040596,0.893162933362012,10.4043027762693,2.01537822505246,-0.00422995730998726
8000,0.4,10,1,0.5,1,2,40,40,5,3000001,1.04365756436243,9.9456600490168,2.00469223381231,0.0177487253494063,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333245,1.05241742348409,9.923414214766,2.00510441027196,0.0388185926818834,1.09920913153525,9.81637507940955,1.98408333108042,0.0381685758764906
