"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.8,1,1,100,15,3,2000001,0.983011173309972,2.0071295649088,0.075663741000049,0.970888384603473,2.59869358237086,0.0944251850313288,1.00201554919667,1.95268995666983,0.0940763579229417,0.997346741516729,2.190063917539,0.0961809874631648
10000,0.8,0,1,100,15,3,2000001,0.983011173309972,2.0071295649088,0.075663741000049,0.970888384603473,2.59869358237086,0.0944251850313288,1.07716349072524,0.424533064819089,0.166905804322808,0.876997910812893,4.94667803802683,0.103138535411229
10000,0.8,1,0,100,15,3,2000001,0.983011173309972,2.0071295649088,0.075663741000049,0.970888384603473,2.59869358237086,0.0944251850313288,1.00201554919667,1.95268995666983,0.0940763579229417,0.996855715691951,2.18940757024395,0.0962481393946473
10000,0.8,0,0,100,15,3,2000001,0.983011173309972,2.0071295649088,0.075663741000049,0.970888384603473,2.59869358237086,0.0944251850313288,1.07716349072524,0.424533064819089,0.166905804322808,0.87418626773934,4.93823241828999,0.101949312179934
10000,0.8,1,1,100,15,3,2000002,0.999160333210352,2.00790589446952,0.100432931416805,0.986727814977035,2.75559864696236,0.117391949550629,1.00397136090094,2.00086307049678,0.105089334981398,1.02230534129196,2.23515928134546,0.119636827585457
10000,0.8,0,1,100,15,3,2000002,0.999160333210352,2.00790589446952,0.100432931416805,0.986727814977035,2.75559864696236,0.117391949550629,1.09762877198338,0.461893898721767,0.19227379198756,0.900670973302924,5.08911910028268,0.126310905216168
10000,0.8,1,0,100,15,3,2000002,0.999160333210352,2.00790589446952,0.100432931416805,0.986727814977035,2.75559864696236,0.117391949550629,1.00397136090094,2.00086307049678,0.105089334981398,1.02203801871794,2.22568738163347,0.119602480242758
10000,0.8,0,0,100,15,3,2000002,0.999160333210352,2.00790589446952,0.100432931416805,0.986727814977035,2.75559864696236,0.117391949550629,1.09762877198338,0.461893898721767,0.19227379198756,0.895989791732297,5.08366327410991,0.124411650657712
10000,0.8,1,1,100,15,3,2000003,0.998814270472686,2.06597763816658,0.107200319318016,0.963752594099131,1.99771433715626,0.0932603894862668,0.969744656487181,2.1932010145395,0.09208559782316,0.953505238782395,2.157309054139,0.0899418045724207
10000,0.8,0,1,100,15,3,2000003,0.998814270472686,2.06597763816658,0.107200319318016,0.963752594099131,1.99771433715626,0.0932603894862668,3.79927192416711,-27.3637514750408,-2.31296447534262,1.02746124415593,1.89919316443785,0.0886023124689237
10000,0.8,1,0,100,15,3,2000003,0.998814270472686,2.06597763816658,0.107200319318016,0.963752594099131,1.99771433715626,0.0932603894862668,0.969744656487181,2.1932010145395,0.09208559782316,0.953488072008187,2.16934927988419,0.0895248037096444
10000,0.8,0,0,100,15,3,2000003,0.998814270472686,2.06597763816658,0.107200319318016,0.963752594099131,1.99771433715626,0.0932603894862668,3.79927192416711,-27.3637514750408,-2.31296447534262,1.02043247303097,1.94171238641181,0.0872720181639562
10000,0.8,1,1,100,15,3,2000004,0.99774659226195,2.03695563107949,0.0936359963212961,0.995504242271359,2.31997747791918,0.111617673322225,1.00712786951044,2.02907269152564,0.10192013902646,1.00741654506148,2.1236402942423,0.112864156583715
10000,0.8,0,1,100,15,3,2000004,0.99774659226195,2.03695563107949,0.0936359963212961,0.995504242271359,2.31997747791918,0.111617673322225,2979.99203291928,-24868.8420566417,-6.64360065251515,1.09811292672848,1.72205815994291,0.11102742001833
10000,0.8,1,0,100,15,3,2000004,0.99774659226195,2.03695563107949,0.0936359963212961,0.995504242271359,2.31997747791918,0.111617673322225,1.00712786951044,2.02907269152564,0.10192013902646,1.00753073826841,2.12281862144434,0.11298661453055
10000,0.8,0,0,100,15,3,2000004,0.99774659226195,2.03695563107949,0.0936359963212961,0.995504242271359,2.31997747791918,0.111617673322225,2979.99203291928,-24868.8420566417,-6.64360065251515,1.09043549344918,1.77063843388857,0.109417137377083
10000,0.8,1,1,100,15,3,2000005,0.997567819212534,2.01742008226485,0.111401529646298,1.00959258499211,2.02685807034272,0.0762719112730675,0.996721342114851,1.9905207888971,0.109741699105007,1.01555587116527,2.0345399350092,0.0748117119877472
10000,0.8,0,1,100,15,3,2000005,0.997567819212534,2.01742008226485,0.111401529646298,1.00959258499211,2.02685807034272,0.0762719112730675,1.98854872592786,-1.44013500792155,-5.05644539568205,1.10633056354796,1.63585154266665,0.080766700136169
10000,0.8,1,0,100,15,3,2000005,0.997567819212534,2.01742008226485,0.111401529646298,1.00959258499211,2.02685807034272,0.0762719112730675,0.996721342114851,1.9905207888971,0.109741699105007,1.0165118979155,2.03283125867148,0.0744085421681455
10000,0.8,0,0,100,15,3,2000005,0.997567819212534,2.01742008226485,0.111401529646298,1.00959258499211,2.02685807034272,0.0762719112730675,1.98854872592786,-1.44013500792155,-5.05644539568205,1.09651535287406,1.68968605959707,0.0784556255942172
10000,0.8,1,1,100,15,3,2000006,0.962860499774832,2.08612986378464,0.0938654485172001,0.957164993011352,2.12930452936172,0.083528035507989,0.949961424562405,2.15026508677348,0.0822267488054581,0.957503250505232,2.13365981579329,0.083739702444531
10000,0.8,0,1,100,15,3,2000006,0.962860499774832,2.08612986378464,0.0938654485172001,0.957164993011352,2.12930452936172,0.083528035507989,51.5851374263365,-439.250599535137,1.5920405751018,1.04650070996787,1.67569432495786,0.0831635201291014
10000,0.8,1,0,100,15,3,2000006,0.962860499774832,2.08612986378464,0.0938654485172001,0.957164993011352,2.12930452936172,0.083528035507989,0.949961424562405,2.15026508677348,0.0822267488054581,0.958065329687103,2.13813763632707,0.0837308750183344
10000,0.8,0,0,100,15,3,2000006,0.962860499774832,2.08612986378464,0.0938654485172001,0.957164993011352,2.12930452936172,0.083528035507989,51.5851374263365,-439.250599535137,1.5920405751018,1.03920951032589,1.72211815037605,0.0817250468344521
10000,0.8,1,1,100,15,3,2000007,0.997276718312955,1.97518131330794,0.0873784522896883,1.03027957126381,1.55889962415807,0.0537136285569314,0.989411441494009,2.01788385513146,0.0816393155131455,1.01624151691341,1.88806192000063,0.0534621086426806
10000,0.8,0,1,100,15,3,2000007,0.997276718312955,1.97518131330794,0.0873784522896883,1.03027957126381,1.55889962415807,0.0537136285569314,1.06213956475182,0.514905685886922,0.162029166083537,1.09017282703148,1.66459425509635,0.0542829094168884
10000,0.8,1,0,100,15,3,2000007,0.997276718312955,1.97518131330794,0.0873784522896883,1.03027957126381,1.55889962415807,0.0537136285569314,0.989411441494009,2.01788385513146,0.0816393155131455,1.01711940292771,1.89523551795965,0.0532598546706627
10000,0.8,0,0,100,15,3,2000007,0.997276718312955,1.97518131330794,0.0873784522896883,1.03027957126381,1.55889962415807,0.0537136285569314,1.06213956475182,0.514905685886922,0.162029166083537,1.08316029052229,1.71129041564821,0.0527555598013277
10000,0.8,1,1,100,15,3,2000008,0.999913293771805,1.95693701826594,0.0800616675506968,1.02245207344793,1.54709104192857,0.0415030407090473,0.980478351648479,2.04726380624488,0.0656191955899372,1.00631190782698,1.87424951141983,0.0408086910050712
10000,0.8,0,1,100,15,3,2000008,0.999913293771805,1.95693701826594,0.0800616675506968,1.02245207344793,1.54709104192857,0.0415030407090473,1.83430932268018,0.543099970667334,-5.53027586002911,1.08597076690131,1.62552108820468,0.0448164056870651
10000,0.8,1,0,100,15,3,2000008,0.999913293771805,1.95693701826594,0.0800616675506968,1.02245207344793,1.54709104192857,0.0415030407090473,0.980478351648479,2.04726380624488,0.0656191955899372,1.00844406655026,1.88025557274028,0.0402368638065122
10000,0.8,0,0,100,15,3,2000008,0.999913293771805,1.95693701826594,0.0800616675506968,1.02245207344793,1.54709104192857,0.0415030407090473,1.83430932268018,0.543099970667334,-5.53027586002911,1.07828111470409,1.6758677598385,0.0431624226692043
10000,0.8,1,1,100,15,3,2000009,0.996787050812874,1.97003027028086,0.0729068690174541,0.997431187891997,2.2215324713631,0.0888269519821847,1.03534928452337,1.79445191780684,0.0968056565206381,1.01202599238199,1.99525702980214,0.0874131022335375
10000,0.8,0,1,100,15,3,2000009,0.996787050812874,1.97003027028086,0.0729068690174541,0.997431187891997,2.2215324713631,0.0888269519821847,-5.73379689044956,62.1502148408122,-2.04617852873892,1.0807830425034,1.85124291119379,0.0884646444438701
10000,0.8,1,0,100,15,3,2000009,0.996787050812874,1.97003027028086,0.0729068690174541,0.997431187891997,2.2215324713631,0.0888269519821847,1.03534928452337,1.79445191780684,0.0968056565206381,1.01153373450988,1.99640980383376,0.0869376740377462
10000,0.8,0,0,100,15,3,2000009,0.996787050812874,1.97003027028086,0.0729068690174541,0.997431187891997,2.2215324713631,0.0888269519821847,-5.73379689044956,62.1502148408122,-2.04617852873892,1.07447321998598,1.90348582181535,0.086720403860589
10000,0.8,1,1,100,15,3,2000010,0.975178449461362,2.03935038251706,0.0747821683477057,0.959019324121878,2.36686303432847,0.0575338778370129,0.956794581249261,2.12148961182338,0.05684586642349,0.970228877130425,2.23137753280166,0.0581138672597311
10000,0.8,0,1,100,15,3,2000010,0.975178449461362,2.03935038251706,0.0747821683477057,0.959019324121878,2.36686303432847,0.0575338778370129,1.03823776306622,0.575190387511919,0.151490118729121,0.861877391782858,4.68822223712624,0.0657741136463234
10000,0.8,1,0,100,15,3,2000010,0.975178449461362,2.03935038251706,0.0747821683477057,0.959019324121878,2.36686303432847,0.0575338778370129,0.956794581249261,2.12148961182338,0.05684586642349,0.969783257602606,2.23007429102361,0.0583246788395745
10000,0.8,0,0,100,15,3,2000010,0.975178449461362,2.03935038251706,0.0747821683477057,0.959019324121878,2.36686303432847,0.0575338778370129,1.03823776306622,0.575190387511919,0.151490118729121,1.04835519963029,1.77303831516819,0.0539932541864552
10000,0.8,1,1,100,15,3,2000011,1.00165025183028,1.95443800633912,0.0481217700266716,1.038052736269,1.77862898548695,0.0576551541905174,1.02302117540863,1.8828416971482,0.0605487622093328,1.03748824396366,1.83850339558791,0.0555038599081141
10000,0.8,0,1,100,15,3,2000011,1.00165025183028,1.95443800633912,0.0481217700266716,1.038052736269,1.77862898548695,0.0576551541905174,1.99470307005005,-2.02439983527636,-7.5513955193516,1.12161023341048,1.60189438447337,0.0583400118542853
10000,0.8,1,0,100,15,3,2000011,1.00165025183028,1.95443800633912,0.0481217700266716,1.038052736269,1.77862898548695,0.0576551541905174,1.02302117540863,1.8828416971482,0.0605487622093328,1.03875078872263,1.84136267038824,0.0550825334324549
10000,0.8,0,0,100,15,3,2000011,1.00165025183028,1.95443800633912,0.0481217700266716,1.038052736269,1.77862898548695,0.0576551541905174,1.99470307005005,-2.02439983527636,-7.5513955193516,1.11362225743998,1.6524726980833,0.0564219561822238
10000,0.8,1,1,100,15,3,2000012,1.00740442568106,1.99704158016922,0.100270742440541,0.956782799698865,2.76635512426415,0.0796515563166348,0.982412240702516,2.11836602131789,0.0787937004917173,0.979628931402943,2.41040144144229,0.0808017722820306
10000,0.8,0,1,100,15,3,2000012,1.00740442568106,1.99704158016922,0.100270742440541,0.956782799698865,2.76635512426415,0.0796515563166348,17.7552602325676,-150.304905317983,-4.64657506474327,-0.285572360127826,0.954165867830056,-8.83863256297549
10000,0.8,1,0,100,15,3,2000012,1.00740442568106,1.99704158016922,0.100270742440541,0.956782799698865,2.76635512426415,0.0796515563166348,0.982412240702516,2.11836602131789,0.0787937004917173,0.97915034725904,2.4029591411587,0.0809117534250599
10000,0.8,0,0,100,15,3,2000012,1.00740442568106,1.99704158016922,0.100270742440541,0.956782799698865,2.76635512426415,0.0796515563166348,17.7552602325676,-150.304905317983,-4.64657506474327,1.04587456051519,2.0722415254496,0.0764432110362591
