"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.8,1,1,100,15,3,7000001,0.986514692335932,2.00248046547134,0.108818282299607,0.986862007318373,2.04524335397884,0.082707930051282,0.989493566534913,1.99321619908423,0.110383808213357,0.99188181672741,2.0324513625947,0.0805997934376788
10000,0.8,0,1,100,15,3,7000001,0.986514692335932,2.00248046547134,0.108818282299607,0.986862007318373,2.04524335397884,0.082707930051282,NA,NA,NA,1.07565952878216,1.66543593241175,0.0859989597320609
10000,0.8,1,0,100,15,3,7000001,0.986514692335932,2.00248046547134,0.108818282299607,0.986862007318373,2.04524335397884,0.082707930051282,0.989493566534913,1.99321619908423,0.110383808213357,0.992852267042999,2.03386812101798,0.0800031306074223
10000,0.8,0,0,100,15,3,7000001,0.986514692335932,2.00248046547134,0.108818282299607,0.986862007318373,2.04524335397884,0.082707930051282,NA,NA,NA,1.06916209491132,1.70442320010589,0.0843732036686375
10000,0.8,1,1,100,15,3,7000002,0.98188999888643,2.03698299605516,0.0882758330089032,0.962191878758595,2.24202743663009,0.141525504132097,0.981748151598437,2.02316314306285,0.0881528568132076,0.966116465983172,2.07937773613938,0.144836619782208
10000,0.8,0,1,100,15,3,7000002,0.98188999888643,2.03698299605516,0.0882758330089032,0.962191878758595,2.24202743663009,0.141525504132097,1.04594406620188,0.561302428072046,0.16579211587819,1.0467637376718,1.84347858930405,0.13408175365762
10000,0.8,1,0,100,15,3,7000002,0.98188999888643,2.03698299605516,0.0882758330089032,0.962191878758595,2.24202743663009,0.141525504132097,0.981748151598437,2.02316314306285,0.0881528568132076,0.964981627947478,2.08698040328889,0.145574921251906
10000,0.8,0,0,100,15,3,7000002,0.98188999888643,2.03698299605516,0.0882758330089032,0.962191878758595,2.24202743663009,0.141525504132097,1.04594406620188,0.561302428072046,0.16579211587819,1.03928333659048,1.88675085339572,0.132928866172314
10000,0.8,1,1,100,15,3,7000003,0.986387260425042,2.03019142341714,0.0955858317101498,0.998339093814925,2.06279328509184,0.130430962866328,1.00101867071715,1.98766266711128,0.11137772745605,1.00159371474614,2.00065360015758,0.130203917423023
10000,0.8,0,1,100,15,3,7000003,0.986387260425042,2.03019142341714,0.0955858317101498,0.998339093814925,2.06279328509184,0.130430962866328,-0.652756566989377,28.0094593217134,-4.027334996928,1.08795249926421,1.72782143188787,0.127035509074164
10000,0.8,1,0,100,15,3,7000003,0.986387260425042,2.03019142341714,0.0955858317101498,0.998339093814925,2.06279328509184,0.130430962866328,1.00101867071715,1.98766266711128,0.11137772745605,1.00178812083776,2.00888235952384,0.130205237176478
10000,0.8,0,0,100,15,3,7000003,0.986387260425042,2.03019142341714,0.0955858317101498,0.998339093814925,2.06279328509184,0.130430962866328,-0.652756566989377,28.0094593217134,-4.027334996928,1.07673732113364,1.79621012765168,0.124490504970899
10000,0.8,1,1,100,15,3,7000004,0.988158966244262,2.04757958386724,0.0917111377308143,0.978955201489119,1.82872225583787,0.0738058786128202,0.98701702087442,2.02618124275869,0.0944448525441985,0.968755999353848,2.01217547907686,0.0704621108666015
10000,0.8,0,1,100,15,3,7000004,0.988158966244262,2.04757958386724,0.0917111377308143,0.978955201489119,1.82872225583787,0.0738058786128202,0.359654029848065,17.0544872450868,-3.2606169207275,1.06952480095007,1.44241375457401,0.075518805864155
10000,0.8,1,0,100,15,3,7000004,0.988158966244262,2.04757958386724,0.0917111377308143,0.978955201489119,1.82872225583787,0.0738058786128202,0.98701702087442,2.02618124275869,0.0944448525441985,0.968911218228757,2.02417750869441,0.0696486921254987
10000,0.8,0,0,100,15,3,7000004,0.988158966244262,2.04757958386724,0.0917111377308143,0.978955201489119,1.82872225583787,0.0738058786128202,0.359654029848065,17.0544872450868,-3.2606169207275,1.06300287577736,1.47196769909317,0.074102784805645
10000,0.8,1,1,100,15,3,7000005,1.01712195338918,2.00125200404947,0.110673490516042,1.04132137386897,2.09995244892324,0.131849181967895,1.04718013360354,1.90724120128876,0.136466498551551,1.05088294872472,1.99243864805268,0.132493186918529
10000,0.8,0,1,100,15,3,7000005,1.01712195338918,2.00125200404947,0.110673490516042,1.04132137386897,2.09995244892324,0.131849181967895,0.404548837410369,7.16168258328127,-7.29925277272094,1.14096193036654,1.62934069172001,0.131786374256349
10000,0.8,1,0,100,15,3,7000005,1.01712195338918,2.00125200404947,0.110673490516042,1.04132137386897,2.09995244892324,0.131849181967895,1.04718013360354,1.90724120128876,0.136466498551551,1.05106092686855,1.99532517448767,0.132614645826185
10000,0.8,0,0,100,15,3,7000005,1.01712195338918,2.00125200404947,0.110673490516042,1.04132137386897,2.09995244892324,0.131849181967895,0.404548837410369,7.16168258328127,-7.29925277272094,1.13395008129441,1.67290188716952,0.130230521822412
10000,0.8,1,1,100,15,3,7000006,1.00732913318842,1.97445400223768,0.0929737403025932,1.06993354597923,1.66743691816906,0.0955338289423659,1.03850330708596,1.86278140045991,0.116516271343887,1.06703207832404,1.79751948547448,0.0946766106868708
10000,0.8,0,1,100,15,3,7000006,1.00732913318842,1.97445400223768,0.0929737403025932,1.06993354597923,1.66743691816906,0.0955338289423659,0.576561487254659,16.7515235975135,-7.99597142932214,1.1319944137124,1.78720716724626,0.0953131795472919
10000,0.8,1,0,100,15,3,7000006,1.00732913318842,1.97445400223768,0.0929737403025932,1.06993354597923,1.66743691816906,0.0955338289423659,1.03850330708596,1.86278140045991,0.116516271343887,1.06797961730726,1.7986455507207,0.0945274031564794
10000,0.8,0,0,100,15,3,7000006,1.00732913318842,1.97445400223768,0.0929737403025932,1.06993354597923,1.66743691816906,0.0955338289423659,0.576561487254659,16.7515235975135,-7.99597142932214,1.125102966175,1.85060386711415,0.0937502941116893
10000,0.8,1,1,100,15,3,7000007,1.02613806669306,1.95554839761104,0.0932354446851125,0.986815293690094,2.48746323664208,0.1107970351118,1.03582759369048,1.9026573549952,0.10197442358101,1.00547592452326,2.12528323354696,0.11129115353016
