"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566412278,1.01349039871914,2.03141514097702,0.14278278816421,1.02583186847795,1.95177649653406,0.122724870130457,1.01692019867996,2.01447171045259,0.142965878660144
10000,0.6,1,1,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490568296,1.00760952681943,1.97000882141485,0.122233996103969,1.00687461826656,1.96960340071924,0.100098095327906,1.00804605180808,1.97150399512113,0.122320140527969
1000,0.8,1,1,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566442128,0.918755633866714,3.47738263393362,0.0701136530398261,-0.386439462537308,16.2147938740521,-2.96887732623645,0.943014191549787,3.34342318661133,0.0653413179264643
10000,0.8,1,1,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490569382,0.975120920005108,2.33816077760846,0.087867688924081,1.00086966018564,2.04017570620453,0.0994017035840568,0.993117639555038,2.19709385870252,0.0844490671245026
1000,0.6,0,1,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566412278,1.01349039871914,2.03141514097702,0.14278278816421,1.03051023228559,1.92505178173315,0.122046795754637,1.01734984503826,2.01182898492418,0.143022424356265
10000,0.6,0,1,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490568296,1.00760952681943,1.97000882141485,0.122233996103969,1.02221941816132,1.88645954761003,0.0961405741773571,1.00967759744455,1.96121886186816,0.122385605945186
1000,0.8,0,1,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566442128,0.918755633866714,3.47738263393362,0.0701136530398261,-2.6687259628418,33.1078797147647,-7.22307348815735,0.938320984713678,3.38068733179685,0.0657679393717419
10000,0.8,0,1,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490569382,0.975120920005108,2.33816077760846,0.087867688924081,1.02475647312111,1.86600430517862,0.0960949851846915,1.00164390484862,2.1054545853351,0.0857075406905679
1000,0.6,1,0,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566412278,1.01349039871914,2.03141514097702,0.14278278816421,1.02583186847795,1.95177649653406,0.122724870130457,1.01711928379452,2.01479285232275,0.142774004700226
10000,0.6,1,0,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490568296,1.00760952681943,1.97000882141485,0.122233996103969,1.00687461826656,1.96960340071924,0.100098095327906,1.00808957576899,1.97250640378634,0.122246156046796
1000,0.8,1,0,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566442128,0.918755633866714,3.47738263393362,0.0701136530398261,-0.386439462537308,16.2147938740521,-2.96887732623645,0.942005939654372,3.34045533973353,0.0639325687158852
10000,0.8,1,0,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490569382,0.975120920005108,2.33816077760846,0.087867688924081,1.00086966018564,2.04017570620453,0.0994017035840568,0.993241480448015,2.19838868105901,0.084006782360118
1000,0.6,0,0,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566412278,1.01349039871914,2.03141514097702,0.14278278816421,1.03051023228559,1.92505178173315,0.122046795754637,1.01754194986633,2.01203286111111,0.142839874950002
10000,0.6,0,0,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490568296,1.00760952681943,1.97000882141485,0.122233996103969,1.02221941816132,1.88645954761003,0.0961405741773571,1.00970945655634,1.9618779572671,0.122323948979457
1000,0.8,0,0,100,15,3,8000001,0.993751065538738,2.07888139307995,0.0853863566442128,0.918755633866714,3.47738263393362,0.0701136530398261,-2.6687259628418,33.1078797147647,-7.22307348815735,0.937149867676111,3.37857602044609,0.0644239820866088
10000,0.8,0,0,100,15,3,8000001,0.999788719211233,1.99006108948763,0.0882483490569382,0.975120920005108,2.33816077760846,0.087867688924081,1.02475647312111,1.86600430517862,0.0960949851846915,1.00171412007495,2.10653430388724,0.0853242319846945
1000,0.6,1,1,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894431479,0.981588686942934,1.90570607676547,0.0999833504236275,0.93179139583541,2.02767244065072,0.105661529226265,0.979707528278676,1.91915232089366,0.0983163412108037
10000,0.6,1,1,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451488,1.01210495983832,1.87131976475964,0.0712197945823046,0.991480759500275,1.96946209487132,0.0914340166149938,1.01068498062587,1.89006243164833,0.0699353055096973
1000,0.8,1,1,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894444323,0.957353115983465,2.20615224571917,0.131158452006303,0.93084316753266,1.97293006326764,0.0889995412709598,0.981776489239255,1.95428266785548,0.128818331599188
10000,0.8,1,1,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451507,1.02127182152761,1.70194474990434,0.0374193809875911,0.984931706876195,1.97655968456243,0.0813115123664997,1.01063924327004,1.92197114311394,0.030728634709996
1000,0.6,0,1,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894431479,0.981588686942934,1.90570607676547,0.0999833504236275,0.935119308665362,2.00720704423255,0.104521888128573,0.980244351189357,1.91586075650031,0.0983643244467898
10000,0.6,0,1,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451488,1.01210495983832,1.87131976475964,0.0712197945823046,1.00347547912218,1.90251056043407,0.0873940898562649,1.01221937537109,1.88019194938181,0.0700437469131205
1000,0.8,0,1,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894444323,0.957353115983465,2.20615224571917,0.131158452006303,0.926695766848113,2.01490177544246,0.0897003087767241,0.979228290675653,1.98463628945208,0.12844609202271
10000,0.8,0,1,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451507,1.02127182152761,1.70194474990434,0.0374193809875911,0.999662054914639,1.86339519356752,0.0779076364941164,1.01666777880871,1.84810262801764,0.0311310834195671
1000,0.6,1,0,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894431479,0.981588686942934,1.90570607676547,0.0999833504236275,0.93179139583541,2.02767244065072,0.105661529226265,0.97962196806976,1.91968350295555,0.0981617325047911
10000,0.6,1,0,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451488,1.01210495983832,1.87131976475964,0.0712197945823046,0.991480759500275,1.96946209487132,0.0914340166149938,1.0107917673594,1.89125510531846,0.0697754564812211
1000,0.8,1,0,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894444323,0.957353115983465,2.20615224571917,0.131158452006303,0.93084316753266,1.97293006326764,0.0889995412709598,0.98108087022204,1.95658430763708,0.12791223941177
10000,0.8,1,0,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451507,1.02127182152761,1.70194474990434,0.0374193809875911,0.984931706876195,1.97655968456243,0.0813115123664997,1.01138622883294,1.92364074041845,0.0303287090917211
1000,0.6,0,0,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894431479,0.981588686942934,1.90570607676547,0.0999833504236275,0.935119308665362,2.00720704423255,0.104521888128573,0.980159908021199,1.91633972296074,0.0982122783010483
10000,0.6,0,0,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451488,1.01210495983832,1.87131976475964,0.0712197945823046,1.00347547912218,1.90251056043407,0.0873940898562649,1.01231414232298,1.88114636215534,0.0698923412832746
1000,0.8,0,0,100,15,3,8000002,0.91411082793079,2.17439718130298,0.124099894444323,0.957353115983465,2.20615224571917,0.131158452006303,0.926695766848113,2.01490177544246,0.0897003087767241,0.97852284686403,1.98705015323776,0.127500615339832
10000,0.8,0,0,100,15,3,8000002,0.993100951604883,1.97430660830392,0.0923572335451507,1.02127182152761,1.70194474990434,0.0374193809875911,0.999662054914639,1.86339519356752,0.0779076364941164,1.01733669171935,1.8498304113897,0.0307609711819682
1000,0.6,1,1,100,15,3,8000003,0.989151797799213,1.97009824608033,0.065674941735668,0.919160603931835,2.21801051362495,0.0984376266746976,1.00382758618613,1.93844348139228,0.0638441251799824,0.92238902383267,2.19209035194059,0.0995126803716728
10000,0.6,1,1,100,15,3,8000003,0.988998522003966,2.01997198417626,0.092035209497821,0.93474488305285,2.16563226083109,0.1074184852065,0.979941622529854,1.97493470776223,0.0848766867915619,0.937958644305226,2.14291197554975,0.108363764744141
1000,0.8,1,1,100,15,3,8000003,0.989151797799213,1.97009824608033,0.0656749417375422,0.897922464090785,2.43131033000478,0.0717259548895808,1.04412358789786,1.6967136296032,0.10860481331735,0.930248383409446,1.97182564869479,0.0750810053236197
10000,0.8,1,1,100,15,3,8000003,0.988998522003966,2.01997198417626,0.0920352094981244,0.927621652615056,2.08100237936577,0.119990696209464,0.964716378777262,2.10303505324368,0.0821588868017393,0.920734924539769,2.07516882118667,0.121830388012194
1000,0.6,0,1,100,15,3,8000003,0.989151797799213,1.97009824608033,0.065674941735668,0.919160603931835,2.21801051362495,0.0984376266746976,0.990569159855582,2.01486414488319,0.06540333682495,0.921664154942111,2.19660946958573,0.0994303486840816
10000,0.6,0,1,100,15,3,8000003,0.988998522003966,2.01997198417626,0.092035209497821,0.93474488305285,2.16563226083109,0.1074184852065,0.988117634365395,1.93139881082897,0.0830922796904582,0.938548479828149,2.13928383296304,0.108398019601258
1000,0.8,0,1,100,15,3,8000003,0.989151797799213,1.97009824608033,0.0656749417375422,0.897922464090785,2.43131033000478,0.0717259548895808,1.02516667411171,1.89211090842536,0.113975053057323,0.919195390152387,2.09940766409425,0.0731060728505227
10000,0.8,0,1,100,15,3,8000003,0.988998522003966,2.01997198417626,0.0920352094981244,0.927621652615056,2.08100237936577,0.119990696209464,0.985287795578107,1.95233893011092,0.0795595012233438,0.930578148722753,1.96945397825259,0.122030950236012
1000,0.6,1,0,100,15,3,8000003,0.989151797799213,1.97009824608033,0.065674941735668,0.919160603931835,2.21801051362495,0.0984376266746976,1.00382758618613,1.93844348139228,0.0638441251799824,0.922053640650418,2.19284206935473,0.0993447918382194
10000,0.6,1,0,100,15,3,8000003,0.988998522003966,2.01997198417626,0.092035209497821,0.93474488305285,2.16563226083109,0.1074184852065,0.979941622529854,1.97493470776223,0.0848766867915619,0.938031167095106,2.14303600397202,0.108464424306305
1000,0.8,1,0,100,15,3,8000003,0.989151797799213,1.97009824608033,0.0656749417375422,0.897922464090785,2.43131033000478,0.0717259548895808,1.04412358789786,1.6967136296032,0.10860481331735,0.929722846449524,1.9806538357355,0.0743162475601481
