"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.8,1,0,100,15,3,9000004,1.00688405094094,1.99032756034521,0.079113948774342,0.973553339047158,2.14478578709814,0.0547691098471127,0.998866888468598,1.9342072036605,0.0644823166428973,0.986800707293671,2.04446498527133,0.0547770189681763
1000,0.6,0,0,100,15,3,9000004,0.989200178299962,1.97405821732321,0.160925320505005,1.06856848938408,1.69473569496964,0.220558893224847,1.02003684949903,1.82846741378857,0.18798665532501,1.06641710265672,1.71476073820577,0.220745390292795
10000,0.6,0,0,100,15,3,9000004,1.00688405094094,1.99032756034521,0.0791139487754394,1.00438100707618,1.92267927184144,0.0455768002809193,1.00820706862662,1.92805232971936,0.0625745068999332,1.00453924850668,1.93231641701487,0.0450602134866169
1000,0.8,0,0,100,15,3,9000004,0.989200178299962,1.97405821732321,0.160925320505162,1.11685024257164,1.52175243375448,0.170314281536501,1.05122109963697,1.66371957759283,0.214536291926126,1.11296789183781,1.66377597146779,0.165130969041005
10000,0.8,0,0,100,15,3,9000004,1.00688405094094,1.99032756034521,0.079113948774342,0.973553339047158,2.14478578709814,0.0547691098471127,1.00800763355846,1.87112175991554,0.0635053801202673,0.990258019598452,2.00570610360584,0.0550989100677215
1000,0.6,1,1,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153172598,1.03071586144263,1.80761714272859,0.141771130614662,1.00315488301441,2.10568499696023,0.0902929201299584,1.02612264225943,1.8329293018332,0.14308195039627
10000,0.6,1,1,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.02986806757495,1.95892846457417,0.121480101045653,1.02408716434998,1.97866571622138,0.120037715722845,1.02978298333592,1.96286287026297,0.12195144823798
1000,0.8,1,1,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153624079,0.881787201637017,3.24749433593077,0.233062133138603,1.03198154259279,2.12560613037994,0.138811576689454,0.905110110379162,2.7894019414906,0.243834783024896
10000,0.8,1,1,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.00321670855989,2.17476066611423,0.132643628979937,1.02466846820234,1.96869441850322,0.120298334982214,1.01392006272252,2.02936861556198,0.137331287537638
1000,0.6,0,1,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153172598,1.03071586144263,1.80761714272859,0.141771130614662,1.01243002145442,2.04240676083089,0.0866748192535395,1.0275542146175,1.82362505512896,0.14314161000934
10000,0.6,0,1,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.02986806757495,1.95892846457417,0.121480101045653,1.04077265684773,1.88851186920644,0.115817532059492,1.03188976235494,1.9499077413635,0.122027638273099
1000,0.8,0,1,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153624079,0.881787201637017,3.24749433593077,0.233062133138603,1.04766843478609,1.96996070955865,0.136398488648401,0.907836957031228,2.76990688521704,0.244128814381728
10000,0.8,0,1,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.00321670855989,2.17476066611423,0.132643628979937,1.04563785942207,1.81576639876366,0.117264118348999,1.02438212983303,1.92167584790934,0.137698122607755
1000,0.6,1,0,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153172598,1.03071586144263,1.80761714272859,0.141771130614662,1.00315488301441,2.10568499696023,0.0902929201299584,1.02643995233064,1.83435627813264,0.143173167322215
10000,0.6,1,0,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.02986806757495,1.95892846457417,0.121480101045653,1.02408716434998,1.97866571622138,0.120037715722845,1.02999855409959,1.9644395104008,0.121968295959032
1000,0.8,1,0,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153624079,0.881787201637017,3.24749433593077,0.233062133138603,1.03198154259279,2.12560613037994,0.138811576689454,0.903612901093401,2.79254306960448,0.244520256333538
10000,0.8,1,0,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.00321670855989,2.17476066611423,0.132643628979937,1.02466846820234,1.96869441850322,0.120298334982214,1.01385216157417,2.03436978175142,0.137777874838919
1000,0.6,0,0,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153172598,1.03071586144263,1.80761714272859,0.141771130614662,1.01243002145442,2.04240676083089,0.0866748192535395,1.02786603990832,1.8246483142115,0.14324679051367
10000,0.6,0,0,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.02986806757495,1.95892846457417,0.121480101045653,1.04077265684773,1.88851186920644,0.115817532059492,1.03208334729313,1.95078645798957,0.122061833509184
1000,0.8,0,0,100,15,3,9000005,0.983218853428133,2.05971081191746,0.0969682153624079,0.881787201637017,3.24749433593077,0.233062133138603,1.04766843478609,1.96996070955865,0.136398488648401,0.906310498369347,2.77282093422934,0.244842509083823
10000,0.8,0,0,100,15,3,9000005,1.01288937239998,1.98092405193549,0.107780933804779,1.00321670855989,2.17476066611423,0.132643628979937,1.04563785942207,1.81576639876366,0.117264118348999,1.02426691620451,1.92666614572665,0.13811718466469
