"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,1000001,0.975644943193493,2.01273422912526,-0.00145840228303825,0.981402568781364,1.89434713674483,-0.0573682612523774,0.973075499808646,1.89314339677124,-0.0455318448620338,0.984415168485095,1.87841828904817,-0.0573258167733425
10000,0.6,1,1,100,15,3,1000001,1.00860132260414,2.02170801407427,0.0909699068651521,0.991855609700145,2.04586683450037,0.0849863177505059,1.00354011073862,2.03360918573229,0.0783152288497481,0.992571241555771,2.04579594880817,0.0849276872460791
1000,0.8,1,1,100,15,3,1000001,0.975644943193493,2.01273422912526,-0.00145840228264433,0.963983266329388,1.27526935054948,-0.164144028334231,0.937365387982699,1.99139085668126,-0.0869919402041754,0.92480174480367,1.67161202621208,-0.166275578758321
10000,0.8,1,1,100,15,3,1000001,1.00860132260414,2.02170801407427,0.0909699068651522,0.957503648063458,2.25417055376882,0.100530954108506,1.00502273409204,2.0458243872628,0.07948104145428,0.962807641923429,2.14305666655644,0.102500878949278
1000,0.6,0,1,100,15,3,1000001,0.975644943193493,2.01273422912526,-0.00145840228303825,0.981402568781364,1.89434713674483,-0.0573682612523774,0.968048984494687,1.9227623189793,-0.045233485172356,0.983952990355881,1.88147985305429,-0.0573926432702884
10000,0.6,0,1,100,15,3,1000001,1.00860132260414,2.02170801407427,0.0909699068651521,0.991855609700145,2.04586683450037,0.0849863177505059,1.0162052803349,1.96487264853321,0.0748208594934792,0.99387250572322,2.03727897183375,0.085044563727972
1000,0.8,0,1,100,15,3,1000001,0.975644943193493,2.01273422912526,-0.00145840228264433,0.963983266329388,1.27526935054948,-0.164144028334231,0.935454061491051,2.01029231422408,-0.0867733011305535,0.923822789594762,1.6832914968841,-0.166305257890167
10000,0.8,0,1,100,15,3,1000001,1.00860132260414,2.02170801407427,0.0909699068651522,0.957503648063458,2.25417055376882,0.100530954108506,1.01991924257053,1.93589460250153,0.0772343338794802,0.969504707050281,2.07319290655605,0.102907029289306
1000,0.6,1,0,100,15,3,1000001,0.975644943193493,2.01273422912526,-0.00145840228303825,0.981402568781364,1.89434713674483,-0.0573682612523774,0.973075499808646,1.89314339677124,-0.0455318448620338,0.984548065541184,1.87997082495717,-0.0577151475847321
10000,0.6,1,0,100,15,3,1000001,1.00860132260414,2.02170801407427,0.0909699068651521,0.991855609700145,2.04586683450037,0.0849863177505059,1.00354011073862,2.03360918573229,0.0783152288497481,0.992616300255337,2.04686978673559,0.084849160858107
