"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,5000001,1.00176347350443,2.08114558532569,0.101207859228972,1.13683766343591,1.78208014795721,0.103612313053637,1.07421324491813,1.91828072018685,0.159621759623256,1.13232184146737,1.81670680218814,0.101862144609377
10000,0.6,1,1,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054327,0.978768358114243,2.02333211321092,0.100400864677833,0.970956225756656,2.02431876671478,0.0996460782219025,0.979056133073395,2.02906923825442,0.100106219738807
1000,0.8,1,1,100,15,3,5000001,1.00176347350443,2.08114558532569,0.10120785922922,1.15963979302011,1.14296205147489,0.0573268013111483,1.06760509227411,1.97615867399483,0.133229973720518,1.10707893958216,1.73874897159033,0.0529575499245884
10000,0.8,1,1,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054362,0.97702564447654,2.06875888658766,0.12230683426739,0.979730595644391,1.97284590939742,0.112079093911025,0.98399603018428,2.02945433250294,0.119685734116962
1000,0.6,0,1,100,15,3,5000001,1.00176347350443,2.08114558532569,0.101207859228972,1.13683766343591,1.78208014795721,0.103612313053637,1.07589040685918,1.90575820315499,0.158500049036421,1.13268297262775,1.81458616768861,0.101894871619062
10000,0.6,0,1,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054327,0.978768358114243,2.02333211321092,0.100400864677833,0.981958029315603,1.96605328450028,0.0967292830659368,0.980167602197771,2.02195661648583,0.100176718134814
1000,0.8,0,1,100,15,3,5000001,1.00176347350443,2.08114558532569,0.10120785922922,1.15963979302011,1.14296205147489,0.0573268013111483,1.0673573858858,1.98058653259295,0.133617225678395,1.10686652034624,1.74137317162964,0.052942788091622
10000,0.8,0,1,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054362,0.97702564447654,2.06875888658766,0.12230683426739,0.992660651234488,1.87830275248683,0.109750457224539,0.989811642745636,1.96607034004604,0.120131840445086
1000,0.6,1,0,100,15,3,5000001,1.00176347350443,2.08114558532569,0.101207859228972,1.13683766343591,1.78208014795721,0.103612313053637,1.07421324491813,1.91828072018685,0.159621759623256,1.13236607639029,1.81722514997916,0.101652882490204
10000,0.6,1,0,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054327,0.978768358114243,2.02333211321092,0.100400864677833,0.970956225756656,2.02431876671478,0.0996460782219025,0.979210281030965,2.03015155606158,0.0999781031614707
1000,0.8,1,0,100,15,3,5000001,1.00176347350443,2.08114558532569,0.10120785922922,1.15963979302011,1.14296205147489,0.0573268013111483,1.06760509227411,1.97615867399483,0.133229973720518,1.10745731793071,1.73945167425645,0.0526262760518393
10000,0.8,1,0,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054362,0.97702564447654,2.06875888658766,0.12230683426739,0.979730595644391,1.97284590939742,0.112079093911025,0.983967437888551,2.03279497988053,0.119305912669829
1000,0.6,0,0,100,15,3,5000001,1.00176347350443,2.08114558532569,0.101207859228972,1.13683766343591,1.78208014795721,0.103612313053637,1.07589040685918,1.90575820315499,0.158500049036421,1.13272878147817,1.81506253282313,0.101687404354066
10000,0.6,0,0,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054327,0.978768358114243,2.02333211321092,0.100400864677833,0.981958029315603,1.96605328450028,0.0967292830659368,0.980302217679005,2.02277857736073,0.10006021055964
1000,0.8,0,0,100,15,3,5000001,1.00176347350443,2.08114558532569,0.10120785922922,1.15963979302011,1.14296205147489,0.0573268013111483,1.0673573858858,1.98058653259295,0.133617225678395,1.10724720666792,1.74208305653047,0.0526108817963126
10000,0.8,0,0,100,15,3,5000001,0.975577979831423,2.02705762418878,0.107358117054362,0.97702564447654,2.06875888658766,0.12230683426739,0.992660651234488,1.87830275248683,0.109750457224539,0.989752768749054,1.96942190111983,0.119781556139656
1000,0.6,1,1,100,15,3,5000002,1.02072722628485,2.00835145623388,0.0706038789500991,1.09402496050214,1.7702308781476,0.047686298903286,1.00960348197709,2.042502242335,0.0741425735432759,1.08657556970208,1.83085369696541,0.0467679848749061
10000,0.6,1,1,100,15,3,5000002,1.01634798845356,1.99352357926776,0.0984478359505201,1.03010960549896,1.86431978734453,0.0923559428093852,1.01021741532266,2.01175889318999,0.10185068398592,1.02668518075161,1.89032158807159,0.0922866509014082
1000,0.8,1,1,100,15,3,5000002,1.02072722628485,2.00835145623388,0.0706038789501324,1.04550767630697,2.26021974713527,0.0127331984995449,1.0266890661604,1.76337833016823,0.0556199044402148,1.07662841834681,2.08443249164964,0.012400850471154
10000,0.8,1,1,100,15,3,5000002,1.01634798845356,1.99352357926776,0.0984478359505231,1.04714404798075,1.7154484472052,0.0693021483026028,1.01754824625261,1.97271377029764,0.106751364911174,1.0329626317677,1.9209036790524,0.0673886956882539
1000,0.6,0,1,100,15,3,5000002,1.02072722628485,2.00835145623388,0.0706038789500991,1.09402496050214,1.7702308781476,0.047686298903286,1.02143382326762,1.97789883121171,0.0696427272256527,1.0884816486005,1.81862275020463,0.0467092165763161
10000,0.6,0,1,100,15,3,5000002,1.01634798845356,1.99352357926776,0.0984478359505201,1.03010960549896,1.86431978734453,0.0923559428093852,1.02015322831669,1.95679875120793,0.0986472965564229,1.02812058764816,1.88137827100817,0.0923001990568726
1000,0.8,0,1,100,15,3,5000002,1.02072722628485,2.00835145623388,0.0706038789501324,1.04550767630697,2.26021974713527,0.0127331984995449,1.01753584452467,1.8358105137263,0.0583392626120443,1.07403833791597,2.1185935915337,0.012113222919603
10000,0.8,0,1,100,15,3,5000002,1.01634798845356,1.99352357926776,0.0984478359505231,1.04714404798075,1.7154484472052,0.0693021483026028,1.02715224099131,1.90052152630838,0.104781789222218,1.0370976636643,1.87375547124705,0.0674572601002719
1000,0.6,1,0,100,15,3,5000002,1.02072722628485,2.00835145623388,0.0706038789500991,1.09402496050214,1.7702308781476,0.047686298903286,1.00960348197709,2.042502242335,0.0741425735432759,1.0865694089752,1.83082725229369,0.0467697376497878
