"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784604823616,0.964830775689181,2.25036681862503,0.00508067166889894,1.02349517212341,2.14300233723377,-0.0153475185223663,0.964903512890342,2.24352709049109,0.00554676477544962
10000,0.6,1,1,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.04478321885569,1.92793936102583,0.132217590767243,1.04381231350321,1.89709821435611,0.134417473558082,1.0446120028328,1.93461653002736,0.131971290246377
1000,0.8,1,1,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784605681305,0.830620972902159,3.1172960452583,-0.00280723165301042,1.01398035503737,2.09503275822216,-0.0226906532846531,0.853392708457209,2.73705227957379,0.00551502477222926
10000,0.8,1,1,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.01880614354246,2.08964617170198,0.137232416698306,1.04350298325414,1.84976568067502,0.129920327138319,1.03006666749171,1.97987148669777,0.13629122964117
1000,0.6,0,1,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784604823616,0.964830775689181,2.25036681862503,0.00508067166889894,1.02235738981881,2.15030121504746,-0.0149123166440066,0.96483897293396,2.24396874607174,0.00554004971626617
10000,0.6,0,1,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.04478321885569,1.92793936102583,0.132217590767243,1.04959303646175,1.86526624853751,0.132787489437402,1.04526297510404,1.93059375820417,0.132003395686685
1000,0.8,0,1,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784605681305,0.830620972902159,3.1172960452583,-0.00280723165301042,1.0087690101405,2.14386464343035,-0.0215463706007862,0.852544398172825,2.74578295070807,0.00546148505149972
10000,0.8,0,1,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.01880614354246,2.08964617170198,0.137232416698306,1.0492948839644,1.80507444997684,0.128637569892616,1.03292330461673,1.94900373738206,0.136514118330416
1000,0.6,1,0,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784604823616,0.964830775689181,2.25036681862503,0.00508067166889894,1.02349517212341,2.14300233723377,-0.0153475185223663,0.964869647246162,2.24367941588802,0.00552951094832515
10000,0.6,1,0,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.04478321885569,1.92793936102583,0.132217590767243,1.04381231350321,1.89709821435611,0.134417473558082,1.04463694206993,1.93619211791818,0.132031646669084
1000,0.8,1,0,100,15,3,3000001,1.05815213895573,2.03435060880899,0.00872784605681305,0.830620972902159,3.1172960452583,-0.00280723165301042,1.01398035503737,2.09503275822216,-0.0226906532846531,0.852566836749497,2.74395293221339,0.0054417848466045
10000,0.8,1,0,100,15,3,3000001,1.02018263986951,1.95425034962449,0.103985492479179,1.01880614354246,2.08964617170198,0.137232416698306,1.04350298325414,1.84976568067502,0.129920327138319,1.02967596357202,1.98219684149764,0.136364165513044
