"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030597,1.10108304065201,1.6427177955971,-0.0615082765251411,1.03095559716808,1.88678747063183,-0.0385921074887906,1.09671278973943,1.66885209157147,-0.0613699231003013
10000,0.6,1,1,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266149818,0.966251149566485,2.10261030908772,0.0577534541044861,0.976554625162387,2.04512266438329,0.0640239477479165,0.966756695803244,2.10496481073739,0.0581001443374135
1000,0.8,1,1,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030113,1.0793224095929,1.95783530599445,-0.11231089744807,1.01452907790608,1.85351706013611,-0.067952317304511,1.08555725466956,1.94588379659376,-0.117325299687189
10000,0.8,1,1,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266148559,0.967439549793194,1.77641792909767,0.0305039597024152,0.968974503175097,2.01724200227679,0.0430710492674219,0.952571326337862,1.93960960594876,0.0290320844741943
1000,0.6,0,1,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030597,1.10108304065201,1.6427177955971,-0.0615082765251411,1.03060170758998,1.88904622800997,-0.0383930585712044,1.0966681191479,1.66911757858089,-0.061368429217979
10000,0.6,0,1,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266149818,0.966251149566485,2.10261030908772,0.0577534541044861,0.984127997129,2.005542869105,0.0622660255459001,0.967391467348355,2.10057482739211,0.0581356314043514
1000,0.8,0,1,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030113,1.0793224095929,1.95783530599445,-0.11231089744807,1.01237910471091,1.87506043103843,-0.0670548050062603,1.0847968934502,1.95425348193764,-0.117455145233123
10000,0.8,0,1,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266148559,0.967439549793194,1.77641792909767,0.0305039597024152,0.973725311707525,1.98362372530575,0.042496760992223,0.954499933709266,1.91723467709359,0.0290454148088449
1000,0.6,1,0,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030597,1.10108304065201,1.6427177955971,-0.0615082765251411,1.03095559716808,1.88678747063183,-0.0385921074887906,1.09681677157263,1.66998618709161,-0.0613092569704984
10000,0.6,1,0,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266149818,0.966251149566485,2.10261030908772,0.0577534541044861,0.976554625162387,2.04512266438329,0.0640239477479165,0.966909554222067,2.1062435238957,0.0580401226636677
1000,0.8,1,0,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030113,1.0793224095929,1.95783530599445,-0.11231089744807,1.01452907790608,1.85351706013611,-0.067952317304511,1.08642348417632,1.93906522809082,-0.117223039295344
10000,0.8,1,0,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266148559,0.967439549793194,1.77641792909767,0.0305039597024152,0.968974503175097,2.01724200227679,0.0430710492674219,0.953026576603815,1.94650604971964,0.0286684497950545
1000,0.6,0,0,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030597,1.10108304065201,1.6427177955971,-0.0615082765251411,1.03060170758998,1.88904622800997,-0.0383930585712044,1.09677226836444,1.67026586063735,-0.0613075799238263
10000,0.6,0,0,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266149818,0.966251149566485,2.10261030908772,0.0577534541044861,0.984127997129,2.005542869105,0.0622660255459001,0.967520701940395,2.10167067585294,0.0580865721484165
1000,0.8,0,0,100,15,3,6000001,1.06375157524506,1.92276751445031,0.00718811418030113,1.0793224095929,1.95783530599445,-0.11231089744807,1.01237910471091,1.87506043103843,-0.0670548050062603,1.08566742900739,1.94759039054385,-0.117353726211404
10000,0.8,0,0,100,15,3,6000001,0.984701067905055,2.03421375035845,0.0826381266148559,0.967439549793194,1.77641792909767,0.0305039597024152,0.973725311707525,1.98362372530575,0.042496760992223,0.954922251601914,1.92417084763549,0.0286925911393055
1000,0.6,1,1,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155478,1.00742706112507,2.04154022463,0.24216212584038,0.98781528763342,1.95915850440167,0.18821769259996,1.00840574761816,2.04214249718825,0.243480870601998
10000,0.6,1,1,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641854,0.985973963230962,2.10436385873235,0.0704850797400209,0.997912750114972,2.03225973962117,0.0731086108588955,0.987004637327735,2.10285042933524,0.07003631104207
1000,0.8,1,1,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155481,0.93432979693774,2.36489479728816,0.234658194511389,0.925691575122417,2.42731415231017,0.162766035577222,0.923702085030306,2.41219498378039,0.236311358048323
10000,0.8,1,1,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641857,0.974992836567135,2.23895698730714,0.064904053099682,0.989924527983151,2.06515397350952,0.0695879468430981,0.985629868966904,2.15948888712344,0.062907868163221
1000,0.6,0,1,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155478,1.00742706112507,2.04154022463,0.24216212584038,0.991930310790644,1.93773727670696,0.187346028526969,1.00879197581391,2.03965335578612,0.24347076084518
10000,0.6,0,1,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641854,0.985973963230962,2.10436385873235,0.0704850797400209,1.008881892114,1.97367873701058,0.0702127616560917,0.987940231979107,2.09661762348142,0.0701253194783133
1000,0.8,0,1,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155481,0.93432979693774,2.36489479728816,0.234658194511389,0.963513573295026,2.15567052505533,0.157382303679333,0.940008384056487,2.25492259606125,0.236255695817418
10000,0.8,0,1,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641857,0.974992836567135,2.23895698730714,0.064904053099682,1.00796186312467,1.93677943297437,0.0673238258250871,0.99246865737975,2.0816785730886,0.0636094810145672
1000,0.6,1,0,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155478,1.00742706112507,2.04154022463,0.24216212584038,0.98781528763342,1.95915850440167,0.18821769259996,1.00852068552225,2.04201130691455,0.243615383250759
10000,0.6,1,0,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641854,0.985973963230962,2.10436385873235,0.0704850797400209,0.997912750114972,2.03225973962117,0.0731086108588955,0.986986366953575,2.10412077637557,0.0699877637738821
1000,0.8,1,0,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155481,0.93432979693774,2.36489479728816,0.234658194511389,0.925691575122417,2.42731415231017,0.162766035577222,0.923442148201878,2.41471262235928,0.236352937905955
10000,0.8,1,0,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641857,0.974992836567135,2.23895698730714,0.064904053099682,0.989924527983151,2.06515397350952,0.0695879468430981,0.985745520297073,2.162879389182,0.0628522041938946
1000,0.6,0,0,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155478,1.00742706112507,2.04154022463,0.24216212584038,0.991930310790644,1.93773727670696,0.187346028526969,1.00890157233456,2.03944791960233,0.243605875868285
10000,0.6,0,0,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641854,0.985973963230962,2.10436385873235,0.0704850797400209,1.008881892114,1.97367873701058,0.0702127616560917,0.987898134746667,2.09762683235297,0.0700891053743007
1000,0.8,0,0,100,15,3,6000002,0.941294825587196,2.05874257219228,0.163587024155481,0.93432979693774,2.36489479728816,0.234658194511389,0.963513573295026,2.15567052505533,0.157382303679333,0.939708955958515,2.25733734531192,0.236283382157654
10000,0.8,0,0,100,15,3,6000002,1.0136633826929,1.98469149029358,0.0800374124641857,0.974992836567135,2.23895698730714,0.064904053099682,1.00796186312467,1.93677943297437,0.0673238258250871,0.992523755826684,2.08505552243738,0.0635715801258593
1000,0.6,1,1,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747222893,0.962989305443618,2.43118426903276,0.180577144647742,1.01317686378818,1.88600641664273,0.158795853962536,0.969975599353493,2.39421769262121,0.181424796021785
10000,0.6,1,1,100,15,3,6000003,0.981303149018531,2.01781664109218,0.0954173419973146,0.975628144299039,1.97616414988418,0.0920911675677461,0.975227397275274,2.03027734100473,0.0990858267435871,0.974331421937346,1.99085344696228,0.0916699666255301
1000,0.8,1,1,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747236037,1.06029136959978,2.36893109352882,0.0101028262446542,1.01220097409015,1.71103449795529,0.137306483834456,1.15388124407625,1.98279989824891,0.0103613010869557
10000,0.8,1,1,100,15,3,6000003,0.981303149018531,2.01781664109218,0.0954173420040684,1.00233505431163,1.60688074919114,0.0444730307786849,0.964673078820321,2.08688940658985,0.094423988955375,0.975458630844741,1.96951338842814,0.0405046350866207
1000,0.6,0,1,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747222893,0.962989305443618,2.43118426903276,0.180577144647742,1.0456775540575,1.73610369795788,0.159708305600315,0.968610472881624,2.39965859929699,0.181557209544575
10000,0.6,0,1,100,15,3,6000003,0.981303149018531,2.01781664109218,0.0954173419973146,0.975628144299039,1.97616414988418,0.0920911675677461,0.989650818882751,1.95329826513258,0.095105333601425,0.976345505106221,1.97805372702028,0.091785180142969
1000,0.8,0,1,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747236037,1.06029136959978,2.36893109352882,0.0101028262446542,1.0401487484128,1.5300574738451,0.141126693733932,1.15415237662311,1.94530451807003,0.0129250375706085
10000,0.8,0,1,100,15,3,6000003,0.981303149018531,2.01781664109218,0.0954173420040684,1.00233505431163,1.60688074919114,0.0444730307786849,0.986676684040602,1.92628752652587,0.0902401248689687,0.984383456548012,1.86241563743352,0.0405831026451583
1000,0.6,1,0,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747222893,0.962989305443618,2.43118426903276,0.180577144647742,1.01317686378818,1.88600641664273,0.158795853962536,0.969917804854306,2.39373136920305,0.181433638746053
10000,0.6,1,0,100,15,3,6000003,0.981303149018531,2.01781664109218,0.0954173419973146,0.975628144299039,1.97616414988418,0.0920911675677461,0.975227397275274,2.03027734100473,0.0990858267435871,0.974341232862227,1.99257625168855,0.0916081465039241
1000,0.8,1,0,100,15,3,6000003,0.998485932009865,1.99663326809474,0.140052747236037,1.06029136959978,2.36893109352882,0.0101028262446542,1.01220097409015,1.71103449795529,0.137306483834456,1.15540977838547,1.97757488319137,0.0101513618107364
