"n","q","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
1000,0.6,1,1,100,15,3,4000001,1.04028623554864,1.97686373674235,0.0849142093335645,1.03254984452464,2.17069220750624,-0.00927269210948271,1.03171914027753,1.98107457382128,0.0500511403200046,1.03380281659438,2.16485539362327,-0.00985775042188886
10000,0.6,1,1,100,15,3,4000001,1.02132799983649,1.95533074385924,0.0790315006334371,1.00865653673427,2.06483541107087,0.0618118017562833,1.02937511247276,1.88241544691348,0.0785631951782835,1.01209202863658,2.05017064033396,0.0620359259341515
1000,0.8,1,1,100,15,3,4000001,1.04028623554864,1.97686373674235,0.084914209335013,0.996834361523488,2.17195983803371,-0.0891421113337295,0.966369396980696,2.42948299292114,-0.00243076406582497,0.996357220294813,2.28647955420664,-0.0909906929357954
10000,0.8,1,1,100,15,3,4000001,1.02132799983649,1.95533074385924,0.079031500634049,1.01191412376638,2.02731851293261,0.0521781147619514,1.02495059298205,1.87245862121005,0.0676574414822025,1.02735105194803,1.92099334302004,0.0539280809129876
1000,0.6,0,1,100,15,3,4000001,1.04028623554864,1.97686373674235,0.0849142093335645,1.03254984452464,2.17069220750624,-0.00927269210948271,1.04236203251694,1.91553138235204,0.0466100822755994,1.03426998939238,2.16119390513875,-0.0097303755364194
10000,0.6,0,1,100,15,3,4000001,1.02132799983649,1.95533074385924,0.0790315006334371,1.00865653673427,2.06483541107087,0.0618118017562833,1.03698440334447,1.8422729276805,0.0769293555608767,1.01255945164148,2.04689758275523,0.0620924834792499
1000,0.8,0,1,100,15,3,4000001,1.04028623554864,1.97686373674235,0.084914209335013,0.996834361523488,2.17195983803371,-0.0891421113337295,1.00690008483485,2.10414814949268,-0.00911636608183937,1.0085424144777,2.14171485696656,-0.0898047160685538
10000,0.8,0,1,100,15,3,4000001,1.02132799983649,1.95533074385924,0.079031500634049,1.01191412376638,2.02731851293261,0.0521781147619514,1.03199951707887,1.82225710684296,0.0670589671716065,1.03031973041438,1.88664549807126,0.0540532722012685
1000,0.6,1,0,100,15,3,4000001,1.04028623554864,1.97686373674235,0.0849142093335645,1.03254984452464,2.17069220750624,-0.00927269210948271,1.03171914027753,1.98107457382128,0.0500511403200046,1.03369585511721,2.16530851812451,-0.00981142303097925
10000,0.6,1,0,100,15,3,4000001,1.02132799983649,1.95533074385924,0.0790315006334371,1.00865653673427,2.06483541107087,0.0618118017562833,1.02937511247276,1.88241544691348,0.0785631951782835,1.01230669970629,2.05003268800646,0.0619105485380898
