"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,9000001,1.00929738495351,2.00306167010142,0.125008837278742,0.995320537910952,2.03538349297244,0.122940524397628,0.992926958384596,2.02631222500655,0.117055060706167,0.99588553440863,2.03630244825841,0.123039306276373
10000,0.8,1,1,100,15,3,9000001,1.00929738495351,2.00306167010142,0.1250088372785,0.984620030578255,1.92284986604177,0.0919019585866962,1.00051256488508,1.9179206802631,0.0975541872339312,0.988421556386392,1.91299046899996,0.092088746406468
10000,0.4,2,1,100,15,3,9000001,1.03887100384393,1.97570686651989,0.121780274513413,1.03347000950345,1.97157849231149,0.114920123656167,1.20502731516918,1.70593441267045,0.102851844088801,1.03315070414143,1.97161029834772,0.115225016534758
10000,0.8,2,1,100,15,3,9000001,1.03887100384393,1.97570686651989,0.121780274516475,0.991823383243511,2.04430318935576,0.0987664122966276,3.73918339489279,-1.10016880084289,-2.76970473463752,0.975309590817547,2.05847521955615,0.102148859650447
10000,0.4,1,2,100,15,3,9000001,1.00838727837483,2.00695650234871,0.11760576246767,1.03284847433285,1.97932136782841,0.115376542933273,1.01045013563557,2.00904405115703,0.117208765680853,1.03215215392767,1.98244338354761,0.115435588161687
10000,0.8,1,2,100,15,3,9000001,1.00838727837483,2.00695650234871,0.117605762470048,1.02885284919922,1.96311005990476,0.119051114725863,1.01989265594199,1.9021061128551,0.0953048954068709,1.02254672035025,2.01036302656915,0.118239815396943
10000,0.4,2,2,100,15,3,9000001,1.02282187326316,1.97800247137923,0.108498865287044,1.00515990886446,1.99901668274629,0.101150861287183,1.22915487988897,1.62391758034732,0.0988624051378851,1.00477120921152,1.9994720938128,0.101349923398545
10000,0.8,2,2,100,15,3,9000001,1.02282187326316,1.97800247137923,0.108498865287044,1.0224213994599,1.89407311489567,0.105523743660774,8.65952333142794,-12.0064583045734,-11.6119863678396,1.00179425580973,1.92606783833335,0.108985672179982
10000,0.4,1,1,100,15,3,9000002,1.01384248895964,1.99692028393866,0.0843688300016022,1.00854447474103,1.97545167875492,0.0865188052323032,1.01464050571342,1.97929846269268,0.087854182448328,1.0099972121787,1.97627431862308,0.0863821780697122
10000,0.8,1,1,100,15,3,9000002,1.01384248895964,1.99692028393866,0.0843688300014318,1.00885835063999,2.00272503471512,0.0724045177499697,1.01296403748737,1.99206816313523,0.107697521010019,1.01097449059593,2.03901626392477,0.069016452241622
10000,0.4,2,1,100,15,3,9000002,1.0435636342917,1.96934138153929,0.0858485045579057,1.05173494349282,1.976954526943,0.0876323825728024,1.19880889526911,1.74098124106611,0.0816567113520335,1.05153313543625,1.97689212940088,0.0878483403606287
10000,0.8,2,1,100,15,3,9000002,1.0435636342917,1.96934138153929,0.0858485045579127,1.07467484667602,1.9238176094957,0.120724708643806,-0.145519397791717,7.45304379538792,-3.51053654237831,1.07284295285015,1.90668544117899,0.124247664227659
10000,0.4,1,2,100,15,3,9000002,1.00607102306446,2.00481928902694,0.0864790144451046,0.990806923601648,2.01955698884081,0.0941597707818944,1.00842562724748,1.9894615374485,0.0832137414394781,0.99073038440004,2.0211580919148,0.0943178153204016
10000,0.8,1,2,100,15,3,9000002,1.00607102306446,2.00481928902694,0.0864790144451992,1.01245708773188,1.84398087444212,0.129391199365135,1.01637784862214,1.95744353040318,0.113746174258681,1.00702659137385,1.8847628807631,0.130447952174375
10000,0.4,2,2,100,15,3,9000002,0.99101438279849,2.00625879557203,0.101316772499267,0.999726018002904,1.98612793754702,0.104384191083424,1.1888112598766,1.66993559281053,0.0926101920859606,0.999953369982788,1.9856997927934,0.104543924321168
10000,0.8,2,2,100,15,3,9000002,0.99101438279849,2.00625879557203,0.101316772499266,1.028403275309,1.89004316837753,0.0942776734546342,-2.80364476485717,14.9721932048926,-27.1924083445186,1.03029805311406,1.86871611338286,0.0972284246840406
10000,0.4,1,1,100,15,3,9000003,1.00260832687349,2.0020945171998,0.105700282025156,0.993911613622206,2.00302483559021,0.100617381697763,0.993399612869829,2.00904363078843,0.108861271495856,0.996368544890346,2.00307359708441,0.100364960374714
10000,0.8,1,1,100,15,3,9000003,1.00260832687349,2.0020945171998,0.10570028202542,0.972650217462846,2.17723906565906,0.0814386785393565,0.993055102455409,1.97198496487017,0.114000006096444,0.98231502228738,2.16794658117421,0.0804879904372179
10000,0.4,2,1,100,15,3,9000003,0.953874214730975,2.02934447436535,0.0897290337262934,0.94812847328479,2.03330132811152,0.0935234298459701,1.108085597362,1.78267651330954,0.0840831845247097,0.947582280375264,2.03356379344558,0.0938278863101594
10000,0.8,2,1,100,15,3,9000003,0.953874214730975,2.02934447436535,0.0897290337239659,0.958259304500348,2.02618186785456,0.06677318436248,-2.12225673919793,14.4032636740937,-39.6641392030305,0.947845177933784,2.03473066223794,0.069776480585758
10000,0.4,1,2,100,15,3,9000003,0.984531933472631,1.99477968839406,0.0884649481996636,0.97927736034835,1.99508497736977,0.100640371819221,0.986511013318266,1.98131221999085,0.0947513668184627,0.979562582261868,1.99650310011973,0.100685417440148
10000,0.8,1,2,100,15,3,9000003,0.984531933472631,1.99477968839406,0.0884649481996636,1.00642583799676,1.7609399003523,0.0809896701118548,0.982397127925728,1.96734150341778,0.0795065619274357,0.990493453658498,1.9035811128121,0.0780799374974536
10000,0.4,2,2,100,15,3,9000003,0.969625420075398,2.03745005810847,0.0952305695122206,0.979145289295043,2.03763993698976,0.110570914629274,1.17623733476226,1.7008836808807,0.110465905875489,0.979355338418651,2.03724655209603,0.110687350262486
10000,0.8,2,2,100,15,3,9000003,0.969625420075398,2.03745005810847,0.0952305695137532,0.984622316788472,2.0683482277783,0.124518524229255,23.8501558882331,-42.4056556469957,0.705588344074684,0.946805507106252,2.15611756158075,0.127121141183832
10000,0.4,1,1,100,15,3,9000004,1.0009834153797,2.00181901167061,0.0819433088184651,1.01531487495049,1.98428910478115,0.0812148457086562,1.00525341838542,1.99458090901882,0.0874754322702671,1.01677739442403,1.98604993201768,0.0813141472156433
