"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,7000001,0.994993755567122,1.99716005707058,0.0748409407350352,0.987447009469121,2.00834058288329,0.0690929125518828,0.981186793999209,2.02343374772011,0.0795696593138231,0.988120416442327,2.00961218235498,0.0689872346578321
10000,0.8,1,1,100,15,3,7000001,0.994993755567122,1.99716005707058,0.0748409407365327,1.01415195075126,1.97763950974566,0.00828569917671939,0.975654855793156,2.01111620019582,0.0563835980185627,1.0114010710058,2.05013185659272,0.00531895099137804
10000,0.4,2,1,100,15,3,7000001,0.963975122027885,2.02271988571555,0.10799154831748,0.961168775530093,2.02380907212067,0.109752214371201,1.10928529153357,1.78474493382918,0.108791975516742,0.9608144910631,2.02398388127993,0.109973856040685
10000,0.8,2,1,100,15,3,7000001,0.963975122027885,2.02271988571555,0.107991548316614,0.972115657666715,2.01851985810739,0.132405520850551,0.0441390279263514,5.941485969265,-6.57674716628077,0.968024203406206,2.00793093092002,0.135729728053074
10000,0.4,1,2,100,15,3,7000001,0.985241885266864,2.00375239024477,0.109644677376329,0.981736758192263,2.02473770573796,0.0933642348636043,0.978401662251867,2.01742386040528,0.100928989938895,0.982084312068382,2.02596627789773,0.093313021505212
10000,0.8,1,2,100,15,3,7000001,0.985241885266864,2.00375239024477,0.10964467737632,0.998735244481744,2.05607170005424,0.100588312376314,0.978756004850473,2.08922092123782,0.118714896301434,0.993490248867242,2.13642898878427,0.0974102092913828
10000,0.4,2,2,100,15,3,7000001,1.00598714596334,1.99037389241595,0.0607729156235087,1.01183364600193,1.99393889111389,0.0649933728947787,1.20857330031225,1.64735466635706,0.0669042583324559,1.01187253892882,1.99377705040978,0.0650982888765303
10000,0.8,2,2,100,15,3,7000001,1.00598714596334,1.99037389241595,0.060772915623509,1.00358491067096,2.10560741886197,0.0853835225986874,100.599302701264,-194.164714509444,2.42557896591813,0.965202671381497,2.19603887667954,0.0877104788597253
10000,0.4,1,1,100,15,3,7000002,0.988344366238327,2.00376309402137,0.0815270237121596,0.98344894058417,2.00735627699921,0.0840892452798742,0.984633853295495,2.0002303942851,0.0780306778998524,0.984466345731612,2.00804358951154,0.0840802550056996
10000,0.8,1,1,100,15,3,7000002,0.988344366238327,2.00376309402137,0.081527023712163,0.949271496596015,2.14602944070324,0.0945197803770018,0.988576159106204,1.93554494299888,0.0831918816843766,0.956352709773922,2.11766421956772,0.0939726209999051
10000,0.4,2,1,100,15,3,7000002,0.995921197700903,1.99565115166066,0.0978000726596673,0.997140851221299,2.00528412868356,0.0933937259800981,1.14304681247609,1.76709029119952,0.0918470970417188,0.996853083550519,2.00541236585921,0.0935637850297067
10000,0.8,2,1,100,15,3,7000002,0.995921197700903,1.99565115166066,0.0978000726596702,1.02498267499287,1.96172923967564,0.0795296718963875,0.179061943730704,5.47914457894407,-6.71580915811024,1.018061472124,1.96440876314028,0.0816855911537119
