"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.1,10,1,0.5,1,2,40,40,5,7000001,1.01140540032183,9.99186874751137,1.97700627142026,-0.01389617405783,0.994198835215144,10.0373213178936,1.97810459500556,-0.0129406282802808,1.00821490372255,10.0013708131518,1.97602896505002,-0.00964050674479355,0.994217742955396,10.0372890324783,1.97809068034343,-0.0129342449454689
8000,0.2,10,1,0.5,1,2,40,40,5,7000001,1.01869458978504,9.94829196451354,1.99711076327072,-0.0178608411058439,1.04279144961043,9.89377950283164,1.98145683675329,-0.0181178010097789,1.01069810463891,9.96310964874861,2.00104334342198,-0.0168359114555677,1.0424911635515,9.89438109698572,1.9816568940526,-0.0181122840403534
8000,0.3,10,1,0.5,1,2,40,40,5,7000001,0.938830386000172,10.0804663365212,2.02944615796507,-0.00876068966805392,0.929328767454195,10.1251594662421,2.03047492367064,-0.0258253173510674,0.938799786435401,10.1126465890892,2.010246492506,-0.0186832313070206,0.9291478250504,10.1258594945145,2.030467731616,-0.0257784327985387
8000,0.4,10,1,0.5,1,2,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519279,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334039,0.985398931756343,10.0283072778605,2.00054742247672,-0.012748598528327,1.00182544026679,9.98199029731089,2.00214114182275,-0.0313145108530414
8000,0.5,10,1,0.5,1,2,40,40,5,7000001,1.00234597682421,9.98277399542667,2.00141462811857,-0.0172085550102874,1.01388241265259,9.99812126262962,1.99020860004555,-0.053528335228477,0.979361928064536,10.0634919122953,2.00447323934263,-0.037341118760443,1.01163663642599,10.0052338966269,1.99117386434311,-0.0534826170532404
8000,0.6,10,1,0.5,1,2,40,40,5,7000001,0.990558362773794,9.99300142018196,2.0157654250623,-0.0171835453366877,1.07005253140059,9.87421813972981,1.94914423089099,-0.0204433819702353,0.985605891802963,10.0428959039826,2.00254457821983,-0.0151742535259786,1.06639196691499,9.88621627809965,1.95124663073672,-0.020010891616071
8000,0.65,10,1,0.5,1,2,40,40,5,7000001,0.969435839540543,10.024088284808,2.02783529187639,-0.0149051635031058,0.949221063782203,10.040761591769,2.01869043731455,-0.0430648292217036,0.897234402444063,10.2037631106768,2.0521076030319,-0.0329958265092134,0.943198649592343,10.0595259489643,2.02143701393123,-0.0426476378853213
8000,0.7,10,1,0.5,1,2,40,40,5,7000001,1.06840462607289,9.90155337738497,1.94922597689352,-0.00978118108003937,1.02210567228089,9.90201383927186,1.9968223992291,-0.0227016787715479,0.940934531648126,10.0938426877328,2.06841633272497,0.00293100895409072,1.01108315974076,9.93686487207852,2.00216008286706,-0.0224476738322257
8000,0.75,10,1,0.5,1,2,40,40,5,7000001,1.0149408291658,9.93169098125725,2.02893197028047,-0.016374661393359,1.06563839544159,9.72723206981183,1.95949636883177,-0.0480866278528012,0.964139853845608,10.0514991356632,2.02729170156332,-0.0118660841673907,1.03824306869266,9.81575056970038,1.97266210240446,-0.0441859183928714
8000,0.8,10,1,0.5,1,2,40,40,5,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.017667281522948,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480357895,0.96101963500169,10.0042246628024,2.06115677353456,0.00489992299172839,0.937732664521418,10.0241278655802,2.09375861344676,0.0044720973437622
8000,0.85,10,1,0.5,1,2,40,40,5,7000001,0.966030263194378,10.034627254976,2.01640350745499,-0.0197407639843681,0.933486514723045,9.96741309919441,2.10566423087191,0.0584533642209953,0.925068675957485,10.0160779174117,2.08102993642273,0.047766348511759,0.921187114784272,10.0110104759178,2.11480606486081,0.059625020522032
