"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.6,10,1,0.5,1,2,40,40,5,6000001,0.979561940622785,10.0242313666926,2.0119773997199,-0.00651769737431206,1.00006879497668,10.0263435674085,2.01367307356557,-0.00962933391354985,0.979049269512496,10.0165254959684,2.029939886827,0.0172884661631752,0.993678499402279,10.0406749582345,2.01873229358727,-0.0100535491429807,0.0356844200300769,0.0509323226926527,0.0258667740758828,0.00775254595864242,0.0561101368877009,0.111984963115972,0.0446319554235095,0.0117938336432552,0.0407219566269752,0.0614607514621823,0.0328112293158728,0.0103256930895906,0.0560407663780071,0.111698629508919,0.0446028917305043,0.0117917761021247
8000,0.7,10,1,0.5,1,2,40,40,5,6000001,1.00323615218181,9.95221932680313,2.03271673729875,-0.0132065315852497,0.956881543328654,10.1063569199315,2.06651021844456,-0.0156216508694697,0.712312626324131,10.602059736973,2.24486947348051,0.0664294006093088,0.920696963936706,10.1988799648326,2.10248060872317,-0.0111664626088042,0.037008843443401,0.0529981455508922,0.0265251557899148,0.00779715435027066,0.0638834017899247,0.132265079122759,0.0511451976719563,0.0140362971097698,0.0425174336650446,0.0657514291550995,0.0322563238975508,0.0114589248145822,0.0637307675883036,0.131698773318332,0.0510719799356398,0.014017485084265
8000,0.8,10,1,0.5,1,2,40,40,5,6000001,1.0522346663603,9.91718191868933,1.96091623810469,-0.00201664292994577,0.932492385531138,10.11671145258,2.05370039456398,-0.0073569824346706,0.855232330857897,10.3271124236196,2.10377824523178,-0.0156631358549009,0.912816113286779,10.1948919835064,2.06153718237659,-0.00809771731312768,0.0358637755319688,0.0509788275424169,0.0257310167266278,0.00778807763079432,0.0758424970744751,0.177447291920578,0.0635394671144259,0.0167190916661645,0.0483737653354065,0.0740730014618783,0.041190203257537,0.0142209349845329,0.0754644267755003,0.175359449838801,0.0634280722892252,0.0167066789236777
8000,0.6,10,1,0.5,1,2,40,40,5,6000002,0.957592349438278,10.0474343524759,2.02070872707065,-0.0157275458276247,0.959812386878024,10.0889106109452,1.99156322508266,-0.0486414205547545,0.958825531879599,10.0911761156759,1.98804838969089,-0.0405738399363374,0.957236285888947,10.099811609018,1.99159231753541,-0.0481007961859245,0.0375508941165236,0.0527336118147317,0.0268452877277624,0.00795965923908236,0.0588040908496967,0.114785953880043,0.0460416085525404,0.0133736593278853,0.0451298366528173,0.0686648506315239,0.0363045489683387,0.0117133243980092,0.058748639450146,0.114501920956675,0.0460306868959437,0.0133687446167875
8000,0.7,10,1,0.5,1,2,40,40,5,6000002,0.941426721847736,10.0660850937044,2.03740138469487,-0.0167916486647126,1.00950879421269,9.93910406281707,1.98837327321232,-0.00890006949514085,1.06908218656429,9.85278722786759,1.92007309396423,-0.0103471839937357,1.01070381366635,9.93606193231569,1.9864205246012,-0.00851537976352426,0.0361431684863846,0.0516764385201515,0.0261381246950257,0.00792337538249441,0.06310881672803,0.134650401148402,0.0515513414067129,0.0144946987096729,0.0438927813052008,0.0667817565435023,0.037150795950408,0.0123696319824751,0.0629491533831718,0.133869574250222,0.0515091435862119,0.0144886215103321
8000,0.8,10,1,0.5,1,2,40,40,5,6000002,0.998421342195241,10.0038790549343,1.98222190728801,-0.00884537725761526,0.995462466883431,9.9733960636197,1.96137982218707,-0.00825476565388598,0.910646690671175,10.175542944152,2.08129459725912,0.0553240297177366,0.937736152234922,10.1518793484777,1.99648722498626,-0.00548430079499916,0.0369032116384942,0.0521995310646923,0.0261864276550787,0.00796272495753243,0.0749168728563689,0.172402486203108,0.0621611906494893,0.0181451962799905,0.0459383702664051,0.0672536183896281,0.0369277628374513,0.0138976989955635,0.0742823241183856,0.169275880558925,0.0618726999674036,0.0180902798366289
8000,0.6,10,1,0.5,1,2,40,40,5,6000003,1.02381400872129,9.97466271740952,1.9794403160182,0.0167732374598473,1.01780349020811,9.9718821675985,1.98758890264209,0.0359545742074085,0.985430963039748,10.0757409642344,1.99121003484841,0.0332015970746708,1.01566399926374,9.97836253616115,1.9889625363352,0.0359177138028209,0.0358802344398361,0.051755434070722,0.025809311205622,0.00775265932937999,0.0567675675319734,0.111467666056597,0.0443896341103924,0.0123776460106944,0.0418007985591373,0.0644666011606162,0.0332564127164704,0.0108175249661665,0.0567051490907917,0.111183385650507,0.0443692024554624,0.0123706264912296
8000,0.7,10,1,0.5,1,2,40,40,5,6000003,0.98719366477623,10.0152904769665,2.00648299337453,0.0138019869789331,1.02663644100271,9.86953898680821,1.98838702492984,0.0226711952219888,0.932719517372031,10.0889887148612,2.06600314207017,0.0283038211841347,1.01844762961755,9.90075007935576,1.99128693366692,0.0224293229806206,0.0352366616311104,0.0507671712684512,0.0253759994758353,0.00774599452760388,0.062441131552697,0.131462955201429,0.0509804422703029,0.0140556310703799,0.0437823715295008,0.0671358378388686,0.0364234303068422,0.0119352975442347,0.0622881727158287,0.130671029350281,0.0509402084277454,0.0140457450177469
8000,0.8,10,1,0.5,1,2,40,40,5,6000003,0.894165134683261,10.1471650429128,2.05713374891743,0.00682206218636907,0.925900873936426,9.99066792885804,2.07584259407507,0.0145938445647948,0.788207833562029,10.3186768690635,2.1576919484642,0.0633260849708458,0.876098816488079,10.1467632705127,2.10773855680013,0.0149688758174075,0.035220879313376,0.0512518215594321,0.0253049587959451,0.00771814381367592,0.0734682046454582,0.170188762947778,0.0627138496022595,0.0176159709565456,0.0445968688513912,0.0663063898159269,0.0368049208666455,0.01393430170965,0.0727690937108503,0.167028687757284,0.0623299738153767,0.0175946626879431
8000,0.6,10,1,0.5,1,2,40,40,5,6000004,1.00759888139591,10.0113271987422,2.03262671236423,-0.0207981539435031,1.02183557344687,10.0197047590237,2.0100485528032,-0.0093041868942486,0.904377191481572,10.2076380872442,2.12160698309305,0.0042308813625752,1.01905590577102,10.019333644132,2.01662230368709,-0.00814335481725072,0.0369637393911156,0.053458176026394,0.0263925283389662,0.00792873326574414,0.0581994240876456,0.113232413218212,0.0451525253400155,0.0119346202598792,0.0416083684409134,0.0645968833363547,0.0322832738061647,0.0105616998747527,0.0581463978085177,0.113027426222418,0.0451343194463403,0.0119325195160251
