"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.8,1,1,31,31,3,1.00316314586136,2.02084380841137,1.04318323741773,1.73496944520191,1.00134582036308,1.94104695024842,1.06483048703573,1.92827422826102
10000,0.4,4,1,31,31,3,1.00548178286429,2.00788499069114,0.978588118880783,2.07969769883082,1.06945933023577,1.6179835690339,0.977716685292113,2.08257405697275
10000,0.8,4,1,31,31,3,1.00548178286429,2.00788499069114,1.01644682769947,2.08947239937928,1.16244573759322,1.23233210147091,1.03522291446648,1.95367327009817
10000,0.4,1,4,31,31,3,1.00889222392882,1.9989983085445,1.00832011877941,1.969504188733,1.00430365983724,2.00367022562465,1.00483847561313,2.02384733981759
10000,0.8,1,4,31,31,3,1.00889222392882,1.9989983085445,1.04274222855985,0.933193837833418,1.00233713571177,2.0094302040216,1.02038490492795,2.02562814408521
10000,0.4,4,4,31,31,3,0.970396348963032,2.09580079801936,0.96976815455256,2.14860821486506,1.07434550773413,1.49488981368034,0.970774845285927,2.14106851913411
10000,0.8,4,4,31,31,3,0.970396348963032,2.09580079801936,1.01237835049342,1.69884827511103,1.09165062624102,1.35109477636534,1.02190328710648,1.60083858003001
10000,0.4,1,1,21,21,4,0.986643703345116,2.03065533344777,0.975571943819547,2.12206801284498,0.975790611967742,2.00768720001348,0.975478824615069,2.13688914391912
10000,0.8,1,1,21,21,4,0.986643703345116,2.03065533344777,0.955863623212306,2.66749200604641,0.950975434331586,1.95493490100269,1.02759076652732,2.01027255733535
10000,0.4,4,1,21,21,4,0.952009887117314,2.11134800854145,0.957246146580352,2.11129370374402,1.03709317274167,1.62540053758419,0.955734347312919,2.11751890380806
10000,0.8,4,1,21,21,4,0.952009887117314,2.11134800854145,0.950754972724165,2.19168971358276,1.08338358147067,1.39020685493798,0.978810263890878,1.98863842031729
10000,0.4,1,4,21,21,4,1.01343782205857,1.95520382947036,1.02495143871631,1.86898978450142,1.02423356959786,1.87767757626616,1.0193998460237,1.94349304912524
10000,0.8,1,4,21,21,4,1.01343782205857,1.95520382947036,1.04690583870707,1.39535596528468,1.01635669048117,1.82028628922691,1.05727502537976,1.83677574136848
10000,0.4,4,4,21,21,4,0.983360129223839,2.00135599079434,0.965974432854539,2.05891056679932,1.04990191945544,1.52386262472562,0.966222213651247,2.05727259729821
10000,0.8,4,4,21,21,4,0.983360129223839,2.00135599079434,1.05906169492532,1.44911059398451,1.07782198603311,1.34358977697145,1.06258653637168,1.44069903153592
10000,0.4,1,1,31,31,4,0.986643703345116,2.03065533344777,0.975571943819547,2.12206801284498,0.977018443343984,2.03185891592478,0.975380139496501,2.1309362727356
10000,0.8,1,1,31,31,4,0.986643703345116,2.03065533344777,0.955863623212306,2.66749200604641,0.962480163354204,2.0125943205258,1.002290397056,2.11465417307024
10000,0.4,4,1,31,31,4,0.952009887117314,2.11134800854145,0.957246146580352,2.11129370374402,1.03504956416577,1.63616495602692,0.956917454010607,2.11235673809764
10000,0.8,4,1,31,31,4,0.952009887117314,2.11134800854145,0.950754972724165,2.19168971358276,1.08465366534939,1.39399922707059,0.971061009539411,2.03670171723848
10000,0.4,1,4,31,31,4,1.01343782205857,1.95520382947036,1.02495143871631,1.86898978450142,1.02298883119926,1.8938512216698,1.02144961315268,1.91655135212587
10000,0.8,1,4,31,31,4,1.01343782205857,1.95520382947036,1.04690583870707,1.39535596528468,1.02959486319716,1.85670002078437,1.03815023234379,1.88902598476714
10000,0.4,4,4,31,31,4,0.983360129223839,2.00135599079434,0.965974432854539,2.05891056679932,1.04991538595146,1.52719280548806,0.966660632935793,2.0539869307346
10000,0.8,4,4,31,31,4,0.983360129223839,2.00135599079434,1.05906169492532,1.44911059398451,1.07502874670044,1.35557325183238,1.06181444087017,1.43740469096968
10000,0.4,1,1,21,21,5,0.986657667116249,2.01955927495847,0.983789162698465,2.01893512703445,0.973129044816733,2.01874171378193,0.9840615590879,2.03587062147057
10000,0.8,1,1,21,21,5,0.986657667116249,2.01955927495847,0.983481873762205,1.97416722387737,0.942192946864047,2.00170270793532,1.03143780068405,1.99713401191758
10000,0.4,4,1,21,21,5,0.98927530974808,1.91468516289346,0.982016210683676,1.93199525720186,1.05973176589301,1.48376712247505,0.980980767774721,1.93646781853634
10000,0.8,4,1,21,21,5,0.98927530974808,1.91468516289346,1.0627966461673,1.38312858905474,1.12188108097434,1.19736551800862,1.05600621669655,1.41760320589833
10000,0.4,1,4,21,21,5,1.00112504929769,1.99606282422822,1.00198773472401,1.96651746149774,1.00016149750122,1.98851659932813,0.996626365478507,2.04145991841354
10000,0.8,1,4,21,21,5,1.00112504929769,1.99606282422822,0.98044191209595,2.27568768041243,0.966331174325094,2.01939866100081,1.02321340051383,2.0658671457511
10000,0.4,4,4,21,21,5,0.986282527001467,2.07142912821114,0.990903937107357,1.99814769821363,1.0705194638242,1.50567255227761,0.992523036542485,1.99033071658273
10000,0.8,4,4,21,21,5,0.986282527001467,2.07142912821114,1.053881660694,1.56014247362509,1.08496558323031,1.36886054089798,1.06279838105103,1.50509564598922
10000,0.4,1,1,31,31,5,0.986657667116249,2.01955927495847,0.983789162698465,2.01893512703445,0.974626181342015,2.03873056949797,0.983993734994617,2.02852264596559
10000,0.8,1,1,31,31,5,0.986657667116249,2.01955927495847,0.983481873762205,1.97416722387737,0.95491026773225,2.05250061359011,1.00472070838735,2.07437341883357
10000,0.4,4,1,31,31,5,0.98927530974808,1.91468516289346,0.982016210683676,1.93199525720186,1.05763804023972,1.49572134502609,0.981809654275674,1.93271734955774
10000,0.8,4,1,31,31,5,0.98927530974808,1.91468516289346,1.0627966461673,1.38312858905474,1.12299598176362,1.20113557678346,1.05658213147421,1.41101537786843
10000,0.4,1,4,31,31,5,1.00112504929769,1.99606282422822,1.00198773472401,1.96651746149774,0.996971687179257,2.00993183607661,0.99872671751938,2.01346490014158
10000,0.8,1,4,31,31,5,1.00112504929769,1.99606282422822,0.98044191209595,2.27568768041243,0.984314270895272,2.04969134979187,0.996787795063981,2.13991598912978
10000,0.4,4,4,31,31,5,0.986282527001467,2.07142912821114,0.990903937107357,1.99814769821363,1.06814186029586,1.51705027498028,0.99251696057772,1.98913012325844
10000,0.8,4,4,31,31,5,0.986282527001467,2.07142912821114,1.053881660694,1.56014247362509,1.08068008054837,1.3863982602316,1.06209542989352,1.50337748799716
10000,0.4,1,1,21,21,6,0.981103239971638,2.06627194832744,0.967239593180616,2.09827881733523,0.971177417819727,2.07640341948899,0.966565427539841,2.11492760226816
10000,0.8,1,1,21,21,6,0.981103239971638,2.06627194832744,0.952354051211884,2.42271695142459,0.948602415341933,2.05087380608554,0.993264467041513,2.14643646712582
10000,0.4,4,1,21,21,6,1.00962574249775,1.94629007774905,0.988838634992542,2.01079462323224,1.07787926426239,1.51570238038066,0.987520680034779,2.01686686612958
10000,0.8,4,1,21,21,6,1.00962574249775,1.94629007774905,0.956032534460948,2.29666553690435,1.15458111427057,1.17750208026227,0.983865861562879,2.03486113782902
10000,0.4,1,4,21,21,6,0.977329256505549,2.07227246999916,0.967876435428153,2.15657661413664,0.979113095641358,2.05294068460468,0.963851022002824,2.2141445126718
10000,0.8,1,4,21,21,6,0.977329256505549,2.07227246999916,0.991039873294078,1.41365806323344,0.96353298694849,2.07255369672931,0.985721602470844,2.11618868228449
10000,0.4,4,4,21,21,6,1.02334238722551,1.9776780302831,1.03261015451074,1.91674885367484,1.1131437538253,1.3994405459607,1.03485744052845,1.90708471105321
10000,0.8,4,4,21,21,6,1.02334238722551,1.9776780302831,1.08845711421411,1.49195184445221,1.12189056729399,1.27772857592431,1.10283980577,1.39766156834825
10000,0.4,1,1,31,31,6,0.981103239971638,2.06627194832744,0.967239593180616,2.09827881733523,0.972094201831716,2.09263925788238,0.966875426875344,2.10693537215451
10000,0.8,1,1,31,31,6,0.981103239971638,2.06627194832744,0.952354051211884,2.42271695142459,0.961921671932712,2.08232074670331,0.975201808553814,2.20412271086187
10000,0.4,4,1,31,31,6,1.00962574249775,1.94629007774905,0.988838634992542,2.01079462323224,1.0775829033322,1.52080094261569,0.988554049534332,2.0118180329368
10000,0.8,4,1,31,31,6,1.00962574249775,1.94629007774905,0.956032534460948,2.29666553690435,1.15281078229616,1.19196379082114,0.982161245206849,2.0737672846793
10000,0.4,1,4,31,31,6,0.977329256505549,2.07227246999916,0.967876435428153,2.15657661413664,0.976944560279852,2.06910801543891,0.966092995537156,2.18481470087855
10000,0.8,1,4,31,31,6,0.977329256505549,2.07227246999916,0.991039873294078,1.41365806323344,0.975436796822671,2.08463291030335,0.970952446642273,2.12966094426115
10000,0.4,4,4,31,31,6,1.02334238722551,1.9776780302831,1.03261015451074,1.91674885367484,1.11384808678711,1.3990673236434,1.03470268426633,1.90597376776617
10000,0.8,4,4,31,31,6,1.02334238722551,1.9776780302831,1.08845711421411,1.49195184445221,1.11908867970782,1.29013951109844,1.10103783366392,1.40137992136712
10000,0.4,1,1,21,21,7,0.970823752660701,2.01605231629302,0.976148864734092,1.95455415458155,0.961881951498861,1.98717388940621,0.975665195446426,1.97726164395536
10000,0.8,1,1,21,21,7,0.970823752660701,2.01605231629302,0.990269741852311,2.2048058426515,0.944425811872813,1.9198036753316,1.0597985265719,1.90840962458892
10000,0.4,4,1,21,21,7,0.974536511107443,2.07764933916964,0.94821530276389,2.19415438070858,1.06130326059902,1.55656002957062,0.946181464060136,2.20324527432182
10000,0.8,4,1,21,21,7,0.974536511107443,2.07764933916964,0.988644276729204,1.9384087137525,1.11520859629155,1.27453509562437,1.01748321223771,1.74495501157529
10000,0.4,1,4,21,21,7,1.00639831412883,1.97194336957283,1.00507078125857,2.02266951460959,1.01465345150799,1.91366950929638,1.00159243083658,2.07589556339637
10000,0.8,1,4,21,21,7,1.00639831412883,1.97194336957283,1.01913654164259,1.28108078406016,0.999319770919558,1.88224493437842,1.00751683753964,1.9350294987494
10000,0.4,4,4,21,21,7,1.02877157339554,1.90869491834741,1.03675925072187,1.84557201670625,1.12270161841833,1.31654499092184,1.03736732258569,1.84295674688454
10000,0.8,4,4,21,21,7,1.02877157339554,1.90869491834741,1.08806411424292,1.51203073814824,1.14131484520698,1.16515358974501,1.1154084776967,1.31935271780018
10000,0.4,1,1,31,31,7,0.970823752660701,2.01605231629302,0.976148864734092,1.95455415458155,0.96501087291729,1.99916394306087,0.975757779760328,1.96814864440266
10000,0.8,1,1,31,31,7,0.970823752660701,2.01605231629302,0.990269741852311,2.2048058426515,0.957942029206614,1.96592403511184,1.03140667938648,1.99016566764741
10000,0.4,4,1,31,31,7,0.974536511107443,2.07764933916964,0.94821530276389,2.19415438070858,1.06205167268047,1.55930124924632,0.947632948618758,2.19623781586813
10000,0.8,4,1,31,31,7,0.974536511107443,2.07764933916964,0.988644276729204,1.9384087137525,1.11886392619909,1.27212824803741,1.01091372221838,1.78166418222371
10000,0.4,1,4,31,31,7,1.00639831412883,1.97194336957283,1.00507078125857,2.02266951460959,1.01135949813926,1.93532625478968,1.00336845803783,2.05259559637829
10000,0.8,1,4,31,31,7,1.00639831412883,1.97194336957283,1.01913654164259,1.28108078406016,1.01396938440464,1.92595072216654,0.993035464758767,1.99043262977472
10000,0.4,4,4,31,31,7,1.02877157339554,1.90869491834741,1.03675925072187,1.84557201670625,1.12168087499059,1.32147356982001,1.03841205211695,1.83616181726403
10000,0.8,4,4,31,31,7,1.02877157339554,1.90869491834741,1.08806411424292,1.51203073814824,1.13821195418398,1.17772641723952,1.11217262467423,1.33467873992377
10000,0.4,1,1,21,21,8,0.999957881698087,1.99721265692494,0.978616129848719,2.10103627452074,0.99388412055038,1.99338651013101,0.977921359934392,2.1147460200887
10000,0.8,1,1,21,21,8,0.999957881698087,1.99721265692494,1.03052405700361,1.37565304594635,0.964030766229539,1.93197723649103,1.05630054409243,1.83666725642131
10000,0.4,4,1,21,21,8,1.02891138625722,1.92532891573678,1.02024714108876,2.02401024031381,1.1193865102989,1.42117565467926,1.01963486391828,2.02692772672019
10000,0.8,4,1,21,21,8,1.02891138625722,1.92532891573678,1.03286074086528,1.94325792402189,1.14694885755528,1.25374573251454,1.06067271492359,1.7429559872442
10000,0.4,1,4,21,21,8,1.01606107379955,1.97914290659647,1.00762383447542,1.99493618158088,1.01440129243464,1.97235158469694,1.00141877886578,2.07478340882247
10000,0.8,1,4,21,21,8,1.01606107379955,1.97914290659647,1.01044023574743,2.57377784713695,0.987817552649763,1.95744461625619,1.08909985789205,1.94525155734425
10000,0.4,4,4,21,21,8,1.00050588113717,2.02929343842265,0.960468760606574,2.25663503770969,1.10270583094531,1.40884672702813,0.96310625472041,2.23937135111569
10000,0.8,4,4,21,21,8,1.00050588113717,2.02929343842265,0.969748531715661,2.30539728541458,1.09799282863827,1.33405796984239,1.04844461687728,1.70029784621745
10000,0.4,1,1,31,31,8,0.999957881698087,1.99721265692494,0.978616129848719,2.10103627452074,0.997206222141741,2.0108271894965,0.978062932641674,2.10914655256679
10000,0.8,1,1,31,31,8,0.999957881698087,1.99721265692494,1.03052405700361,1.37565304594635,0.98560138146917,1.96513610820282,1.02351359922929,1.92290679344757
10000,0.4,4,1,31,31,8,1.02891138625722,1.92532891573678,1.02024714108876,2.02401024031381,1.11910527809538,1.42551579800715,1.02016215912017,2.02404587063028
10000,0.8,4,1,31,31,8,1.02891138625722,1.92532891573678,1.03286074086528,1.94325792402189,1.14555309841804,1.26645432631429,1.05564403373304,1.77886347654079
10000,0.4,1,4,31,31,8,1.01606107379955,1.97914290659647,1.00762383447542,1.99493618158088,1.00883096727266,2.00883286175864,1.00432274478795,2.0421282128269
10000,0.8,1,4,31,31,8,1.01606107379955,1.97914290659647,1.01044023574743,2.57377784713695,1.00940124312473,2.00512418310168,1.0523562853049,2.06077572233775
10000,0.4,4,4,31,31,8,1.00050588113717,2.02929343842265,0.960468760606574,2.25663503770969,1.10008029142377,1.42148138282497,0.963242855789573,2.23864661053722
10000,0.8,4,4,31,31,8,1.00050588113717,2.02929343842265,0.969748531715661,2.30539728541458,1.09666053496474,1.34272311466334,1.03684987516946,1.78127670004963
10000,0.4,1,1,21,21,9,1.00890804131246,1.97151234459253,0.996413782599091,2.01853242996757,1.00530597595328,1.9606360033516,0.995867288217577,2.03331770200773
10000,0.8,1,1,21,21,9,1.00890804131246,1.97151234459253,0.989185788247157,2.02620349084434,0.976265820708621,1.95914165242978,1.01154510270565,2.0015018717155
10000,0.4,4,1,21,21,9,0.989327003164403,2.01750806448679,0.984224668850145,2.05439301877318,1.07438092375247,1.5229345474139,0.983495409531998,2.05823762459381
10000,0.8,4,1,21,21,9,0.989327003164403,2.01750806448679,0.983361389237877,2.11179100845022,1.13745868465811,1.22171194030454,1.01424524522038,1.87460476366255
10000,0.4,1,4,21,21,9,0.997205314868102,1.99772327872062,0.996767537875321,2.09342227555085,1.00252236150937,1.95967416381666,0.993893160756365,2.13901625993078
10000,0.8,1,4,21,21,9,0.997205314868102,1.99772327872062,0.94183820168281,3.64682373542997,NA,NA,1.06676469707542,-0.0270531816604714
10000,0.4,4,4,21,21,9,1.04077639449693,1.84465034042159,1.03983127605828,1.86688758220504,1.13419527166362,1.27279273875225,1.04268621594301,1.85303784624989
10000,0.8,4,4,21,21,9,1.04077639449693,1.84465034042159,1.07021955123191,1.80809794465576,1.15930016314672,1.11041469723189,1.13088401271582,1.35445364724886
10000,0.4,1,1,31,31,9,1.00890804131246,1.97151234459253,0.996413782599091,2.01853242996757,1.00703615981825,1.97295610405704,0.996007863350037,2.02632165377226
10000,0.8,1,1,31,31,9,1.00890804131246,1.97151234459253,0.989185788247157,2.02620349084434,0.989673978392382,1.98450749263538,0.994518762895352,2.04401024601085
10000,0.4,4,1,31,31,9,0.989327003164403,2.01750806448679,0.984224668850145,2.05439301877318,1.07241604852506,1.53441088282817,0.984251159884435,2.05438283349926
10000,0.8,4,1,31,31,9,0.989327003164403,2.01750806448679,0.983361389237877,2.11179100845022,1.1436530270651,1.20892546808556,1.0089242614879,1.91800555834576
10000,0.4,1,4,31,31,9,0.997205314868102,1.99772327872062,0.996767537875321,2.09342227555085,1.00121194930799,1.97111547050827,0.995604407832039,2.11461469051434
10000,0.8,1,4,31,31,9,0.997205314868102,1.99772327872062,0.94183820168281,3.64682373542997,737.381375833327,-2087.3400875899,1.59561851778965,-4.0475333687744
10000,0.4,4,4,31,31,9,1.04077639449693,1.84465034042159,1.03983127605828,1.86688758220504,1.1320566798219,1.28321303360082,1.04252263278506,1.85259357528551
10000,0.8,4,4,31,31,9,1.04077639449693,1.84465034042159,1.07021955123191,1.80809794465576,1.15838760168915,1.11638989798158,1.12359910102216,1.40539629311113
10000,0.4,1,1,21,21,10,0.996312529402411,1.96738153171702,0.989908171482341,2.04793001967213,0.99533099210071,1.94439020834177,0.989404619398551,2.06937448684586
10000,0.8,1,1,21,21,10,0.996312529402411,1.96738153171702,1.02740546458463,1.34408471092626,0.982787771487557,1.88519393946773,1.02724124667765,1.88221552371142
10000,0.4,4,1,21,21,10,1.00716753949341,1.91772780140056,1.00211315367269,1.90995531136577,1.08094171994821,1.49533375065855,0.999182123188684,1.91979598821755
10000,0.8,4,1,21,21,10,1.00716753949341,1.91772780140056,1.07281846614742,1.3917157053504,1.15218078940688,1.18597645984845,1.05499916109895,1.47275221545569
10000,0.4,1,4,21,21,10,0.977288420515093,2.01558703038467,0.978638720900599,1.94431969275564,0.98866168360879,1.95183084251868,0.974386625674227,2.00306369781378
10000,0.8,1,4,21,21,10,0.977288420515093,2.01558703038467,0.973533548660411,2.41860203894024,0.996929439085607,1.88333036244012,0.991443489722875,1.98065238549252
10000,0.4,4,4,21,21,10,0.98136805595571,2.05715355351304,0.974987554893991,2.11832788362699,1.0805900145492,1.47217471575165,0.975985436469126,2.1110313900255
10000,0.8,4,4,21,21,10,0.98136805595571,2.05715355351304,1.01068293440761,1.93668315958299,1.09845395590072,1.32494540940847,1.05086211728053,1.63226771197053
10000,0.4,1,1,31,31,10,0.996312529402411,1.96738153171702,0.989908171482341,2.04793001967213,0.996348171876197,1.95992663566112,0.989635149628298,2.05786611233407
10000,0.8,1,1,31,31,10,0.996312529402411,1.96738153171702,1.02740546458463,1.34408471092626,0.993416223687835,1.92066358833444,1.00957219881559,1.9079869015358
10000,0.4,4,1,31,31,10,1.00716753949341,1.91772780140056,1.00211315367269,1.90995531136577,1.07986792431133,1.50288724144763,1.00095463490215,1.91341104517182
10000,0.8,4,1,31,31,10,1.00716753949341,1.91772780140056,1.07281846614742,1.3917157053504,1.15862338067195,1.16904515434653,1.05985160346128,1.44861679334525
10000,0.4,1,4,31,31,10,0.977288420515093,2.01558703038467,0.978638720900599,1.94431969275564,0.987506413458543,1.96290020094907,0.976489566807546,1.97335877151846
10000,0.8,1,4,31,31,10,0.977288420515093,2.01558703038467,0.973533548660411,2.41860203894024,1.00506853458282,1.91161001034099,0.984177888668138,1.99956801378886
10000,0.4,4,4,31,31,10,0.98136805595571,2.05715355351304,0.974987554893991,2.11832788362699,1.07979287887855,1.47738651271407,0.976138704130697,2.10976707592379
10000,0.8,4,4,31,31,10,0.98136805595571,2.05715355351304,1.01068293440761,1.93668315958299,1.09583188203991,1.33845521759908,1.04455065011867,1.67650495770868
10000,0.4,1,1,21,21,11,0.983932601527921,2.03475643962278,0.989018239993469,1.96640277384507,0.979052643413671,2.01187290975842,0.988388776392526,1.98741844739141
10000,0.8,1,1,21,21,11,0.983932601527921,2.03475643962278,1.02483037873829,1.25670093407189,0.96154343850677,1.94902478472504,1.03084932457782,1.90295302677607
10000,0.4,4,1,21,21,11,1.04126177869569,1.83219141126448,1.03253190514482,1.9039112187619,1.08622882085848,1.52770229669257,1.03215432447189,1.90607730266567
10000,0.8,4,1,21,21,11,1.04126177869569,1.83219141126448,1.08091506110922,1.67768299569909,1.1490332385538,1.24157786307764,1.09992046754564,1.5657210750908
10000,0.4,1,4,21,21,11,0.971424610939439,2.09673635883008,0.973558580597276,2.12215318996217,0.981740460831535,2.03078521181453,0.969696481822717,2.17559095192373
10000,0.8,1,4,21,21,11,0.971424610939439,2.09673635883008,0.938066615185421,2.8677917189088,0.959903007772024,2.05215236915784,0.974054479409488,2.13684128536685
10000,0.4,4,4,21,21,11,1.01137289576481,2.00092386060826,1.00329206137301,1.99231981656203,1.07584448491323,1.54261813202387,1.00323578459338,1.99223178369594
10000,0.8,4,4,21,21,11,1.01137289576481,2.00092386060826,1.05294996188142,1.67757647526257,1.11765919671671,1.31817968595881,1.0673134131233,1.56232530825948
10000,0.4,1,1,31,31,11,0.983932601527921,2.03475643962278,0.989018239993469,1.96640277384507,0.980343721968378,2.02900062096849,0.988626371745557,1.97883563281418
10000,0.8,1,1,31,31,11,0.983932601527921,2.03475643962278,1.02483037873829,1.25670093407189,0.97359599248519,1.99065108835497,1.00838069060993,1.94252052256402
