"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,21,21,1000003,0.983996720354633,2.02716933070825,0.986869277163591,2.04461247582542,0.986710565302103,1.98660386558057,0.986950343031594,2.0586025496822
10000,0.8,1,1,21,21,1000003,0.983996720354633,2.02716933070825,0.970951846969311,2.05770960017957,0.967154490291896,1.95736659144013,0.988134210209399,2.02341841291564
10000,0.4,4,1,21,21,1000003,0.990866476893245,1.99525820226987,1.01114927487179,1.88434036462819,1.07791754232061,1.4718361801266,1.00938724769737,1.89337565170946
10000,0.8,4,1,21,21,1000003,0.990866476893245,1.99525820226987,1.03579427123785,1.71409306293524,1.12658382984517,1.21459426213781,1.06285865246791,1.54904101409343
10000,0.4,1,4,21,21,1000003,0.973277073318534,2.0145616011159,0.957854417533096,2.10518640966768,0.968727465841227,2.02201364760936,0.954129962509967,2.15668961065895
10000,0.8,1,4,21,21,1000003,0.973277073318534,2.0145616011159,0.928273055995007,2.83689661304142,0.967377286804873,1.9780885019983,0.94866645002514,2.10700367157492
10000,0.4,4,4,21,21,1000003,0.945276220224759,2.11926868869073,0.946570537563833,2.13741354585157,1.05925136218065,1.42390329276735,0.948207075649567,2.12853389828566
10000,0.8,4,4,21,21,1000003,0.945276220224759,2.11926868869073,0.979946463427606,1.9490343272153,1.08794824754192,1.22741709581048,1.03873665449047,1.4895950511979
10000,0.4,1,1,31,31,1000003,0.983996720354633,2.02716933070825,0.986869277163591,2.04461247582542,0.987548013097005,2.00113284177886,0.986944207669777,2.05135283996461
10000,0.8,1,1,31,31,1000003,0.983996720354633,2.02716933070825,0.970951846969311,2.05770960017957,0.976931272593299,1.98993802764522,0.975989795904455,2.0548341931363
10000,0.4,4,1,31,31,1000003,0.990866476893245,1.99525820226987,1.01114927487179,1.88434036462819,1.07755036151763,1.47675383381667,1.01065595225933,1.88703769713174
10000,0.8,4,1,31,31,1000003,0.990866476893245,1.99525820226987,1.03579427123785,1.71409306293524,1.12755416435143,1.22057620701047,1.05603715348857,1.581544350627
10000,0.4,1,4,31,31,1000003,0.973277073318534,2.0145616011159,0.957854417533096,2.10518640966768,0.966707506676461,2.03598801132681,0.956268230565577,2.12878667045246
10000,0.8,1,4,31,31,1000003,0.973277073318534,2.0145616011159,0.928273055995007,2.83689661304142,0.975507935448229,1.99342543111133,0.942403508458859,2.11477299894896
10000,0.4,4,4,31,31,1000003,0.945276220224759,2.11926868869073,0.946570537563833,2.13741354585157,1.05774767112425,1.43157596874311,0.949338735558787,2.12178349197784
10000,0.8,4,4,31,31,1000003,0.945276220224759,2.11926868869073,0.979946463427606,1.9490343272153,1.07997349352804,1.25755436251186,1.0321829309641,1.53427554803047
10000,0.4,1,1,21,21,1000004,1.00249289608413,1.98068156657676,1.0123695213095,1.90420454329473,1.00085393525176,1.95287506895825,1.01193209377698,1.92267346955406
10000,0.8,1,1,21,21,1000004,1.00249289608413,1.98068156657676,1.01056267147124,1.91953068666044,0.979362266913609,1.92611090400443,1.03655788709457,1.92996999935075
10000,0.4,4,1,21,21,1000004,0.994426221742956,2.05285930785199,0.98822283134498,2.08474349225563,1.0715441686335,1.6042430521185,0.986962551149008,2.08937325101724
10000,0.8,4,1,21,21,1000004,0.994426221742956,2.05285930785199,0.984539959402616,2.14710925884926,1.12681494563479,1.35396872926021,1.01283961189882,1.942552356339
10000,0.4,1,4,21,21,1000004,1.00176368687922,2.02265898730415,1.01836879988812,1.882989387497,0.999072057370962,2.03237478741078,1.01190423190412,1.9721013973708
10000,0.8,1,4,21,21,1000004,1.00176368687922,2.02265898730415,0.997397070199525,2.20387784224898,0.982329995359843,2.04180446079521,1.03318455526348,2.07032439699073
10000,0.4,4,4,21,21,1000004,0.986406665430905,1.98590125798933,0.981203954889754,1.98457490047489,1.06753908793104,1.46489509067486,0.982216919562417,1.97931407791687
10000,0.8,4,4,21,21,1000004,0.986406665430905,1.98590125798933,1.04397195582328,1.46445241815617,1.09847916381707,1.28351322649257,1.03939294949762,1.48665521284464
10000,0.4,1,1,31,31,1000004,1.00249289608413,1.98068156657676,1.0123695213095,1.90420454329473,1.00235996921665,1.96843910548105,1.01209995676419,1.91481764376884
10000,0.8,1,1,31,31,1000004,1.00249289608413,1.98068156657676,1.01056267147124,1.91953068666044,0.992808713184071,1.95577123453884,1.01811532289658,1.97804289036744
10000,0.4,4,1,31,31,1000004,0.994426221742956,2.05285930785199,0.98822283134498,2.08474349225563,1.0719598958882,1.60696821572069,0.987953923490799,2.08532088659948
10000,0.8,4,1,31,31,1000004,0.994426221742956,2.05285930785199,0.984539959402616,2.14710925884926,1.12597133256026,1.36487097743434,1.00561646763624,1.98778317230907
10000,0.4,1,4,31,31,1000004,1.00176368687922,2.02265898730415,1.01836879988812,1.882989387497,0.997122676899585,2.04952558417202,1.01419408642448,1.94063544056134
10000,0.8,1,4,31,31,1000004,1.00176368687922,2.02265898730415,0.997397070199525,2.20387784224898,0.995875002079199,2.06091145897472,1.01206416237837,2.11796792911385
10000,0.4,4,4,31,31,1000004,0.986406665430905,1.98590125798933,0.981203954889754,1.98457490047489,1.06776018644268,1.46705889849907,0.982300668847724,1.97783018055035
10000,0.8,4,4,31,31,1000004,0.986406665430905,1.98590125798933,1.04397195582328,1.46445241815617,1.09291162017471,1.30514491862487,1.04148944114408,1.47203118539776
10000,0.4,1,1,21,21,1000005,1.01733568184249,1.9639656116252,1.02194425651859,1.95659543558048,1.02355674081903,1.88404339410087,1.02153213340032,1.97120341376073
10000,0.8,1,1,21,21,1000005,1.01733568184249,1.9639656116252,0.988612276807513,2.13595362831321,0.989302964189524,1.88441366886157,1.01646270582233,1.9512824106973
10000,0.4,4,1,21,21,1000005,1.00536637132399,1.99619536274032,1.02671280122337,1.91393627370032,1.09190427691095,1.49910877881062,1.02632956728623,1.91666638017779
10000,0.8,4,1,21,21,1000005,1.00536637132399,1.99619536274032,1.11897885036645,1.58825207419287,1.178344934654,1.13089289914275,1.15311770237436,1.40089540317899
10000,0.4,1,4,21,21,1000005,0.976865809302756,2.09449660008026,0.980056388126602,2.05368786074922,0.985039360339918,2.04452742220011,0.974865870986699,2.12565143318562
10000,0.8,1,4,21,21,1000005,0.976865809302756,2.09449660008026,0.988826587393496,2.09375298087384,0.967307451806186,2.00864224620089,1.02355546367383,2.04189002680265
10000,0.4,4,4,21,21,1000005,1.01090090514483,2.04116245747759,1.00578750331279,2.05547141738978,1.08930695370347,1.50834928233153,1.00740850198389,2.04851238320586
10000,0.8,4,4,21,21,1000005,1.01090090514483,2.04116245747759,0.99884026194938,2.07507306071683,1.11380996058355,1.32973708212331,1.0493575662868,1.68017345878481
10000,0.4,1,1,31,31,1000005,1.01733568184249,1.9639656116252,1.02194425651859,1.95659543558048,1.02617003993547,1.89722063543021,1.02158193068573,1.9654069283724
10000,0.8,1,1,31,31,1000005,1.01733568184249,1.9639656116252,0.988612276807513,2.13595362831321,1.0040373109238,1.92321353922866,0.997691874262697,2.0178706450596
10000,0.4,4,1,31,31,1000005,1.00536637132399,1.99619536274032,1.02671280122337,1.91393627370032,1.09134479847287,1.5062766035776,1.02680452554108,1.91374790114201
10000,0.8,4,1,31,31,1000005,1.00536637132399,1.99619536274032,1.11897885036645,1.58825207419287,1.18449363136068,1.11756207261502,1.14525908967564,1.43868801054844
10000,0.4,1,4,31,31,1000005,0.976865809302756,2.09449660008026,0.980056388126602,2.05368786074922,0.981251723414625,2.07071334719483,0.977563242594898,2.09261924359003
10000,0.8,1,4,31,31,1000005,0.976865809302756,2.09449660008026,0.988826587393496,2.09375298087384,0.985529046036127,2.0349442026466,1.00023774806803,2.10881970289831
10000,0.4,4,4,31,31,1000005,1.01090090514483,2.04116245747759,1.00578750331279,2.05547141738978,1.0865707060589,1.52125355895084,1.00756961071463,2.04586864917422
10000,0.8,4,4,31,31,1000005,1.01090090514483,2.04116245747759,0.99884026194938,2.07507306071683,1.11313938280211,1.33586190531003,1.04266475600377,1.72680781947829
10000,0.4,1,1,21,21,1000006,0.985226749090723,2.01007110419782,0.995788614940942,1.85488110148022,0.976024380294146,1.99822089835926,0.994998094004529,1.88546227613828
10000,0.8,1,1,21,21,1000006,0.985226749090723,2.01007110419782,0.996916778763024,1.61028366453036,0.942139900441651,1.98154780765576,1.0272274626031,1.91270745514972
10000,0.4,4,1,21,21,1000006,1.01612218421847,1.89177371868958,1.01372642344827,1.95128384909653,1.10043657955994,1.42118830684288,1.01258685289358,1.95540123880724
10000,0.8,4,1,21,21,1000006,1.01612218421847,1.89177371868958,0.99241272151614,2.04643057221416,1.14405749117944,1.19658765902104,1.02810595009496,1.79343131523617
10000,0.4,1,4,21,21,1000006,1.00257776664208,1.96973816046768,1.00800625814503,1.85326093327407,0.996750707277936,1.98663173981474,1.00021723494048,1.9550654325607
10000,0.8,1,4,21,21,1000006,1.00257776664208,1.96973816046768,1.00781932937326,2.12193311816083,0.974303211203188,1.96136842708083,1.07136834714947,1.92840455783081
10000,0.4,4,4,21,21,1000006,1.04844262685821,1.7703181855248,1.05953407603047,1.65948503638831,1.12856156382898,1.26291217598536,1.06142917732405,1.65066780390495
10000,0.8,4,4,21,21,1000006,1.04844262685821,1.7703181855248,1.10567372893025,1.17487684263698,1.15266157434136,1.10634003719375,1.09298601447318,1.25707289804255
10000,0.4,1,1,31,31,1000006,0.985226749090723,2.01007110419782,0.995788614940942,1.85488110148022,0.978245929368043,2.01835966006653,0.99523501609568,1.87339506211819
10000,0.8,1,1,31,31,1000006,0.985226749090723,2.01007110419782,0.996916778763024,1.61028366453036,0.961694070052493,2.01605454340395,0.998390550637735,1.98895109778762
10000,0.4,4,1,31,31,1000006,1.01612218421847,1.89177371868958,1.01372642344827,1.95128384909653,1.09636544441784,1.4402685514209,1.01368446173406,1.95104394178649
10000,0.8,4,1,31,31,1000006,1.01612218421847,1.89177371868958,0.99241272151614,2.04643057221416,1.14638244163037,1.1966247511488,1.01923164899645,1.84761370858788
10000,0.4,1,4,31,31,1000006,1.00257776664208,1.96973816046768,1.00800625814503,1.85326093327407,0.993060038947856,2.00999447391268,1.00291570476838,1.92261469391279
10000,0.8,1,4,31,31,1000006,1.00257776664208,1.96973816046768,1.00781932937326,2.12193311816083,0.994068556297777,2.00344884985188,1.03639395129083,2.02903012353932
10000,0.4,4,4,31,31,1000006,1.04844262685821,1.7703181855248,1.05953407603047,1.65948503638831,1.1283671019668,1.26552596988676,1.0614146466288,1.64937594004067
10000,0.8,4,4,31,31,1000006,1.04844262685821,1.7703181855248,1.10567372893025,1.17487684263698,1.1472684415926,1.12726340607701,1.09581466399358,1.23667881240923
10000,0.4,1,1,21,21,1000007,0.99006783098023,2.02968571318724,0.989988667737543,2.05535626985492,0.986195063150817,2.02638651983407,0.990027232267665,2.07226445823386
10000,0.8,1,1,21,21,1000007,0.99006783098023,2.02968571318724,1.00582407316315,1.66579408034682,0.97017100036098,1.96909921999731,1.01791293916208,1.9770774524933
10000,0.4,4,1,21,21,1000007,0.969371470651014,2.08548795725325,0.948656634560828,2.14631120385496,1.04163167622848,1.64949142574439,0.946595850786647,2.15416065784627
10000,0.8,4,1,21,21,1000007,0.969371470651014,2.08548795725325,1.04203926779553,1.59631156892549,1.1176075392036,1.31080078761159,1.03885286804185,1.60199190665543
10000,0.4,1,4,21,21,1000007,0.992478810862553,2.00283843023945,0.991894335353971,2.0070636501083,0.99247833419581,1.99647401790487,0.988076744988064,2.0628532206509
10000,0.8,1,4,21,21,1000007,0.992478810862553,2.00283843023945,1.0279274763693,1.01101871568878,0.985662180113384,1.9737658292603,1.013585376844,2.00978531112088
10000,0.4,4,4,21,21,1000007,0.995662172966153,2.02682256234234,0.98431606827345,2.05131652055036,1.07884214329877,1.49710632211786,0.985172357140595,2.04563173743452
10000,0.8,4,4,21,21,1000007,0.995662172966153,2.02682256234234,1.03085237425773,1.62691230977677,1.10830849373399,1.29524780243004,1.04142041278982,1.52182714192622
10000,0.4,1,1,31,31,1000007,0.99006783098023,2.02968571318724,0.989988667737543,2.05535626985492,0.987079861278011,2.03790790654107,0.990052736144906,2.06324787178326
10000,0.8,1,1,31,31,1000007,0.99006783098023,2.02968571318724,1.00582407316315,1.66579408034682,0.978503228596025,2.00123107083534,1.00239888298629,1.99072998852819
10000,0.4,4,1,31,31,1000007,0.969371470651014,2.08548795725325,0.948656634560828,2.14631120385496,1.04068411610869,1.65604985819945,0.947953924627487,2.1485577284764
10000,0.8,4,1,31,31,1000007,0.969371470651014,2.08548795725325,1.04203926779553,1.59631156892549,1.12221486237093,1.30245980508278,1.03988068974112,1.5956613171027
10000,0.4,1,4,31,31,1000007,0.992478810862553,2.00283843023945,0.991894335353971,2.0070636501083,0.989748381168675,2.01533652743655,0.989852134403364,2.0380347391621
10000,0.8,1,4,31,31,1000007,0.992478810862553,2.00283843023945,1.0279274763693,1.01101871568878,0.994277494647103,1.9739511173721,1.00196189297616,2.00175678265679
10000,0.4,4,4,31,31,1000007,0.995662172966153,2.02682256234234,0.98431606827345,2.05131652055036,1.07820834269349,1.50147397170093,0.985494271156399,2.04322789741583
10000,0.8,4,4,31,31,1000007,0.995662172966153,2.02682256234234,1.03085237425773,1.62691230977677,1.10289990573146,1.31715354349762,1.04101898746167,1.5296355775516
10000,0.4,1,1,21,21,1000008,1.02083730220975,1.94083484233322,1.00772305567474,2.06279936633736,1.01340784471062,1.9424777045221,1.00758534926757,2.07342553492953
10000,0.8,1,1,21,21,1000008,1.02083730220975,1.94083484233322,0.993959740977895,2.42149895870311,0.981732245360195,1.96506780625048,1.04386345418614,2.00690854162258
10000,0.4,4,1,21,21,1000008,0.987439824598031,2.10097167310994,0.992690287293166,2.10207845505785,1.07063882428781,1.63977094420515,0.991428253780893,2.10689221960157
10000,0.8,4,1,21,21,1000008,0.987439824598031,2.10097167310994,0.955118422475077,2.36826642968672,1.10463645527204,1.46447075523793,0.977464732164084,2.19254571264988
10000,0.4,1,4,21,21,1000008,1.00115902527997,2.04210675314299,0.996484454352747,2.00698087300534,0.9942582252735,2.0443540631918,0.991001067101153,2.08178398644939
10000,0.8,1,4,21,21,1000008,1.00115902527997,2.04210675314299,0.969359019748463,2.90646229732409,0.986007442999082,2.04402991749272,1.01902623218874,2.12688070679911
10000,0.4,4,4,21,21,1000008,1.03108326416671,1.9128719947677,1.04746661423116,1.83442080575975,1.10039245559772,1.45724402608983,1.04753311894344,1.83484677284062
10000,0.8,4,4,21,21,1000008,1.03108326416671,1.9128719947677,1.0594460759539,1.71634439741364,1.10497425592702,1.37681192758665,1.0793560766435,1.56680157996378
10000,0.4,1,1,31,31,1000008,1.02083730220975,1.94083484233322,1.00772305567474,2.06279936633736,1.01391038955683,1.95580343760105,1.00774774301004,2.06722243722882
10000,0.8,1,1,31,31,1000008,1.02083730220975,1.94083484233322,0.993959740977895,2.42149895870311,0.992653609308124,1.99416811496173,1.02525707825062,2.0628176980867
10000,0.4,4,1,31,31,1000008,0.987439824598031,2.10097167310994,0.992690287293166,2.10207845505785,1.06664509832449,1.65876794743782,0.992196404186807,2.10366332818372
10000,0.8,4,1,31,31,1000008,0.987439824598031,2.10097167310994,0.955118422475077,2.36826642968672,1.1023532826064,1.48074150498089,0.970574952960645,2.23930515850425
10000,0.4,1,4,31,31,1000008,1.00115902527997,2.04210675314299,0.996484454352747,2.00698087300534,0.99317721526147,2.05782225173586,0.993348038508662,2.05015388963899
10000,0.8,1,4,31,31,1000008,1.00115902527997,2.04210675314299,0.969359019748463,2.90646229732409,0.995697204134523,2.0581871937435,1.00335713213048,2.15557736768643
10000,0.4,4,4,31,31,1000008,1.03108326416671,1.9128719947677,1.04746661423116,1.83442080575975,1.10075499697088,1.45877778975278,1.04782053405879,1.83233073783499
10000,0.8,4,4,31,31,1000008,1.03108326416671,1.9128719947677,1.0594460759539,1.71634439741364,1.10421339114617,1.38282882186949,1.07660473361159,1.58387189914717
10000,0.4,1,1,21,21,1000009,0.998751405334741,2.02558729452264,0.995647799824689,2.06569168757646,0.991881184647284,2.00713552536659,0.995796622294464,2.08079416799788
10000,0.8,1,1,21,21,1000009,0.998751405334741,2.02558729452264,1.03450783562937,1.50908950945554,0.971284846114546,1.97655201731523,1.05410241163599,1.93323990744339
10000,0.4,4,1,21,21,1000009,1.00054347838778,2.02497447082639,1.02275781190191,1.92999088561782,1.10084656829826,1.47157440614137,1.02160168704278,1.93479461649729
10000,0.8,4,1,21,21,1000009,1.00054347838778,2.02497447082639,1.07605844021192,1.72253961283975,1.18112689255386,1.12445103120997,1.10424005889022,1.53651614114396
10000,0.4,1,4,21,21,1000009,1.03086843602521,1.9286687786416,1.03652521999841,1.91364080564898,1.03771042460784,1.90370567565284,1.03133735089682,1.98223839461557
10000,0.8,1,4,21,21,1000009,1.03086843602521,1.9286687786416,1.10304141634805,-0.154136843164848,1.0212995162697,1.90956685423232,1.09766282819455,0.00120524908553528
10000,0.4,4,4,21,21,1000009,1.02225992420368,1.95151510412451,1.02180051335741,1.92397749143051,1.10040680261095,1.42873249359998,1.02396088011882,1.91344838395156
10000,0.8,4,4,21,21,1000009,1.02225992420368,1.95151510412451,1.06831632344108,1.6260208078561,1.15116664749213,1.16769945605693,1.0922992787652,1.43170619220889
10000,0.4,1,1,31,31,1000009,0.998751405334741,2.02558729452264,0.995647799824689,2.06569168757646,0.992303328137116,2.02474291299588,0.995877663910876,2.07287023924349
10000,0.8,1,1,31,31,1000009,0.998751405334741,2.02558729452264,1.03450783562937,1.50908950945554,0.98202284387726,2.01721587773867,1.03219986638895,1.96859871913981
10000,0.4,4,1,31,31,1000009,1.00054347838778,2.02497447082639,1.02275781190191,1.92999088561782,1.09937350916735,1.48041913563675,1.02262383517895,1.9303701355137
10000,0.8,4,1,31,31,1000009,1.00054347838778,2.02497447082639,1.07605844021192,1.72253961283975,1.1856398181494,1.11508399963554,1.09733958967441,1.57514244305372
10000,0.4,1,4,31,31,1000009,1.03086843602521,1.9286687786416,1.03652521999841,1.91364080564898,1.03588442756922,1.91805709509408,1.03362979136161,1.95264896413999
10000,0.8,1,4,31,31,1000009,1.03086843602521,1.9286687786416,1.10304141634805,-0.154136843164848,1.03309228589077,1.92163215239261,1.09763824686418,0.0016543233766473
10000,0.4,4,4,31,31,1000009,1.02225992420368,1.95151510412451,1.02180051335741,1.92397749143051,1.09809982941451,1.44000159063825,1.02375108544089,1.91319515383498
10000,0.8,4,4,31,31,1000009,1.02225992420368,1.95151510412451,1.06831632344108,1.6260208078561,1.14813520932116,1.1808383366945,1.08936082444673,1.45266794007076
10000,0.4,1,1,21,21,1000010,0.998765574887355,1.99629974506077,1.01026905125333,1.97283276769737,1.00367536130645,1.92050212338456,1.00978004888166,1.99417332179852
10000,0.8,1,1,21,21,1000010,0.998765574887355,1.99629974506077,1.01261249066679,1.84041845080457,0.975401989437099,1.81908186373911,1.04785152449056,1.81144803000613
10000,0.4,4,1,21,21,1000010,1.03287575273979,1.86901505689738,1.05050669154689,1.7734748570209,1.102541772603,1.48689634064579,1.04915202306032,1.77888120888426
10000,0.8,4,1,21,21,1000010,1.03287575273979,1.86901505689738,1.05849981053387,1.75150562368412,1.15767334127554,1.24686538408159,1.06197506955407,1.71096451448018
10000,0.4,1,4,21,21,1000010,0.986751877557123,2.06244282722678,0.956733149849765,2.26918324583719,0.990663852572253,2.019408806928,0.951733951872741,2.32306540214908
10000,0.8,1,4,21,21,1000010,0.986751877557123,2.06244282722678,0.927147480495273,2.86717761211761,0.93919391331056,2.0205246981689,0.97616253948037,2.05992572233753
10000,0.4,4,4,21,21,1000010,1.00833895577539,1.94623851306638,1.01398803902818,1.94121345455504,1.06756782369085,1.54711817328501,1.01349854151704,1.94346478070818
10000,0.8,4,4,21,21,1000010,1.00833895577539,1.94623851306638,0.934385352485593,2.44872805906222,1.07058478087749,1.45815083341301,0.98261355002152,2.04644579825791
10000,0.4,1,1,31,31,1000010,0.998765574887355,1.99629974506077,1.01026905125333,1.97283276769737,1.00551379447027,1.95095325677322,1.00987367200937,1.986949097379
10000,0.8,1,1,31,31,1000010,0.998765574887355,1.99629974506077,1.01261249066679,1.84041845080457,0.994676977656118,1.87773549818014,1.02275442474112,1.91668787109413
10000,0.4,4,1,31,31,1000010,1.03287575273979,1.86901505689738,1.05050669154689,1.7734748570209,1.10351060166583,1.48735038540911,1.04997094849433,1.77544739692637
10000,0.8,4,1,31,31,1000010,1.03287575273979,1.86901505689738,1.05849981053387,1.75150562368412,1.15964466729843,1.24733557018914,1.06162754584742,1.71707024321594
10000,0.4,1,4,31,31,1000010,0.986751877557123,2.06244282722678,0.956733149849765,2.26918324583719,0.984458670404938,2.0561552080959,0.955098915900307,2.2919622686674
10000,0.8,1,4,31,31,1000010,0.986751877557123,2.06244282722678,0.927147480495273,2.86717761211761,0.967748495605856,2.07709683824391,0.944090349748632,2.21359284701627
10000,0.4,4,4,31,31,1000010,1.00833895577539,1.94623851306638,1.01398803902818,1.94121345455504,1.0673431768431,1.5500057176853,1.01418792842361,1.93956470722213
10000,0.8,4,4,31,31,1000010,1.00833895577539,1.94623851306638,0.934385352485593,2.44872805906222,1.06652328772671,1.47760404026129,0.97397899409893,2.1173179038454
10000,0.4,1,1,21,21,1000011,1.018789731551,1.93921920237499,1.02328259475823,1.89984702848154,1.02168397853703,1.85959030695562,1.02337255944752,1.91452175050938
10000,0.8,1,1,21,21,1000011,1.018789731551,1.93921920237499,0.999138761730755,2.01876291914509,0.976548145077956,1.83653134460995,1.04994958129841,1.83834551080946
10000,0.4,4,1,21,21,1000011,0.966269088168054,2.11022271757141,0.965057714222644,2.08614430068471,1.06131773508594,1.57266276111844,0.963444840443263,2.09217225693089
10000,0.8,4,1,21,21,1000011,0.966269088168054,2.11022271757141,0.924065673895772,2.36954540176538,1.12494364686378,1.26302412275991,0.959509234898859,2.08497124891931
10000,0.4,1,4,21,21,1000011,1.00185088098296,1.99166677791685,1.00034721647155,2.07150192051716,1.01621023487017,1.91305100700907,0.994898660342107,2.13897016349337
10000,0.8,1,4,21,21,1000011,1.00185088098296,1.99166677791685,0.995611608860434,2.00092393401221,0.967978658025475,1.91085556197331,1.0344441911921,1.89535446306901
10000,0.4,4,4,21,21,1000011,1.01135656592921,1.94300435340514,1.02696329979987,1.83831429684399,1.10165005452675,1.38469158029029,1.02795408428298,1.83452007048981
