"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,21,21,4000001,0.996636526215257,2.02443041643407,1.01623982912274,1.93212467679227,1.00190125060014,1.95514766121338,1.01617607213956,1.95221458586125
10000,0.8,1,1,21,21,4000001,0.996636526215257,2.02443041643407,1.01606535363424,2.00221059911304,0.969692005219653,1.94355230267644,1.07269965085768,1.9027554670767
10000,0.4,4,1,21,21,4000001,1.00701340257405,2.01201538296989,1.03420419818847,1.89818181424684,1.1073356465864,1.46565643095036,1.03319275143654,1.90273925048366
10000,0.8,4,1,21,21,4000001,1.00701340257405,2.01201538296989,1.05695043714302,1.96288387100465,1.17141558557725,1.1681815758639,1.11162220063186,1.63588557305715
10000,0.4,1,4,21,21,4000001,1.01385907457955,1.978709091796,1.00188001603129,2.16450612917056,1.02342895403382,1.92309895120458,1.00009136148315,2.19532659922953
10000,0.8,1,4,21,21,4000001,1.01385907457955,1.978709091796,0.999761621045233,1.89788395359315,0.99499039964738,1.95447636828825,1.00999450477931,2.00651186898417
10000,0.4,4,4,21,21,4000001,1.015788985562,1.94552944873021,1.00440607034494,2.02466303067025,1.1155098978736,1.3483091278153,1.00752947245906,2.00763644771811
10000,0.8,4,4,21,21,4000001,1.015788985562,1.94552944873021,1.01759510505504,1.93132575883339,1.12191808854339,1.2363670304219,1.06183657045466,1.58198249733365
10000,0.4,1,1,31,31,4000001,0.996636526215257,2.02443041643407,1.01623982912274,1.93212467679227,1.00363383344529,1.97176469771991,1.01612903631839,1.94393198658345
10000,0.8,1,1,31,31,4000001,0.996636526215257,2.02443041643407,1.01606535363424,2.00221059911304,0.9848328426704,1.9774231308018,1.04456167097616,1.97872044456078
10000,0.4,4,1,31,31,4000001,1.00701340257405,2.01201538296989,1.03420419818847,1.89818181424684,1.10861196858556,1.46445332176495,1.03403468654531,1.8988089443106
10000,0.8,4,1,31,31,4000001,1.00701340257405,2.01201538296989,1.05695043714302,1.96288387100465,1.17193121254526,1.17414791855102,1.09768228213755,1.70967360532488
10000,0.4,1,4,31,31,4000001,1.01385907457955,1.978709091796,1.00188001603129,2.16450612917056,1.02006587387635,1.94370237488891,1.00157551013081,2.17596214618353
10000,0.8,1,4,31,31,4000001,1.01385907457955,1.978709091796,0.999761621045233,1.89788395359315,1.01275100118406,1.97282963743997,0.991583536798703,2.06266308941441
10000,0.4,4,4,31,31,4000001,1.015788985562,1.94552944873021,1.00440607034494,2.02466303067025,1.11453049342291,1.35437157411821,1.00712949176803,2.00876061079022
10000,0.8,4,4,31,31,4000001,1.015788985562,1.94552944873021,1.01759510505504,1.93132575883339,1.12083724751099,1.24367861992667,1.05623664034311,1.62411768014885
10000,0.4,1,1,21,21,4000002,1.01475191541859,1.96271863578151,1.03048291135579,1.92221480318022,1.01417302713612,1.92777504117967,1.03094332016682,1.93687384890542
10000,0.8,1,1,21,21,4000002,1.01475191541859,1.96271863578151,1.09010038493244,0.826118865567685,1.00119161985886,1.87856646444239,1.08712926346551,1.73175316683802
10000,0.4,4,1,21,21,4000002,0.989260326140618,2.05861619771397,0.99102430960907,2.04638329383344,1.08600844876721,1.50834339025135,0.989898542994954,2.0516246749007
10000,0.8,4,1,21,21,4000002,0.989260326140618,2.05861619771397,0.988356805653856,2.01235923788697,1.14261053306441,1.22845927296067,1.00183924536478,1.86451179902189
10000,0.4,1,4,21,21,4000002,1.00415668201133,1.99482961239655,1.01078549570395,1.82494133463471,1.00698344359873,1.96447403684903,1.00524853571102,1.89547885380228
10000,0.8,1,4,21,21,4000002,1.00415668201133,1.99482961239655,1.020048876605,1.53892875181867,1.01384321743477,1.90501214862447,1.01331107107526,1.97382378607248
10000,0.4,4,4,21,21,4000002,1.01704041587685,1.91999698723792,1.02503216676727,1.8855837454026,1.11531726894764,1.32279774338877,1.0266457582591,1.87911282580489
10000,0.8,4,4,21,21,4000002,1.01704041587685,1.91999698723792,0.998131722427692,2.03804303528923,1.12129424516611,1.20612067099999,1.05909216646296,1.57166730107098
10000,0.4,1,1,31,31,4000002,1.01475191541859,1.96271863578151,1.03048291135579,1.92221480318022,1.01579778921271,1.94062975938343,1.03088570688406,1.92975306510628
10000,0.8,1,1,31,31,4000002,1.01475191541859,1.96271863578151,1.09010038493244,0.826118865567685,1.01260470511065,1.91124138027696,1.06471440985066,1.75451588073509
10000,0.4,4,1,31,31,4000002,0.989260326140618,2.05861619771397,0.99102430960907,2.04638329383344,1.08588588741226,1.51301944665313,0.990750511440388,2.04729769882552
10000,0.8,4,1,31,31,4000002,0.989260326140618,2.05861619771397,0.988356805653856,2.01235923788697,1.14077150890251,1.24375986538467,1.00280447896016,1.87839858805612
10000,0.4,1,4,31,31,4000002,1.00415668201133,1.99482961239655,1.01078549570395,1.82494133463471,1.0036458722913,1.98531125465948,1.00714680426301,1.87072999661635
10000,0.8,1,4,31,31,4000002,1.00415668201133,1.99482961239655,1.020048876605,1.53892875181867,1.02789733480546,1.91207921342909,1.00134830189114,1.99522696860253
10000,0.4,4,4,31,31,4000002,1.01704041587685,1.91999698723792,1.02503216676727,1.8855837454026,1.11393733831132,1.33039666850813,1.02665474163942,1.8770437839377
10000,0.8,4,4,31,31,4000002,1.01704041587685,1.91999698723792,0.998131722427692,2.03804303528923,1.12086723454109,1.21054256809647,1.05172095519574,1.62546375751772
10000,0.4,1,1,21,21,4000003,1.00261790112972,1.99127626647493,0.994676431334049,2.02305629778343,1.00044289718106,1.95983280081108,0.99476753667743,2.034511309772
10000,0.8,1,1,21,21,4000003,1.00261790112972,1.99127626647493,1.00294349237987,1.81535380848218,0.986998540925394,1.91144306410244,1.01607049496807,1.93063519651845
10000,0.4,4,1,21,21,4000003,0.995384085204329,2.00784197434117,0.965332436064723,2.14411670926741,1.05571379324201,1.64242229051057,0.963456612145798,2.15092767711867
10000,0.8,4,1,21,21,4000003,0.995384085204329,2.00784197434117,1.02411889858254,1.59953688273464,1.10941185351758,1.39988459078733,0.995642763122181,1.73569147995477
10000,0.4,1,4,21,21,4000003,1.00251097311923,1.97335196160069,0.975715054506994,2.19659992971729,1.00333237309476,1.95065597486277,0.976279110110189,2.20516948543421
10000,0.8,1,4,21,21,4000003,1.00251097311923,1.97335196160069,1.01270729085448,1.1406864044298,1.00326400375497,1.91555543910612,0.98910553520596,1.96815123242922
10000,0.4,4,4,21,21,4000003,1.00076178122381,1.94792141611388,1.01374517050523,1.85016751090736,1.07969103591874,1.45816384598418,1.01326311454805,1.851853483759
10000,0.8,4,4,21,21,4000003,1.00076178122381,1.94792141611388,1.01834881195123,1.88764893707727,1.1250942676442,1.2299389287882,1.05210107940875,1.61695324129408
10000,0.4,1,1,31,31,4000003,1.00261790112972,1.99127626647493,0.994676431334049,2.02305629778343,1.00135251185373,1.97371787111296,0.994785247870616,2.02813441773234
10000,0.8,1,1,31,31,4000003,1.00261790112972,1.99127626647493,1.00294349237987,1.81535380848218,1.00047634319149,1.92919360056321,1.00022574726373,1.96721150099273
10000,0.4,4,1,31,31,4000003,0.995384085204329,2.00784197434117,0.965332436064723,2.14411670926741,1.05187101540682,1.66140483455734,0.964682054775885,2.14606203500019
10000,0.8,4,1,31,31,4000003,0.995384085204329,2.00784197434117,1.02411889858254,1.59953688273464,1.11200381072216,1.39859192407656,1.00501061682409,1.69074180934272
10000,0.4,1,4,31,31,4000003,1.00251097311923,1.97335196160069,0.975715054506994,2.19659992971729,1.00081128654716,1.96680297196358,0.9773754140901,2.18777717245901
10000,0.8,1,4,31,31,4000003,1.00251097311923,1.97335196160069,1.01270729085448,1.1406864044298,1.01333039075381,1.92542864061288,0.980370972825491,1.96841987582298
10000,0.4,4,4,31,31,4000003,1.00076178122381,1.94792141611388,1.01374517050523,1.85016751090736,1.07806995139934,1.46716648447486,1.01387790772506,1.84828575598783
10000,0.8,4,4,31,31,4000003,1.00076178122381,1.94792141611388,1.01834881195123,1.88764893707727,1.12081723693851,1.24853743709818,1.04756425051728,1.65379219333879
10000,0.4,1,1,21,21,4000004,0.999700566718231,2.05776998513709,1.01192632981369,2.06514468556193,1.01130955179288,2.00052264388604,1.01197012459022,2.07875058501615
10000,0.8,1,1,21,21,4000004,0.999700566718231,2.05776998513709,1.01497675007368,2.4142974215827,1.00447137687354,1.9355874224155,1.06778793162676,2.01159940374439
10000,0.4,4,1,21,21,4000004,0.962738737917569,2.16508228594532,0.926098115736604,2.39180966119447,1.04643828254613,1.69870268801992,0.923886848313994,2.39888586611878
10000,0.8,4,1,21,21,4000004,0.962738737917569,2.16508228594532,0.881775077891901,2.58896441058306,1.09412452767878,1.4720644070826,0.879528326070634,2.48310026332018
10000,0.4,1,4,21,21,4000004,1.01669514145177,2.00364846091553,1.01748928125695,2.01047820747299,1.02189476875116,1.9707096740482,1.01572577888586,2.0438885765594
10000,0.8,1,4,21,21,4000004,1.01669514145177,2.00364846091553,1.00424102402377,2.62633034678016,1.01158030836256,1.99938830269843,1.04996938604586,2.06946629880754
10000,0.4,4,4,21,21,4000004,1.03284673753212,1.93287248719973,1.04912995199091,1.84363749412856,1.11549201493718,1.42450327996808,1.04903571211523,1.84416576836595
10000,0.8,4,4,21,21,4000004,1.03284673753212,1.93287248719973,1.13490583288101,1.12661889373434,1.12104286283802,1.33486253805418,1.11180356763234,1.31433272024459
10000,0.4,1,1,31,31,4000004,0.999700566718231,2.05776998513709,1.01192632981369,2.06514468556193,1.01204082644795,2.01145182396709,1.01198524118092,2.07134029711747
10000,0.8,1,1,31,31,4000004,0.999700566718231,2.05776998513709,1.01497675007368,2.4142974215827,1.01162036630353,1.96531487510069,1.04914402501268,2.06393584535599
10000,0.4,4,1,31,31,4000004,0.962738737917569,2.16508228594532,0.926098115736604,2.39180966119447,1.04507262352878,1.70814758844724,0.925348178322439,2.39348220139524
10000,0.8,4,1,31,31,4000004,0.962738737917569,2.16508228594532,0.881775077891901,2.58896441058306,1.09026676169459,1.4941041743336,0.884092708083792,2.49148932254057
10000,0.4,1,4,31,31,4000004,1.01669514145177,2.00364846091553,1.01748928125695,2.01047820747299,1.01959561028567,1.98507684795517,1.01660501665098,2.02918421774433
10000,0.8,1,4,31,31,4000004,1.01669514145177,2.00364846091553,1.00424102402377,2.62633034678016,1.016289747885,2.00807696770987,1.03943178941771,2.07057728498571
10000,0.4,4,4,31,31,4000004,1.03284673753212,1.93287248719973,1.04912995199091,1.84363749412856,1.11438697123963,1.43071045335906,1.04957187026231,1.8405927565773
10000,0.8,4,4,31,31,4000004,1.03284673753212,1.93287248719973,1.13490583288101,1.12661889373434,1.11971433172172,1.34296484149889,1.11555893599641,1.27881801333321
10000,0.4,1,1,21,21,4000005,1.00848870325045,1.95121749405902,1.00035037377729,1.94919411118597,0.999672905857001,1.94366549467843,1.00013823991077,1.96820922171221
