"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,21,21,5000001,0.990777323185268,2.06055162215043,0.998247142859422,2.0608837105554,0.989202981268789,2.05880996982762,0.998090366114424,2.07761078367328
10000,0.8,1,1,21,21,5000001,0.990777323185268,2.06055162215043,1.00554542115283,1.999103367716,0.962004217901648,2.07894765200932,1.04533015840297,2.04799948710505
10000,0.4,4,1,21,21,5000001,1.01739067750734,1.89966424783741,1.0090030007468,1.91621851063041,1.07855116747933,1.53434585794204,1.00772469355617,1.92141698751124
10000,0.8,4,1,21,21,5000001,1.01739067750734,1.89966424783741,0.980936206192078,2.02593302482201,1.13972005003865,1.26058715851888,0.987418625926192,1.93780384397683
10000,0.4,1,4,21,21,5000001,1.00533731160426,1.94515310592759,1.00502384740807,1.90316935540155,0.99515623706941,2.00220373385549,0.998750859113442,1.98774868219503
10000,0.8,1,4,21,21,5000001,1.00533731160426,1.94515310592759,1.01382292743013,1.1882678436031,0.983952486428915,2.01532219301699,0.993520845908956,2.05906970575491
10000,0.4,4,4,21,21,5000001,1.0515292140651,1.77644045987022,1.04186715102628,1.76655906187516,1.102394915372,1.39760931963715,1.04170060594271,1.76746390769367
10000,0.8,4,4,21,21,5000001,1.0515292140651,1.77644045987022,1.09953083866421,1.44985014400287,1.15079370384042,1.16658130350281,1.11095514436716,1.36605643524712
10000,0.4,1,1,31,31,5000001,0.990777323185268,2.06055162215043,0.998247142859422,2.0608837105554,0.990890499397041,2.0698062831133,0.998186853349713,2.0697180205824
10000,0.8,1,1,31,31,5000001,0.990777323185268,2.06055162215043,1.00554542115283,1.999103367716,0.976097017646183,2.10142966987025,1.02327986333486,2.09286400696741
10000,0.4,4,1,31,31,5000001,1.01739067750734,1.89966424783741,1.0090030007468,1.91621851063041,1.07691623194313,1.54420386675768,1.00852710148339,1.91792551244384
10000,0.8,4,1,31,31,5000001,1.01739067750734,1.89966424783741,0.980936206192078,2.02593302482201,1.13835565003762,1.27253333378999,0.985266240676664,1.95864353157149
10000,0.4,1,4,31,31,5000001,1.00533731160426,1.94515310592759,1.00502384740807,1.90316935540155,0.991882589635361,2.02092601381274,1.00135220062132,1.95392852320077
10000,0.8,1,4,31,31,5000001,1.00533731160426,1.94515310592759,1.01382292743013,1.1882678436031,0.996881527879154,2.01687389521912,0.983055230554194,2.06026729580736
10000,0.4,4,4,31,31,5000001,1.0515292140651,1.77644045987022,1.04186715102628,1.76655906187516,1.10216729338993,1.40074559061582,1.04223931400866,1.76375565862886
10000,0.8,4,4,31,31,5000001,1.0515292140651,1.77644045987022,1.09953083866421,1.44985014400287,1.1468524013888,1.18347240537797,1.10939764656723,1.37370706121524
10000,0.4,1,1,21,21,5000002,0.996449673569344,1.99605858966849,0.991113003202676,2.06405178034225,0.990596617326196,2.01249103116623,0.990715484778959,2.08115214449636
10000,0.8,1,1,21,21,5000002,0.996449673569344,1.99605858966849,1.00392038656351,1.2961444343707,0.967021736046422,1.98631208049984,0.983670439928509,1.9857888827296
10000,0.4,4,1,21,21,5000002,0.995749095932174,1.99139083407762,1.00923429876272,1.93942201351944,1.07946520785459,1.50452442079005,1.00859117665653,1.94364651045951
10000,0.8,4,1,21,21,5000002,0.995749095932174,1.99139083407762,1.02417569036898,1.85394538304587,1.1279437888223,1.25346216022715,1.05337010759719,1.67321619255568
10000,0.4,1,4,21,21,5000002,0.994932968856915,2.00012485514449,1.00580926517598,1.88197497234239,1.00136927193923,1.97237843283481,1.00089872749465,1.95462411515681
10000,0.8,1,4,21,21,5000002,0.994932968856915,2.00012485514449,1.03430462961766,1.14333458197316,0.992041306302625,1.97025747750693,1.03087778825401,1.97966988333942
