"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,21,21,6000001,0.999536897041705,2.00487010021713,1.00592373276576,1.93730565097094,1.00071268173717,1.9614867623574,1.00411013592369,1.96712704469362
10000,0.8,1,1,21,21,6000001,0.999536897041705,2.00487010021713,1.06613002794799,1.14921445228676,0.988394191820095,1.89474792126135,1.07722978278841,1.79575503310451
10000,0.4,4,1,21,21,6000001,1.00149857706016,1.95180464783507,0.989834653072918,2.00627627377546,1.08558680619453,1.45252797764264,0.988509765956463,2.01199597210744
10000,0.8,4,1,21,21,6000001,1.00149857706016,1.95180464783507,0.934234615545971,2.24523680686751,1.12334824532939,1.23617801939668,0.972691295807311,1.95179530799534
10000,0.4,1,4,21,21,6000001,0.991257974263738,1.99343336217419,0.99857226401081,1.94995007779319,0.994461751774967,1.97385596698758,0.992192195572534,2.03696145046836
10000,0.8,1,4,21,21,6000001,0.991257974263738,1.99343336217419,0.940830066923471,3.07319280084319,0.963462219264178,2.01920615244852,1.04259498860359,-0.016824497804399
10000,0.4,4,4,21,21,6000001,1.00376127218834,1.96144811159905,1.01981664892651,1.87297605677076,1.11370815932379,1.30144047837431,1.02219245658876,1.86222537759821
10000,0.8,4,4,21,21,6000001,1.00376127218834,1.96144811159905,1.13127153786961,1.08644955114016,1.14149916587156,1.12510732651849,1.11850654488649,1.19768864607725
10000,0.4,1,1,31,31,6000001,0.999536897041705,2.00487010021713,1.00592373276576,1.93730565097094,1.00217046806749,1.97895074118774,1.00484500147846,1.95479352577497
10000,0.8,1,1,31,31,6000001,0.999536897041705,2.00487010021713,1.06613002794799,1.14921445228676,1.0013096644815,1.94463827960303,1.05372144706737,1.84750091142427
10000,0.4,4,1,31,31,6000001,1.00149857706016,1.95180464783507,0.989834653072918,2.00627627377546,1.08370975001307,1.46366629206086,0.989609306611669,2.00696608147587
10000,0.8,4,1,31,31,6000001,1.00149857706016,1.95180464783507,0.934234615545971,2.24523680686751,1.11939832817845,1.25976452694154,0.96289668221687,2.01545222873077
10000,0.4,1,4,31,31,6000001,0.991257974263738,1.99343336217419,0.99857226401081,1.94995007779319,0.991160148249736,1.99206408208056,0.995040200353849,2.00148705677861
10000,0.8,1,4,31,31,6000001,0.991257974263738,1.99343336217419,0.940830066923471,3.07319280084319,0.980279369897909,2.05406721344929,1.04299997828397,-0.023234693208484
10000,0.4,4,4,31,31,6000001,1.00376127218834,1.96144811159905,1.01981664892651,1.87297605677076,1.11225439151467,1.3092665773685,1.02216218529262,1.86052623297955
10000,0.8,4,4,31,31,6000001,1.00376127218834,1.96144811159905,1.13127153786961,1.08644955114016,1.1352371556111,1.14792903764463,1.12033458642791,1.17598300702595
10000,0.4,1,1,21,21,6000002,1.02874696761622,1.90947967933931,1.02583652735458,1.92566237656111,1.02655973045254,1.89857727388229,1.02479798321086,1.94373064605067
10000,0.8,1,1,21,21,6000002,1.02874696761622,1.90947967933931,1.03316100390586,2.09026146248243,1.00981075336319,1.84325096148049,1.07762557737001,1.87009609494123
10000,0.4,4,1,21,21,6000002,1.00771683525316,2.03888022819168,0.965120432897808,2.21058749394401,1.09564020420524,1.52810972117985,0.963030638446418,2.21791796196496
10000,0.8,4,1,21,21,6000002,1.00771683525316,2.03888022819168,0.913970840081585,2.39809359660562,1.14006942093876,1.29759553398778,0.935961858793942,2.17022122002597
10000,0.4,1,4,21,21,6000002,1.00567452310962,1.97359930938201,0.987243447837313,2.17251241090251,1.01093810131743,1.94492557006258,0.985272707249317,2.20231662746716
10000,0.8,1,4,21,21,6000002,1.00567452310962,1.97359930938201,0.981359764976311,2.11642297556936,0.978351368678927,2.00705774236884,1.003480923256,2.0451281799993
10000,0.4,4,4,21,21,6000002,0.966434657915457,2.18577704813248,0.94736671281188,2.26143201980441,1.05845118442828,1.58592679930613,0.949612536020916,2.24899546135502
10000,0.8,4,4,21,21,6000002,0.966434657915457,2.18577704813248,0.91667998092164,2.503448381325,1.06808809596722,1.44948695386359,0.993865013094599,1.89430105602677
