"n","q","x.shape","c.shape","mx","mc","seed","Bor1","Bor2","Bcc1","Bcc2","Bml1","Bml2","Bsp1","Bsp2"
10000,0.4,1,1,21,21,3000001,0.998354422274238,1.99883039743372,0.994259678677231,2.08945529860252,0.995956765975535,1.99210814109495,0.994802012911336,2.10081983132864
10000,0.8,1,1,21,21,3000001,0.998354422274238,1.99883039743372,0.955208657547037,2.66538539838723,0.966538592496881,2.01199002190255,1.01001741391243,2.13541078127893
10000,0.4,4,1,21,21,3000001,1.02231774692358,1.89543639511826,1.03801868444334,1.84618635732615,1.09119277718117,1.48665905214273,1.03720657830776,1.84987555253271
10000,0.8,4,1,21,21,3000001,1.02231774692358,1.89543639511826,1.02157287179911,1.87698416917578,1.12846040829849,1.2960612501759,1.03341244154008,1.77575542810667
10000,0.4,1,4,21,21,3000001,1.00859722116894,1.951958610834,1.02158327323012,1.93600323622586,1.02331277978853,1.87732244639292,1.01752668743779,1.99489682494233
10000,0.8,1,4,21,21,3000001,1.00859722116894,1.951958610834,0.989892299690397,2.13933013901295,1.00181114687481,1.95513591815059,0.999091351886579,2.04843974685102
10000,0.4,4,4,21,21,3000001,1.02806507519652,1.91749244137081,1.0110359376683,1.99321541283618,1.09567345992756,1.45155469602122,1.01181288416715,1.98923080067684
10000,0.8,4,4,21,21,3000001,1.02806507519652,1.91749244137081,1.04481291285751,1.52550688125004,1.07987551668796,1.42395797675409,1.03999232047198,1.55521250458568
10000,0.4,1,1,31,31,3000001,0.998354422274238,1.99883039743372,0.994259678677231,2.08945529860252,0.995816757161707,2.00929681982251,0.994747083115764,2.09376350913671
10000,0.8,1,1,31,31,3000001,0.998354422274238,1.99883039743372,0.955208657547037,2.66538539838723,0.978394892458094,2.03838386291664,0.987652185629597,2.20623155224155
10000,0.4,4,1,31,31,3000001,1.02231774692358,1.89543639511826,1.03801868444334,1.84618635732615,1.08956400785881,1.49673192256786,1.03793696411466,1.84663861937825
10000,0.8,4,1,31,31,3000001,1.02231774692358,1.89543639511826,1.02157287179911,1.87698416917578,1.13576949876076,1.27663029216107,1.03216247706273,1.78931938787188
10000,0.4,1,4,31,31,3000001,1.00859722116894,1.951958610834,1.02158327323012,1.93600323622586,1.01959491207218,1.90054146319596,1.01953061415356,1.96843466808654
10000,0.8,1,4,31,31,3000001,1.00859722116894,1.951958610834,0.989892299690397,2.13933013901295,1.01237182613659,1.95014317927022,0.990697899239634,2.04692864248957
10000,0.4,4,4,31,31,3000001,1.02806507519652,1.91749244137081,1.0110359376683,1.99321541283618,1.09281946385665,1.46457829506639,1.01200808086018,1.98716137804025
10000,0.8,4,4,31,31,3000001,1.02806507519652,1.91749244137081,1.04481291285751,1.52550688125004,1.07898555840024,1.43046617521174,1.04125397863221,1.54486392853422
10000,0.4,1,1,21,21,3000002,1.02067520219093,1.9548954483749,1.01693413330463,2.00034433852765,1.01707828204268,1.91553291020693,1.01691325435112,2.01634412900582
10000,0.8,1,1,21,21,3000002,1.02067520219093,1.9548954483749,1.03283523797753,1.62117537683686,0.968579414620463,1.95129865722777,1.07624905753174,1.8636751495001
10000,0.4,4,1,21,21,3000002,1.00113722394837,2.0386684186848,0.998837397382318,2.09370169961957,1.09288198928551,1.52056859815119,0.997397573450625,2.09955272575454
10000,0.8,4,1,21,21,3000002,1.00113722394837,2.0386684186848,1.03082494011311,1.86065332342342,1.1267325288084,1.32632616435858,1.05182624273543,1.71917193806054
10000,0.4,1,4,21,21,3000002,0.977664415407171,2.01479491404555,0.971950936290249,2.08681744243115,0.984264125378364,1.97867763765706,0.96837659277405,2.14005628247752
10000,0.8,1,4,21,21,3000002,0.977664415407171,2.01479491404555,1.02267600669336,0.785368053672478,20.4815043067337,-219.63818643543,1.0248002975509,1.94608043784504
10000,0.4,4,4,21,21,3000002,1.02841931608783,1.83636711448891,1.02716277018065,1.85406893114551,1.11023875209927,1.30848432610957,1.02979998059452,1.84191350252845
10000,0.8,4,4,21,21,3000002,1.02841931608783,1.83636711448891,1.00076436515226,2.03659735179917,1.10991704212825,1.23502666805801,1.06395563532082,1.556221106599
10000,0.4,1,1,31,31,3000002,1.02067520219093,1.9548954483749,1.01693413330463,2.00034433852765,1.01575376415487,1.9503026167105,1.01706397867302,2.00911626208199
10000,0.8,1,1,31,31,3000002,1.02067520219093,1.9548954483749,1.03283523797753,1.62117537683686,0.98504070845803,2.00395093954111,1.04568428702579,1.95133129823943
10000,0.4,4,1,31,31,3000002,1.00113722394837,2.0386684186848,0.998837397382318,2.09370169961957,1.09290098514848,1.52354748289552,0.998566869053534,2.09457347377496
10000,0.8,4,1,31,31,3000002,1.00113722394837,2.0386684186848,1.03082494011311,1.86065332342342,1.12563992773736,1.33895410095996,1.04639398589678,1.74901111568277
10000,0.4,1,4,31,31,3000002,0.977664415407171,2.01479491404555,0.971950936290249,2.08681744243115,0.981193430747251,2.00281810959027,0.970038277930286,2.11819100661488
