"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,6000001,1.05059517741625,9.95477817876774,1.93186056656627,1.37785337838953,1.12287910858722,9.7389850633557,1.86833367892452,1.32531472669125,1.09536321973577,9.80816901099956,1.85181549807523,1.36645468793315,1.09335653117843,9.88289456575139,1.8683364095571,1.33724733640791
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,6000001,1.05059517741625,9.95477817876774,1.93186056656627,1.37785337838953,1.12287910858722,9.7389850633557,1.86833367892452,1.32531472669125,2.38869503821191,7.28342954029093,0.400020839446836,1.48931374972843,1.29579283741643,9.21361111862065,1.76756587145603,1.32931958759245
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,6000002,0.973105449291796,10.0304163830669,1.99612536790448,1.3681896904292,0.786988043382457,10.555920911563,2.2232265152121,1.36297870455192,0.961271787128385,10.0284053256005,2.04810120304541,1.38832351370848,0.834563788011547,10.4034159012903,2.18236635344302,1.3664365508867
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,6000002,0.973105449291796,10.0304163830669,1.99612536790448,1.3681896904292,0.786988043382457,10.555920911563,2.2232265152121,1.36297870455192,2.41064189516359,7.46585126827293,0.397716444087255,1.52706535586003,0.90324404929364,10.1431119351661,2.19473317573171,1.35502936918251
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,6000003,1.14265262272319,9.76294177012878,1.95584125351592,1.39341481077882,1.36713383157457,9.23756106535882,1.81015502646471,1.39944056042688,1.27269461075774,9.51580637808726,1.86405100829887,1.42841415309634,1.3025504444567,9.46819652960959,1.85346749888479,1.40220450489115
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,6000003,1.14265262272319,9.76294177012878,1.95584125351592,1.39341481077882,1.36713383157457,9.23756106535882,1.81015502646471,1.39944056042688,2.47792130057728,7.30487887553713,0.450269458893787,1.52345232435382,1.56457659812668,8.69352006165982,1.68381928763618,1.39875443634079
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,6000004,1.05368241158194,10.0316812530055,1.97631811236883,1.36267967161691,1.02594329647085,10.1361571978764,2.00293894045801,1.3551879433803,1.1616003089357,9.8978858994701,1.82099462557699,1.37323164949895,1.02478403881988,10.1582819175342,1.98403986430515,1.36235498834242
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,6000004,1.05368241158194,10.0316812530055,1.97631811236883,1.36267967161691,1.02594329647085,10.1361571978764,2.00293894045801,1.3551879433803,2.46191101804802,7.45245183852024,0.427758070648505,1.50428519549749,1.15589916378953,9.70725610979205,1.94708336609326,1.3486526037722
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,6000005,1.10100832983333,9.87287806823248,1.9792317006443,1.37731212378959,1.17593991142609,9.69659923629505,1.94450162598847,1.37303188635662,1.05945275299856,10.0566500048977,1.97326936653966,1.37185783752125,1.13673959687778,9.83367093818865,1.98529047519789,1.36322666229287
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,6000005,1.10100832983333,9.87287806823248,1.9792317006443,1.37731212378959,1.17593991142609,9.69659923629505,1.94450162598847,1.37303188635662,2.2151765940919,7.9238946324669,0.599416794845891,1.45658921320863,1.36830420063619,9.14042129608114,1.82701901843867,1.37108972595845
