"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,1.14703988051759,9.96875939715166,1.86082285524388,1.37594753423617,1.21392331316565,9.57586365228154,1.82903887511909,1.37487302986332
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,2.31230741463831,7.72344769771436,0.517033851054866,1.4563891977646,1.5137107446408,8.68881401971788,1.61149580250421,1.37661861440289
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,0.824586594545824,10.3690068745976,2.0786252408757,1.40959764963157,0.764840817770643,10.4497271417831,2.15531748002104,1.40543832883585
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,2.19884628140859,7.89308903985358,0.510871262267766,1.51707788557247,0.986460926245591,9.79039418450072,2.02667487027904,1.40954734767822
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,0.970424442151333,10.1178812297072,2.05384613850434,1.40952824612206,0.951224286243752,9.92221149696101,2.0995218700253,1.42955913911316
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,2.25056625784351,7.71763154583312,0.600810215327614,1.50830362136236,1.23818574515568,9.08566686667282,1.9146411978622,1.43656270173428
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,1000004,0.86691680288272,10.1443088419454,2.11750997758158,1.40831687697624,1.19148549196669,9.59455831400013,1.76716165694609,1.40312619665544,0.939727965420096,10.0674470872969,2.08416276870796,1.43167338534186,1.11212973282256,9.86454712381454,1.82629613088787,1.3964188083423
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,1000004,0.86691680288272,10.1443088419454,2.11750997758158,1.40831687697624,1.19148549196669,9.59455831400013,1.76716165694609,1.40312619665544,2.11960542890049,7.8704675653397,0.660362341602382,1.50765469359866,1.4127712417026,9.00216137194276,1.59970804603537,1.40344526276334
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,1000005,1.02088767560315,10.0370977149547,1.95791745272602,1.37571266701351,1.09750569222033,9.53142912530823,1.89058800892073,1.33681579313792,0.909514825742272,10.2459181428116,2.03965256698632,1.35278489555091,0.964007643654223,9.98961021131114,1.96962033594848,1.34162103813771
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,1000005,1.02088767560315,10.0370977149547,1.95791745272602,1.37571266701351,1.09750569222033,9.53142912530823,1.89058800892073,1.33681579313792,2.28171118365016,7.77773211413201,0.469952239875204,1.45605294870422,1.20978413583409,9.24142579352332,1.80424887287832,1.33880757158476
