"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,2000001,0.893738789997863,10.0927560699441,2.09749994560928,1.35598522468838,0.993780268017861,9.81232352948469,1.92150517392021,1.30675752398106,0.908984440902339,10.176412630052,1.96919977208437,1.31653173744692,0.93101185148408,10.0382538692883,1.95368541146583,1.3079760693264
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,2000001,0.893738789997863,10.0927560699441,2.09749994560928,1.35598522468838,0.993780268017861,9.81232352948469,1.92150517392021,1.30675752398106,2.09093404613087,7.80354248854968,0.647946193072419,1.42357715688074,1.16982105601993,9.29366033128588,1.80702359969349,1.30635460693056
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,2000002,0.998190722162731,9.97927376343396,1.97552805014132,1.39444137071449,1.01623483478719,9.75208509017406,1.87871266501367,1.42014052551724,1.00430995881772,9.96212643642791,1.92622994802993,1.38660314721354,0.99611936719432,9.82262308088262,1.87269487604774,1.42801695011431
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,2000002,0.998190722162731,9.97927376343396,1.97552805014132,1.39444137071449,1.01623483478719,9.75208509017406,1.87871266501367,1.42014052551724,2.24143397028706,7.69058205448026,0.455207509689741,1.48427281766866,1.28006894944401,9.00695318556813,1.67982469526094,1.42781595040087
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,2000003,0.983458414102635,10.0363988288707,2.05418413571653,1.38561068829423,1.09829499822114,9.74732961504764,1.87610185470725,1.40565294504294,1.07403235920322,9.92033997317791,1.97890686305708,1.39316155592013,1.06827119714754,9.84496372420459,1.88998871482046,1.40397304703757
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,2000003,0.983458414102635,10.0363988288707,2.05418413571653,1.38561068829423,1.09829499822114,9.74732961504764,1.87610185470725,1.40565294504294,2.37269114275718,7.46912054913502,0.487867797627761,1.48833712813735,1.38773881187015,8.90671924953663,1.67479471742086,1.40803807611084
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,2000004,1.06984346228512,9.86732619177497,1.97548807364677,1.38765761995842,0.956119413446031,10.2808959967063,2.0604111178984,1.39608005980132,1.18576039313399,9.60151980474655,1.86456361432762,1.40422162630288,1.05194940180955,9.9582010190712,1.98771968548073,1.40152655633343
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,2000004,1.06984346228512,9.86732619177497,1.97548807364677,1.38765761995842,0.956119413446031,10.2808959967063,2.0604111178984,1.39608005980132,2.39443727601927,7.40653881990826,0.476247057216848,1.51460443665001,1.1953172920887,9.50647977294077,1.9330385672438,1.3947373307175
8000,0.8,10,4,0.5,1,4,1,1,80,20,5,2000005,1.06102422451098,9.90370807204111,1.99080371407786,1.39375240450843,0.969743950384878,9.97386397137045,2.06369285364339,1.38861261065783,1.01767479810104,9.96599815446322,2.02725095008835,1.39688970084924,0.96344668408659,9.97368120505295,2.07652143447503,1.39345282820183
8000,0.8,10,4,0.5,1,4,0,1,80,20,5,2000005,1.06102422451098,9.90370807204111,1.99080371407786,1.39375240450843,0.969743950384878,9.97386397137045,2.06369285364339,1.38861261065783,2.1995785617487,7.87163538434867,0.579064575763148,1.48066751579163,1.18672942053958,9.32632594489021,1.9215955321843,1.3969946251371
