"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801502831,0.990715662918841,0.248736421238611,-2.38859281872318,0.995043265479997,0.209682997078374,-2.39379007124974,0.991170271891572,0.247276832741018,-2.38853832543939
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801517891,0.99693285032056,0.148177020518266,-2.36822365060057,0.988531599709302,0.225589146860357,-2.40563523466792,0.992593463340576,0.186305348725016,-2.36803831734434
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801502831,0.990715662918841,0.248736421238611,-2.38859281872318,0.99756178185708,0.193410784269038,-2.3971591506834,0.991440849927963,0.245991345838585,-2.38853659551315
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801517891,0.99693285032056,0.148177020518266,-2.36822365060057,0.991788771043495,0.194689267710332,-2.41058642027656,0.994218336857312,0.172061784497105,-2.36816162142984
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801502831,0.990715662918841,0.248736421238611,-2.38859281872318,0.995043265479997,0.209682997078374,-2.39379007124974,0.991234634751498,0.247456062867429,-2.38852310384663
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801517891,0.99693285032056,0.148177020518266,-2.36822365060057,0.988531599709302,0.225589146860357,-2.40563523466792,0.992397379478103,0.189737909101488,-2.36805153649086
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801502831,0.990715662918841,0.248736421238611,-2.38859281872318,0.99756178185708,0.193410784269038,-2.3971591506834,0.991534874434188,0.245971227387798,-2.3885200546981
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,9000001,0.994827790838355,0.210186256048531,-2.39493801517891,0.99693285032056,0.148177020518266,-2.36822365060057,0.991788771043495,0.194689267710332,-2.41058642027656,0.99406345427211,0.174980783274782,-2.36818320757466
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706802888,1.00868462902639,0.159668678200699,-2.41994799645621,1.00317426180447,0.199802339173073,-2.41283111285582,1.00792340319272,0.163813351385264,-2.41992493457384
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706834664,1.00852021040055,0.193341617700996,-2.44607955239828,1.00653366871379,0.189620224058986,-2.4059168061519,1.00812260232311,0.203318028034629,-2.44642110872936
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706802888,1.00868462902639,0.159668678200699,-2.41994799645621,1.00476974536329,0.185859388493042,-2.41776085370447,1.00810286990272,0.16291359635767,-2.4199358694116
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706834664,1.00852021040055,0.193341617700996,-2.44607955239828,1.00822416183581,0.166491291149794,-2.41100992255931,1.00978572723898,0.189318318451007,-2.44639103035054
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706802888,1.00868462902639,0.159668678200699,-2.41994799645621,1.00317426180447,0.199802339173073,-2.41283111285582,1.00777767617109,0.165136882473959,-2.41991152142477
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706834664,1.00852021040055,0.193341617700996,-2.44607955239828,1.00653366871379,0.189620224058986,-2.4059168061519,1.00810718775173,0.205270034437922,-2.44654459215452
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706802888,1.00868462902639,0.159668678200699,-2.41994799645621,1.00476974536329,0.185859388493042,-2.41776085370447,1.00798027447391,0.164056948962905,-2.41992489375339
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,0,100,15,3,9000002,1.00183771887638,0.2022941215711,-2.41731706834664,1.00852021040055,0.193341617700996,-2.44607955239828,1.00822416183581,0.166491291149794,-2.41100992255931,1.00982236985648,0.190615944287281,-2.44650515810964
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000003,0.988233339975496,0.210442932899629,-2.41308872746204,0.991392351273807,0.224528818510947,-2.43478974236282,0.989727481629764,0.20546574849419,-2.41256605427621,0.991423699593587,0.225731307906514,-2.43476584155581
10000,0.8,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,9000003,0.988233339975496,0.210442932899629,-2.41308872746272,0.996445122816776,0.151636064509619,-2.45420595606335,0.98508560622292,0.21046001360374,-2.42386987966315,0.99236595831622,0.195612563139061,-2.45428817616682
10000,0.6,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000003,0.988233339975496,0.210442932899629,-2.41308872746204,0.991392351273807,0.224528818510947,-2.43478974236282,0.991756489050183,0.191934204319398,-2.41637183342544,0.991697950278613,0.224391171588071,-2.4347771488376
10000,0.8,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,9000003,0.988233339975496,0.210442932899629,-2.41308872746272,0.996445122816776,0.151636064509619,-2.45420595606335,0.987152411480194,0.190418441220624,-2.42798384617465,0.99362242120745,0.183903203091817,-2.45438842495018
10000,0.6,0.2,0.09,0.5,1.1,1.1,1,0,100,15,3,9000003,0.988233339975496,0.210442932899629,-2.41308872746204,0.991392351273807,0.224528818510947,-2.43478974236282,0.989727481629764,0.20546574849419,-2.41256605427621,0.991465507193711,0.226645465913336,-2.4347702998886
