"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,3000001,1.04365756436556,9.94566004900943,2.00469223381117,0.0177487253523851,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333247,1.05241742348405,9.92341421476607,2.00510441027198,0.0388185926819291,1.0991819454439,9.81647268203418,1.98409605330312,0.037967897246445,0.0361012183639251,0.0518700892174163,0.025930048030898,0.00775145180128059,0.0465158948327747,0.0818610086236405,0.0345919414956707,0.00980048022780415,0.0395757163927699,0.0598174199529548,0.0298280661245608,0.00902687262718171,0.0465090541601237,0.081825237471615,0.0345908091310631,0.00980021959875623
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,3000001,1.08005609299975,9.93006212535419,1.93678520388427,0.0142403025962706,0.963352114435845,10.1269875646053,2.0233971081167,0.0554035840775869,1.04418812776652,9.99220069705785,1.95554078573125,0.037047239818116,0.972934243286576,10.0941782264969,2.01708665860072,0.055907042285979,0.0359168252625203,0.0513005849513634,0.0259052660056544,0.00775693337652103,0.0748740658379301,0.174377483168489,0.0635295039405734,0.0167961811966489,0.0466297119387664,0.071238517451509,0.0395608057991787,0.0139241720464557,0.0744802552004539,0.172488052036916,0.0633898848418125,0.0167842686684589
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,3000001,1.04365756436556,9.94566004900943,2.00469223381117,0.0177487253523851,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333247,1.36173000997046,9.42851220260278,1.71430741408028,0.046818315934665,1.10261712309498,9.80909616656885,1.98174546896028,0.038269210235478,0.0361012183639251,0.0518700892174163,0.025930048030898,0.00775145180128059,0.0465158948327747,0.0818610086236405,0.0345919414956707,0.00980048022780415,0.0394432653507242,0.0594106539001537,0.0302958075141217,0.00903626319326065,0.0465067068066946,0.0818352514192298,0.0345865613094027,0.00980029535543883
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,3000001,1.08005609299975,9.93006212535419,1.93678520388427,0.0142403025962706,0.963352114435845,10.1269875646053,2.0233971081167,0.0554035840775869,2.07801962335951,8.14398327491935,0.794720801823338,0.27176308855306,0.972177510539094,10.0720225294399,2.02628363081819,0.0558764046277928,0.0359168252625203,0.0513005849513634,0.0259052660056544,0.00775693337652103,0.0748740658379301,0.174377483168489,0.0635295039405734,0.0167961811966489,0.0367590969036097,0.0518063737709763,0.0321402288100083,0.0118381883897504,0.0745795281366181,0.173063082803682,0.0634213709819278,0.0167913668059149
8000,0.4,10,1,0.5,1,2,1,0,40,40,5,3000001,1.04365756436556,9.94566004900943,2.00469223381117,0.0177487253523851,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333247,1.05241742348405,9.92341421476607,2.00510441027198,0.0388185926819291,1.09904877926506,9.81730509008826,1.98372507400757,0.0379753389660763,0.0361012183639251,0.0518700892174163,0.025930048030898,0.00775145180128059,0.0465158948327747,0.0818610086236405,0.0345919414956707,0.00980048022780415,0.0395757163927699,0.0598174199529548,0.0298280661245608,0.00902687262718171,0.0465080472855279,0.0818134572109985,0.0345921232118219,0.00980006231470569
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,3000001,1.08005609299975,9.93006212535419,1.93678520388427,0.0142403025962706,0.963352114435845,10.1269875646053,2.0233971081167,0.0554035840775869,1.04418812776652,9.99220069705785,1.95554078573125,0.037047239818116,0.972579634564608,10.0953932980982,2.01798107836913,0.0557814029963775,0.0359168252625203,0.0513005849513634,0.0259052660056544,0.00775693337652103,0.0748740658379301,0.174377483168489,0.0635295039405734,0.0167961811966489,0.0466297119387664,0.071238517451509,0.0395608057991787,0.0139241720464557,0.0744988890647099,0.172559272932225,0.0634046256524412,0.0167851843822155
8000,0.4,10,1,0.5,1,2,0,0,40,40,5,3000001,1.04365756436556,9.94566004900943,2.00469223381117,0.0177487253523851,1.10025741998663,9.81302764227161,1.98353978787874,0.0383359920333247,1.36173000997046,9.42851220260278,1.71430741408028,0.046818315934665,1.10097712589803,9.81266227623816,1.98276635501238,0.0381674126117616,0.0361012183639251,0.0518700892174163,0.025930048030898,0.00775145180128059,0.0465158948327747,0.0818610086236405,0.0345919414956707,0.00980048022780415,0.0394432653507242,0.0594106539001537,0.0302958075141217,0.00903626319326065,0.0465102187223347,0.081836425481003,0.0345902794956109,0.00980029082374464
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,3000001,1.08005609299975,9.93006212535419,1.93678520388427,0.0142403025962706,0.963352114435845,10.1269875646053,2.0233971081167,0.0554035840775869,2.07801962335951,8.14398327491935,0.794720801823338,0.27176308855306,0.973624810517843,10.067999133004,2.02677661997556,0.0557771657482147,0.0359168252625203,0.0513005849513634,0.0259052660056544,0.00775693337652103,0.0748740658379301,0.174377483168489,0.0635295039405734,0.0167961811966489,0.0367590969036097,0.0518063737709763,0.0321402288100083,0.0118381883897504,0.0745790636101111,0.17306736248567,0.0634230068369133,0.0167913821505444
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,3000002,0.933274553389276,10.0725575680505,2.06065365192926,0.00859912811208172,0.980565442049197,9.97260534051924,2.0503284053469,0.0042051458577454,0.947324787824792,10.0525387618251,2.05873414117086,0.0169133425375085,0.978968047140697,9.97772566681565,2.0506623543761,0.00424692683674634,0.0357979312973116,0.0514724554334702,0.025547138358918,0.00793613577937226,0.0466497272754862,0.0811680377746325,0.0353623236187291,0.0103457489493273,0.0393953161214205,0.059308151974138,0.0299922609388945,0.0093090088143226,0.046642125186126,0.0811342561159637,0.0353596695479084,0.0103452305024985
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,3000002,1.07409766683808,9.88353762853519,1.97166514261045,0.00362270948157585,1.05981892800285,9.84853307768106,2.00578054875836,0.00218704256161707,1.06707870066789,9.84586646366195,1.9770741853864,0.0456503799069492,1.0460162564758,9.8941319165932,2.01361454792411,0.00279767037538985,0.0357454086369723,0.0507751380445002,0.0256668247172653,0.00792160300687878,0.0751837234728832,0.176476273920638,0.0628293167516627,0.0186854398266129,0.0472105968621459,0.0696176879503859,0.0395733815782836,0.0144773283511739,0.0747670296143215,0.174020567860249,0.0627498579599572,0.0186651779585675
