"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,3000001,0.998518980046814,1.99894735769035,-0.206398810621869,0.994833710809507,2.08050976874226,-0.210085232000436,0.996841221450946,2.01822394649074,-0.209063761316384,0.995107232473752,2.08074757053353,-0.210100756771478
10000,0.8,1,1,100,15,2,3000001,0.998518980046814,1.99894735769035,-0.206398810621869,0.959687791792334,2.59884685854851,-0.246385142899543,0.982783932152411,2.07380138226474,-0.225639672357493,0.975885680798913,2.33241818855343,-0.247656045916381
10000,0.4,4,1,100,15,2,3000001,1.02008597223122,1.90589275560644,-0.215899401509487,1.03421681599901,1.86156772159353,-0.234685496841381,1.08142110887905,1.53310676874371,-0.228105743937559,1.03371852462141,1.86285432744083,-0.23467318406416
10000,0.8,4,1,100,15,2,3000001,1.02008597223122,1.90589275560644,-0.215899401509487,1.0194155846192,1.8892857522582,-0.223028792134026,1.11698425380229,1.35163027172569,-0.233095547431118,1.02265280953016,1.85234337498996,-0.222850645126827
10000,0.4,1,4,100,15,2,3000001,1.00773749905205,1.9567627497506,-0.222616630213929,1.01942494590711,1.94240291260327,-0.238022689572405,1.01627560011702,1.91734641645812,-0.215404929011507,1.01883302738189,1.95068830189418,-0.238197466517531
10000,0.8,1,4,100,15,2,3000001,1.00773749905205,1.9567627497506,-0.222616630213929,0.990903069721357,2.12539712511169,-0.204888564513438,1.00029218359692,1.99952840491903,-0.232428789348883,0.992499689760696,2.0160389257579,-0.204477338165125
10000,0.4,4,4,100,15,2,3000001,1.02525856767687,1.92574319723373,-0.207851457649047,1.00993234390147,1.99389387155256,-0.221337902068589,1.08859717989462,1.48077169478725,-0.221319954781025,1.01036352211987,1.99035534784503,-0.22124759611623
10000,0.8,4,4,100,15,2,3000001,1.02525856767687,1.92574319723373,-0.207851457649047,1.04033162157176,1.57295619312504,-0.246776804042882,1.05778389066589,1.50429252711371,-0.245705282260678,1.04036303012775,1.5712894743529,-0.246427075448556
10000,0.4,1,1,100,15,2,3000002,1.01860768197183,1.95940590353741,-0.193210336476714,1.01524071997416,2.00030990467488,-0.190778248220279,1.01951795284691,1.95188204567645,-0.190988576116679,1.01530511527958,2.00230017399371,-0.190727269538706
10000,0.8,1,1,100,15,2,3000002,1.01860768197183,1.95940590353741,-0.193210336476714,1.02955171417978,1.65905783915318,-0.242375110824344,1.0016470905443,2.02802536258764,-0.210688321967454,1.02384323780457,1.94631417582327,-0.24686019560904
