"n","q","x.shape","c.shape","mx","mc","my","seed","Bor1","Bor2","Bor3","Bcc1","Bcc2","Bcc3","Bml1","Bml2","Bml3","Bsp1","Bsp2","Bsp3"
10000,0.4,1,1,100,15,2,7000001,0.995704059898569,1.99025199438035,-0.231190270384942,0.989228073831088,2.02862876150618,-0.236938298547277,0.993337348533593,2.00530735438786,-0.229832195657885,0.989167826867946,2.03066244829053,-0.237052932285966
10000,0.8,1,1,100,15,2,7000001,0.995704059898569,1.99025199438035,-0.231190270384942,1.01214402004556,1.92324839263507,-0.297745511926719,0.996595427049563,1.96648445105256,-0.227025535886545,1.0183276774073,1.9946939416212,-0.300163794957902
10000,0.4,4,1,100,15,2,7000001,1.00240763691598,1.95096078807527,-0.210038523470518,1.00230777132482,2.00112922133909,-0.209369611441235,1.07704467475972,1.5164575088865,-0.222883879115631,1.00182617949071,2.002014709033,-0.209338614368912
10000,0.8,4,1,100,15,2,7000001,1.00240763691598,1.95096078807527,-0.210038523470518,0.988065366686917,2.03135537061521,-0.209431596396131,1.09590726662887,1.39233668128736,-0.236099209723849,0.996872498279486,1.95677659357096,-0.208571255026149
10000,0.4,1,4,100,15,2,7000001,0.984782980687971,2.0682239764877,-0.244701722613947,0.958341882301485,2.34531327608625,-0.221822323000298,0.986562700485586,2.07091726430268,-0.238351291887965,0.958842361471229,2.33791535968783,-0.221582937564236
10000,0.8,1,4,100,15,2,7000001,0.984782980687971,2.0682239764877,-0.244701722613947,0.945210754627464,2.35018248723311,-0.220489147216786,0.978451569255137,2.08434746258979,-0.24972846655066,0.945039727295969,2.10252675846406,-0.219522453686843
10000,0.4,4,4,100,15,2,7000001,0.980821542097638,2.03097419552635,-0.210238848230128,0.974827721657857,2.03410478985411,-0.24064296347872,1.04872781757845,1.54356930594286,-0.230170490017423,0.975414100779546,2.02990051882122,-0.240677706763744
10000,0.8,4,4,100,15,2,7000001,0.980821542097638,2.03097419552635,-0.210238848230128,1.00493668125467,1.8166516470175,-0.249853244916759,1.05779248898715,1.43283480279926,-0.236731344868231,1.01934950043362,1.70423257584101,-0.250315203781535
10000,0.4,1,1,100,15,2,7000002,0.989998110328867,2.01291668972908,-0.224504187407818,0.985797265631162,2.02525016569354,-0.221941965840103,0.98577295993673,2.01413145481985,-0.230829130530257,0.985862875288856,2.02686488121366,-0.221855348262431
10000,0.8,1,1,100,15,2,7000002,0.989998110328867,2.01291668972908,-0.224504187407818,0.956469042816294,2.50124099110038,-0.211511430737546,0.979093647084688,2.02821179102986,-0.236758262940346,0.9680244184424,2.23054201627334,-0.209465043507911
10000,0.4,4,1,100,15,2,7000002,1.00505139534197,1.94455737276519,-0.209882354324669,1.01873367490493,1.88024546837251,-0.200315253343335,1.07720749428011,1.51269057577867,-0.227226822097415,1.01847224387495,1.88055080629824,-0.200218758823868
10000,0.8,4,1,100,15,2,7000002,1.00505139534197,1.94455737276519,-0.209882354324669,0.977616834611,2.14139131658335,-0.245074564498035,1.11016297869526,1.32409707366003,-0.233603860178059,0.987133762152321,2.06576691101096,-0.244901631278252
10000,0.4,1,4,100,15,2,7000002,1.00078079004394,1.98977353829926,-0.223722375876708,1.00008288656253,1.97465518097906,-0.226854822535105,0.996846734925643,1.99487351877536,-0.230823537601358,0.999744790505881,1.98071454173301,-0.226861131752479
10000,0.8,1,4,100,15,2,7000002,1.00078079004394,1.98977353829926,-0.223722375876708,0.973886404818516,3.32596072762816,-0.261071647095785,8.96004718744266,-127.097308460976,-7.05984875960338,1.30905947435962,-1.77784965282793,-0.231380943542558
10000,0.4,4,4,100,15,2,7000002,0.975925286544498,2.09525674178609,-0.211099890593808,0.999387234751945,1.94894369033226,-0.225779281092461,1.07735603522445,1.4789558215335,-0.222372797925303,0.999804734880293,1.94556504667096,-0.225732754583348
10000,0.8,4,4,100,15,2,7000002,0.975925286544498,2.09525674178609,-0.211099890593808,0.983200898304662,2.19979068131592,-0.276888845591199,1.09595747503123,1.32275965896092,-0.224169876663887,1.01239509901512,1.98029567408808,-0.277362159922201
10000,0.4,1,1,100,15,2,7000003,1.00447718881326,1.97781124722699,-0.221734209517394,0.98590350926827,2.13164703837015,-0.192310663867207,1.00697287722308,1.99015188573693,-0.215825603470855,0.985852263020835,2.13214935805064,-0.19230666320293
10000,0.8,1,1,100,15,2,7000003,1.00447718881326,1.97781124722699,-0.221734209517394,0.980294171887598,1.97395813009437,-0.178932954620297,1.00700925368181,1.99761056349149,-0.216222372138299,0.970689117735729,2.03149335993102,-0.179317300674706
10000,0.4,4,1,100,15,2,7000003,0.985484538786384,2.0552573741635,-0.220768354904335,1.00658425796508,1.93610346757413,-0.243420247915866,1.06112944241806,1.59649262892806,-0.238280351519637,1.0058236153924,1.93818014147522,-0.243401394550771
10000,0.8,4,1,100,15,2,7000003,0.985484538786384,2.0552573741635,-0.220768354904335,1.03721724425598,1.81040660572789,-0.240660496857381,1.11431038298259,1.35126816980976,-0.235903318503207,1.04330978387878,1.76215668723824,-0.240343983584757
10000,0.4,1,4,100,15,2,7000003,0.988536360359572,2.00758598074813,-0.221996396210319,1.00188491919879,1.95330634305537,-0.21010771107313,0.993076253456049,2.01339392926611,-0.217872886221602,1.0012914887639,1.96145101329871,-0.209912608438486
10000,0.8,1,4,100,15,2,7000003,0.988536360359572,2.00758598074813,-0.221996396210319,0.969006835565217,2.63817518455555,-0.220448905026125,0.985324396176043,2.05289862891581,-0.228950166058318,0.985363717346865,2.1200343918751,-0.219943677746256
10000,0.4,4,4,100,15,2,7000003,0.941619401206254,2.20823894870529,-0.217529173213655,0.932100829325431,2.25497884789295,-0.233508756042388,1.02752901840339,1.63669073396203,-0.236934394464019,0.93262821171292,2.25063937882509,-0.23342510298356
10000,0.8,4,4,100,15,2,7000003,0.941619401206254,2.20823894870529,-0.217529173213655,0.952718644422355,1.95479418532844,-0.252665381847854,1.00216964401917,1.61778684513505,-0.2645731083934,0.965062919134963,1.85403518159995,-0.252161810898857
10000,0.4,1,1,100,15,2,7000004,0.987145897982403,2.03449709994717,-0.210886246295919,0.960468156525806,2.14477992015549,-0.230329452633658,0.97035523937955,2.09919620819369,-0.226574883293345,0.960742496252199,2.14549760589272,-0.230413291402535
10000,0.8,1,1,100,15,2,7000004,0.987145897982403,2.03449709994717,-0.210886246295919,0.922028304799758,2.58577753984036,-0.234727403369085,0.960817523322752,2.1328688740059,-0.234273375768611,0.930543277883605,2.3549865926321,-0.233326776583091
10000,0.4,4,1,100,15,2,7000004,1.00450253710478,1.98910532842451,-0.203564668705988,1.00329381735796,1.97482630633148,-0.180224268750712,1.10201678211267,1.46639116596889,-0.209416626757282,1.00258195218001,1.9764873537309,-0.180079321827191
10000,0.8,4,1,100,15,2,7000004,1.00450253710478,1.98910532842451,-0.203564668705988,1.02334671250128,1.85016935457254,-0.159541615600502,1.15161544102991,1.23513580903211,-0.206388000981002,1.02674072994447,1.80411787620227,-0.157134486988625
10000,0.4,1,4,100,15,2,7000004,0.992595672418003,2.03725140458873,-0.215654662498617,0.987088553581121,2.05749241287349,-0.220094680408175,0.987687526047678,2.06274959364778,-0.219455459528956,0.986553062888829,2.06506592200784,-0.22006626748423
10000,0.8,1,4,100,15,2,7000004,0.992595672418003,2.03725140458873,-0.215654662498617,1.04100202418294,0.705211811599332,-0.211246898547114,0.992713121061737,2.04734047582559,-0.212346518407611,1.00092465005211,1.92336098722483,-0.210748778842148
10000,0.4,4,4,100,15,2,7000004,0.992545971014776,2.01684609860755,-0.197613403536951,0.970796354078903,2.12490916934905,-0.200517797315461,1.07068513934136,1.49479342264519,-0.213233295770933,0.971534485249889,2.11930837598266,-0.200349342030509
10000,0.8,4,4,100,15,2,7000004,0.992545971014776,2.01684609860755,-0.197613403536951,1.03000872377066,1.64863011563297,-0.203555246398033,1.06995052852977,1.40565345299642,-0.223170100060571,1.03975059600883,1.56784129199588,-0.202635276671987
10000,0.4,1,1,100,15,2,7000005,1.00297027693379,1.97648357570236,-0.241308237062049,1.00809509167038,2.01497245526008,-0.243056719754745,0.998602595293265,2.01299296749352,-0.242064061942176,1.00835513941493,2.01675252221278,-0.243032389330398
10000,0.8,1,1,100,15,2,7000005,1.00297027693379,1.97648357570236,-0.241308237062049,0.961637947174779,2.0929889952809,-0.204838737860908,0.983321068291008,2.06124368202663,-0.256085038447226,0.952815753909704,2.09963683871357,-0.201720226584454
10000,0.4,4,1,100,15,2,7000005,0.97184994708837,2.06427214262175,-0.235874314495364,0.988086856425975,2.00303581170594,-0.244190585891985,1.05294664638924,1.60265376578037,-0.248481162096271,0.987151978105619,2.0057243128036,-0.244141430639588
10000,0.8,4,1,100,15,2,7000005,0.97184994708837,2.06427214262175,-0.235874314495364,1.01623426632829,1.76207534425069,-0.259309595831054,1.09567155492493,1.39733388320699,-0.251119433577099,1.01711307044844,1.74584285004965,-0.259434906407613
10000,0.4,1,4,100,15,2,7000005,1.0118874080078,1.96079471873294,-0.218005073464242,1.01972463285866,1.88407687319302,-0.208712911461176,1.01320157254338,1.97619832423241,-0.212485499190276,1.0185242689149,1.8988877599438,-0.208612918205163
10000,0.8,1,4,100,15,2,7000005,1.0118874080078,1.96079471873294,-0.218005073464242,0.958665793365756,3.3723341473279,-0.205150921727223,0.559820501367005,-64.7323885036609,-146.363338743012,0.996300765681316,2.17135672137936,-0.201874561855535
10000,0.4,4,4,100,15,2,7000005,0.99323319473437,2.06895695033314,-0.220914341404321,0.95375433776692,2.22527352703891,-0.224116915290278,1.05093964772895,1.62111789810737,-0.244551313239542,0.954315203171855,2.22048115213328,-0.223973539808933
10000,0.8,4,4,100,15,2,7000005,0.99323319473437,2.06895695033314,-0.220914341404321,0.9044878293375,2.50099140024422,-0.229603126886452,1.04463281298099,1.54771776270311,-0.259953674081513,0.930540334103119,2.27344851007594,-0.227665165949461
10000,0.4,1,1,100,15,2,7000006,0.99301670743479,2.01303346348063,-0.215867406302956,0.985774863873048,2.00812414292585,-0.229926449374252,0.983412444925973,2.06689318302139,-0.225403068713344,0.985672275964389,2.01107575545814,-0.229901223641229
10000,0.8,1,1,100,15,2,7000006,0.99301670743479,2.01303346348063,-0.215867406302956,0.983726500733803,2.16866590120387,-0.252121264896931,0.978816422748633,2.08441020885796,-0.23007956419146,0.988917744598582,2.14771081162699,-0.252373647301449
10000,0.4,4,1,100,15,2,7000006,1.0154665245345,1.96107925855943,-0.204225925669348,1.01545911015333,1.92913071448314,-0.186507993645212,1.08557177502608,1.55869855238726,-0.216503878713451,1.01486009112558,1.93065036290941,-0.186432902042832
10000,0.8,4,1,100,15,2,7000006,1.0154665245345,1.96107925855943,-0.204225925669348,1.07090122776129,1.71320086216991,-0.271942101927562,1.15949949975291,1.22999419379769,-0.203522312063949,1.07769454229684,1.67255435490682,-0.273943484102883
10000,0.4,1,4,100,15,2,7000006,1.00051876110611,2.02103821259679,-0.203236705233712,0.993468098875167,2.06349737949132,-0.196023098963475,0.997448032970583,2.04213772121155,-0.202248676055989,0.993547760243001,2.06380605177865,-0.195953186301213
