"n","q","m.knots","seed","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.nonpar","time.cz.nonpar","time.est.sp","time.var.sp"
8000,0.8,1,1,1.09610900205622,9.91949148238568,1.84580148890656,0.0650609683643951,0.0672065927942378,0.141785121325249,0.0605585537531508,0.0358789336539578,39.2700915336609,0.461923360824585,64.7548403739929,18.0145883560181
8000,0.8,5,1,1.13709902295545,9.77358265097801,1.82804132178022,0.0651292498774849,0.0690665177268595,0.149978560439112,0.0616982444433403,0.0360438091146879,20.02619099617,10.0079915523529,64.3525388240814,17.7182986736298
8000,0.8,25,1,1.11808688683254,9.84984531343912,1.8381462146399,0.0636959155804288,0.0691812544434171,0.146753271063462,0.0623224324789496,0.0358971798115371,65.6055798530579,24.5583350658417,64.8935587406158,17.8291113376617
8000,0.8,50,1,1.11537016364565,9.85904279876329,1.83610164101582,0.0643574118332923,0.0677336723379307,0.142259302171625,0.0614364958623277,0.0359171071122555,114.01238155365,59.7125515937805,64.2766020298004,17.9134094715118
8000,0.8,75,1,1.17146481132494,9.54817812106959,1.82570141333742,0.0979016073126678,0.0963153183683258,0.325823192266643,0.0655216371855051,0.0444679195793188,53.9561655521393,16.3018481731415,66.8136441707611,18.4794535636902
8000,0.8,1,2,1.07722616965185,9.84263983201136,1.92608852753748,-0.026850335610406,0.0647634695740926,0.132815218215101,0.0588148100157339,0.0346300608565579,3.37747859954834,0.41384220123291,63.693341255188,16.2373991012573
8000,0.8,5,2,1.14010966028129,9.60971830681482,1.8940032216284,-0.0268520837571979,0.067537207565043,0.14630231696613,0.0605013034324119,0.0349200288994577,12.6473951339722,9.23538279533386,59.3246793746948,16.1074850559235
8000,0.8,25,2,1.09120779835019,9.77858712010587,1.91640307262924,-0.0273671402455948,0.0647692197670651,0.133016145354235,0.0593912776770916,0.034760972022197,40.2055869102478,25.112016916275,58.4788117408752,16.0752086639404
8000,0.8,50,2,1.1002552676579,9.75061925954959,1.91299834366438,-0.0275470618912125,0.0666924219074958,0.138729180644564,0.0605962352532428,0.0347222089171328,101.025658845901,50.8291029930115,58.6252465248108,16.2394366264343
8000,0.8,75,2,1.1126030321674,9.93452417788664,1.87067549924271,-0.0436446253686885,0.0728345975975639,0.14011412679641,0.0670909709535186,0.0347501986052758,50.0626244544983,13.2458162307739,63.8729481697083,16.7709755897522
8000,0.8,1,3,0.969104876589347,10.1978706393569,1.99584437447921,-0.00273105982714646,0.0703749327855321,0.143440413711177,0.0617580870860676,0.0358424215688797,0.840160608291626,0.397720575332642,58.2092854976654,15.9457681179047
8000,0.8,5,3,0.997634912431296,10.0877922869269,1.9803773432761,-0.00219325589241955,0.0716387808442114,0.151188601951078,0.0621977698242085,0.0360039359977621,17.2633640766144,6.58302640914917,58.4119446277618,16.0357520580292
8000,0.8,25,3,0.979296856049931,10.1570638981062,1.98955643275545,-0.00319940942446305,0.0717213287376705,0.14799252280182,0.0628373727696036,0.0359037176913736,50.1680855751038,38.4340434074402,47.8872916698456,16.0033147335052
8000,0.8,50,3,0.981845062177478,10.1456531768116,1.98894062850239,-0.00289757639524322,0.0709312266594977,0.146352157662087,0.0622179011630692,0.0359337330554117,87.8833680152893,47.3560128211975,48.095556974411,16.2100946903229
8000,0.8,75,3,0.941431960365366,10.3865023232897,1.98566680821573,-0.0156014096554033,0.0757259298836329,0.169425098871241,0.0642851994969642,0.0353660145616892,38.8460400104523,9.37560343742371,62.022287607193,17.1132979393005
8000,0.8,1,4,0.888997614564715,10.2397758072601,2.0546402856481,-0.0718787614638478,0.0653968153507277,0.135133002967046,0.0567047006984635,0.0338219120557093,0.782991647720337,0.312923669815063,58.7238395214081,16.1064283847809
8000,0.8,5,4,0.918623227545131,10.1169511066449,2.0449273846256,-0.0710124190766826,0.0665708078254302,0.143794210101194,0.0567174349307348,0.0340050563449583,17.7830471992493,6.19938492774963,58.7295906543732,16.1752452850342
8000,0.8,25,4,0.887137209085509,10.2270860110117,2.05887983196242,-0.0715313127329757,0.0650807848769515,0.134736525665082,0.056526617547014,0.0338506152810081,36.9250476360321,23.1073343753815,58.186904668808,16.0323841571808
8000,0.8,50,4,0.888014697874511,10.2320837501795,2.05508947427809,-0.0717567166585477,0.0651147230542522,0.134118977348844,0.0566477858182651,0.0338437714501968,91.5048313140869,53.4866836071014,59.1872944831848,16.2767601013184
8000,0.8,75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,0.8,1,5,0.942684151318584,10.2661407562418,2.00671664161495,0.0880449742807079,0.0724671180178653,0.148274647740658,0.0636380196759448,0.0356693857470257,0.821833610534668,0.382588624954224,48.4055349826813,16.0716466903687
8000,0.8,5,5,0.959123678608672,10.197753275826,1.9986268160032,0.0887184451562132,0.0730588749412551,0.152529387185741,0.0636800570589651,0.0357953163688855,18.1996188163757,7.55728125572205,59.0080049037933,16.3733677864075
8000,0.8,25,5,0.95539053072409,10.1884399865815,2.0108859640371,0.0900235360607743,0.072835908302729,0.156388349509313,0.0624586045511366,0.0358600832075639,38.3254311084747,24.1833329200745,58.962051153183,16.1282544136047
8000,0.8,50,5,0.953552311041563,10.1890752500339,2.01607224272481,0.0901323340078553,0.0732317940160635,0.159393500234592,0.062263576582541,0.0359040606139293,66.7889683246613,46.9596011638641,58.464191198349,16.1747300624847
8000,0.8,75,5,-254976.560808257,26.1130979794931,254976.972413334,2.42198530406951,NA,NA,NA,NA,35.6465771198273,13.0620789527893,33.7888987064362,16.7315680980682
8000,0.8,1,6,0.949494981343902,10.2036196244385,1.93385099215672,0.00211171259442238,0.0649121456510793,0.137616777499375,0.0566645505833543,0.0355262017198774,0.716937065124512,0.312345743179321,58.6594033241272,16.0278000831604
8000,0.8,5,6,0.978249551358231,10.100627984334,1.91893269725839,0.00255581412164827,0.0672857099851141,0.147227143822274,0.0580858935139507,0.0356355633463771,18.5010318756104,6.21562743186951,59.0011222362518,16.0835547447205
8000,0.8,25,6,0.990220620599211,10.0548171858432,1.91876020055599,0.00266435921884044,0.0689767886507566,0.155886782273562,0.0584129113770068,0.0356717786524327,37.7162456512451,20.7861530780792,59.0116353034973,16.095433473587
8000,0.8,50,6,0.952463253167952,10.1537122073242,1.95614489258016,0.000108145571664222,0.0686866285738856,0.1536532001222,0.0582519984813393,0.0356081444073268,106.184285402298,49.9890756607056,58.6884596347809,16.0112013816833
8000,0.8,75,6,0.87329667079474,10.3639458558258,1.979993233653,0.0114557687247568,0.0804152228942613,0.201921332710277,0.0614424380994377,0.0357936792242933,37.0415327548981,12.293803691864,59.3280727863312,16.3962180614471
