"n","q","m.knots","seed","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.nonpar","time.cz.nonpar","time.est.sp","time.var.sp"
8000,0.8,1,3000001,0.952453405815366,10.1787599519438,2.02673103926161,0.0549745353575173,0.0712437995671094,0.155992035653561,0.0609473724827533,0.0355211409299133,2.92069697380066,0.568573236465454,63.205733537674,16.7065289020538
8000,0.8,5,3000001,1.00456586467759,9.98724157085871,1.99955428291987,0.0564535449675525,0.0753389539217547,0.17524599366266,0.0628082847163922,0.0357294960978139,18.6416342258453,9.70095944404602,62.0881581306458,16.8349239826202
8000,0.8,25,3000001,0.963133487125567,10.1276496452075,2.02145171118662,0.0545937777511408,0.0732742938376103,0.162952780735514,0.0624144271221298,0.0355957789006532,46.4598708152771,26.2267687320709,47.9611604213715,16.7528977394104
8000,0.8,50,3000001,0.954143490014805,10.1484692439789,2.03562796858487,0.0530853683478457,0.0735678048988194,0.164339106104425,0.0622845231688141,0.0355411375032226,114.535270929337,57.5174255371094,51.0806891918182,16.8920013904572
8000,0.8,75,3000001,0.797365275441932,10.7151680581151,2.09592171399655,0.285407540579985,0.20257972023913,0.624062566342816,0.114142955925116,0.136996295672245,41.4860100746155,12.0833940505981,77.2830228805542,17.1673948764801
8000,0.8,1,3000002,1.02582962346886,9.97695886772076,2.02493104337887,0.00272787680820865,0.0708283501198098,0.146208213643996,0.0619217036078594,0.0343410128550438,3.32444381713867,0.333844184875488,62.5489580631256,17.0323748588562
8000,0.8,5,3000002,1.06955669579622,9.81178193298611,2.00203785521981,0.00248885539226039,0.0724629630696284,0.155731194941582,0.0627555298601975,0.034562594437994,19.7795875072479,6.64993739128113,51.0184872150421,16.8593137264252
8000,0.8,25,3000002,1.03618944601711,9.93244649148972,2.01821910487513,0.00161439122019053,0.0725278442043354,0.151402926394528,0.0634628299173189,0.0344038385237818,43.9252943992615,23.8375899791718,62.4966008663177,17.0937447547913
8000,0.8,50,3000002,1.00841907556612,10.0081968033225,2.05032374150083,-0.0013596300052969,0.0738698534957898,0.155181271401571,0.0641085000073558,0.0342938913696207,118.788310050964,59.0210411548615,62.6690104007721,16.9059898853302
8000,0.8,75,3000002,0.973623267640552,10.1661079149057,2.05766831568736,0.000920641424240829,0.0728214756888737,0.147681241041837,0.0637417949983978,0.0340339160585765,198.194441556931,88.6902873516083,65.2932488918304,16.8635761737823
8000,0.8,1,3000003,0.915225447895275,10.1220177302449,2.04466337441525,0.0504837230743416,0.0735797713587208,0.156456928236121,0.0621247209667964,0.0355226892591036,0.848897218704224,0.414568662643433,62.1536557674408,16.9198038578033
8000,0.8,5,3000003,0.935473877345948,10.0408072198584,2.03664091541337,0.0510673750752175,0.074525226467309,0.162418963028185,0.0621921705684797,0.0356564742977047,21.8164782524109,10.2585473060608,51.0875647068024,17.0999484062195
8000,0.8,25,3000003,0.942591975320959,10.0074470678308,2.04352650250497,0.0513878172936511,0.0758745667079215,0.169911721056107,0.0621390744266092,0.0356801607500752,49.7416152954102,26.0145258903503,63.6164186000824,17.358941078186
8000,0.8,50,3000003,0.944778736126029,9.99804578286983,2.04459353365141,0.0517648772666082,0.0756707329539035,0.170303399883966,0.0618243932944685,0.0356809178518073,91.6557178497314,60.5424525737762,63.768545627594,17.173234462738
8000,0.8,75,3000003,0.54455035584256,11.23328863413,2.2256169130747,-0.245794415033058,0.0739186055442584,0.168526116588882,0.0642241141963889,0.0478480343873735,52.0775120258331,10.1557283401489,95.7872931957245,17.73286652565
8000,0.8,1,3000004,0.876692888628116,10.3759126345232,2.06310199201569,-0.0220040599538508,0.0727860601877214,0.15791887705445,0.0628718401501039,0.0362108075570434,0.905917882919312,0.41065526008606,51.3498666286469,16.9675838947296
8000,0.8,5,3000004,0.918659695035558,10.228662418991,2.03744333245699,-0.0204785036393654,0.0785700090287979,0.180776400550816,0.065978824437816,0.0363977786036152,17.9339942932129,7.4637131690979,62.54208111763,16.8975169658661
8000,0.8,25,3000004,0.927954735131167,10.1962139299601,2.03618625913543,-0.0207732208998573,0.0803805756173291,0.188301501288788,0.0667497325625049,0.0364559179687481,85.5886213779449,29.4681832790375,62.6537404060364,16.8143990039825
8000,0.8,50,3000004,0.907081291137615,10.2594972630391,2.04818818998266,-0.0215590616878824,0.0783962391285679,0.179428677805851,0.0660004526043197,0.0364011230173546,102.052176237106,52.5796709060669,62.3759019374847,17.061158657074
8000,0.8,75,3000004,12.8570279392363,-13.530331870826,-6.16640420899718,-0.708321692698117,NA,NA,NA,NA,70.2106735706329,15.788125038147,92.035275220871,17.4195604324341
8000,0.8,1,3000005,0.939225588384854,10.2184351343409,2.01249452992525,-0.0294598711585519,0.0680037223322972,0.141708245611736,0.0593930768603572,0.035150976600904,0.850499868392944,0.4153151512146,62.2365248203278,16.7547945976257
8000,0.8,5,3000005,0.971861574296642,10.0948817490207,1.99419753312835,-0.0286745232056513,0.0694970821362436,0.150154433450312,0.0599173932695731,0.035326913907912,20.2137389183044,9.95037126541138,62.0845756530762,16.9093341827393
8000,0.8,25,3000005,0.935950787177564,10.2144401051594,2.01511582756294,-0.0292909235365453,0.0675080887382517,0.140605692771264,0.0590465815557651,0.0351973274995725,39.3202583789825,40.6294181346893,61.9810936450958,16.9755246639252
8000,0.8,50,3000005,0.920696197359378,10.2607260823434,2.02671783111082,-0.0287059283729852,0.0667131811904298,0.137903442771993,0.0583617400048518,0.0351608901818973,136.726384162903,86.4596645832062,62.2239985466003,16.9987790584564
8000,0.8,75,3000005,0.996977544258922,10.128039800264,1.96444178570828,-0.0302714878196068,0.073936554563381,0.169861262454752,0.061643634270994,0.0352732173046292,31.2992367744446,11.6473572254181,65.0361852645874,17.7951383590698
8000,0.8,1,3000006,0.971291641710406,10.0845337796616,2.02487143081457,-0.0243854702053409,0.0698600139452414,0.148005635297561,0.0609205257870564,0.0365311649101588,0.658334970474243,0.406468868255615,62.4578666687012,17.0033330917358
8000,0.8,5,3000006,1.0047438361061,9.97116685475915,2.00143231915932,-0.0240334122926117,0.0726122583017374,0.15840680684226,0.0627142323360011,0.0366996335185724,18.7080035209656,8.40674209594727,51.2563619613647,17.0448398590088
8000,0.8,25,3000006,1.03593185426301,9.86395141783955,1.99233045848801,-0.0243906847974712,0.07653466921363,0.17565113767225,0.0642659246859,0.0368141256992735,47.6219058036804,25.1371834278107,62.6144979000092,17.1212551593781
8000,0.8,50,3000006,1.01323706331443,9.93459153268225,2.00540332484064,-0.0253252105010038,0.0747894248793557,0.166897218584596,0.063768353739512,0.0367326615458727,154.32216501236,54.1998643875122,62.4341526031494,17.1122190952301
8000,0.8,75,3000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,0.8,1,3000007,0.996071532380549,10.1218817170554,2.00931946077559,0.0128858286456799,0.0726637429523982,0.149127346096524,0.0640297471967523,0.0353782386885015,0.848134756088257,0.418651342391968,62.3243336677551,16.9340677261353
8000,0.8,5,3000007,1.02423634580936,10.0104228200121,1.99489502143401,0.01338187303534,0.0738732296031834,0.156125399969957,0.0645220955692878,0.0355480318503506,20.3325183391571,5.76884055137634,50.9798395633698,16.8839657306671
8000,0.8,25,3000007,1.00493429227946,10.0797162955065,2.00183209868663,0.0128248667324153,0.0727412445016647,0.150048434295567,0.0643266116459784,0.0354868871780701,44.3602924346924,28.3331706523895,51.1056046485901,17.0889546871185
8000,0.8,50,3000007,1.00087507001949,10.0968966359328,2.00277815928393,0.0126453259172237,0.0727501535072971,0.149519656272204,0.0644179294324218,0.035459545923974,92.3703949451447,59.5556662082672,62.3747048377991,17.0842986106873
8000,0.8,75,3000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,0.8,1,3000008,0.934896469255197,10.1011135026778,2.0362529900959,0.0050721898548464,0.0681580400789876,0.14140762480406,0.0594471288978593,0.0343389247030293,19.5362987518311,0.412704944610596,62.4028465747833,16.7617356777191
8000,0.8,5,3000008,0.970695820481987,9.95574775897467,2.02392777847261,0.00631708676011733,0.0693782881395159,0.151180130540315,0.0595154121205161,0.0345225469570464,19.8574278354645,9.75572657585144,62.3184771537781,16.9159998893738
8000,0.8,25,3000008,0.932175643056818,10.0695385899427,2.05442660674524,0.00642808300017155,0.0673605061894938,0.143173715634602,0.0581143156447965,0.0344756754626885,50.3704571723938,30.4760851860046,62.6121394634247,17.0818746089935
8000,0.8,50,3000008,0.922608062858803,10.1079464389322,2.05286052482207,0.00639126794742412,0.0669123676980541,0.139220710228183,0.0583301851579868,0.0344126504696844,118.186611890793,61.4093496799469,72.6587581634521,19.610847234726
8000,0.8,75,3000008,1.04827183613489,10.0268670485739,1.93249471532061,0.0127214744799166,0.0804218512571389,0.171039970675427,0.065572736151878,0.0355279721267193,39.1961770057678,14.506484746933,77.928188085556,20.0500242710114
8000,0.8,1,3000009,0.968857089844569,10.0862329966867,2.06697148090798,-0.0949745804942605,0.0668518825624733,0.137536136497212,0.0590810752753775,0.0351749856683923,4.34207391738892,0.369868755340576,72.2951817512512,19.4865202903748
8000,0.8,5,3000009,1.00774533238454,9.93120786163378,2.05047374160402,-0.0940533144197343,0.0678959035771489,0.14553820060948,0.0592518500123904,0.0354175487813129,23.2603075504303,11.1704223155975,69.3815128803253,18.5080063343048
8000,0.8,25,3000009,0.943493657941373,10.1257765512183,2.1009171330463,-0.0958279907236833,0.0650834458666047,0.133685714064938,0.0574832086438064,0.0352395134926692,51.8254086971283,29.3596391677856,68.5748460292816,17.7275192737579
8000,0.8,50,3000009,0.953533609846711,10.1114999658543,2.08755791842936,-0.0971149465811908,0.0661892160620604,0.135607854842366,0.0586897796949427,0.0352610452936931,87.2449772357941,56.3553507328033,63.660763502121,17.3109288215637
8000,0.8,75,3000009,0.986476620097726,9.90216431807278,2.075946305116,-0.0938966375877495,0.0717710323503968,0.155364098163047,0.0659595098324438,0.0365386274983589,32.7046356201172,9.14439010620117,65.9941132068634,18.0114984512329
8000,0.8,1,3000010,0.90555772562891,10.0363765019977,2.14083909873007,0.000526185664229333,0.0685984008606546,0.142133532829836,0.0598481866609242,0.0342862974897384,0.847079515457153,0.456253528594971,63.3441588878632,17.2291827201843
8000,0.8,5,3000010,0.96378587253287,9.81799610282825,2.10990197606598,0.000864036341059951,0.0710270623708311,0.155477166062884,0.0609110981797321,0.0345982895045222,19.9451689720154,10.0930495262146,61.8582336902618,16.9376068115234
8000,0.8,25,3000010,0.966559320646468,9.80058569474196,2.1113727106748,0.00128440676188259,0.0709479628040928,0.157812501675522,0.0603448989197196,0.0346615393183672,61.1955766677856,27.4322929382324,61.7988104820251,16.8797159194946
8000,0.8,50,3000010,0.931128174461872,9.91088935568641,2.13314001648685,0.000818058040865831,0.068617904736216,0.147213025871549,0.059350464906245,0.0345842518045748,97.6190276145935,53.9578080177307,50.6461620330811,16.903977394104
8000,0.8,75,3000010,1.34910992352627,8.69515979292097,1.91119745685823,-0.227481782393467,0.21052937587126,0.898547654676836,0.0800487342087176,0.17322376101677,45.1355328559875,12.3741338253021,92.6614773273468,17.1993656158447
8000,0.8,1,3000011,1.03752930536889,9.93401095985193,1.99286043047185,0.0217939720010447,0.0709943187993871,0.143819820877331,0.0632437191938435,0.0350499032788526,0.969473600387573,0.336369276046753,62.3515694141388,16.9086618423462
8000,0.8,5,3000011,1.05609505983063,9.87898642012465,1.97454456573619,0.022032728544813,0.0723802846606321,0.147628000096634,0.0645599927274775,0.0351318029437553,19.6102449893951,7.20206737518311,50.8948972225189,16.940557718277
8000,0.8,25,3000011,1.04707710041265,9.90394771819003,1.98064980975773,0.0222445635920975,0.0711950140088829,0.14396115900953,0.0636760533353538,0.0351084585914159,50.6058049201965,23.2947564125061,62.0645554065704,17.0050733089447
8000,0.8,50,3000011,1.0647032317624,9.8350456536402,1.975046198573,0.023122108305328,0.0714399350203171,0.146548057707886,0.0636512678824529,0.0351954062696318,91.4196541309357,59.0770978927612,50.727646112442,16.8170711994171
8000,0.8,75,3000011,-628.465234141478,15.7098819513337,630.587669822831,1.43812374472221,NA,NA,NA,NA,37.1582748889923,7.74128842353821,35.2257599830627,17.5527729988098
8000,0.8,1,3000012,1.01058521343768,9.9927039383928,2.00125640424448,0.0103823825289418,0.0669183711407099,0.140405384326152,0.0596559873531107,0.0333263478991358,5.17552423477173,0.338685750961304,62.1171798706055,16.882387638092
8000,0.8,5,3000012,1.0568340180292,9.82835851021848,1.97376853796104,0.0109549131446464,0.0688034999075777,0.149877358285558,0.0607520485585403,0.0335017473397392,19.8977143764496,6.94520473480225,62.0536949634552,16.7017030715942
8000,0.8,25,3000012,1.0101995014695,9.95197775252968,2.01561368687165,0.0107017352807095,0.066031920907566,0.14156422497065,0.0582952261061632,0.033499495678233,49.7002818584442,39.4128477573395,61.9968323707581,16.9398889541626
8000,0.8,50,3000012,1.04088492942059,9.87917861600851,1.98214723999463,0.0107632428105413,0.0679066505069752,0.145424678599028,0.0604660095914854,0.03351629334983,97.4799880981445,52.7433264255524,48.2819693088531,16.9788649082184
8000,0.8,75,3000012,1.03474532562311,9.92450503969635,1.98139910976782,0.0041337870337693,0.0690688926605882,0.151156742166141,0.061343522168096,0.0335381830009835,41.8992691040039,15.6408512592316,53.2638068199158,17.7688710689545
8000,0.8,1,3000013,0.996192419378601,9.96393952064804,2.0239563810832,0.0220912877381653,0.0686516955261672,0.141785686857847,0.0606939133245958,0.0365036919209168,0.657572269439697,0.42397141456604,62.139842748642,16.8554565906525
8000,0.8,5,3000013,1.04560379557338,9.77195888751617,1.99815530365096,0.0227036252116444,0.0703423936625324,0.152356636777781,0.061494338815208,0.0368255149330083,19.7951624393463,6.56829071044922,61.7272529602051,16.8667590618134
8000,0.8,25,3000013,1.04387612209547,9.76625043280664,2.00583865949421,0.0229176859076376,0.0698819203945523,0.153485629849841,0.0605148373055253,0.0368401400333574,40.6241745948792,45.8667447566986,61.8930633068085,16.8355062007904
8000,0.8,50,3000013,1.00762794700783,9.90089860366406,2.0192421996061,0.0226060735465075,0.0682670552308877,0.141951899239763,0.0605396532281316,0.0366119205109755,97.5839238166809,50.8902468681335,61.8946413993835,16.8451561927795
