"n","q","m.knots","seed","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.nonpar","time.cz.nonpar","time.est.sp","time.var.sp"
8000,0.8,1,8000001,0.924078523434541,10.213194689649,2.0634165928524,0.0288132394568087,0.070097509717952,0.140923300664266,0.0604836276570315,0.034998735218701,1.09139013290405,0.53697657585144,63.0019245147705,16.7484600543976
8000,0.8,5,8000001,0.950938302876695,10.1063389591681,2.05096078732563,0.0293929279836265,0.0711413866790761,0.147853627979337,0.0607261620676353,0.0351625620506698,18.852724313736,7.44288659095764,60.8276481628418,16.6613390445709
8000,0.8,25,8000001,0.921285481662114,10.1965250961712,2.06994864256136,0.0293178553526731,0.0694088536430672,0.140228278682971,0.059846689098593,0.0350761997649762,44.6019530296326,51.6573102474213,50.4412605762482,16.8478627204895
8000,0.8,50,8000001,0.909216856183589,10.2309184734851,2.07944734986861,0.0295230992029605,0.0687749843797168,0.138164338309501,0.0592905571990881,0.0350493072119657,103.616457700729,61.2269225120544,61.6071524620056,16.678201675415
8000,0.8,75,8000001,11947535.8899802,7.5118079192284,-11947532.5547555,2.21368279244713,NA,NA,NA,NA,32.1777739524841,14.8206114768982,33.913459777832,16.8265590667725
8000,0.8,1,8000002,0.990303843888106,10.0239798708532,2.02459396049322,-0.0542978755300846,0.0683550546519484,0.140240373218155,0.0599708667726459,0.0345730559525917,0.876346588134766,0.347286701202393,61.204962015152,16.8129231929779
8000,0.8,5,8000002,1.03042286312421,9.86226398137286,2.00668776194674,-0.0544152036970551,0.0696501750370277,0.149510713597607,0.060274041187716,0.0347581678025485,19.6713118553162,9.96710872650146,48.4618735313416,16.7366836071014
8000,0.8,25,8000002,1.03261315245191,9.85698626671673,2.00879585314641,-0.0557723988698773,0.0718609411536203,0.155704286705814,0.0618389385832009,0.0347473860609937,54.2077510356903,26.356499671936,50.2541716098785,16.9887280464172
8000,0.8,50,8000002,1.00619400196269,9.95182660174863,2.0170394084002,-0.0550749836760087,0.0688641928512477,0.1433413601784,0.0604501226332722,0.0346856665493454,93.4528260231018,54.8495485782623,61.474892616272,16.9989237785339
8000,0.8,75,8000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,0.8,1,8000003,1.06039368416591,9.91956578167433,1.99110461280884,-0.0571133316429094,0.0666325249525455,0.138756726882385,0.0584674464917123,0.0345923601672562,0.891510248184204,0.324653148651123,61.4978139400482,17.0068356990814
8000,0.8,5,8000003,1.09486992775959,9.79480953673089,1.97346755920798,-0.0581509502530134,0.0688560494295964,0.147703991388566,0.0599026140248916,0.0347469170199297,18.4660551548004,10.3949630260468,49.7828125953674,16.8845388889313
8000,0.8,25,8000003,1.09648594103412,9.77540717504989,1.98773688176619,-0.0601475689458251,0.0703525083418217,0.154103316358742,0.0603541504370905,0.0347067859832426,58.2638833522797,23.8495585918427,49.7553563117981,16.7610824108124
8000,0.8,50,8000003,1.03960127838414,9.96192492414853,2.02969848290082,-0.0609085670931815,0.0690383068724499,0.146102391290406,0.0598537060262637,0.0344315952272021,107.085935115814,54.9585392475128,61.8492660522461,17.0957410335541
8000,0.8,75,8000003,-26856.5841913842,-0.198700629328592,26861.2936575502,-0.0938579378795068,NA,NA,NA,NA,27.9670805931091,11.0224316120148,32.7362728118896,16.3908996582031
8000,0.8,1,8000004,1.00115389562733,10.1452577657539,1.93917260098905,-0.0125794474665196,0.0687009296021773,0.144476247115631,0.0604503288343035,0.0347884229481567,0.892218351364136,0.328967809677124,61.2363083362579,16.9685084819794
8000,0.8,5,8000004,1.0259020599267,10.0421731986228,1.93167459400863,-0.0120937120384235,0.0696360734878386,0.15200748667478,0.0603854110313857,0.034932418011727,19.2393431663513,9.54466938972473,61.2102262973785,17.0608470439911
8000,0.8,25,8000004,0.994198580923895,10.1437976797887,1.95260145094125,-0.0120219440774749,0.0679326502755844,0.143322493567007,0.0595189802965526,0.0348335845935068,43.0958123207092,26.2395548820496,60.7332355976105,16.7330305576324
8000,0.8,50,8000004,1.00319374158034,10.1085999775196,1.94920863926804,-0.0116429358689043,0.068286707522894,0.14593985841701,0.0595419074786064,0.0349067307129408,101.461190223694,52.315887928009,51.2652103900909,17.3900671005249
8000,0.8,75,8000004,821.906995280764,7.02031043772726,-818.458746311016,-1.57436642618549,NA,NA,NA,NA,44.4564478397369,18.2449123859406,35.4007363319397,17.7150895595551
8000,0.8,1,8000005,0.95813073786818,10.0748086445705,2.01399341167466,-0.120217201778947,0.0609507308932791,0.124864202139152,0.0544440538464692,0.0341573993706522,0.81530237197876,0.335294485092163,61.6041424274445,16.936959028244
8000,0.8,5,8000005,0.999799325290104,9.9159333111192,1.99361872131713,-0.120186117611714,0.0627435474515089,0.135081102234045,0.0551104737154972,0.0343602231785352,18.9801888465881,10.0892045497894,61.3200743198395,16.7201051712036
8000,0.8,25,8000005,0.992182190374568,9.92460937647091,2.00821042194657,-0.120154529294588,0.0627029770848333,0.138330368992906,0.0541937022381731,0.0344198367317571,57.8331396579742,28.9570066928864,60.828428030014,16.6117284297943
8000,0.8,50,8000005,0.950288666306713,10.0639975007185,2.02769447229998,-0.119770339289392,0.0601919079775265,0.125105440447766,0.0534719775612424,0.0342958227542276,95.6765937805176,79.1699442863464,62.0541942119598,17.0436501502991
8000,0.8,75,8000005,32.8070769471641,0.683323292224388,-28.2764683646117,-1.54560623285116,NA,NA,NA,NA,33.8643140792847,16.3382422924042,47.4167647361755,16.9146916866302
