"n","q","m.knots","seed","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.sp.221","V.sp.222","V.sp.223","V.sp.224","time.xz.nonpar","time.cz.nonpar","time.est.sp","time.var.sp"
8000,0.8,1,9000001,1.06602321005159,9.87976221354112,1.97322320316788,0.0217735917566582,0.0694046636311111,0.142906719865349,0.0617530129078437,0.0346210482975348,1.07400846481323,0.434547662734985,60.407083272934,16.1323981285095
8000,0.8,5,9000001,1.13281124900131,9.64746609412248,1.93282563687599,0.0210914710594727,0.0728343216143363,0.157946541508477,0.0639718738818543,0.0350067405364543,18.8558893203735,6.63739681243896,59.3431005477905,16.1741237640381
8000,0.8,25,9000001,1.07538047396332,9.84229656873905,1.96062203221595,0.0211094676426815,0.06959364423634,0.142972848822341,0.0626110714199345,0.0347114025049726,40.379700422287,22.8059315681458,59.0959603786469,16.1077444553375
8000,0.8,50,9000001,1.09731322771372,9.77017314401873,1.94826979642145,0.0213369347399236,0.0710329610090231,0.148096417851486,0.0635550537308158,0.0348142963736805,137.682208299637,50.5443921089172,59.1725594997406,16.0409874916077
8000,0.8,75,9000001,1.08646638616983,9.8080579498405,1.95453954889383,0.0208657720021721,0.0709557586515475,0.146996275881136,0.0635110732599096,0.0347756649236511,143.976775169373,122.903708934784,59.3811984062195,16.1165866851807
8000,0.8,1,9000002,0.878060752719559,10.2323918014949,2.14094237267272,-0.0221295605938971,0.0672457423183989,0.140017177489527,0.0596456738783457,0.036003503268144,0.644052267074585,0.387119293212891,59.3595678806305,16.0006408691406
8000,0.8,5,9000002,0.92734178210731,10.0546734095023,2.11369372678327,-0.0213064833725887,0.0701341217512244,0.154756993372699,0.0608794469740085,0.0362363495974102,16.7538352012634,8.87409853935242,59.1930620670319,16.128790140152
8000,0.8,25,9000002,0.893539460648665,10.1732415266456,2.12931178689018,-0.0222682973833174,0.0689485216527966,0.145844834335336,0.0609989073841232,0.0360938293571145,41.6476817131042,21.2488613128662,48.8143630027771,16.056467294693
8000,0.8,50,9000002,0.933149882271208,10.032485512497,2.1120426458734,-0.0211489651418688,0.0714537470699791,0.160686933683107,0.0613513219702413,0.0362740707285972,101.360301733017,48.4258460998535,59.541775226593,15.9966113567352
8000,0.8,75,9000002,-86.4731782832897,16.8431596924647,88.3910488233659,1.10803388905336,NA,NA,NA,NA,31.559024810791,8.16082453727722,33.4015095233917,16.6573960781097
8000,0.8,1,9000003,0.993928473140598,9.98464442774953,2.02495599333874,-0.012336959181202,0.0689464615606953,0.142694476325976,0.059510165156449,0.0350701367944141,0.805746078491211,0.311460018157959,59.569762468338,16.1661005020142
8000,0.8,5,9000003,1.03513494927012,9.82678670920806,2.00707104309719,-0.0123233616116324,0.0702963245761652,0.151362402654606,0.059897456110629,0.0352016513614092,18.6041533946991,6.80427551269531,59.4524540901184,16.1455416679382
8000,0.8,25,9000003,1.00873097443556,9.9278336665959,2.01853859316962,-0.0135058458895457,0.0700770796062979,0.14616403747967,0.0603633007818392,0.0350698113261148,39.0094022750854,23.4883434772491,59.7432186603546,16.2321999073029
8000,0.8,50,9000003,0.994280221785441,9.95646432696227,2.0446184889114,-0.0165895005699228,0.0710046028393898,0.149903950472489,0.060495676796922,0.0350182744665524,125.349777936935,58.8774018287659,59.6446142196655,16.0921323299408
8000,0.8,75,9000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
