"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.65,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522532,1.0002372603991,0.174860631165197,-2.43871721546672,0.995723660876121,0.195676665395717,-2.41434609454871,0.99902394307243,0.183369616741804,-2.43872551265428
10000,0.7,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522881,1.00569085543153,0.127806225345902,-2.44021122569925,0.994707421934945,0.198549903822254,-2.41606623153339,1.00169106088099,0.154938802599207,-2.4400685446919
10000,0.75,0.2,0.09,0.5,1.1,1.1,1,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522881,1.00285198751975,0.136185107098762,-2.44985156092668,0.99377388586475,0.20316142704622,-2.41673093280053,0.998164729733453,0.173964785296616,-2.44975662845432
10000,0.65,0.2,0.09,0.5,1.15,1.15,1,1,100,15,3,1,0.988712431062889,0.214196250672533,-2.42298893453578,0.994846897406455,0.19540557117455,-2.40910102114265,0.990407505494615,0.211277898627047,-2.42147693916626,0.994038674388263,0.201128518045266,-2.40899098340932
10000,0.7,0.2,0.09,0.5,1.15,1.15,1,1,100,15,3,1,0.988712431062889,0.214196250672533,-2.42298893309476,0.999202507749092,0.15997153246632,-2.42351412273357,0.988278414942883,0.214446768888749,-2.42607285686801,0.996156503485719,0.180526396203798,-2.42330275633511
10000,0.75,0.2,0.09,0.5,1.15,1.15,1,1,100,15,3,1,0.988712431062889,0.214196250672533,-2.42298893451613,0.99466423646984,0.182384298176133,-2.41506157406424,0.986773817259318,0.221006709038952,-2.42709627492823,0.992062244300839,0.203699218818273,-2.41489552429371
10000,0.65,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,1,0.998791077042138,0.194377780825542,-2.42111808844743,1.00144366555009,0.180471409564769,-2.4133068914107,0.999939211690822,0.186780071226405,-2.42113770539909,1.00087708635334,0.18459466414499,-2.41326714927355
10000,0.7,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,1,0.998791077042138,0.194377780825542,-2.42111808844745,1.00181038237412,0.180786887054613,-2.40464962990215,1.00055268485971,0.185778443935539,-2.41960441849474,1.00118788440606,0.186020481349539,-2.40462964279848
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,1,0.998791077042138,0.194377780825542,-2.42111808844745,0.999715535861186,0.183845308705722,-2.41013183087206,0.999094251432598,0.185867693073067,-2.4226847881996,0.999125774853694,0.190643600713876,-2.41021483608978
10000,0.65,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522532,1.0002372603991,0.174860631165197,-2.43871721546672,0.997304887991537,0.182701942225796,-2.41867823747504,0.999462686946446,0.180830363324717,-2.4387556248189
10000,0.7,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522881,1.00569085543153,0.127806225345902,-2.44021122569925,0.996374273544076,0.183211151730103,-2.42097869064905,1.00228094401018,0.150986964452337,-2.44014456168403
10000,0.75,0.2,0.09,0.5,1.1,1.1,0,1,100,15,3,1,0.99522054074072,0.201154275286213,-2.41392835522881,1.00285198751975,0.136185107098762,-2.44985156092668,0.995704667103073,0.183907731918302,-2.42222934717109,0.999172894614732,0.166235022572723,-2.44988259025739
10000,0.65,0.2,0.09,0.5,1.15,1.15,0,1,100,15,3,1,0.988712431062889,0.214196250672533,-2.42298893453578,0.994846897406455,0.19540557117455,-2.40910102114265,0.993609279502838,0.187930500499688,-2.42846438833865,0.99486229862451,0.196635944437718,-2.40904912783909
10000,0.7,0.2,0.09,0.5,1.15,1.15,0,1,100,15,3,1,0.988712431062889,0.214196250672533,-2.42298893309476,0.999202507749092,0.15997153246632,-2.42351412273357,0.991558784814289,0.18797003376249,-2.43386380546275,0.997392978961973,0.172740285561812,-2.42345410809319
