"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.1,10,1,0.5,1,2,40,40,5,6000001,0.928388843003921,10.0933478188866,2.02357230602623,0.00511024789210393,0.94943487852401,10.0610350894275,2.0050350037942,0.00654180886103065,0.940128039208697,10.07446976139,2.01382346934289,0.0106999021625748,0.949368073908532,10.0611469907195,2.00508691537439,0.00654286364912768
8000,0.2,10,1,0.5,1,2,40,40,5,6000001,0.908878895485191,10.1170193406633,2.04596467804487,-0.00202774236497908,0.894885953663612,10.1393863183213,2.05200088979791,-0.00785235565880042,0.902463250113088,10.1377926159122,2.04388635326418,-0.0032736520734992,0.894827968183497,10.139510136151,2.05204520694372,-0.00784560648421545
8000,0.3,10,1,0.5,1,2,40,40,5,6000001,0.975467754866538,10.0447196711774,1.99715756713427,-0.0103174858406741,0.977016773579292,10.0521127527972,1.99469702899635,-0.00242613415793479,0.97364455198214,10.0759034655207,1.99011355719308,-0.00407566872991816,0.976623225832529,10.0530688201486,1.99489569164294,-0.00232806185235283
8000,0.4,10,1,0.5,1,2,40,40,5,6000001,0.999791017179175,10.0174013317554,1.97693630946951,-0.00685958511915517,0.936633325235754,10.0844356840005,2.04551287484257,-0.00524273380327197,0.973418936407504,10.0725216145894,1.98715018123668,-0.00911440298939994,0.93713793886385,10.083654194368,2.04500738516471,-0.00541277476505244
8000,0.5,10,1,0.5,1,2,40,40,5,6000001,1.00913502016183,9.95996007249711,2.01570762941412,-0.00395222678179494,0.988605070157681,9.98637961666725,2.05008785710756,-0.00606930484463849,1.01351131656561,9.97033467185246,1.99782537776664,-0.00306958023413766,0.985716045100398,9.99487974285873,2.05116369983083,-0.00594758117759959
8000,0.6,10,1,0.5,1,2,40,40,5,6000001,0.979561940622785,10.0242313666926,2.0119773997199,-0.00651769737431206,1.00006879497668,10.0263435674085,2.01367307356557,-0.00962933391354985,1.02921725794111,9.94544264811122,1.98159206016818,0.00696358906235754,0.997786577816422,10.0329680157725,2.01452953247476,-0.0100752808022447
8000,0.7,10,1,0.5,1,2,40,40,5,6000001,1.00323615218181,9.95221932680313,2.03271673729875,-0.0132065315852497,0.956881543328654,10.1063569199315,2.06651021844456,-0.0156216508694697,1.0082488420196,10.0236155977007,2.00011937975341,-0.0126963609179498,0.957535218478907,10.1071997414996,2.06547873479946,-0.0157791658699143
8000,0.8,10,1,0.5,1,2,40,40,5,6000001,1.0522346663603,9.91718191868933,1.96091623810469,-0.00201664292994577,0.932492385531138,10.11671145258,2.05370039456398,-0.0073569824346706,1.00219047241811,9.98672671394545,2.00846619924696,-0.0299967946364052,0.932182761510017,10.120613102688,2.05016322284971,-0.00667808011461659
8000,0.9,10,1,0.5,1,2,40,40,5,6000001,1.01897741355215,9.93082965464141,2.0078783223846,0.00511977366249869,0.89602190771489,10.3149403502857,2.1295707291611,0.0519652005156683,1.00520429881673,10.0623822584016,2.04915272755582,0.0283792650927268,0.939142370044776,10.1602103601665,2.11062449343263,0.044225161681283
8000,0.1,10,1,0.5,1,2,40,40,5,6000002,1.01198508874977,10.0395551352719,1.93922093164386,-0.00671765912698394,1.02953937438653,10.0104104636494,1.92947093184759,-0.00875323978576516,1.0142453599908,10.0320639182721,1.94079664417305,-0.00424885558556088,1.02953384550099,10.0104208558025,1.92947956044355,-0.00874830001308887
