"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.8,10,1,0.5,1,2,40,40,5,6000001,1.0522346663603,9.91718191868933,1.96091623810469,-0.00201664292994577,0.932492385531138,10.11671145258,2.05370039456398,-0.0073569824346706,0.855232330857897,10.3271124236196,2.10377824523178,-0.0156631358549009,0.912816113286779,10.1948919835064,2.06153718237659,-0.00809771731312768,0.0358637755319688,0.0509788275424169,0.0257310167266278,0.00778807763079432,0.0758424970744751,0.177447291920578,0.0635394671144259,0.0167190916661645,0.0483737653354065,0.0740730014618783,0.041190203257537,0.0142209349845329,0.0754644267755003,0.175359449838801,0.0634280722892252,0.0167066789236777
8000,0.8,10,1,0.5,1,2,40,40,5,6000002,0.998421342195241,10.0038790549343,1.98222190728801,-0.00884537725761526,0.995462466883431,9.9733960636197,1.96137982218707,-0.00825476565388598,0.910646690671175,10.175542944152,2.08129459725912,0.0553240297177366,0.937736152234922,10.1518793484777,1.99648722498626,-0.00548430079499916,0.0369032116384942,0.0521995310646923,0.0261864276550787,0.00796272495753243,0.0749168728563689,0.172402486203108,0.0621611906494893,0.0181451962799905,0.0459383702664051,0.0672536183896281,0.0369277628374513,0.0138976989955635,0.0742823241183856,0.169275880558925,0.0618726999674036,0.0180902798366289
8000,0.8,10,1,0.5,1,2,40,40,5,6000003,0.894165134683261,10.1471650429128,2.05713374891743,0.00682206218636907,0.925900873936426,9.99066792885804,2.07584259407507,0.0145938445647948,0.788207833562029,10.3186768690635,2.1576919484642,0.0633260849708458,0.876098816488079,10.1467632705127,2.10773855680013,0.0149688758174075,0.035220879313376,0.0512518215594321,0.0253049587959451,0.00771814381367592,0.0734682046454582,0.170188762947778,0.0627138496022595,0.0176159709565456,0.0445968688513912,0.0663063898159269,0.0368049208666455,0.01393430170965,0.0727690937108503,0.167028687757284,0.0623299738153767,0.0175946626879431
8000,0.8,10,1,0.5,1,2,40,40,5,6000004,1.03785642778894,10.0083732999976,1.9757449787343,-0.0171041592180451,1.12917376309587,9.74926080520052,1.93110064768632,-0.0500291207192035,1.08361725447132,9.97361744580416,1.92228196577203,-0.00132606056206293,1.08576834459308,9.91217615551607,1.94607519504133,-0.0467400288135935,0.0366715212167061,0.052905826536516,0.026263302328614,0.00791423404201804,0.0828665043323368,0.192440700879016,0.0673818321420845,0.0192931115496082,0.0507890962775398,0.0755210687225715,0.0431952173546728,0.0148307595560038,0.0820025387346677,0.188558685508806,0.067079178032813,0.0192270823566065
8000,0.8,10,1,0.5,1,2,40,40,5,6000005,0.977028861728943,10.0204824984305,2.04132546939712,-0.00335824104091885,0.898690970197326,10.2129914126628,2.09448199948026,-0.00353835111978685,1.02377363043742,9.90463352686925,2.05307905454953,0.0676226955076918,0.884344952646352,10.2622295178894,2.09801752373022,-0.00426689470043552,0.0352977988289709,0.0510689805433549,0.0256195827002892,0.00799693538082833,0.0750567492360354,0.192001234341455,0.0621382071871975,0.0169950349340782,0.0445078120946843,0.0659186695831308,0.037947440953691,0.0133897798164616,0.0743690328189102,0.188482772975748,0.061934377876992,0.0169772995875785
8000,0.8,10,1,0.5,1,2,40,40,5,6000006,0.990006777233369,10.0023588856366,2.01402749819227,-0.0104862517673491,1.00557500465552,9.96417627666464,1.99307323803904,-0.00091867188700246,0.831125286193716,10.4975366530627,2.07956897283947,0.083710712286584,0.946073240939761,10.2073719287031,2.01402387195476,0.00127607682887163,0.0364656510185445,0.0527271090800057,0.0260519849599583,0.00779636627407588,0.0776931404220706,0.175148976187063,0.0636521004137316,0.016877385099605,0.0497405292304723,0.0747929490757645,0.0401753663482412,0.0131864197681972,0.0772793864191361,0.172320780409948,0.0636851916179112,0.0168189694424739
8000,0.8,10,1,0.5,1,2,40,40,5,6000007,1.02569415049296,9.97756268813002,1.9639672050926,0.0112868534293927,0.935308540696897,10.0496729522815,2.07425278331745,0.00996766352666811,0.78896677607491,10.5644294368934,2.0897852216965,0.0440290313474565,0.900093387475349,10.1987371863343,2.08980438672469,0.00661242326802722,0.0352970927481679,0.051790795926827,0.0252405004004321,0.00780850028225366,0.0731477281135113,0.171242118689897,0.0624302887047378,0.0167195982454917,0.0470520507575224,0.0734034120130945,0.039088403938923,0.0137777141482314,0.0728375474932784,0.169279900160967,0.0623750769614742,0.0166990518508813
8000,0.8,10,1,0.5,1,2,40,40,5,6000008,1.02363241608318,9.98686125800147,2.00073839448072,-0.0228254999053846,0.963565502224651,10.1664475256309,2.03127834979306,-0.0385017028153681,0.974268297398224,10.2059512657159,2.01170571528058,-0.0270676805967545,0.957006296579521,10.1918486679316,2.03232396749343,-0.0386960214959438,0.0369371830383973,0.0530345114728095,0.0263123508830726,0.00810222279021876,0.076617059590759,0.177775950250077,0.0625434030674737,0.0183520524268839,0.0493158807222027,0.0766771335822941,0.0412418834279388,0.0152194565867564,0.0763453278359541,0.176393071073361,0.0624709532360637,0.0183427281119069
8000,0.8,10,1,0.5,1,2,40,40,5,6000009,1.00942281105428,9.94537995188793,2.01336732571537,-0.0167203443417339,1.0764968458825,9.77090723084968,1.94826698326127,0.0100480610603241,0.678850629975255,10.5918832151187,2.33744238947023,0.186095540554594,0.938698027141861,10.1667577034504,2.07727248741158,0.0354844223305742,0.0362995954461572,0.0522552158578344,0.0261730130776612,0.00800697677772684,0.074911319594429,0.18186844166259,0.0616538562290891,0.0183461819407026,0.0446887639012504,0.0679062379568261,0.0329690088583604,0.0122622017770455,0.0735293002122074,0.176563389660122,0.0604432783578115,0.0180416154179473
8000,0.8,10,1,0.5,1,2,40,40,5,6000010,0.951656724382558,10.0798244262045,2.01715860387325,-0.0436325542656151,0.975553823921605,10.0053427982449,2.02999713913517,-0.0380827109018411,0.87875538965339,10.3129215114515,2.07390528865663,-0.0196945860999028,0.95428250944027,10.0729594528557,2.0464025994542,-0.0398786249045681,0.0357401345081271,0.0518142607647099,0.0261070958999006,0.00812755522227689,0.0705358500960146,0.173107140655306,0.0599883140974881,0.0163210711229944,0.0460616211180088,0.0718855754911503,0.0388337407870291,0.0140969813152982,0.0701618038270261,0.171192320677984,0.0598797251227784,0.016314409989503
