"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,1,0.998701986295565,10.0178040401839,1.98753658130011,0.0183037210860262,0.969006499760636,10.0654507790413,2.01257804934544,0.0166501811080331,1.00479882237406,10.0005799061393,1.97888756998085,0.0167449828860583,0.968919303370581,10.0657392141248,2.01260068428252,0.0169405101813932,0.0348149471527188,0.0505729233204033,0.0254940339311155,0.00784306348384587,0.0454189462529528,0.0816260468446783,0.0348472006534436,0.0101727193892616,0.0383276029113975,0.0585574119702038,0.0297309559151858,0.0093404824152706,0.0454096575996683,0.0815811659201805,0.0348453440145481,0.0101719750619237
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,1,0.989927882396245,10.0401871933955,1.98897100208975,0.0220264003111723,1.12045649217189,9.81264454829011,1.83217466758839,0.066493906216086,0.935628417314146,10.1413197636307,2.03337523399559,0.0728572558249115,1.11465752343729,9.83448172146229,1.84340092831794,0.0648957818488772,0.035740108028331,0.0515709314426302,0.0256115551209649,0.00776614567655445,0.0751848018538863,0.17411919299928,0.0606970544596405,0.0164167856083085,0.0465123115252551,0.07206539005905,0.0380722282656415,0.013561521745963,0.074711656489259,0.171903897273885,0.0605408930941492,0.0164044401401268
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,1,0.998701986295565,10.0178040401839,1.98753658130011,0.0183037210860262,0.969006499760636,10.0654507790413,2.01257804934544,0.0166501811080331,1.28470583143259,9.55092911315275,1.71655238740847,0.0276012720072762,0.970301622016605,10.0626742120235,2.01193495281208,0.0168572730969932,0.0348149471527188,0.0505729233204033,0.0254940339311155,0.00784306348384587,0.0454189462529528,0.0816260468446783,0.0348472006534436,0.0101727193892616,0.0384542265452385,0.0584808875504819,0.030241887036464,0.00933511791344059,0.0454115400314383,0.0815971536503219,0.0348436130964367,0.010172339202875
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,1,0.989927882396245,10.0401871933955,1.98897100208975,0.0220264003111723,1.12045649217189,9.81264454829011,1.83217466758839,0.066493906216086,1.96372940949357,8.32328011498825,0.832371793600414,0.247086433481714,1.14313624293434,9.72929378320033,1.82435841147741,0.0672970861147233,0.035740108028331,0.0515709314426302,0.0256115551209649,0.00776614567655445,0.0751848018538863,0.17411919299928,0.0606970544596405,0.0164167856083085,0.0378600187709372,0.0533631578568915,0.0327799904544818,0.0117592156493113,0.0747610855418016,0.172353974443435,0.0605634892141066,0.016409720031404
8000,0.4,10,1,0.5,1,2,1,0,40,40,5,1,0.998701986295565,10.0178040401839,1.98753658130011,0.0183037210860262,0.969006499760636,10.0654507790413,2.01257804934544,0.0166501811080331,1.00479882237406,10.0005799061393,1.97888756998085,0.0167449828860583,0.968785231292855,10.0659409292691,2.01268105950076,0.0171041010566119,0.0348149471527188,0.0505729233204033,0.0254940339311155,0.00784306348384587,0.0454189462529528,0.0816260468446783,0.0348472006534436,0.0101727193892616,0.0383276029113975,0.0585574119702038,0.0297309559151858,0.0093404824152706,0.0454083398667832,0.0815702255502353,0.0348462933057844,0.0101716105424105
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,1,0.989927882396245,10.0401871933955,1.98897100208975,0.0220264003111723,1.12045649217189,9.81264454829011,1.83217466758839,0.066493906216086,0.935628417314146,10.1413197636307,2.03337523399559,0.0728572558249115,1.11610705467174,9.83081807045709,1.83856575258254,0.0649856023937482,0.035740108028331,0.0515709314426302,0.0256115551209649,0.00776614567655445,0.0751848018538863,0.17411919299928,0.0606970544596405,0.0164167856083085,0.0465123115252551,0.07206539005905,0.0380722282656415,0.013561521745963,0.0747425169252929,0.172011507626472,0.0605673754727445,0.0164056679301291
8000,0.4,10,1,0.5,1,2,0,0,40,40,5,1,0.998701986295565,10.0178040401839,1.98753658130011,0.0183037210860262,0.969006499760636,10.0654507790413,2.01257804934544,0.0166501811080331,1.28470583143259,9.55092911315275,1.71655238740847,0.0276012720072762,0.969829376005107,10.0634868001716,2.01228346135538,0.0169605776195042,0.0348149471527188,0.0505729233204033,0.0254940339311155,0.00784306348384587,0.0454189462529528,0.0816260468446783,0.0348472006534436,0.0101727193892616,0.0384542265452385,0.0584808875504819,0.030241887036464,0.00933511791344059,0.0454135313773433,0.0815985640859059,0.0348459362245941,0.0101722428456688
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,1,0.989927882396245,10.0401871933955,1.98897100208975,0.0220264003111723,1.12045649217189,9.81264454829011,1.83217466758839,0.066493906216086,1.96372940949357,8.32328011498825,0.832371793600414,0.247086433481714,1.14284282088999,9.72976043512856,1.82528794815038,0.0672117405961328,0.035740108028331,0.0515709314426302,0.0256115551209649,0.00776614567655445,0.0751848018538863,0.17411919299928,0.0606970544596405,0.0164167856083085,0.0378600187709372,0.0533631578568915,0.0327799904544818,0.0117592156493113,0.0747642465231994,0.172377555589895,0.0605617176955729,0.0164100102592544
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,2,1.06288546385882,9.92291798999805,1.94070879283928,0.00348401337516007,1.03651629131198,9.98315449659909,1.93132270426815,-0.00878560918366895,1.06780688958289,9.92052738334722,1.91545816023459,-0.00809430483161107,1.03640072139645,9.98428124744446,1.93087253473417,-0.00887218955605441,0.0368215509615205,0.0528283775069025,0.0259151291435112,0.00815005183890938,0.0485127179733228,0.0848601908260306,0.0359411521288981,0.0107088155731487,0.0408221570447397,0.0613777643283493,0.0307414208111723,0.00980956576943364,0.0485056638440684,0.0848273756459667,0.0359394355711273,0.0107084268459103
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,2,1.02708332676821,9.96501738966451,1.9755423390623,-0.0155231216322715,1.11577095614889,9.68605770062431,1.90811878271704,-0.0270036481200015,1.07466438286862,9.86851128119063,1.92258638273437,-0.0207731284203001,1.10075824621299,9.74251006919749,1.91498146914315,-0.0270253439773552,0.0365935446412113,0.0523525850105863,0.0259699848799175,0.00827416588218684,0.0803431387555829,0.192266431738453,0.0648747563991471,0.0191810822346853,0.0490464830412036,0.0737628690328611,0.0410114000438438,0.0155167795149707,0.0797053152908012,0.189160197944088,0.0647048734190691,0.0191625075441759
