"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,8000001,0.950284411275225,10.0526071360797,2.04296068913391,0.0171177175124503,0.910647892399065,10.109808738824,2.07262413970376,0.0196374735376347,0.95708778440951,10.0627038568969,2.02038137345273,0.0144289125559004,0.911648308968168,10.1078393087867,2.07174428893221,0.0195987568897842,0.0354326007533106,0.0509485345746388,0.0257158174337772,0.00781322720808358,0.0455460977490653,0.0788079607933409,0.0349322893704837,0.00977096225447924,0.0392727667039028,0.0592435556739886,0.0303303395848684,0.00914220055015263,0.045542613919461,0.0787874993958968,0.034931541170635,0.00977067709761884
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,8000001,0.998473484522791,10.0091552269399,1.99510034829862,0.0198702432315631,0.933422722617547,10.1644711500748,2.06025042056164,0.0285526933725774,1.00957768071141,9.96789789112023,2.00805076839809,0.022348558553201,0.94082893960509,10.1441321403679,2.05327314256534,0.0303780234655221,0.0352213645936081,0.0510654061694953,0.0257083880580702,0.00784572737683643,0.0741628799666026,0.173331530072819,0.0628667402349666,0.0167318228449179,0.046728684522473,0.0721456543482968,0.0403943038608401,0.0139817609705967,0.0737344921460685,0.171291751441885,0.0627258343102599,0.0167205736535763
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,8000001,0.950284411275225,10.0526071360797,2.04296068913391,0.0171177175124503,0.910647892399065,10.109808738824,2.07262413970376,0.0196374735376347,1.22499130477163,9.61533732983708,1.77689478089423,0.025014721520549,0.911718663190365,10.1071586080456,2.0721540753684,0.0195706909427562,0.0354326007533106,0.0509485345746388,0.0257158174337772,0.00781322720808358,0.0455460977490653,0.0788079607933409,0.0349322893704837,0.00977096225447924,0.0391558777918538,0.058900836814969,0.0307307841110413,0.00914714146658802,0.0455408054832403,0.0787901706815579,0.0349292498141874,0.00977078172485137
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,8000001,0.998473484522791,10.0091552269399,1.99510034829862,0.0198702432315631,0.933422722617547,10.1644711500748,2.06025042056164,0.0285526933725774,2.09770336324621,7.92200263123755,0.842450756658069,0.269811064953256,0.937712049048971,10.1229440902103,2.06603680313798,0.0299606901903757,0.0352213645936081,0.0510654061694953,0.0257083880580702,0.00784572737683643,0.0741628799666026,0.173331530072819,0.0628667402349666,0.0167318228449179,0.0361076225517925,0.0507087056188604,0.0317085093810489,0.0115481759911755,0.0738296395820556,0.171970750746738,0.0627435248447609,0.0167275024418536
8000,0.4,10,1,0.5,1,2,1,0,40,40,5,8000001,0.950284411275225,10.0526071360797,2.04296068913391,0.0171177175124503,0.910647892399065,10.109808738824,2.07262413970376,0.0196374735376347,0.95708778440951,10.0627038568969,2.02038137345273,0.0144289125559004,0.911410108807042,10.1088284625958,2.07201321606978,0.0195804853519453,0.0354326007533106,0.0509485345746388,0.0257158174337772,0.00781322720808358,0.0455460977490653,0.0788079607933409,0.0349322893704837,0.00977096225447924,0.0392727667039028,0.0592435556739886,0.0303303395848684,0.00914220055015263,0.0455419238314135,0.078779672264356,0.0349322418778258,0.00977048126861643
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,8000001,0.998473484522791,10.0091552269399,1.99510034829862,0.0198702432315631,0.933422722617547,10.1644711500748,2.06025042056164,0.0285526933725774,1.00957768071141,9.96789789112023,2.00805076839809,0.022348558553201,0.939166332454577,10.1478556011695,2.05501135214972,0.0303423877266138,0.0352213645936081,0.0510654061694953,0.0257083880580702,0.00784572737683643,0.0741628799666026,0.173331530072819,0.0628667402349666,0.0167318228449179,0.046728684522473,0.0721456543482968,0.0403943038608401,0.0139817609705967,0.0737543458933483,0.171372834065676,0.0627364102048205,0.0167213307999277
8000,0.4,10,1,0.5,1,2,0,0,40,40,5,8000001,0.950284411275225,10.0526071360797,2.04296068913391,0.0171177175124503,0.910647892399065,10.109808738824,2.07262413970376,0.0196374735376347,1.22499130477163,9.61533732983708,1.77689478089423,0.025014721520549,0.911638732180392,10.1074692597422,2.07232068567916,0.0196166748745199,0.0354326007533106,0.0509485345746388,0.0257158174337772,0.00781322720808358,0.0455460977490653,0.0788079607933409,0.0349322893704837,0.00977096225447924,0.0391558777918538,0.058900836814969,0.0307307841110413,0.00914714146658802,0.0455432806243211,0.07879268411612,0.0349315380566115,0.00977075093937465
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,8000001,0.998473484522791,10.0091552269399,1.99510034829862,0.0198702432315631,0.933422722617547,10.1644711500748,2.06025042056164,0.0285526933725774,2.09770336324621,7.92200263123755,0.842450756658069,0.269811064953256,0.938540237385583,10.1197091311257,2.06671362653581,0.0298926431409918,0.0352213645936081,0.0510654061694953,0.0257083880580702,0.00784572737683643,0.0741628799666026,0.173331530072819,0.0628667402349666,0.0167318228449179,0.0361076225517925,0.0507087056188604,0.0317085093810489,0.0115481759911755,0.0738264357828786,0.171969970914123,0.0627403527685233,0.0167275888557864
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,8000002,1.0163436114559,10.0043879801738,2.0038819645485,-0.0316930044210556,1.01048298600164,10.0200065793568,2.00712878161059,-0.0372402581396397,1.02599557029423,9.98561758455003,1.99112505230385,-0.0270419660926463,1.00921146308303,10.0240617988686,2.00736498042129,-0.0374527452762134,0.0363712149690958,0.0523829392020179,0.0261721433360617,0.00821313357395616,0.0483538436529853,0.0849173360473241,0.0367839590932179,0.0109054282192484,0.0403665083488544,0.0609939522323678,0.0309514762732257,0.00993912082086392,0.0483470752454024,0.0848866535701436,0.0367824598521505,0.0109051280537345
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,8000002,0.986086525607317,10.0545554046164,2.01442647146278,-0.0334413315477515,1.03137154781992,9.86842050525567,2.00281181814191,-0.0540275725416323,1.00194478247704,9.98230766225586,2.00284455657794,0.000831412319126259,1.00866946548278,9.94809609070128,2.0128695788542,-0.0553952893034718,0.0369187577987588,0.0529385491399257,0.0264235361768847,0.00822686972041335,0.0756353215143861,0.178804532225269,0.0619357809135814,0.0186274136436525,0.0473666518964917,0.0712827037219633,0.0397732919455888,0.0147956091327791,0.0753733977564216,0.177218924277273,0.0619001766099054,0.0186152743988173
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,8000002,1.0163436114559,10.0043879801738,2.0038819645485,-0.0316930044210556,1.01048298600164,10.0200065793568,2.00712878161059,-0.0372402581396397,1.32819147478937,9.48855061343312,1.71434729892617,-0.0166090095818505,1.01058624829263,10.0204529743708,2.00685856433016,-0.0373854796612501,0.0363712149690958,0.0523829392020179,0.0261721433360617,0.00821313357395616,0.0483538436529853,0.0849173360473241,0.0367839590932179,0.0109054282192484,0.0403221874586381,0.0605300606870196,0.0313535057862957,0.00995745371428795,0.0483445507244019,0.0848892211934152,0.0367788967163025,0.0109052465503349
