"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519279,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334039,0.985398931756343,10.0283072778605,2.00054742247672,-0.012748598528327,1.00182544026679,9.98199029731089,2.00214114182275,-0.0313145108530414,0.0362464337844692,0.0512602444318297,0.0263568141236977,0.00792842905977246,0.0484068378337227,0.0848790935758014,0.0369914131037499,0.0102088531292811,0.0402437699818204,0.0597322592203619,0.0310922869060646,0.0092741196291751,0.0483986526243477,0.0848399622001771,0.0369903776663056,0.0102081789956869
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.017667281522948,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480357895,0.96101963500169,10.0042246628024,2.06115677353456,0.00489992299172839,0.937732664521418,10.0241278655802,2.09375861344676,0.0044720973437622,0.0358153016623663,0.0515665682758269,0.0262031640029935,0.0079898976538558,0.0779012833971652,0.188801427121487,0.0636872426650373,0.0175193231467752,0.0472977836786501,0.0721091902844805,0.0400426943800982,0.0143614143468231,0.0773010381060776,0.18600298777503,0.0635051154334317,0.0174971888347217
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519279,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334039,1.27210220864442,9.55887081795581,1.73555602282045,-0.00405431669090369,1.00383865071361,9.97659893044461,2.00131491984191,-0.0313803758566177,0.0362464337844692,0.0512602444318297,0.0263568141236977,0.00792842905977246,0.0484068378337227,0.0848790935758014,0.0369914131037499,0.0102088531292811,0.0401102779315676,0.0591711115107874,0.0314819176695824,0.00930170552625639,0.0483955885588605,0.0848442382386295,0.0369860346156706,0.0102085016537208
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.017667281522948,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480357895,2.01233554865427,8.03940053151405,0.908241745821687,0.243300853086175,0.946403976425854,9.97161132145417,2.09570873422367,0.0039162672093406,0.0358153016623663,0.0515665682758269,0.0262031640029935,0.0079898976538558,0.0779012833971652,0.188801427121487,0.0636872426650373,0.0175193231467752,0.0373612346657308,0.0516882706102601,0.0324992217154312,0.0119768226726568,0.0774336965972397,0.187006751367978,0.0634811283407579,0.0175145268408076
8000,0.4,10,1,0.5,1,2,1,0,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519279,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334039,0.985398931756343,10.0283072778605,2.00054742247672,-0.012748598528327,1.00145221088069,9.98326248532785,2.00208624474564,-0.0311901571509443,0.0362464337844692,0.0512602444318297,0.0263568141236977,0.00792842905977246,0.0484068378337227,0.0848790935758014,0.0369914131037499,0.0102088531292811,0.0402437699818204,0.0597322592203619,0.0310922869060646,0.0092741196291751,0.0483979597472429,0.0848296979055375,0.0369918243650873,0.0102077923966439
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.017667281522948,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480357895,0.96101963500169,10.0042246628024,2.06115677353456,0.00489992299172839,0.937366069217051,10.0254888455788,2.09306109158573,0.00456720976456069,0.0358153016623663,0.0515665682758269,0.0262031640029935,0.0079898976538558,0.0779012833971652,0.188801427121487,0.0636872426650373,0.0175193231467752,0.0472977836786501,0.0721091902844805,0.0400426943800982,0.0143614143468231,0.0773251777144675,0.186104495723727,0.0635151952777432,0.0174987478324043
8000,0.4,10,1,0.5,1,2,0,0,40,40,5,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519279,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334039,1.27210220864442,9.55887081795581,1.73555602282045,-0.00405431669090369,1.00307540402188,9.97830473898714,2.00175202479034,-0.0312890631611881,0.0362464337844692,0.0512602444318297,0.0263568141236977,0.00792842905977246,0.0484068378337227,0.0848790935758014,0.0369914131037499,0.0102088531292811,0.0401102779315676,0.0591711115107874,0.0314819176695824,0.00930170552625639,0.0483995612882722,0.084849674556919,0.0369896344215636,0.0102083761034224
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.017667281522948,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480357895,2.01233554865427,8.03940053151405,0.908241745821687,0.243300853086175,0.946824973957151,9.97046395948465,2.0960135280222,0.00386051457002204,0.0358153016623663,0.0515665682758269,0.0262031640029935,0.0079898976538558,0.0779012833971652,0.188801427121487,0.0636872426650373,0.0175193231467752,0.0373612346657308,0.0516882706102601,0.0324992217154312,0.0119768226726568,0.0774381376604119,0.187032935287905,0.0634806579847394,0.0175146139896286
8000,0.4,10,1,0.5,1,2,1,1,40,40,5,7000002,1.04792205144568,9.9324775252437,1.97564566583807,-0.00923065397485358,1.00264471968331,10.0422982896269,2.00899228348179,-0.0400577562962269,1.0106057144541,10.0170470187828,1.99907477734921,-0.0193864090099719,1.00112914895869,10.046335517701,2.0094768914764,-0.0393613267404061,0.0362028405214341,0.051685635630258,0.0259857377927736,0.007875121685378,0.0493304388221207,0.0870035081959942,0.0365241393556728,0.0106726522924219,0.0407622041289979,0.0613887872053546,0.030817733979001,0.00957282637325632,0.0493194468960278,0.086956713085271,0.0365214294210256,0.0106717200340353
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,7000002,1.01373222320285,10.0173866520795,1.96654470057882,-0.0128254928534927,1.04130543015212,10.0394656713291,1.93285941754231,0.0329207432857503,0.985108729947886,10.0831277617188,2.03390385791119,0.0447601301477115,1.0273426715113,10.0826147706121,1.94044584114293,0.0346745450189291,0.0365727045425166,0.0522804568288734,0.0260701795183287,0.00786745303303746,0.0745929518395479,0.165262548440486,0.0617549715822496,0.0171985320082963,0.0478786584097213,0.0718464502309957,0.0394565481991246,0.0142538750022013,0.0742911401290087,0.163634662672254,0.0617000928035567,0.0171789527921317
8000,0.4,10,1,0.5,1,2,0,1,40,40,5,7000002,1.04792205144568,9.9324775252437,1.97564566583807,-0.00923065397485358,1.00264471968331,10.0422982896269,2.00899228348179,-0.0400577562962269,1.28434352678672,9.57137516745982,1.74824885902911,-0.00922556086345516,1.00178308666854,10.0443997195272,2.00941984045709,-0.0395579637252535,0.0362028405214341,0.051685635630258,0.0259857377927736,0.007875121685378,0.0493304388221207,0.0870035081959942,0.0365241393556728,0.0106726522924219,0.0407648554288559,0.0612072483256434,0.0313317444940109,0.00957200222344926,0.0493169881829718,0.0869641059015669,0.0365177509686716,0.0106721243460612
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,7000002,1.01373222320285,10.0173866520795,1.96654470057882,-0.0128254928534927,1.04130543015212,10.0394656713291,1.93285941754231,0.0329207432857503,2.04258312737836,8.17859565098404,0.86235607363709,0.26422823813951,1.03690913774657,10.0320971632878,1.94053682374417,0.0336334021473028,0.0365727045425166,0.0522804568288734,0.0260701795183287,0.00786745303303746,0.0745929518395479,0.165262548440486,0.0617549715822496,0.0171985320082963,0.0380605720371408,0.0530850361309667,0.0319391508183213,0.0120428960037295,0.0743209800033471,0.164165074696698,0.061654559569603,0.0171925519061556
