"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,2000001,1.02644024755582,9.94454099814869,1.98767526872806,-0.0290540852188661,1.14160596074545,9.68854431733703,1.88229956501238,-0.0781959366838148,1.06975417345476,9.96064151296977,1.88186211864637,-0.053867423327974,1.1267507287252,9.7526660307177,1.88709285318964,-0.0808072872160891,0.0368702906227208,0.0528659016236366,0.0261139724674806,0.00813209694850982,0.077572440812567,0.180185851661973,0.064406601423257,0.0188166569074253,0.048641068661087,0.0753902820477531,0.0415788532644029,0.0154902895152198,0.0773026447732632,0.178582254869205,0.0643750156983557,0.0188065167970832
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,2000001,1.02644024755582,9.94454099814869,1.98767526872806,-0.0290540852188661,1.14160596074545,9.68854431733703,1.88229956501238,-0.0781959366838148,1.92173509114402,8.30667941823974,0.949111262147218,0.125257699606562,1.1518042343618,9.65021616060691,1.87877966832608,-0.0792134273922815,0.0368702906227208,0.0528659016236366,0.0261139724674806,0.00813209694850982,0.077572440812567,0.180185851661973,0.064406601423257,0.0188166569074253,0.0400475800066597,0.0560941034716418,0.0349542146510646,0.0137830846636521,0.077278364497071,0.179012432742542,0.0642806465615746,0.0188109044564377
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,2000001,1.02644024755582,9.94454099814869,1.98767526872806,-0.0290540852188661,1.14160596074545,9.68854431733703,1.88229956501238,-0.0781959366838148,1.06975417345476,9.96064151296977,1.88186211864637,-0.053867423327974,1.12653861077376,9.75428926468871,1.88664649396114,-0.0805894152176268,0.0368702906227208,0.0528659016236366,0.0261139724674806,0.00813209694850982,0.077572440812567,0.180185851661973,0.064406601423257,0.0188166569074253,0.048641068661087,0.0753902820477531,0.0415788532644029,0.0154902895152198,0.0773164101141176,0.178638419090989,0.0643802135441922,0.0188076873405536
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,2000001,1.02644024755582,9.94454099814869,1.98767526872806,-0.0290540852188661,1.14160596074545,9.68854431733703,1.88229956501238,-0.0781959366838148,1.92173509114402,8.30667941823974,0.949111262147218,0.125257699606562,1.15137982343505,9.65119456946086,1.8798334779017,-0.0792249811615848,0.0368702906227208,0.0528659016236366,0.0261139724674806,0.00813209694850982,0.077572440812567,0.180185851661973,0.064406601423257,0.0188166569074253,0.0400475800066597,0.0560941034716418,0.0349542146510646,0.0137830846636521,0.0772822738914875,0.179033900084927,0.0642837615492162,0.0188110993667047
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,2000002,0.99097437200565,10.0199526617401,1.96466691905884,0.00773398955833667,1.11304369881442,9.61521053000559,1.86641885287973,0.0345041800859165,0.988800329810149,10.0126938032335,1.98655011315622,0.0380539320436287,1.07955823035556,9.72591876525579,1.88447326036722,0.0366389634612904,0.0358295721316598,0.0514070862682044,0.0262102042442986,0.00772365355687705,0.0720615807284729,0.173131068225829,0.0603025230008724,0.0170386482516757,0.0457951883466852,0.0694470051474533,0.0387486157737359,0.0140400911061454,0.0713884101022021,0.169708902396323,0.060092365914305,0.0170125347245231
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,2000002,0.99097437200565,10.0199526617401,1.96466691905884,0.00773398955833667,1.11304369881442,9.61521053000559,1.86641885287973,0.0345041800859165,1.94804561189252,8.31577993168914,0.861546458974373,0.226970979244059,1.10355233330502,9.6328136071727,1.87356241920652,0.035153536524585,0.0358295721316598,0.0514070862682044,0.0262102042442986,0.00772365355687705,0.0720615807284729,0.173131068225829,0.0603025230008724,0.0170386482516757,0.0377677110287264,0.0529601022936514,0.0333316484918723,0.012062625370168,0.0715768186393661,0.170998571873057,0.0601250185378298,0.0170297699920017
8000,0.8,10,1,0.5,1,2,1,0,40,40,5,2000002,0.99097437200565,10.0199526617401,1.96466691905884,0.00773398955833667,1.11304369881442,9.61521053000559,1.86641885287973,0.0345041800859165,0.988800329810149,10.0126938032335,1.98655011315622,0.0380539320436287,1.08187692267957,9.72089409621723,1.88186978537898,0.0362718961145652,0.0358295721316598,0.0514070862682044,0.0262102042442986,0.00772365355687705,0.0720615807284729,0.173131068225829,0.0603025230008724,0.0170386482516757,0.0457951883466852,0.0694470051474533,0.0387486157737359,0.0140400911061454,0.071417989538493,0.169824941405921,0.0601163706939105,0.0170141193632248
8000,0.8,10,1,0.5,1,2,0,0,40,40,5,2000002,0.99097437200565,10.0199526617401,1.96466691905884,0.00773398955833667,1.11304369881442,9.61521053000559,1.86641885287973,0.0345041800859165,1.94804561189252,8.31577993168914,0.861546458974373,0.226970979244059,1.10522443458191,9.6292874241443,1.87403242356331,0.0349539044692711,0.0358295721316598,0.0514070862682044,0.0262102042442986,0.00772365355687705,0.0720615807284729,0.173131068225829,0.0603025230008724,0.0170386482516757,0.0377677110287264,0.0529601022936514,0.0333316484918723,0.012062625370168,0.0715796406514601,0.171019444856777,0.0601242336486019,0.0170299272872862
8000,0.8,10,1,0.5,1,2,1,1,40,40,5,2000003,1.06316408296666,9.96073529479587,1.95979166545972,-0.000230632891462079,1.07627416247658,10.0321487720583,1.88286021486697,0.00314763993568534,1.15153568451914,9.85281955915067,1.86314612353407,0.0261014516786665,1.08072023014913,10.0213688941733,1.8754008384706,0.00533225828618337,0.0360345030609818,0.0512806803243413,0.0259886958370581,0.00780299378070304,0.0747883203356894,0.172611781428906,0.0630519271029544,0.0175043722922258,0.0469698885074565,0.0712548834349576,0.0400274232940137,0.0140847651367583,0.0744324805350307,0.170741012069505,0.062937788058743,0.0174921673293927
8000,0.8,10,1,0.5,1,2,0,1,40,40,5,2000003,1.06316408296666,9.96073529479587,1.95979166545972,-0.000230632891462079,1.07627416247658,10.0321487720583,1.88286021486697,0.00314763993568534,2.17346492333926,7.92219679512824,0.762257970535446,0.258446638969096,1.08121349478183,9.98848264793484,1.88698441433725,0.00513876733556553,0.0360345030609818,0.0512806803243413,0.0259886958370581,0.00780299378070304,0.0747883203356894,0.172611781428906,0.0630519271029544,0.0175043722922258,0.037041612901533,0.0515271712657237,0.0321421839593961,0.0117133912318008,0.0744971908810672,0.171324133768785,0.0629489821352106,0.0175008914075909
