"n","q","seed","B.or.B1","B.or.B2","B.or.B3","B.or.B4","B.cc.B1","B.cc.B2","B.cc.B3","B.cc.B4","B.ml.0.B1","B.ml.0.B2","B.ml.0.B3","B.ml.0.B4","B.ml.1.B1","B.ml.1.B2","B.ml.1.B3","B.ml.1.B4","B.ml.2.B1","B.ml.2.B2","B.ml.2.B3","B.ml.2.B4","B.sp.00.B1","B.sp.00.B2","B.sp.00.B3","B.sp.00.B4","B.sp.01.B1","B.sp.01.B2","B.sp.01.B3","B.sp.01.B4","B.sp.10.B1","B.sp.10.B2","B.sp.10.B3","B.sp.10.B4","B.sp.11.B1","B.sp.11.B2","B.sp.11.B3","B.sp.11.B4","B.sp.22.B1","B.sp.22.B2","B.sp.22.B3","B.sp.22.B4","V.or1","V.or2","V.or3","V.or4","V.cc1","V.cc2","V.cc3","V.cc4","V.ml.01","V.ml.02","V.ml.03","V.ml.04","V.ml.11","V.ml.12","V.ml.13","V.ml.14","V.ml.21","V.ml.22","V.ml.23","V.ml.24","V.sp.001","V.sp.002","V.sp.003","V.sp.004","V.sp.011","V.sp.012","V.sp.013","V.sp.014","V.sp.101","V.sp.102","V.sp.103","V.sp.104","V.sp.111","V.sp.112","V.sp.113","V.sp.114","V.sp.221","V.sp.222","V.sp.223","V.sp.224","S.or1","S.or2","S.or3","S.or4","S.cc1","S.cc2","S.cc3","S.cc4","S.ml.01","S.ml.02","S.ml.03","S.ml.04","S.ml.11","S.ml.12","S.ml.13","S.ml.14","S.ml.21","S.ml.22","S.ml.23","S.ml.24","S.sp.001","S.sp.002","S.sp.003","S.sp.004","S.sp.011","S.sp.012","S.sp.013","S.sp.014","S.sp.101","S.sp.102","S.sp.103","S.sp.104","S.sp.111","S.sp.112","S.sp.113","S.sp.114","S.sp.221","S.sp.222","S.sp.223","S.sp.224"
8000,0.4,7000001,1.0001051825931,9.99374808944324,1.995937361074,-0.0171499369519269,1.00469230565613,9.97322770825564,2.00135871372317,-0.0315079216334041,1.27210220864441,9.55887081795581,1.73555602282045,-0.00405431669090363,0.985398931756363,10.0283072778605,2.00054742247672,-0.0127485985283356,0.986593638220193,10.0217798567229,1.9999163687287,-0.0103527969366932,1.0030331670897,9.97844221249965,2.00176037743059,-0.0313882242260474,1.00382287281255,9.97667965434587,2.0013062051053,-0.0314403630691609,1.00136054895387,9.98354901383882,2.00210532299329,-0.0313311477744522,1.00174669897295,9.9822374955472,2.00215915091738,-0.0313982022592746,1.00110278765362,9.98404191029767,2.00244348293085,-0.0314229773816529,0.0356301097951569,0.0503886299019919,0.0259086503974985,0.0155872326410135,0.046905416522414,0.0822464225383536,0.0358440608193439,0.0197844159905643,0.0399479873732365,0.0589316987413087,0.0313545383977497,0.0185281396227878,0.03973397480666,0.0589755901119328,0.0306984197843567,0.0183132761103673,0.0397267143246951,0.0588068393430064,0.0306865585147342,0.018336661448923,0.0469035136923774,0.0822258978673222,0.0358464945533149,0.0197864975056285,0.0468969782656959,0.0822159864919911,0.0358409261511467,0.0197855503460927,0.0469045266718069,0.0822100211473174,0.0358507733016241,0.0197872660333901,0.0469020938869873,0.0822150351174507,0.0358468825806926,0.0197861688458908,0.046899839947344,0.0822070555220591,0.0358459969352,0.0197855576639188,0.0351603472707617,0.0507117582296842,0.0253988147705533,0.0160464703598237,0.0461003021078111,0.0807115565999795,0.0349618593034536,0.0212971692822422,0.0402494399572055,0.0615214664753132,0.0310771499371922,0.0195676147673102,0.039144182179001,0.059842724034585,0.0299476252053703,0.0193745539719477,0.0391860595563852,0.0599565445938917,0.0299737137930166,0.019382154444425,0.0459413243558718,0.0798242281729495,0.0349819550337805,0.0212870816937039,0.0459790813587548,0.0800148037933251,0.0350013378432962,0.0212889991434243,0.0457871985291125,0.0792270557555528,0.0349182867013742,0.0212803485869781,0.0457331738530532,0.0792741815831056,0.0348457375570637,0.0212830664445573,0.0457087370682515,0.0791717247413645,0.0348382209786071,0.0212820250226166
8000,0.8,7000001,1.01761282284798,9.95178361321036,1.99591870470386,-0.0176672815238202,0.93546631570301,10.0331280495042,2.09329947203015,0.00281524480354024,2.01233554864745,8.03940053152502,0.908241745828701,0.243300853066881,0.961019635001692,10.0042246628024,2.06115677353456,0.00489992299172928,1.04985670537468,9.90020844069737,1.96230584053468,0.0305304941432089,0.946742255201767,9.97084230271059,2.09602110229677,0.00339995126598897,0.946321437506325,9.9719938277929,2.09571852028189,0.00341501921269454,0.937283027117132,10.0257856551906,2.09309861443979,0.00367820697016745,0.937652482955692,10.024416060215,2.09379319956557,0.00362566924172586,0.921523378234029,10.0919071677196,2.09537511563881,0.00344042566356648,0.0351880994382852,0.0506635278207799,0.0257442907846252,0.0156999550525089,0.0781209035776724,0.189333698243299,0.0638667904609163,0.0351374276420486,0.047652472316904,0.0659259231233276,0.0414512067648904,0.0305517318129571,0.047530107896917,0.0724633868230862,0.040239381982468,0.0288639137129359,0.0498048805925093,0.074872618624302,0.0426813149738227,0.0290245658170632,0.0777054095484941,0.187683470557161,0.0636981625728249,0.0351559033995851,0.0777022039320672,0.18766039730782,0.0636996163893211,0.03515641895303,0.0776158693623174,0.186817299699703,0.0637515391965309,0.0351571038432546,0.0775877048107564,0.186706130170757,0.063738184678113,0.0351544927198124,0.0774663519804564,0.18580240182232,0.0637613387044202,0.0351385604175436,0.035596018897676,0.0504139927740869,0.0255708603737823,0.0159399624179223,0.0728722517838899,0.171029109641295,0.061682803516425,0.0356534655525552,0.0542623847320174,0.0763710658086901,0.0477889514212166,0.030668998308949,0.0474131260418484,0.0720074845722353,0.0406731054290433,0.0290697681863071,0.0480507699092795,0.073719837969251,0.0408890191924156,0.0288267357325295,0.0728147253682638,0.166744830940399,0.0625734851010285,0.0357345896713828,0.073040046655909,0.167460746854123,0.0627432869385539,0.0357305800472514,0.0671841592233702,0.141133146153517,0.0599321680666106,0.035578273408644,0.0669756153300941,0.140622706746786,0.0596369002845593,0.03557782758889,0.0670426452889163,0.137941619616023,0.0602308476578217,0.0355151226303306
8000,0.4,7000002,1.04792205144568,9.9324775252437,1.97564566583807,-0.00923065397491483,1.00264471968331,10.0422982896269,2.00899228348179,-0.0400577562962273,1.28434352678672,9.57137516745982,1.74824885902911,-0.00922556086345504,1.0106057144541,10.0170470187828,1.99907477734921,-0.0193864090099767,1.03256984034919,9.96755928776105,1.99030277703136,-0.0255633186110676,1.00167430745868,10.0445295132734,2.00954135023579,-0.0397400114829397,1.00176100092959,10.0444558772259,2.00942866070266,-0.0397963378434018,1.0011328045256,10.0463929160521,2.0094488495205,-0.0396017441001259,1.00108035781304,10.0464687043004,2.00948909026265,-0.0396875241199578,1.00186984726172,10.0440706135591,2.00923747738667,-0.0397563192551654,0.0358702022240491,0.0512107385893716,0.0257469760975258,0.0156055272638763,0.0473934273011681,0.0835872240160253,0.0350899806412141,0.0205071587688665,0.0403905062198115,0.0606451738436555,0.0310440208250338,0.0189682024515953,0.0399795819951046,0.0602101408424707,0.0302260426992048,0.0187780619371482,0.0399006812094905,0.0604060448689119,0.0302203221931163,0.0188468360310481,0.0473988951289712,0.0835790046588552,0.0350979508432002,0.0205133972977476,0.0473917527124971,0.0835679299978313,0.0350924998551134,0.020512286090682,0.0474023825223396,0.0835659353896789,0.0351042122339139,0.0205158580352064,0.0473994340760578,0.0835692758529685,0.0351001617450365,0.0205143417103141,0.047397624303741,0.0835704796456431,0.0350983652767536,0.0205129542160949,0.03605784785994,0.0523802477474786,0.025729715918109,0.0160543101415997,0.0458975348402596,0.0789266904811397,0.0345894886352186,0.020176080132503,0.0406114675240189,0.0619975787655381,0.0308885291913853,0.018863502707211,0.0395431990872698,0.060437211344287,0.0298597253132811,0.0186571109950118,0.039451246399217,0.0601766640789656,0.0298291345451703,0.0186498045453513,0.0457784454228129,0.0782465843367741,0.0346128168699139,0.0201648246470576,0.0458067218706542,0.0784003262077393,0.0346287144358474,0.0201652958087689,0.0456520104287392,0.0777627374157402,0.0345604829497675,0.0201597706298614,0.045608750448698,0.0778118232551887,0.0345005577545729,0.020162375836062,0.0456396891547453,0.077946983113189,0.0345123790200172,0.0201676870013881
8000,0.8,7000002,1.01373222320285,10.0173866520795,1.96654470057882,-0.0128254928534929,1.04130543015212,10.0394656713291,1.93285941754231,0.0329207432857186,2.04258312737836,8.17859565098404,0.86235607363709,0.26422823813951,0.985108729949316,10.0831277617178,2.03390385790918,0.0447601301422354,0.799934089360038,10.4596863662105,2.18390834344443,0.110871757592378,1.03760801453926,10.0292414359714,1.94137592240772,0.0332691251355503,1.03702085823894,10.0324583698119,1.94030557877436,0.0332576135563568,1.02712631767559,10.081556323019,1.94058639662717,0.033708409814499,1.02765935910251,10.0816996408743,1.94028157210352,0.0337757730213671,0.981685447429273,10.216415143426,1.97619366768417,0.0357464956012517,0.0361066367451098,0.0516142157710558,0.0257379516643021,0.0155343867688462,0.0770894754967017,0.170793658976381,0.0638218256710056,0.0355482865106264,0.0495710567316188,0.0691393007724711,0.0415983620958124,0.0313699479046876,0.0500703987716402,0.0751353637065013,0.0412627497950691,0.0298127486904062,0.051307250640582,0.0763557560060834,0.0400634377922204,0.0301426674505607,0.0768549395431434,0.169808763889537,0.063748018574582,0.0355571251176407,0.0768524490094211,0.169790914911405,0.0637462535942139,0.035556631506021,0.0768790857276393,0.169437411110948,0.0638323017292449,0.035565494336957,0.0768660703937912,0.16937508650646,0.0638265457980696,0.0355671422345756,0.0770040395741425,0.169424453296194,0.0640121289009523,0.0356271767062582,0.0356215751756119,0.0517095245614856,0.0256405735645516,0.0161116456664141,0.075394650808788,0.179149517920327,0.0625001435872896,0.03476840593233,0.0553642606472974,0.0819531761332188,0.0478134913502209,0.0305049323089158,0.0474338838018635,0.0753770491501412,0.0400623545864449,0.0285645419012071,0.049543111390206,0.0801293394926121,0.0415819850897982,0.0287802549060522,0.0737490609131295,0.169461158680946,0.0626606977385485,0.0347590483114756,0.073989549051276,0.170221095680371,0.0628661338760093,0.0347526177692579,0.069853114976995,0.152694451412208,0.0606862800967882,0.0346765317857228,0.0695967779470574,0.152142913321165,0.0603222431055301,0.0346797150896696,0.0673653490651006,0.144462811361219,0.0584644128475236,0.0346396625609875
8000,0.4,7000003,1.03626392010389,9.95239811994387,1.97346701149273,-0.00386134100869126,1.04505505999483,9.90382649635131,1.97999479673681,0.00573025578821105,1.31745781844045,9.47836015847042,1.72397221712296,0.0101074044335674,1.04174618537036,9.93025924998511,1.97861644988676,0.00331739967544972,1.05243379372761,9.89912127878757,1.97936740682759,-0.000815339629090061,1.04555053573362,9.90254848593559,1.97989357258545,0.00570308633577728,1.04597842991828,9.90169882464579,1.9795414313881,0.0056794551217622,1.04457296703912,9.90527988173889,1.98013972765659,0.00569748272381133,1.04449181108326,9.90520762902804,1.9803009100528,0.00571317530582147,1.0455926888882,9.90229665947576,1.97991173611338,0.00571637344704803,0.0355299429974792,0.0513878847567629,0.0255181630811172,0.0160815994702819,0.047040529471842,0.081771295967143,0.0356421951900632,0.0212049114347557,0.0395643635106172,0.0593746911355716,0.0308270702854214,0.0195686383365102,0.0394207694148143,0.0594088186744173,0.0301438854562303,0.0193716577456328,0.0396458436602679,0.0600439281282152,0.0303035166654949,0.0194188649358936,0.0470335036563283,0.0817462692885216,0.0356393658003056,0.0212041344247135,0.047028452058258,0.0817385213634064,0.0356353383418064,0.0212036683292094,0.047032704475392,0.081734429145434,0.0356402501147516,0.0212037914411054,0.0470334225484792,0.081742081994964,0.0356393476100875,0.0212042880077093,0.0470341963180398,0.0817431269333668,0.0356405386328181,0.0212043853446048,0.0360963430394882,0.0515001149922262,0.0259100852575598,0.0155534969211803,0.0477503853950745,0.0834877602442788,0.0359517708007638,0.0197003957006091,0.0410142470174584,0.0614541663809195,0.0314930522452897,0.0182929427364889,0.0401165182194887,0.0602781268049993,0.0305992804377473,0.0181255427348023,0.040023403482105,0.0600517396294143,0.030582800745386,0.0181523837438314,0.0475827844271808,0.0826114392825113,0.0359580049317184,0.0196957498174759,0.0476068493693661,0.0827813042557205,0.0359654087301358,0.0196972446675632,0.0474536475938971,0.0820843535655367,0.0359068281763718,0.0196927369844221,0.0473894566744925,0.0821272448055224,0.0358243584973843,0.0196947706057214,0.0474418729168211,0.0822859461287849,0.0358531074874076,0.0196974668305587
8000,0.8,7000003,1.01624169476445,9.9808056445141,1.98901858552223,-0.00440215406151876,1.00330516599354,9.93062087881504,2.03569296106145,0.0198644617093831,2.05467167115727,7.96181536618134,0.898973755669805,0.249585764404169,1.05322157087469,9.9055685088652,1.96457227153382,0.0160998110410725,1.01386714195447,10.0746890321191,1.95814339891268,0.0459572657014151,1.01619708012816,9.87053904938682,2.03526803174421,0.0201478101091293,1.01585645005283,9.87270817557736,2.03434188590938,0.0201277770689765,0.994498646416566,9.96673958274382,2.03747916467812,0.0186734246201084,0.996134510203113,9.96288126926285,2.03555037631536,0.0186164846509367,0.970960547767942,10.056511033192,2.04641657425983,0.018102801671412,0.0352482546952446,0.0514237729980191,0.0253141673601356,0.0157525985929622,0.0768732036995185,0.17586113992415,0.0654387384823218,0.0362179252733295,0.04702567486404,0.064894584491875,0.0412447405926276,0.0315328973320754,0.0473349088842889,0.0723859926827092,0.0409047845738146,0.0294763147451168,0.0488441153666945,0.0742700622393852,0.0418868464724022,0.0296502057489246,0.0765271243023388,0.174452097606735,0.0653140971889485,0.0362267602948622,0.0765282828200776,0.174452284333308,0.0653153335434978,0.0362259469370052,0.0764496940408025,0.174143955106725,0.0652415868025417,0.0361699434859419,0.0764310145811478,0.174077955231079,0.0652286699628674,0.0361676343548115,0.0763852370308822,0.173854267902264,0.0651808147235581,0.0361448186119952,0.0363824867091391,0.0514629105671774,0.026108642761918,0.0158822991416886,0.0768218217271285,0.177421492787129,0.0642411500151031,0.0340530297190748,0.0559720539759363,0.0797726358069599,0.0481874132265417,0.0305988117406275,0.0486307098479388,0.0734234928173505,0.0407498946316229,0.0286443346784596,0.0494862918476739,0.0761625230567765,0.0411184919973323,0.0286665463247206,0.0756130018795487,0.168662298525732,0.0646289949941208,0.0340519579577764,0.0758859138237291,0.169476359354396,0.0648631496610143,0.0340469401597255,0.0705321658038971,0.145456078855685,0.0621922530637436,0.0339158180485508,0.0703619993001635,0.145131926108872,0.0619510546845677,0.0339240743089938,0.0699171306984857,0.141114071696138,0.06193537264015,0.0338214646717184
8000,0.4,7000004,1.02097985191726,9.96085221830882,1.99944836596534,-1.62031973228554e-05,0.998627748397335,10.0079955392737,2.01789159568517,0.00658827884293738,1.26895917681512,9.56416530562282,1.76780911382855,0.0117981938625303,0.974570315518935,10.0435829289139,2.04224794636905,0.00604716058142684,0.958377384646188,10.0637640074064,2.05901330908709,0.0083731337197947,0.999251653362675,10.0066928073528,2.01749577120185,0.00675376253344419,1.00054979292165,10.0042805488121,2.01653257311965,0.00674841881014085,0.997689555998512,10.0102863974254,2.01828063144546,0.00673704371308491,0.997833778156104,10.010099931481,2.01836905039918,0.00666968003464843,0.997667987465789,10.0101659454553,2.01875591721304,0.00671272432973908,0.0360965407582205,0.0521304552702502,0.0257510117652864,0.015988877886979,0.0478212161744646,0.0838413633781078,0.0354978221398665,0.0206910991925754,0.0406941754775556,0.0619265979690521,0.0312146963121545,0.019192776962938,0.0405154700686844,0.0617961985254677,0.0304706229144394,0.0190334340030755,0.0403832978294051,0.061534923961251,0.0302989408962554,0.019064393730388,0.0478241088242414,0.0838346773821877,0.0355023887188966,0.0206943172095005,0.0478205444144339,0.0838300388290675,0.0354995653107374,0.0206942606822947,0.0478218641726765,0.0838191512619018,0.0355025777146849,0.020693806751643,0.0478192609131911,0.083821154077552,0.0354991969947681,0.0206925598835277,0.0478198027621859,0.0838183141965329,0.0355004583358533,0.0206932964871727,0.0355035167903101,0.0516239787880011,0.0256894507291319,0.0156436721240968,0.0463427242541758,0.0814335246309555,0.0353441140224666,0.0198932038214393,0.040179404324475,0.0613077980250252,0.0309815131987056,0.0184052734678306,0.0391672257936558,0.0599652071306364,0.0300279037247011,0.0182861320128925,0.0391984729758178,0.0600388671268355,0.0300516109122469,0.0183025469274881,0.0462737612016132,0.0808732745030935,0.0353896632663567,0.0198874685470186,0.0463273884836442,0.0810876786963599,0.0354188107403339,0.0198898952650455,0.0461178023894655,0.0803440075991704,0.0353132873486998,0.0198845776650497,0.0460583286146128,0.0803614389964571,0.0352344853735928,0.0198853089728966,0.0460358204987657,0.0803021420204949,0.0352175206937724,0.0198847350419842
8000,0.8,7000004,0.972157901572087,10.0604231929531,2.01460735820443,0.00603168395369085,0.925347980698999,10.2129155891958,2.01177556591682,-0.00259496758476998,1.91126243019482,8.27895921847427,0.950638419787721,0.242353158677759,0.903243901529677,10.1016883987772,2.07594031201676,0.0170254321028859,0.859807550236365,10.2731349229239,2.07406038484769,0.0461894620390207,0.930334170973432,10.174772243296,2.01664245418875,-0.00234730584377932,0.929028528347875,10.1791044154208,2.0162961578441,-0.00234932785940354,0.924526523038286,10.2095153253237,2.01375441499606,-0.00226104004546272,0.923980471663957,10.2115555278303,2.01385406354532,-0.00225114173178301,0.900993920343351,10.3009981181551,2.02166130788911,-0.00229940164156738,0.0356261903831841,0.0513274720479489,0.025723346487366,0.0155458169397546,0.0730620655804312,0.172259353498368,0.0612766780885319,0.0356537019846654,0.0477699520548964,0.0673165252970454,0.0412327684419331,0.0308786568086174,0.0470487318476512,0.0719708210477291,0.0398128799423539,0.0288719535775032,0.0492688448471717,0.0747598644805313,0.0415074432887756,0.0289089571060021,0.0727938441432171,0.171051202850174,0.0612012867345913,0.0356600135126488,0.072797206264894,0.171053621336991,0.0612036426030695,0.0356599074506174,0.0727877251601355,0.170730068354033,0.061224332289737,0.0356605867246428,0.0727751260482154,0.170672018695169,0.0612167410522867,0.0356606186956237,0.0727418495288972,0.170090710569181,0.0612273132271977,0.0356516647042301,0.0361797586124126,0.0527392985906323,0.0258657553693465,0.0160851383033786,0.0787049910001241,0.180555722388038,0.0642391323475716,0.0354614100466413,0.0559236611588546,0.082102801400786,0.048058348577971,0.0318529546937991,0.0485206438693499,0.0755233338553819,0.0406074717415079,0.0299464662924825,0.049081300294998,0.0776785090755515,0.0406944710849225,0.0297647756031894,0.0780501078818659,0.174700250699294,0.0647317870713318,0.0354982001983345,0.0782457031106092,0.175360059628773,0.06489671855246,0.035493234281548,0.0735347501874211,0.155949118999696,0.0624625225359427,0.0354160929059986,0.0733180874620772,0.155516410913313,0.0621352048970632,0.035423102134706,0.072490681327669,0.149354804852905,0.0622210733523942,0.0352855421844273
8000,0.4,7000005,1.03492832924709,9.98245749290932,1.98768113964725,-0.00341223329347141,1.07560539869578,9.92809862836449,1.96127391390697,0.00370155424197685,1.33771392098355,9.49917982175113,1.71387548115144,0.0117729652071678,1.04928106187503,9.96969417102448,1.97892276947843,0.00623577239047785,1.07338214793802,9.94019675314314,1.95459725849339,0.00352984600845157,1.0751127958016,9.92964020583699,1.96144963052338,0.00362999794321061,1.07554732514562,9.92878384530193,1.96113428844432,0.00361472218297133,1.0739948437027,9.93275858842998,1.96178266943149,0.00360790338850658,1.07375576969639,9.93300688469162,1.96213220376032,0.00360137037967491,1.07448430255964,9.93171624177469,1.96147749694904,0.00354829883019649,0.0355779587030221,0.0514096134373904,0.0255847446276174,0.0156736285944228,0.0475299392803688,0.0832099080485762,0.0361756805370083,0.0203321325984726,0.0395772998736063,0.0592835379114991,0.0309319815020942,0.01884363388269,0.0394190385818894,0.0594948770548638,0.0301846954884673,0.0186698595612266,0.0397335077720314,0.0601625562047668,0.0304819219853477,0.0186914056568895,0.0475197391167344,0.0831800318165132,0.0361704375561034,0.0203305506717763,0.0475142460367115,0.0831705457916651,0.0361661407675362,0.020330228658068,0.0475179610781887,0.0831665855349914,0.0361711585507566,0.02032995257807,0.0475172928860407,0.0831719752666397,0.036169003704544,0.0203299082956216,0.0475160989145381,0.0831709460547942,0.0361681207042037,0.0203288656647621,0.0360263020061084,0.0512883374296301,0.0258908526944248,0.0159614064209037,0.0480163283880108,0.0830672562789641,0.0361168298946786,0.0206441976044191,0.0409720633068369,0.0618227728941373,0.0313155270742642,0.0190342972227223,0.0401652884022439,0.0605297142281158,0.0305320643366675,0.0188955349842261,0.0401432059341955,0.0604880568857216,0.0305213278867526,0.0189133572900128,0.0478501719980294,0.0822449842875706,0.036113960108827,0.0206426036536689,0.0478690553423369,0.0823912466879269,0.0361221823876509,0.0206437352392295,0.0477346038653447,0.0817675074612396,0.0360664416752251,0.0206407256716068,0.0476543030950885,0.0817539504653399,0.035977071585946,0.0206413077810016,0.0476986356019442,0.0818556190082068,0.0360097643836835,0.0206434195828098
8000,0.8,7000005,0.967156342528673,10.05797407036,2.03716200797895,0.00278660192803275,0.969334172441192,10.0840050621012,2.01280946974088,0.0394093424022169,1.96081826686531,8.25213239347369,0.932330264544096,0.24491485304175,0.942866290910106,10.1046709139556,2.08766467944529,0.0419400459929109,1.17788942284862,9.7467387916109,1.86831939615942,0.0748898491427397,0.980131932600055,10.0287817704358,2.01304996467844,0.039230474968766,0.979111575499276,10.0323282430408,2.01225438246186,0.039257209510391,0.964519527560924,10.0955960894525,2.01646003117424,0.0386089818636176,0.964305861803169,10.0968916213742,2.01699752916645,0.0386494047948125,0.96044109524051,10.1294087744684,2.00864275139313,0.037549039295122,0.0353253413089245,0.0508816231204111,0.0257928011655028,0.0155576581417399,0.0780074370574288,0.185981675411299,0.0655619609239004,0.0372706142514888,0.0473686110518763,0.066683403812002,0.0414778604769286,0.0317215285147332,0.0478021063592463,0.0736641522335279,0.0405900461859184,0.030261060504181,0.0510161985354391,0.0775396215100397,0.0445493498341097,0.0307630395130274,0.0776385197411626,0.184656024685202,0.0653825327705696,0.0372613035296814,0.0776396254169529,0.184641362608389,0.0653866724555217,0.0372621799371637,0.07756209225512,0.183976115276517,0.0653914051706497,0.0372342455388687,0.0775473248722424,0.183909643304927,0.0653825543161764,0.0372351681651523,0.0774429944279648,0.183376634820412,0.0653445336682983,0.0371907971275754,0.0365238983558626,0.0521620228925417,0.0258563325686755,0.0160786645143126,0.0766424965908852,0.181586507414004,0.0636701538592057,0.0338865406020095,0.0552228161053914,0.07919201023782,0.0472411797097167,0.0303129082104689,0.048506354463558,0.0736996828007792,0.0406424034733418,0.0284758918182418,0.0495503824343795,0.0758571637596178,0.0410574508674648,0.0282593949633586,0.075168496123018,0.17050327714285,0.0641103996557222,0.0338985077065507,0.0753940252069087,0.17125157087567,0.0643062607371992,0.0338943074739079,0.0703051871300765,0.149705407915937,0.0614438205245839,0.0338125679261711,0.0700342269337259,0.149064626237733,0.0610598285504712,0.0338137877102102,0.0711734630694927,0.150204963252659,0.0624264937534268,0.0338205924660197
