"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4","Vor1","Vor2","Vor3","Vor4","Vcc1","Vcc2","Vcc3","Vcc4","Vml1","Vml2","Vml3","Vml4","Vsp1","Vsp2","Vsp3","Vsp4"
4000,0.6,10,1,0.5,1,2,40,40,5,2000001,0.990451004050834,10.0014469252217,2.00239555171702,0.0211948583840628,1.04852949245942,9.84226489299154,2.02797514435053,0.0177698315506178,0.955958445947387,9.97203090751777,2.07695998876911,0.054373959126389,1.03556889949578,9.87740314629579,2.03681050603569,0.0172831420603553,0.0504103099037038,0.0732503362242233,0.0356846685336162,0.0111322986260544,0.080070421568694,0.160675846581839,0.0620674206059106,0.0178925974621784,0.0564861438916642,0.0864225813948743,0.044200112312922,0.0154381417495475,0.0798716422767101,0.159963281280242,0.0619729420604321,0.017887086275051
8000,0.6,10,1,0.5,1,2,40,40,5,2000001,1.01156077388257,9.96394739583322,2.0031741124706,-0.0265667457416394,0.994122465067046,10.0241861636408,2.00804896214608,-0.049536118024745,0.929685265371082,10.1435469064424,2.06108650582041,-0.046973361725992,0.992679612537441,10.0273264334453,2.00957379434466,-0.0492712050853136,0.0364857695731627,0.0522704894708942,0.0259661860296783,0.00809322246669061,0.0577307428071346,0.112735458529812,0.0454903990176674,0.0133056456425093,0.0430315617241263,0.0673525240276453,0.0344060680241637,0.0117961582326486,0.0576916191499401,0.112560283346546,0.0454776222235462,0.0133031310841357
4000,0.7,10,1,0.5,1,2,40,40,5,2000001,0.942761532979264,10.0343058038889,2.05815548233989,0.0185703331293681,0.964772485280647,10.0973515440247,1.99591603233209,0.0231253295429099,1.03254238586189,9.94834952084205,1.91797789961303,0.0171386662902618,0.961002765566196,10.1147991604089,1.99393416166279,0.0234208182425874,0.0498054173131573,0.0719919265208882,0.0353339582428835,0.0112102596697213,0.0938763972328326,0.200716559125431,0.073375584891672,0.0206968730212213,0.0639018359766791,0.0984529600756658,0.0528087355690505,0.0181686294789185,0.0936382120131553,0.199615048725196,0.0733219986963008,0.0206896671432979
8000,0.7,10,1,0.5,1,2,40,40,5,2000001,0.972931149406225,10.0422380498255,2.00796684970414,-0.0268760263893044,0.949891171330048,10.0742519011104,2.05936281673299,-0.0332098559674221,0.862617719816074,10.2567080230785,2.09325745229289,0.00396007532944271,0.933097202919348,10.1237743472981,2.07036581985592,-0.0334476536195997,0.0360830510158477,0.0520425012091167,0.0257397967676517,0.00809593635882374,0.061749344390552,0.131787492419985,0.0499188346249437,0.0149367167002802,0.0434482320568454,0.0665614528786375,0.0350469800484774,0.0125157181777617,0.0616238428459082,0.131145820986129,0.0498814229295751,0.0149267647548227
4000,0.8,10,1,0.5,1,2,40,40,5,2000001,0.989645986662994,10.01136752586,1.98658979837332,0.0320747920975523,0.988827111946794,10.0422154520196,2.01422290907217,0.125809441794005,0.769089410982591,10.6153466864094,2.14456558223817,0.107084576112751,0.959071552933948,10.147762984567,2.03912621194211,0.121867670704292,0.0487498998224091,0.0705499870664046,0.0352121760442222,0.0109348748576258,0.0977483701850149,0.230841207103813,0.0817115183663622,0.0225337240569248,0.0625467364451905,0.100197614664533,0.0509850700076505,0.0191608138228421,0.0972900523938736,0.228549673452173,0.0814536129153602,0.0225181763990834
8000,0.8,10,1,0.5,1,2,40,40,5,2000001,1.02644024755582,9.94454099814869,1.98767526872806,-0.0290540852188661,1.14160596074545,9.68854431733703,1.88229956501238,-0.0781959366838148,0.907647971578824,10.3201252422996,1.9973722939432,-0.0161934045124429,1.09464691907946,9.86726899043468,1.90556172316553,-0.0819005470403412,0.0368702906227208,0.0528659016236366,0.0261139724674806,0.00813209694850982,0.077572440812567,0.180185851661973,0.064406601423257,0.0188166569074253,0.0484378129936492,0.0744424274596846,0.040371236434781,0.0150709939241873,0.0772869207406979,0.178003971484566,0.064450986482263,0.0187995742298153
4000,0.6,10,1,0.5,1,2,40,40,5,2000002,1.07459988563656,9.86950602551515,1.98474583578924,-0.0106279499284738,1.13222491919854,9.70917633425385,1.97111423330068,-0.00295917374214977,0.971759118125759,10.0922400067456,2.06617650402599,0.0241987511683084,1.11624883169419,9.75532696686037,1.97965305509204,-0.0019334237741495,0.0505019477590094,0.0741616700226676,0.0365092871886549,0.011572497739859,0.0784912991788362,0.154299252170298,0.0621532222054444,0.01813431656382,0.0582215100111205,0.0895088595422452,0.0461458937791838,0.0153856824759244,0.078427284049253,0.153898903938908,0.0621334398439535,0.0181229093542978
8000,0.6,10,1,0.5,1,2,40,40,5,2000002,0.983956477573784,10.0128998481762,1.97857045782655,0.00602205437149756,0.964574883724621,9.99653375386638,2.02578277876813,-0.0139275512119426,0.919148661338747,10.1300896450654,2.0255127226672,-0.00216686362429637,0.954272413971919,10.0276233312757,2.03070494277388,-0.0137125016183506,0.0350593046901668,0.0506865149422069,0.0252051171592644,0.00781799743201672,0.0540520328744277,0.110404205006428,0.0427964163278839,0.0128699358343134,0.0409239549818657,0.0638794344781095,0.0331181883901087,0.0112491442582256,0.0539948887847412,0.110068281344593,0.0427893273377051,0.0128656900869493
4000,0.7,10,1,0.5,1,2,40,40,5,2000002,0.982908452064546,10.0275927921515,2.00370588929773,-0.00785238787213407,1.03240430429972,9.98608397206134,1.92958513726023,0.0272847952010531,0.946284439858702,10.1788259162137,1.97084047830024,0.0347410699713559,1.02820410503717,10.007108674286,1.93051830252526,0.026281692196681,0.0508969474008894,0.0749816771862486,0.0362222515942852,0.0116178902276143,0.0867895409231654,0.18638484352595,0.0683220459719905,0.0210466757772679,0.0614224540422309,0.0982261590745578,0.0495665861939787,0.0178082694260097,0.0866272185057536,0.185573349590296,0.0682929929326288,0.0210359058330525
8000,0.7,10,1,0.5,1,2,40,40,5,2000002,0.946122197191179,10.0453369567633,2.02501600563264,0.00587666578656459,1.02840207081549,9.8589447379205,1.96670494646778,0.0297240637767067,0.915103655358231,10.078352429299,2.06855140569655,0.0300938762642147,1.02280036958266,9.87118876369714,1.97364730759874,0.0283757906044932,0.0354857322192377,0.0514356594830539,0.0254749275514251,0.00779285763735494,0.0618275973931055,0.131149084087067,0.0505048625707686,0.0136505874423296,0.0427432575799026,0.0662213802744965,0.0349262075328181,0.0118426287307881,0.0616893354549357,0.130531480120017,0.0504446666344117,0.0136443279030926
