"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,1,0.997696303336293,1.97298915546973,0.121193131198155,0.98352570047748,2.0855633019944,0.139868351172223,1.00000996946315,1.95119462783269,0.121853816515525,0.983566752294407,2.0856699721957,0.140100931505966
10000,0.8,1,1,100,15,3,1,0.997696303336293,1.97298915546973,0.121193131198183,0.999593425383646,2.56469176235663,0.115784598529591,1.01370747397285,1.87519997481574,0.13416199205926,1.03533988733415,2.05459482328282,0.114766357779424
10000,0.4,1.25,1,100,15,3,1,0.992616537992102,1.99657308567432,0.12276940521806,1.00757095781483,1.91145454992475,0.12262630274346,1.02362455560962,1.7544275892161,0.121303155525938,1.00812146553041,1.90946391469416,0.122584780625136
10000,0.8,1.25,1,100,15,3,1,0.992616537992102,1.99657308567432,0.122769405218472,1.05232966363538,1.1509672312626,0.13028169136054,1.04942386844733,1.40228295189142,0.128461623467669,1.03937190816316,1.35261320416366,0.126642251964443
10000,0.4,1,1.25,100,15,3,1,0.985449991159101,1.99836822988147,0.0869895205063985,1.00795690136676,1.73091627435767,0.0773281694059093,0.984339300530013,1.99643142962647,0.0838872610461118,1.00728201977164,1.74166574374832,0.0774912708372973
10000,0.8,1,1.25,100,15,3,1,0.985449991159101,1.99836822988147,0.0869895205063985,1.04025134054898,0.898301595701881,0.062769701321448,0.983146566982413,1.96665687981853,0.0832593636642589,1.00352704686542,1.80056486587125,0.0656793152685101
10000,0.4,1.25,1.25,100,15,3,1,0.975377334301711,2.06449752230161,0.120226107625001,0.982710339930962,2.01987876639261,0.11252852055585,0.99882183848698,1.85358303522523,0.108842196401532,0.983127270804376,2.01828201320529,0.112532707524452
10000,0.8,1.25,1.25,100,15,3,1,0.975377334301711,2.06449752230161,0.120226107625002,0.998543182736261,1.55911918375032,0.0688553396962649,1.00669203941438,1.54149433838527,0.102412944928623,1.00169372775863,1.59696645588889,0.0649455337267894
10000,0.4,1,1,100,15,3,2,0.997697493443403,2.06785566404508,0.0913362207979699,1.01547676241239,1.9453925941359,0.0968912094629074,1.0048880011733,2.05705975936958,0.0968591987487422,1.01582983350452,1.9487347088043,0.0969147953359805
10000,0.8,1,1,100,15,3,2,0.997697493443403,2.06785566404508,0.0913362208013123,0.965110807665853,2.90607282249172,0.0959298937790903,1.01356398516309,2.03145408496364,0.106422452497932,0.993699163825071,2.33097444569604,0.0953340435229989
10000,0.4,1.25,1,100,15,3,2,1.03547159800597,1.92577019260364,0.0931140066093749,1.01126348169125,2.08875527577609,0.095662435676473,1.04056668994572,1.81039644616358,0.0751344084002661,1.01140979076052,2.08697050074037,0.0958880796056816
10000,0.8,1.25,1,100,15,3,2,1.03547159800597,1.92577019260364,0.0931140066088601,1.0423184624553,1.98972657242729,0.0970481274813672,1.06180989216277,1.52463721842513,0.078497881767552,1.07053507417068,1.63386716568082,0.0974163156082823
10000,0.4,1,1.25,100,15,3,2,1.00590024468683,2.0499238244788,0.0926548663333405,1.00961585000338,1.95243616774873,0.0898311345110234,1.00304162021928,2.06562283154457,0.0864047836357919,1.00955937076124,1.95764640180112,0.0897665520492028
10000,0.8,1,1.25,100,15,3,2,1.00590024468683,2.0499238244788,0.0926548663332523,1.01429843719524,1.85862693150199,0.0954225672763957,1.01646471879456,2.02616130901117,0.102318381474443,1.00728100246694,2.04249319492813,0.0946003326743362
