"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,1000001,0.979095068280248,2.064470279194,0.0849077218061247,0.973674249889447,2.16625976594948,0.0869350505266417,0.979609391201842,2.06294623472292,0.0819780361234236,0.97380471389769,2.16620676119056,0.0869781794260284
10000,0.8,1,1,100,15,3,1000001,0.979095068280248,2.064470279194,0.08490772180602,0.953148006537078,2.57816352874866,0.0628520541412141,0.968749285835625,2.05130310042768,0.0725586268121613,0.972958611189264,2.25917826112549,0.0604190435684451
10000,0.4,1.25,1,100,15,3,1000001,0.987214477325663,2.02892997914676,0.084626346204835,0.997762553959313,1.99691798377403,0.0667428051608183,0.994845076231855,1.90208330821681,0.0699132867308506,0.997954441450416,1.99669618093556,0.0668530118766684
10000,0.8,1.25,1,100,15,3,1000001,0.987214477325663,2.02892997914676,0.0846263462106828,1.0167599192181,1.77449919431618,0.0276586704326013,0.988818245600868,1.65871915649235,0.0540557802982943,1.02972856731623,1.69221804264359,0.0270453275772226
10000,0.4,1,1.25,100,15,3,1000001,1.00798971465803,1.9467013548336,0.0821298483617838,1.040118194292,1.70934692557055,0.0682374528435346,1.01342001022996,1.91196720998394,0.0833290280933279,1.03989568874778,1.71551601288815,0.0682027658683466
10000,0.8,1,1.25,100,15,3,1000001,1.00798971465803,1.9467013548336,0.0821298483617838,1.07077456179681,0.97950092878882,0.108117925827047,1.03315942193116,1.82628744578923,0.100556162833973,1.03871165701278,1.64932977810576,0.111067493367345
10000,0.4,1.25,1.25,100,15,3,1000001,1.02151880650346,1.97183582347283,0.0878858949716162,1.02085539255564,2.06530839466732,0.094538879519844,1.04822665058545,1.7745157357518,0.0868457717455383,1.02120830188059,2.06218341040665,0.094561654549683
10000,0.8,1.25,1.25,100,15,3,1000001,1.02151880650346,1.97183582347283,0.0878858949715546,1.03206052798967,2.2443941902275,0.100198093440885,1.05937175686455,1.53295175034984,0.086810979485047,1.06839812064856,1.70785139198862,0.100737400901432
10000,0.4,1,1,100,15,3,1000002,0.979584412479285,2.05996200861418,0.0949092657694451,0.98070740645909,2.02243506911713,0.0919683558302733,0.969593521047082,2.11104765604213,0.0902590335412373,0.980478074220791,2.02946475914031,0.0922049349796259
10000,0.8,1,1,100,15,3,1000002,0.979584412479285,2.05996200861418,0.094909265769466,0.987377764701907,2.11652097433959,0.0911251640659506,0.972571698999539,2.06644436011076,0.0962440432025041,0.996829934159188,2.09012463366214,0.0895396759584032
10000,0.4,1.25,1,100,15,3,1000002,1.01428688580048,1.94547359836558,0.0947003847013659,1.02989518713949,1.92047328883215,0.0724905780421771,1.03460687383204,1.7875625672792,0.0897269980311504,1.03011273339538,1.92112201962567,0.0724068850163954
10000,0.8,1.25,1,100,15,3,1000002,1.01428688580048,1.94547359836558,0.0947003847017589,0.982062701190639,2.11604274435322,0.0836033203909334,1.02254819488861,1.56794812200214,0.0665602204821506,1.00772193826547,1.73749568325297,0.0840348502907052
10000,0.4,1,1.25,100,15,3,1000002,1.00838869004949,1.96907322607623,0.0955020020315736,1.00343674035206,1.98003007565159,0.0934385039073739,1.00425176525586,1.95889216105392,0.0986198652354512,1.00347325013486,1.9832262247635,0.093423918645021
10000,0.8,1,1.25,100,15,3,1000002,1.00838869004949,1.96907322607623,0.0955020020316848,0.979663259285814,1.93600384811604,0.067682368609426,0.991358259273249,1.98775913164221,0.0886454477813433,0.979295027189027,2.03614975409396,0.06313892757498
10000,0.4,1.25,1.25,100,15,3,1000002,1.00749621762671,1.98605280597116,0.0863643869349875,1.00696532547485,2.0137923255458,0.0987362924571255,1.02837399965367,1.78860097996002,0.0789003989088707,1.00724079060609,2.01206084962285,0.0988744818767299
10000,0.8,1.25,1.25,100,15,3,1000002,1.00749621762671,1.98605280597116,0.0863643869349876,0.97213033867463,2.32848747945034,0.12158294009722,1.03257561590346,1.48606245768157,0.0701678101980394,1.00895906014519,1.64289575781256,0.124938552620198
10000,0.4,1,1,100,15,3,1000003,0.983215618708198,2.02849543444567,0.0725627171900276,0.986228381706304,2.04678995938447,0.0759974732595595,0.984558904263329,2.02011699735972,0.0770990269289944,0.986420192200009,2.04842196511749,0.0760713345822242
10000,0.8,1,1,100,15,3,1000003,0.983215618708198,2.02849543444567,0.0725627171900274,0.969534040078413,2.0605263392927,0.0664211698902432,0.972328009336286,2.04669237581981,0.0662664982046639,0.970825279896355,2.07298271921764,0.0655001665467796
10000,0.4,1.25,1,100,15,3,1000003,0.993332083130886,1.97136937934524,0.0701379242380054,0.999665233585232,1.92731895324837,0.0691804940905493,1.00225959133447,1.84468158089868,0.0590103083014761,0.999438608342592,1.92935588982404,0.0693461156785196
10000,0.8,1.25,1,100,15,3,1000003,0.993332083130886,1.97136937934524,0.0701379242380484,0.989633040410468,1.8862466819685,0.0859011254824308,1.01881035345362,1.52810103823324,0.0604684121252204,1.00424861636283,1.642231821935,0.0882730165321138
10000,0.4,1,1.25,100,15,3,1000003,0.994598871545109,1.97121730040519,0.0714479875754004,0.999853903261622,1.82836877926278,0.0731628959314298,0.989071986621171,1.97962798357917,0.0693507861068725,0.999930892771091,1.83287171416931,0.0731578697033004
10000,0.8,1,1.25,100,15,3,1000003,0.994598871545109,1.97121730040519,0.0714479875732628,1.02857600241096,0.814547239614834,0.0680700360069948,0.998820248991906,1.9328682044707,0.0793301138546211,0.983514715869904,1.7506596233691,0.0696331671809806
10000,0.4,1.25,1.25,100,15,3,1000003,0.983663500407427,2.01628386312988,0.0684492948370092,0.976258741083565,2.07844765438607,0.0713159855409684,0.99972765062902,1.8631904537335,0.0609184575474394,0.976370540617149,2.07722758579609,0.0714562282658141
10000,0.8,1.25,1.25,100,15,3,1000003,0.983663500407427,2.01628386312988,0.0684492948370087,1.00282006245721,2.01624754842621,0.100640791782683,1.0280172801176,1.48193120431151,0.0728940543400453,1.0281451850414,1.61239526142681,0.102738990167751
10000,0.4,1,1,100,15,3,1000004,1.0026145714706,1.97973865609292,0.0858739773770926,1.01297326339703,1.89952887739301,0.0803066796464878,1.00295864014272,1.97256185175611,0.0858603839921924,1.01297858601788,1.90296813823589,0.0803378443353408
10000,0.8,1,1,100,15,3,1000004,1.0026145714706,1.97973865609292,0.0858739773770872,1.01107822329935,1.91560307216329,0.0756084107853037,0.998550262528287,1.96663450069482,0.0855385098760632,1.01137916981038,1.96546207262937,0.0761850552282045
10000,0.4,1.25,1,100,15,3,1000004,0.981099103517266,2.03416881095489,0.0830231438194116,0.988146596429951,2.03205126221217,0.0977401743780661,1.01575693896395,1.80154063125265,0.0908166219566523,0.98801415839949,2.03156671303387,0.0978732024243702
10000,0.8,1.25,1,100,15,3,1000004,0.981099103517266,2.03416881095489,0.0830231438194114,0.937319300408516,2.41625064720662,0.0583842060618289,0.99655257407117,1.62768521449201,0.0629959554244939,0.969765565303336,1.95401684770108,0.0597202134898798
10000,0.4,1,1.25,100,15,3,1000004,0.997924293379874,1.98866058655885,0.0855556704077163,1.0131262435081,1.92574233193964,0.0807655511262237,0.999295160106317,1.99809985074454,0.0875048158529703,1.01294459962449,1.93002197014147,0.0809142225675336
10000,0.8,1,1.25,100,15,3,1000004,0.997924293379874,1.98866058655885,0.0855556704077162,1.04117637250869,1.47979612362695,0.0479017345363776,0.986705566074619,2.01448270145464,0.0771733717267635,1.03118147561248,1.89379607964214,0.0476693813446327
10000,0.4,1.25,1.25,100,15,3,1000004,0.976745933120181,2.05904228657571,0.0838461391547928,0.980289484882719,2.05279971225712,0.0873110844604403,0.997242651353683,1.87402308640125,0.0766252882039164,0.980649152012184,2.05066804214094,0.0873191152971994
10000,0.8,1.25,1.25,100,15,3,1000004,0.976745933120181,2.05904228657571,0.0838461391540412,1.00233361294059,1.81872827344809,0.0524545836274787,1.00649931355841,1.58086346022843,0.0748494285793523,1.01809293096895,1.64967542231278,0.0509326911384676
10000,0.4,1,1,100,15,3,1000005,1.01818181650547,1.96220681463411,0.0853238722423183,1.02301533040322,1.95447690878584,0.100900111856432,1.02827491451773,1.90370972466569,0.0952118634075946,1.0229076693762,1.95646755251804,0.101088361609207
10000,0.8,1,1,100,15,3,1000005,1.01818181650547,1.96220681463411,0.0853238722443463,0.988056455155207,2.14258936831573,0.0936495839521744,1.01457333830336,1.95696423829234,0.0857120091784866,0.98868168576434,2.05147543028828,0.0950930687872581
10000,0.4,1.25,1,100,15,3,1000005,0.990334424134522,2.00969111756669,0.097876793408035,1.00557434991335,1.89586858673788,0.101994587768443,1.00812766242279,1.85807449707361,0.0936654349362487,1.00569326825358,1.89583366113834,0.102069037687469
10000,0.8,1.25,1,100,15,3,1000005,0.990334424134522,2.00969111756669,0.0978767934080019,0.994213734674912,1.97145927266506,0.0924441073344023,1.01635771851355,1.62309116570119,0.0913422935305833,1.0083067085628,1.77786711036557,0.0926424195906834
10000,0.4,1,1.25,100,15,3,1000005,0.997251619100148,1.98419264888777,0.0967344562652592,0.990249106813583,1.9957621053242,0.0840606891762083,0.989532470835165,2.01864363361838,0.088320149014151,0.990181262699165,1.9990407865522,0.0842307066151688
10000,0.8,1,1.25,100,15,3,1000005,0.997251619100148,1.98419264888777,0.0967344562652786,1.00052314925442,2.53224389255361,0.0855927481739995,0.9989792515239,1.95819957068415,0.0985505646215493,1.02700867447183,2.12795736308835,0.0858852868189109
10000,0.4,1.25,1.25,100,15,3,1000005,0.977629733049179,2.06276041666792,0.0982603381804078,0.965542514623201,2.09200065702364,0.0848128115084912,0.9827636343081,1.92737790487996,0.0835679931278584,0.965723082471673,2.09066366046535,0.084786432680412
10000,0.8,1.25,1.25,100,15,3,1000005,0.977629733049179,2.06276041666792,0.0982603381804078,0.947791623992855,2.37112963461342,0.0885578188883638,0.989651713088236,1.65945089126929,0.080616156075473,0.979840140173198,1.88296896340726,0.0893106996263725
10000,0.4,1,1,100,15,3,1000006,0.984505683730113,2.01056266319352,0.108720190151003,0.995583062087009,1.84779801519575,0.104969218727108,0.981954770209969,2.01333905968426,0.108115649258436,0.996117965919839,1.85342022276395,0.104912207168948
10000,0.8,1,1,100,15,3,1000006,0.984505683730113,2.01056266319352,0.108720190147044,0.996766290285794,1.59126205908299,0.0663486935389738,0.98886121049039,1.96448915788638,0.117272951119751,0.985314230520464,1.95048690565942,0.062422681379499
10000,0.4,1.25,1,100,15,3,1000006,1.00203909847641,1.94166631471787,0.113689795291357,0.99460848031018,2.05809087351528,0.119648679286368,1.02156563817524,1.76522225237924,0.106313643896849,0.994696659399432,2.05612048259187,0.119788081798464
10000,0.8,1.25,1,100,15,3,1000006,1.00203909847641,1.94166631471787,0.113689795291232,1.00995056077362,1.97787643778488,0.118944932530971,1.03870546605253,1.47617107201571,0.106980951251555,1.03631407573822,1.62404216611116,0.119588838788814
10000,0.4,1,1.25,100,15,3,1000006,0.975074898641452,2.07681442148475,0.0888916474722616,0.969416310097601,2.1137868153208,0.0882280682846749,0.974516139844072,2.09475722136578,0.0935609253602004,0.96925239346716,2.11708139374777,0.0883036113525428
10000,0.8,1,1.25,100,15,3,1000006,0.975074898641452,2.07681442148475,0.0888916474722614,0.996142666403022,1.80257483178846,0.0939047041344775,0.98563996751391,2.04359825354832,0.102450973478806,0.988258197819514,2.04521968754171,0.0939248381151395
10000,0.4,1.25,1.25,100,15,3,1000006,1.01129278441322,1.93069187802114,0.0876933719158319,1.01081324549627,1.94725211051022,0.0968588163301656,1.04199102424372,1.70944040567131,0.0875295955153018,1.01111070280131,1.94455460600428,0.0968768712747216
10000,0.8,1.25,1.25,100,15,3,1000006,1.01129278441322,1.93069187802114,0.0876933719213509,1.03054965928296,2.05400325920809,0.113758336174522,1.07946544826619,1.35271905886858,0.104437809941882,1.06523484789837,1.51052490860195,0.114032058942828
10000,0.4,1,1,100,15,3,1000007,0.989583053250544,2.03113463865501,0.100366024246527,0.989500026141165,2.05805814562553,0.102867309139423,0.98669480024149,2.07736231828347,0.105431298738726,0.989615407090877,2.05969393289781,0.102783221885571
10000,0.8,1,1,100,15,3,1000007,0.989583053250544,2.03113463865501,0.100366024246527,1.0061083394659,1.64948187435689,0.120636754024038,0.994647601507626,2.0407401052107,0.116018368675034,0.990741187335782,1.9453560437142,0.119701828467593
10000,0.4,1.25,1,100,15,3,1000007,0.989076960310043,2.0486753886041,0.0918066336547674,1.00403293327189,1.92647372938357,0.112463117400205,1.01205860837463,1.86661472065649,0.0948047132175036,1.00421073305688,1.92601062195822,0.11261909961615
10000,0.8,1.25,1,100,15,3,1000007,0.989076960310043,2.0486753886041,0.0918066336547593,0.988769137540434,2.14093915333631,0.112612431471952,1.018510193764,1.64238145973269,0.0923876553746104,1.00914837967213,1.8234909140301,0.114280698251337
10000,0.4,1,1.25,100,15,3,1000007,0.989613142772269,2.0035923655697,0.0845216820037765,0.973705982406699,2.15535618684028,0.084978409341336,0.979845129159561,2.08012380095912,0.0823760585816334,0.973754935597807,2.15591692042479,0.0850873816525801
10000,0.8,1,1.25,100,15,3,1000007,0.989613142772269,2.0035923655697,0.0845216820026599,0.942512259405169,2.43010238719188,0.0905759209290306,0.963937537699967,2.17937876232056,0.0719518468075079,0.947297314270121,2.26954653759098,0.0914202518784826
10000,0.4,1.25,1.25,100,15,3,1000007,1.00717025160366,1.98260271720277,0.0951082261054629,0.999078346891676,2.01067943815127,0.0946945536889288,1.01200033082306,1.88168171698263,0.0857023782652254,0.99906000091628,2.01069867399745,0.0947844029950915
10000,0.8,1.25,1.25,100,15,3,1000007,1.00717025160366,1.98260271720277,0.0951082261054629,1.04597239064395,1.67676544021195,0.0955793168577665,1.03418577760144,1.57429003005942,0.0949788897445325,1.0536792363646,1.59831422623824,0.0963712036891216
10000,0.4,1,1,100,15,3,1000008,1.02185434692958,1.9379470591357,0.117796385793076,1.00810000912658,2.0658645310741,0.111458844099029,1.01990080979071,1.94020540913182,0.115947625970273,1.00813297036277,2.06564147873899,0.11154696691461
10000,0.8,1,1,100,15,3,1000008,1.02185434692958,1.9379470591357,0.117796385792842,0.993664922892377,2.44207183738232,0.129069725786312,1.00527062992394,1.96541364049995,0.0999922636580044,1.0112944246856,2.08352346614966,0.132474897593279
10000,0.4,1.25,1,100,15,3,1000008,1.04224598927124,1.90536782850307,0.0880620960109461,1.0278892440813,1.99096248518845,0.0846192595447707,1.05549215843869,1.74797040087058,0.0762755764984698,1.02822520031101,1.98867850102103,0.084862708439518
