"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,5000001,0.990327174952895,2.06350707708243,0.107589719188596,0.998161587921383,2.06385537433993,0.103907250697953,0.996562839576932,2.0496645191467,0.116715215823069,0.998222719569288,2.06571445566395,0.103711693064981
10000,0.8,1,1,100,15,3,5000001,0.990327174952895,2.06350707708243,0.107589719188597,1.00581608677191,1.99905960412699,0.0915234975864714,0.997334709236839,2.08284292338451,0.119267095044085,1.00771265826726,2.09026284201473,0.0886766887407272
10000,0.4,1.25,1,100,15,3,5000001,1.00256037251228,2.01625673929616,0.104867446912402,1.00858709521988,2.02882423190231,0.108059570815692,1.02983491040385,1.8389960279346,0.105570561887776,1.00887879009623,2.02690873645578,0.108065510684669
10000,0.8,1.25,1,100,15,3,5000001,1.00256037251228,2.01625673929616,0.104867446914531,1.01343090990549,1.85296822900727,0.109691153726546,1.04583220632183,1.54981238444351,0.105832426848797,1.02575506843928,1.66054059457214,0.108319562114037
10000,0.4,1,1.25,100,15,3,5000001,0.993209960715639,2.05391651770768,0.104139199870538,0.986911389233555,2.04268301807051,0.09131261663595,0.983753394024698,2.10593739983141,0.100439970639928,0.987095241909114,2.04428770079675,0.0911876326964963
10000,0.8,1,1.25,100,15,3,5000001,0.993209960715639,2.05391651770768,0.104139199863881,0.993710274250915,2.17224958426784,0.117489723402086,1.01521959460725,1.96129163572718,0.129216094324052,1.00071011936658,2.052258826845,0.114884388850794
10000,0.4,1.25,1.25,100,15,3,5000001,1.00239246706911,2.00792537958271,0.102659144443757,1.00669404448959,1.97320418013117,0.120461983661292,1.03059230291524,1.79716185882287,0.101187891092408,1.00701205816104,1.97067524953542,0.120505865964295
10000,0.8,1.25,1.25,100,15,3,5000001,1.00239246706911,2.00792537958271,0.102659144443758,0.973938919324423,2.07453373753405,0.0996921164527791,1.0320721956545,1.53397773030053,0.0935993553449622,0.996195505098257,1.69566282785245,0.097994941915805
10000,0.4,1,1,100,15,3,5000002,0.996276386225636,1.99586621397004,0.0840001003071781,0.990679239125307,2.06717807396401,0.0838321497411035,0.990890269937612,2.04562193502282,0.0847894137259681,0.990684615623411,2.06945702386099,0.083855685292132
10000,0.8,1,1,100,15,3,5000002,0.996276386225636,1.99586621397004,0.0840001003086885,1.00411173611606,1.26179005493418,0.0925190079168737,0.980691738320451,2.11779667670771,0.0771161793740909,0.969632897003543,1.92436845063001,0.0929137944642692
10000,0.4,1.25,1,100,15,3,5000002,1.00533533002146,1.97567227544363,0.0845954109349607,0.996886278671713,2.10905507719353,0.0987698132916464,1.02339106267964,1.81707223794354,0.0801186070489944,0.997290407340748,2.1060373339964,0.0988864057016926
10000,0.8,1.25,1,100,15,3,5000002,1.00533533002146,1.97567227544363,0.0845954109345965,0.941026116490562,2.37809813187204,0.0572305946762483,1.00264919865985,1.68045186929184,0.0494686655772882,0.969644773891665,1.93746486810876,0.0572982262855022
10000,0.4,1,1.25,100,15,3,5000002,0.992975598920187,2.02093184192499,0.0848436496069572,0.97873890119319,2.05964726122887,0.0769804958351107,0.974243523360856,2.1173784725292,0.0739072026264155,0.978769632428662,2.06185164870044,0.0769321715672747
10000,0.8,1,1.25,100,15,3,5000002,0.992975598920187,2.02093184192499,0.0848436496113705,1.02469653999261,1.2044925320017,0.0548008223843944,1.03433389486379,-11.7089295145032,-32.0909014010233,0.996491883790522,1.95337519358695,0.0535483184990251
10000,0.4,1.25,1.25,100,15,3,5000002,0.989114891509875,2.03337294653918,0.0874664987220647,0.996187673547223,2.03449002513969,0.0808517775658917,1.00878389135754,1.85395073422204,0.0803739672465624,0.996449989216751,2.03341475649262,0.0808736194702555
10000,0.8,1.25,1.25,100,15,3,5000002,0.989114891509875,2.03337294653918,0.0874664987220678,0.963507081964925,2.59477169596032,0.0760593848946877,1.01401086977859,1.59601735502294,0.0742712876728852,1.01040354181273,1.90679042768967,0.0776553413345427
10000,0.4,1,1,100,15,3,5000003,0.99857868677217,2.01395893756475,0.0724758449999028,1.01306256605343,1.94534468529191,0.0671936899079228,1.00217950659036,1.99028907927927,0.0762239577866501,1.01362827139076,1.94625534336515,0.0670258532359472
