"n","q","x.shape","c.shape","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.4,1,1,100,15,3,2000001,0.984201368020343,1.99727850423175,0.0979764340243729,0.971425397578015,2.09218610752992,0.106703317548087,0.984876737825226,2.00763451445384,0.106161092508228,0.971370996850012,2.09406931693966,0.106930317658921
10000,0.8,1,1,100,15,3,2000001,0.984201368020343,1.99727850423175,0.0979764340243582,0.961271387804006,2.45634088266921,0.0922004587609203,0.975643294651879,2.06164411856837,0.0991800935936135,0.972955456557569,2.24722057420143,0.0912340978690274
10000,0.4,1.25,1,100,15,3,2000001,0.985400944597203,2.0045974459384,0.100898499715619,0.988063827378773,1.9307982267877,0.114596141043952,1.00410260541666,1.8346509932094,0.096252430278755,0.988420173891604,1.92994147812227,0.1148309370733
10000,0.8,1.25,1,100,15,3,2000001,0.985400944597203,2.0045974459384,0.100898499715972,1.01047502614615,1.26412766637584,0.0680032144111977,0.997943077614393,1.59940139375039,0.076693446640286,0.993624663936339,1.54173442938208,0.0673280380786689
10000,0.4,1,1.25,100,15,3,2000001,0.983340099520177,2.00266917559282,0.0822936096181034,1.00333843863994,1.98145969604095,0.0651253450060102,0.98961331492935,1.9917414511937,0.093297931114859,1.00325143199186,1.98537290962967,0.0650100315743581
10000,0.8,1,1.25,100,15,3,2000001,0.983340099520177,2.00266917559282,0.0822936096181033,1.04914485430984,0.852476674754529,0.0259728791110624,0.967984289414304,2.08144436329611,0.0748862782629302,1.01849418074503,1.84974838641339,0.0245934225212965
10000,0.4,1.25,1.25,100,15,3,2000001,0.985565316385044,1.99287770238144,0.0773953834039641,1.00579546438028,1.91050996869636,0.0940158142272374,1.01958384661678,1.75238605804592,0.0811064954644968,1.00617208777204,1.90869488049846,0.0941034552118515
10000,0.8,1.25,1.25,100,15,3,2000001,0.985565316385044,1.99287770238144,0.0773953834039642,0.972566320300486,2.34806989898232,0.0676989652324933,1.03158138999986,1.49442406545745,0.0811220126875901,1.01468884487555,1.71917234518182,0.066521894908299
10000,0.4,1,1,100,15,3,2000002,1.00887765192725,1.98106240271161,0.0918570727508811,1.00154317758749,1.93079219948302,0.0860779250029311,1.00481347018994,1.97886046170902,0.08543939646455,1.001472012198,1.93351909945689,0.0860875129474185
10000,0.8,1,1,100,15,3,2000002,1.00887765192725,1.98106240271161,0.0918570727508746,1.00752125385028,1.62108622064815,0.0425031033297001,1.00254397534584,2.00711143507364,0.0843051490343178,0.994926011823261,1.95986945410831,0.0388733322030136
10000,0.4,1.25,1,100,15,3,2000002,1.02623772482238,1.92025928004196,0.0945509444887485,1.04054446788793,1.86532588508942,0.0955896355750837,1.03769911734577,1.79134314681006,0.083177851043936,1.04083657252252,1.86526115103928,0.0957725899203728
10000,0.8,1.25,1,100,15,3,2000002,1.02623772482238,1.92025928004196,0.0945509444887484,1.04234781265493,1.8946222550727,0.0939911268239252,1.05139288230684,1.47764650207447,0.0802465201625497,1.06698440904614,1.58200519085315,0.0954147903411517
10000,0.4,1,1.25,100,15,3,2000002,0.991527146457318,2.05473766714232,0.0944888500731103,1.00328185192561,1.97660010579039,0.0879764627472775,0.99244488219061,2.02951822781465,0.0895386863933163,1.00320921493533,1.97991943729594,0.0880107498827676
10000,0.8,1,1.25,100,15,3,2000002,0.991527146457318,2.05473766714232,0.0944888500731578,1.02939697934938,1.39719712246259,0.095652942872794,0.995154267411238,1.97816218159513,0.0930885502641999,1.01062568741347,1.85079498769702,0.095977932236338
10000,0.4,1.25,1.25,100,15,3,2000002,0.991583405493795,2.05926503414829,0.0938758388222776,0.996770750731592,2.06707737760315,0.116406074799525,1.0165941085749,1.85912782687783,0.0895785719639954,0.997182944794822,2.06439489080183,0.116575855477314
10000,0.8,1.25,1.25,100,15,3,2000002,0.991583405493795,2.05926503414829,0.0938758388222776,1.0100949179815,1.81630808276431,0.12323822683744,1.04741173130421,1.48995981646215,0.102196267573653,1.02303057165999,1.55091196908871,0.123328431338634
10000,0.4,1,1,100,15,3,2000003,1.00298575693277,2.04840578973326,0.109123660253399,1.01120218822635,1.97267688418125,0.127292439265989,1.00419204631782,2.04977586702941,0.117470913776611,1.01131449482073,1.97614333370342,0.127292668196019
10000,0.8,1,1,100,15,3,2000003,1.00298575693277,2.04840578973326,0.109123660253398,1.02561908328329,1.65390434846695,0.148375150689656,1.02631073079241,1.89779295652877,0.137410406634517,1.0127819243692,1.87262547829146,0.148801692912978
10000,0.4,1.25,1,100,15,3,2000003,1.0054404159759,2.03381652457393,0.112898146355367,1.0203903896295,1.89266808645172,0.118894001156018,1.02601860062183,1.85251444234455,0.110289488455845,1.02071197579534,1.89233470212981,0.118865625010725
10000,0.8,1.25,1,100,15,3,2000003,1.0054404159759,2.03381652457393,0.112898146355035,0.982831325957534,2.43766518808505,0.117920819096583,1.04947762443134,1.568627593471,0.118630650579797,1.01960918222294,1.8907982092447,0.118536601154596
10000,0.4,1,1.25,100,15,3,2000003,1.01607293706006,1.99375951053566,0.108351256592136,1.02410411770515,1.88796388172791,0.0921158444641817,1.00923233829107,2.00827513725169,0.105955564887165,1.02379130925559,1.89393981918599,0.0920571742956295
10000,0.8,1,1.25,100,15,3,2000003,1.01607293706006,1.99375951053566,0.108351256592073,1.03573888768579,1.46217764456112,0.0742669572775299,1.00403478643143,1.97338676651321,0.102411450832615,1.02223606705407,1.91737813442978,0.071926656933734
10000,0.4,1.25,1.25,100,15,3,2000003,1.00657229512625,2.03745072914878,0.108049873163418,1.0133736553404,2.04362546908925,0.112785297733245,1.03221481944807,1.83470716060211,0.10721759500087,1.01354006931204,2.04193176476282,0.112956439069472
10000,0.8,1.25,1.25,100,15,3,2000003,1.00657229512625,2.03745072914878,0.108049873163418,0.984638467818243,2.41631864151896,0.108625606529108,1.03259919619793,1.58003396297092,0.0992293385847921,1.02289038363989,1.81549918528639,0.11135268034783
10000,0.4,1,1,100,15,3,2000004,1.00644766156692,2.00138290132152,0.0947688083476335,1.00915818873688,2.00591223260658,0.0983344929101382,1.01040542973616,1.97964845879487,0.100555995298357,1.00911364836535,2.00832132370792,0.0983865209156141
10000,0.8,1,1,100,15,3,2000004,1.00644766156692,2.00138290132152,0.0947688083476437,0.990278093137066,2.55863012266754,0.0649505930728649,1.01058969304891,1.93498062502194,0.0984214829872492,1.01978684529061,2.16351128284823,0.0627111855671318
10000,0.4,1.25,1,100,15,3,2000004,1.01043615991012,2.01736847612267,0.103771490909907,1.02933277183576,1.9013304312443,0.10724354905367,1.03144429374139,1.82796145660933,0.0979815587681677,1.02951501640209,1.90122236912292,0.107348427246146
10000,0.8,1.25,1,100,15,3,2000004,1.01043615991012,2.01736847612267,0.103771490910048,1.04130016783381,1.86226156336318,0.115975197143411,1.0492110482445,1.48688098568947,0.0992105212924979,1.06316640215013,1.57122875026271,0.118612673743659
10000,0.4,1,1.25,100,15,3,2000004,1.01869702321503,1.98572146541375,0.101427608376786,1.0240418022325,1.99609173195237,0.110328460019855,1.03089560083444,1.94259427702549,0.113535255133974,1.02408223818239,1.99767427539746,0.110271457773668
10000,0.8,1,1.25,100,15,3,2000004,1.01869702321503,1.98572146541375,0.101427608376785,1.09419175217389,0.982692445110407,0.0943049009690269,-0.484160014519689,9.40688700829966,-14.3367761398661,1.06763079053734,1.72165983930609,0.0923762605464191
10000,0.4,1.25,1.25,100,15,3,2000004,1.00314463873043,2.0508173897687,0.103791918623009,1.01787913669657,1.95761030295339,0.125471610009126,1.0351511431581,1.81048429643114,0.101313373800033,1.01797377475072,1.95657390572001,0.125715646220078
10000,0.8,1.25,1.25,100,15,3,2000004,1.00314463873043,2.0508173897687,0.103791918625021,1.00125436511418,1.91246324443614,0.118429505346707,1.02377500717451,1.58824165347757,0.0826086604857611,1.01558579717498,1.64649528482126,0.120704814945646
10000,0.4,1,1,100,15,3,2000005,1.00746072881211,1.97212755392304,0.109347838584189,1.00882187369586,1.93352409037945,0.109103454644624,0.99557966795895,2.0157378258129,0.100157795804525,1.00876380893709,1.93665255577128,0.109286852266471
10000,0.8,1,1,100,15,3,2000005,1.00746072881211,1.97212755392304,0.109347838584492,1.0144888180397,1.85002374744104,0.116188401798529,0.992992482339319,1.97758164759213,0.0990787749524113,1.01198385302739,1.91067536448276,0.119058376100254
10000,0.4,1.25,1,100,15,3,2000005,1.01549812498383,1.94545894666511,0.108874690947196,1.02937942368302,1.94902330958855,0.101171032964182,1.048676080042,1.71148037530887,0.113608815324798,1.02979459084598,1.94652817933989,0.101165542621602
