"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,0.5,0.16,0.5,2,2,1,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00423659704333,0.481502069931349,1.99680995257458,-1.83157269680462,1.01347930052712,0.482854580432653,1.9953674767032,-1.84289238063298,1.00385588924971,0.48459330557578,1.99659755856336,-1.831549528004
8000,0.7,0.5,0.16,0.5,2,2,1,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372143,1.00120179443984,0.502589170501466,2.0094161025638,-1.84710190271373,1.01783476171217,0.467197397888438,1.99930115305683,-1.83490757342962,1.00106768650297,0.504367741850332,2.00976975099547,-1.84717638818312
8000,0.8,0.5,0.16,0.5,2,2,1,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00850263996541,0.492808049334361,2.00138950994853,-1.84127688962482,1.0170485662096,0.472535063552221,1.99880385651999,-1.83573509220134,1.00803143020727,0.498014907930288,2.00175921210771,-1.84136384528283
8000,0.6,0.5,0.16,0.5,2,2,0,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00423659704333,0.481502069931349,1.99680995257458,-1.83157269680462,1.02703763569016,0.33343132204351,2.01232828741606,-1.8569568318985,1.00646586532159,0.466048266553987,1.99910044978507,-1.83146020166102
8000,0.7,0.5,0.16,0.5,2,2,0,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372143,1.00120179443984,0.502589170501466,2.0094161025638,-1.84710190271373,1.03052114020826,0.297585596912782,2.01707602654471,-1.84729306157748,1.00623665725093,0.46369387182481,2.01479207545949,-1.84691407407054
8000,0.8,0.5,0.16,0.5,2,2,0,1,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00850263996541,0.492808049334361,2.00138950994853,-1.84127688962482,1.02882916910275,0.272434807366068,2.01615981337574,-1.84636366160356,1.02184456320282,0.36230056887942,2.01427483233521,-1.8403507494182
8000,0.6,0.5,0.16,0.5,2,2,1,0,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00423659704333,0.481502069931349,1.99680995257458,-1.83157269680462,1.01347930052712,0.482854580432653,1.9953674767032,-1.84289238063298,1.00379666247433,0.485391147434615,1.99658849951032,-1.83153542785289
8000,0.7,0.5,0.16,0.5,2,2,1,0,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372143,1.00120179443984,0.502589170501466,2.0094161025638,-1.84710190271373,1.01783476171217,0.467197397888438,1.99930115305683,-1.83490757342962,1.00097918959983,0.505766044587287,2.00959344921897,-1.84721825018197
8000,0.8,0.5,0.16,0.5,2,2,1,0,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00850263996541,0.492808049334361,2.00138950994853,-1.84127688962482,1.0170485662096,0.472535063552221,1.99880385651999,-1.83573509220134,1.00796284258006,0.499649623567001,2.00165867960008,-1.84144303094414
8000,0.6,0.5,0.16,0.5,2,2,0,0,50,20,4,8000001,1.01305913081865,0.479534188652852,1.9955141202771,-1.84427523372153,1.00423659704333,0.481502069931349,1.99680995257458,-1.83157269680462,1.02703763569016,0.33343132204351,2.01232828741606,-1.8569568318985,1.00605379435203,0.46880684151609,1.9987347293008,-1.83142493733909
