"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,0.5,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523549,0.998550676157902,0.458089998679754,1.99474829080443,-1.84536063237123,1.00165410657012,0.492722437254847,1.99190320201934,-1.83621410771332,0.997622144243532,0.465589261824289,1.99405433441401,-1.84531908542081
8000,0.7,0.5,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522432787,1.00349388691396,0.387432502124718,2.01191446371496,-1.83403938168924,1.0060087272381,0.480007969088184,1.9957091757068,-1.82793830744537,1.00001727780485,0.417643024630426,2.00906619086217,-1.83396622226571
8000,0.8,0.5,0.16,0.5,2,2,1,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523628,1.00646067726922,0.372575090715322,2.01484803403236,-1.82521661273565,1.01210331953767,0.457902941365047,1.99841307379281,-1.81998223365469,1.00088034874204,0.429344736141302,2.01030669904809,-1.82525230029108
8000,0.6,0.5,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523549,0.998550676157902,0.458089998679754,1.99474829080443,-1.84536063237123,1.01814855512719,0.332551923110731,2.00885107821803,-1.85047178345049,1.00057196453753,0.444517628118889,1.99688434041427,-1.84527602717842
8000,0.7,0.5,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522432787,1.00349388691396,0.387432502124718,2.01191446371496,-1.83403938168924,1.02249453940657,0.299108449527705,2.01127981774578,-1.84197766281016,1.00660757092452,0.361079572758588,2.01584508932666,-1.83402900798774
8000,0.8,0.5,0.16,0.5,2,2,0,1,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523628,1.00646067726922,0.372575090715322,2.01484803403236,-1.82521661273565,1.02643189051438,0.26054555421925,2.01201004833766,-1.8310651176253,1.01305974449006,0.30123879814679,2.0233765052478,-1.82516963048805
8000,0.6,0.5,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523549,0.998550676157902,0.458089998679754,1.99474829080443,-1.84536063237123,1.00165410657012,0.492722437254847,1.99190320201934,-1.83621410771332,0.997710131906741,0.465330790654138,1.99423180245552,-1.84531075759129
8000,0.7,0.5,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522432787,1.00349388691396,0.387432502124718,2.01191446371496,-1.83403938168924,1.0060087272381,0.480007969088184,1.9957091757068,-1.82793830744537,1.00035092367031,0.415969011899553,2.00943726254269,-1.83400396904545
8000,0.8,0.5,0.16,0.5,2,2,1,0,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523628,1.00646067726922,0.372575090715322,2.01484803403236,-1.82521661273565,1.01210331953767,0.457902941365047,1.99841307379281,-1.81998223365469,1.0011194048686,0.429282208108558,2.01047439732275,-1.82531340156181
8000,0.6,0.5,0.16,0.5,2,2,0,0,50,20,4,7000001,1.0012507832889,0.485295922156559,1.99629486385798,-1.83282522523549,0.998550676157902,0.458089998679754,1.99474829080443,-1.84536063237123,1.01814855512719,0.332551923110731,2.00885107821803,-1.85047178345049,1.00022849474783,0.446938853546016,1.99656506380677,-1.84523534848748
