"n","q","B2","s2","x.mean.scale","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.6,0.5,0.16,0.5,2,2,1,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066714,0.987991965058063,0.488308556692438,2.0161334532359,-1.80286703963114,0.98518706502357,0.505352373053285,2.02290062791666,-1.84467965529199,0.987382335709196,0.492249001587974,2.01596794903353,-1.80280976321708
8000,0.7,0.5,0.16,0.5,2,2,1,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066715,0.993318044007966,0.530096642492012,2.00397104461085,-1.79717587063818,0.987207174019411,0.486315707896292,2.02976139601824,-1.83820910250327,0.993306937900453,0.528479375981797,2.00467572428006,-1.79708705979956
8000,0.8,0.5,0.16,0.5,2,2,1,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801063662,0.997534971528251,0.568567730529033,1.98018363363868,-1.8263863233964,0.981662240893111,0.510805466072304,2.02328342116382,-1.84902427397346,0.998767317689289,0.559915362546838,1.98098314287329,-1.82686296188982
8000,0.6,0.5,0.16,0.5,2,2,0,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066714,0.987991965058063,0.488308556692438,2.0161334532359,-1.80286703963114,1.00139209790904,0.347402821061716,2.04040316446565,-1.85801033822098,0.9899985125703,0.474143511771819,2.01835162668258,-1.80271509085274
8000,0.7,0.5,0.16,0.5,2,2,0,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066715,0.993318044007966,0.530096642492012,2.00397104461085,-1.79717587063818,1.0034515921867,0.310898923566197,2.04592659195189,-1.84948817903701,0.99970491442688,0.479640961189626,2.01016239342529,-1.79682628285357
8000,0.8,0.5,0.16,0.5,2,2,0,1,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801063662,0.997534971528251,0.568567730529033,1.98018363363868,-1.8263863233964,3.2776187462648,-17.7277124442514,3.6809797337433,-6.14723912506898,1.01414617644513,0.411122053415899,1.99466230824934,-1.82495285119945
8000,0.6,0.5,0.16,0.5,2,2,1,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066714,0.987991965058063,0.488308556692438,2.0161334532359,-1.80286703963114,0.98518706502357,0.505352373053285,2.02290062791666,-1.84467965529199,0.98737297868014,0.492738659222909,2.01599685813121,-1.80277679172195
8000,0.7,0.5,0.16,0.5,2,2,1,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066715,0.993318044007966,0.530096642492012,2.00397104461085,-1.79717587063818,0.987207174019411,0.486315707896292,2.02976139601824,-1.83820910250327,0.992970626476235,0.530977404442441,2.00458294759571,-1.79706034786333
8000,0.8,0.5,0.16,0.5,2,2,1,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801063662,0.997534971528251,0.568567730529033,1.98018363363868,-1.8263863233964,0.981662240893111,0.510805466072304,2.02328342116382,-1.84902427397346,0.998185937557052,0.562972173864332,1.98121598126009,-1.82692036424041
8000,0.6,0.5,0.16,0.5,2,2,0,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066714,0.987991965058063,0.488308556692438,2.0161334532359,-1.80286703963114,1.00139209790904,0.347402821061716,2.04040316446565,-1.85801033822098,0.989637037937898,0.476446902722878,2.01807716984361,-1.80266000373674
8000,0.7,0.5,0.16,0.5,2,2,0,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801066715,0.993318044007966,0.530096642492012,2.00397104461085,-1.79717587063818,1.0034515921867,0.310898923566197,2.04592659195189,-1.84948817903701,0.998974902324862,0.483212052215523,2.00991165780549,-1.79678430559474
8000,0.8,0.5,0.16,0.5,2,2,0,0,50,20,4,3000001,0.98546560788047,0.507227855417272,2.01938308379596,-1.84915801063662,0.997534971528251,0.568567730529033,1.98018363363868,-1.8263863233964,3.2776187462648,-17.7277124442514,3.6809797337433,-6.14723912506898,1.01321382946583,0.41371512473168,1.99492692238663,-1.82500871748385
8000,0.6,0.5,0.16,0.5,2,2,1,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113463077,0.982885206727865,0.513565568933924,2.00787454410482,-1.86270467965177,0.992277068241076,0.487718681959123,2.00296305096898,-1.82816326790988,0.982689265531954,0.516461076041796,2.00772026845219,-1.86275908168145
8000,0.7,0.5,0.16,0.5,2,2,1,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113453953,0.978733373939897,0.56935550904669,2.00123991775712,-1.82378263368709,0.991826004304992,0.483944837725631,2.00775425349611,-1.82454187748457,0.980131103407699,0.559685542946861,2.00244211742678,-1.82364855056464
8000,0.8,0.5,0.16,0.5,2,2,1,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113420458,0.982227845157989,0.583539942327088,1.99975259105735,-1.78905103937535,0.989097228897399,0.485168475015229,2.01517540362191,-1.82159493502621,0.985772582339853,0.546379784448843,2.00332161473196,-1.78873403596912
8000,0.6,0.5,0.16,0.5,2,2,0,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113463077,0.982885206727865,0.513565568933924,2.00787454410482,-1.86270467965177,1.00543982303075,0.339963884287546,2.02040066822129,-1.8410787519282,0.984927658364575,0.501570332138639,2.00975770576977,-1.86273282211225
8000,0.7,0.5,0.16,0.5,2,2,0,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113453953,0.978733373939897,0.56935550904669,2.00123991775712,-1.82378263368709,1.00601035428341,0.309317200125929,2.02588997665983,-1.83447611382679,0.986214697657859,0.514068333862512,2.00772222454867,-1.82336629575579
8000,0.8,0.5,0.16,0.5,2,2,0,1,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113420458,0.982227845157989,0.583539942327088,1.99975259105735,-1.78905103937535,2.23714575348991,-6.60949785724832,2.56674929980871,-7.43404126260816,NA,NA,NA,NA
8000,0.6,0.5,0.16,0.5,2,2,1,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113463077,0.982885206727865,0.513565568933924,2.00787454410482,-1.86270467965177,0.992277068241076,0.487718681959123,2.00296305096898,-1.82816326790988,0.982677290036745,0.516649677595657,2.00772050471921,-1.86273270219872
8000,0.7,0.5,0.16,0.5,2,2,1,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113453953,0.978733373939897,0.56935550904669,2.00123991775712,-1.82378263368709,0.991826004304992,0.483944837725631,2.00775425349611,-1.82454187748457,0.979790402511825,0.562434015547405,2.00216503122168,-1.82368598307041
8000,0.8,0.5,0.16,0.5,2,2,1,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113420458,0.982227845157989,0.583539942327088,1.99975259105735,-1.78905103937535,0.989097228897399,0.485168475015229,2.01517540362191,-1.82159493502621,0.98539086733625,0.549988702716996,2.00304717709346,-1.78880547525934
8000,0.6,0.5,0.16,0.5,2,2,0,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113463077,0.982885206727865,0.513565568933924,2.00787454410482,-1.86270467965177,1.00543982303075,0.339963884287546,2.02040066822129,-1.8410787519282,0.984655500997344,0.503058500335926,2.00946649742642,-1.86268948109359
8000,0.7,0.5,0.16,0.5,2,2,0,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113453953,0.978733373939897,0.56935550904669,2.00123991775712,-1.82378263368709,1.00601035428341,0.309317200125929,2.02588997665983,-1.83447611382679,0.98561003797917,0.516960477653058,2.00721913965495,-1.82334982318003
8000,0.8,0.5,0.16,0.5,2,2,0,0,50,20,4,3000002,0.992379381482008,0.483342234558547,2.0088794134224,-1.82193113420458,0.982227845157989,0.583539942327088,1.99975259105735,-1.78905103937535,2.23714575348991,-6.60949785724832,2.56674929980871,-7.43404126260816,NA,NA,NA,NA
8000,0.6,0.5,0.16,0.5,2,2,1,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306900885,0.986375841734425,0.41570136219455,2.05103367333298,-1.88389299310023,0.983833640705555,0.524905066776465,2.0129297356625,-1.84344598936881,0.984404278221044,0.431389023631556,2.04936765626744,-1.88375345938945
8000,0.7,0.5,0.16,0.5,2,2,1,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306836183,0.990516509686262,0.382790442153838,2.04603764420533,-1.89588807983611,0.98655985346625,0.527445913029088,2.00711492806018,-1.84538649252494,0.985249486001333,0.428253638721898,2.04193157903342,-1.89558514289498
8000,0.8,0.5,0.16,0.5,2,2,1,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306884396,0.993776709897129,0.391022630641379,2.03800454253701,-1.90813261214294,0.986031993697018,0.534111309585261,2.00602798054832,-1.84460126508342,0.985344001800869,0.481350571015978,2.03208221918924,-1.90809163278744
8000,0.6,0.5,0.16,0.5,2,2,0,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306900885,0.986375841734425,0.41570136219455,2.05103367333298,-1.88389299310023,1.00403367732218,0.343770845898994,2.03135929352198,-1.8602063029838,0.986828308570673,0.414050481925634,2.05192850895686,-1.8839642517474
8000,0.7,0.5,0.16,0.5,2,2,0,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306836183,0.990516509686262,0.382790442153838,2.04603764420533,-1.89588807983611,1.00648202936405,0.317476410613273,2.02612734071415,-1.86163615835009,0.99210939014261,0.372923634904627,2.04837364849422,-1.89605265752473
8000,0.8,0.5,0.16,0.5,2,2,0,1,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306884396,0.993776709897129,0.391022630641379,2.03800454253701,-1.90813261214294,1.00705104680408,0.285689750839241,2.02330777855359,-1.85666652965268,0.999396389445755,0.345907184663472,2.04580553630397,-1.90848253605506
8000,0.6,0.5,0.16,0.5,2,2,1,0,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306900885,0.986375841734425,0.41570136219455,2.05103367333298,-1.88389299310023,0.983833640705555,0.524905066776465,2.0129297356625,-1.84344598936881,0.984973418094356,0.427668534523203,2.04997910655963,-1.88377632395895
8000,0.7,0.5,0.16,0.5,2,2,1,0,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306836183,0.990516509686262,0.382790442153838,2.04603764420533,-1.89588807983611,0.98655985346625,0.527445913029088,2.00711492806018,-1.84538649252494,0.985947699533334,0.423322351783988,2.04267593585068,-1.89566317436711
8000,0.8,0.5,0.16,0.5,2,2,1,0,50,20,4,3000003,0.992269101678881,0.484409930921187,2.01557747490869,-1.83978306884396,0.993776709897129,0.391022630641379,2.03800454253701,-1.90813261214294,0.986031993697018,0.534111309585261,2.00602798054832,-1.84460126508342,0.985718303702936,0.478379112293751,2.03238007717792,-1.90819636295423
