"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,2000001,0.995140536794764,0.20101966601272,-2.42759204745616,0.999026699395163,0.208608974848321,-2.39364491834132,1.00176901904116,0.187480416978531,-2.41429087460361,0.999992911565053,0.204017433429226,-2.39366431487175
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,2000001,0.995140536794764,0.20101966601272,-2.42759204745616,0.999026699395163,0.208608974848321,-2.39364491834132,1.00554466938946,0.158131770811592,-2.41950785808555,1.0019343102606,0.190825532966985,-2.39359043487377
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,2000001,0.995140536794764,0.20101966601272,-2.42759204745616,0.999026699395163,0.208608974848321,-2.39364491834132,1.00176901904116,0.187480416978531,-2.41429087460361,0.999901458315045,0.20632217252212,-2.3937347863856
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,0,100,15,3,2000001,0.995140536794764,0.20101966601272,-2.42759204745616,0.999026699395163,0.208608974848321,-2.39364491834132,1.00554466938946,0.158131770811592,-2.41950785808555,1.00192465938954,0.192331072262708,-2.39365870085084
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,2000002,0.999759822738591,0.201130696191681,-2.40282285685024,0.999428857795822,0.236852575880314,-2.38703068463303,1.00181310932235,0.189646371649776,-2.40210822806694,1.00161014054816,0.225140040632859,-2.38695164678826
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,2000002,0.999759822738591,0.201130696191681,-2.40282285685024,0.999428857795822,0.236852575880314,-2.38703068463303,1.00512599514482,0.163504192172631,-2.40678035752629,1.00335885923894,0.213619460602677,-2.38689703875872
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,2000002,0.999759822738591,0.201130696191681,-2.40282285685024,0.999428857795822,0.236852575880314,-2.38703068463303,1.00181310932235,0.189646371649776,-2.40210822806694,1.00171119912863,0.225422469649923,-2.38700726863811
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,0,100,15,3,2000002,0.999759822738591,0.201130696191681,-2.40282285685024,0.999428857795822,0.236852575880314,-2.38703068463303,1.00512599514482,0.163504192172631,-2.40678035752629,1.00356820339481,0.212983748119318,-2.38693968778184
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,2000003,0.999660835376423,0.209436081457793,-2.39605546863067,0.994069683623281,0.176676637037955,-2.40829604494146,0.98998321340146,0.223505849724643,-2.41505170049598,0.991693173315609,0.193699159545593,-2.40850908068183
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,2000003,0.999660835376423,0.209436081457793,-2.39605546863067,0.994069683623281,0.176676637037955,-2.40829604494146,0.993962005879131,0.189222555865826,-2.42252691818037,0.99344325088101,0.181701645548642,-2.4085118775012
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,2000003,0.999660835376423,0.209436081457793,-2.39605546863067,0.994069683623281,0.176676637037955,-2.40829604494146,0.98998321340146,0.223505849724643,-2.41505170049598,0.991373316332144,0.197553164892398,-2.40857875404176
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,0,100,15,3,2000003,0.999660835376423,0.209436081457793,-2.39605546863067,0.994069683623281,0.176676637037955,-2.40829604494146,0.993962005879131,0.189222555865826,-2.42252691818037,0.993226859332307,0.184574035027098,-2.40858714475851
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,2000004,0.999355438007036,0.205285371754439,-2.40961979213489,1.00249166446408,0.211103995208602,-2.40556318214055,1.00164471110356,0.202493762583173,-2.40356031394803,1.00272088505473,0.211828392559118,-2.40561178251623
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,2000004,0.999355438007036,0.205285371754439,-2.40961979213489,1.00249166446408,0.211103995208602,-2.40556318214055,1.00645317648792,0.164549725902723,-2.40995747113598,1.00499538986426,0.197308430756724,-2.40556667617474
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,2000004,0.999355438007036,0.205285371754439,-2.40961979213489,1.00249166446408,0.211103995208602,-2.40556318214055,1.00164471110356,0.202493762583173,-2.40356031394803,1.00269130550488,0.213327282497398,-2.40568591565984
