"n","q","B2","s2","x.mean","x.shape","c.shape","specify.x.gamma","specify.c.gamma","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bcc.B1","Bcc.B2","Bcc.B3","Bml.B1","Bml.B2","Bml.B3","Bsp.B1","Bsp.B2","Bsp.B3"
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,4000001,0.997982354429381,0.19902303284733,-2.42354104272779,0.998793202125243,0.160437540319022,-2.42749198639737,0.995516454107533,0.202688119906443,-2.42532770196735,0.99631646450017,0.178186363559923,-2.42756206285944
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,4000001,0.997982354429381,0.19902303284733,-2.42354104272779,0.998793202125243,0.160437540319022,-2.42749198639737,0.99937523906488,0.167406948736937,-2.43350919140855,0.998136633251258,0.166062487086812,-2.42761605419186
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,4000001,0.997982354429381,0.19902303284733,-2.42354104272779,0.998793202125243,0.160437540319022,-2.42749198639737,0.995516454107533,0.202688119906443,-2.42532770196735,0.99605728122022,0.181153528604027,-2.42759449587661
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,0,100,15,3,4000001,0.997982354429381,0.19902303284733,-2.42354104272779,0.998793202125243,0.160437540319022,-2.42749198639737,0.99937523906488,0.167406948736937,-2.43350919140855,0.997984146674034,0.168130433478615,-2.42766003481369
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,4000002,1.00459640338547,0.195034859501676,-2.40033219400253,1.01008762585645,0.198537328903236,-2.40151805516388,1.01566512034201,0.172921197716336,-2.38400160418935,1.01039413911254,0.198190981571176,-2.40157205097399
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,4000002,1.00459640338547,0.195034859501676,-2.40033219400253,1.01008762585645,0.198537328903236,-2.40151805516388,1.01800688492509,0.146991816881847,-2.38935630973357,1.01201850690818,0.188040141014444,-2.40155820911778
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,0,100,15,3,4000002,1.00459640338547,0.195034859501676,-2.40033219400253,1.01008762585645,0.198537328903236,-2.40151805516388,1.01566512034201,0.172921197716336,-2.38400160418935,1.01034474439771,0.199339999108489,-2.40162030296367
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,0,100,15,3,4000002,1.00459640338547,0.195034859501676,-2.40033219400253,1.01008762585645,0.198537328903236,-2.40151805516388,1.01800688492509,0.146991816881847,-2.38935630973357,1.01207855360065,0.188358253273031,-2.40160291270813
10000,0.75,0.2,0.09,0.5,1.2,1.2,1,1,100,15,3,4000003,1.00504150932477,0.18454149833776,-2.39204968759338,1.00712192703316,0.149458487903265,-2.38633674801119,1.00294288704969,0.18933115513603,-2.39787377756865,1.00531376023972,0.162211267335912,-2.38638368376857
10000,0.75,0.2,0.09,0.5,1.2,1.2,0,1,100,15,3,4000003,1.00504150932477,0.18454149833776,-2.39204968759338,1.00712192703316,0.149458487903265,-2.38633674801119,1.00665046219692,0.156215957697357,-2.40417614659635,1.00697796291993,0.150886962254309,-2.38639678111519
