"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,7000001,1.01387665450587,9.97786191817395,1.97786947031358,-0.01096989755922,1.11243944362004,9.74371926633163,1.88621708097756,-0.0241079349538442,0.979234454320268,10.1136699932844,1.98498474047435,-0.00776054223939133,1.09309594683939,9.81143423815638,1.89892537229025,-0.0246089749099923
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,7000001,1.01962455300257,9.96869202443667,1.96870270477496,0.682177283000725,1.15901338611315,9.63756431067127,1.83908665275207,0.669039245606101,0.982812560009315,10.1153220432599,1.97563556302771,0.685104968119808,1.10878081388753,9.80722956244441,1.87691356537852,0.667328752278367
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,7000001,1.02775330901175,9.9557238363479,1.95573894062716,1.37532446356067,1.22487888724009,9.48743853266326,1.77243416195512,1.36218642616605,0.989761335868587,10.109857724369,1.96253727788388,1.37708361179215,1.11513562738558,9.82715604822326,1.86911673705698,1.36053512747558
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,7000001,1.01387665450587,9.97786191817395,1.97786947031358,-0.01096989755922,1.11243944362004,9.74371926633163,1.88621708097756,-0.0241079349538442,2.02564351537093,7.97116225989574,0.853444296319698,0.21228612578026,1.13010576751725,9.67437177390971,1.87963909041133,-0.0232641124867383
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,7000001,1.01962455300257,9.96869202443667,1.96870270477496,0.682177283000725,1.15901338611315,9.63756431067127,1.83908665275207,0.669039245606101,2.19383583882677,7.74148419956761,0.622037763006822,0.844456642191669,1.20525159898636,9.46209396369884,1.82043733331383,0.668895142439557
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,7000001,1.02775330901175,9.9557238363479,1.95573894062716,1.37532446356067,1.22487888724009,9.48743853266326,1.77243416195512,1.36218642616605,2.28766169080272,7.63002201481609,0.464871391430016,1.46955524573376,1.44699795278484,8.85091151684259,1.62920069121002,1.36381494970202
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,7000002,1.01220406142783,9.97871965475447,2.0081334226246,-0.0135420955554598,1.04745435915709,9.90484367472123,1.93454556201627,-0.0417127478644287,1.02552323790879,10.0165879309763,1.94502721690517,-0.00708788971356659,1.02633708081172,9.98033257169437,1.94379657968762,-0.040685118165601
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,7000002,1.01725914918728,9.96990504714179,2.01150239658423,0.679605085004522,1.06711059831369,9.86542863424517,1.9074334460859,0.651434432695517,1.03883692916676,9.9926925069882,1.93493092791974,0.68178054773985,1.03503070168747,9.99347357886092,1.91631507059924,0.65442926268876
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,7000002,1.02440812285567,9.95743930950894,2.01626684524921,1.37275226556446,1.09490871831419,9.80968734944245,1.86909112403254,1.34458161325546,1.03966392976847,9.99003734562116,1.93704983431202,1.36879737562315,1.05883907673752,9.98652826955951,1.86610463807283,1.35030469739061
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,7000002,1.01220406142783,9.97871965475447,2.0081334226246,-0.0135420955554598,1.04745435915709,9.90484367472123,1.93454556201627,-0.0417127478644287,2.08077025102912,7.89078887408233,0.815992497569352,0.242128283607736,1.04050448776599,9.91357971428212,1.94192251203405,-0.0420871724025813
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,7000002,1.01725914918728,9.96990504714179,2.01150239658423,0.679605085004522,1.06711059831369,9.86542863424517,1.9074334460859,0.651434432695517,2.21706294477162,7.70251146341152,0.629127455200836,0.847904380015823,1.09783356510913,9.74620246070215,1.89299364235047,0.653037146172605
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,7000002,1.02440812285567,9.95743930950894,2.01626684524921,1.37275226556446,1.09490871831419,9.80968734944245,1.86909112403254,1.34458161325546,2.28257430724569,7.62666267814555,0.513235981487219,1.46323841640374,1.39499008069072,9.00153673433034,1.64488479955129,1.35435254214079
