"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,1000001,1.03559861694463,9.97846723707601,1.9796917048309,-0.00987810134708449,1.18082165843275,9.53944037687829,1.86355006654399,-0.0103415335266624,1.08868460796214,9.98746201657427,1.90836533474641,-0.00439609044981474,1.14951864882728,9.64962045157217,1.88132052522232,-0.00980350335762487
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,1000001,1.05034404688482,9.96954807463753,1.97127973354318,0.683269079212861,1.25572044172638,9.34867033469984,1.8070306535216,0.682805647033283,1.11865168378135,9.97743333194563,1.88195053591028,0.684809309920645,1.17914241093315,9.61664344902539,1.85589697391906,0.683118353779051
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,1.14564388584196,9.974243873557,1.86093174282147,1.37520670682428,1.19808786947715,9.63205428145629,1.83960883886936,1.37443331076636
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,1000001,1.03559861694463,9.97846723707601,1.9796917048309,-0.00987810134708449,1.18082165843275,9.53944037687829,1.86355006654399,-0.0103415335266624,2.06235094666436,7.97520371351294,0.869150329785164,0.189963069186251,1.19136543627185,9.49658114008219,1.85903067295513,-0.00970040859712836
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,1000001,1.05034404688482,9.96954807463753,1.97127973354318,0.683269079212861,1.25572044172638,9.34867033469984,1.8070306535216,0.682805647033283,2.21540597988139,7.79292223920634,0.663413235773975,0.819054134177895,1.31458590878075,9.16147920605384,1.76944560068589,0.686383421838428
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,1000001,1.07119723388926,9.95693447415202,1.9593834096618,1.37641625977281,1.36164331686549,9.07888075375658,1.72710013308798,1.37595282759323,2.32052346803921,7.69050186809651,0.512450085539143,1.45559361776969,1.54910665128348,8.60620664280966,1.58397642344935,1.37634580643536
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,1000002,0.951500411011961,10.0921470940051,2.00369523119156,0.00482834233059784,0.868560983703856,10.2706252277865,2.08513329462274,0.0279633095784754,0.855587173149182,10.297753727243,2.08035298270913,0.02864250625321,0.868174711926501,10.2729540743615,2.08714425225774,0.0273475170424108
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,1000002,0.931411223483594,10.1303156700753,2.0052258460672,0.697975522913811,0.814117160529016,10.382721867456,2.12039665986498,0.721110490138425,0.838187452268555,10.3349012461133,2.0829252414518,0.720139822814449,0.820704329578958,10.3601538093904,2.12141964995909,0.717878222469157
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,0.822782108911646,10.3732431379664,2.08040794881716,1.40961201893705,0.766314036301939,10.4484694438246,2.15485423248315,1.40269455310725
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,1000002,0.951500411011961,10.0921470940051,2.00369523119156,0.00482834233059784,0.868560983703856,10.2706252277865,2.08513329462274,0.0279633095784754,1.94171353311247,8.1909872681619,0.898816837397731,0.263757834800083,0.884344291668909,10.2040074761701,2.08210654553186,0.0283918920588139
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,1000002,0.931411223483594,10.1303156700753,2.0052258460672,0.697975522913811,0.814117160529016,10.382721867456,2.12039665986498,0.721110490138425,2.10067254823724,7.98703014403094,0.672959869351218,0.891190156896391,0.878998582015331,10.1363167283343,2.09928332969536,0.722105622153437
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,1000002,0.903000822023922,10.1842941880103,2.00739046238311,1.39112270347384,0.737121967407713,10.5412504555731,2.17026658924548,1.41425767069837,2.20410995592576,7.87260041348294,0.509555846725025,1.517109644798,1.04111296807273,9.64668558999296,1.99222429718748,1.40763828054819
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,1000003,0.992712430878751,9.97365565225689,2.02764641458117,0.0150837809334338,1.00063801281519,9.85926038287818,2.04304193032659,0.0525004264120112,0.954009148500434,10.1594192434283,2.04018486447433,0.0331870352270886,0.983728715421982,9.92444061951767,2.05046311628275,0.0510382864926738
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,1000003,0.989693820911999,9.96274346612982,2.03909793445168,0.708230961493379,1.00090228637622,9.80096412470312,2.06087048161858,0.745647606971961,0.963257789446326,10.1429712740972,2.04427250423811,0.721427972596007,0.968671548388574,9.93446365007496,2.07252973493053,0.739791185115481
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,0.970819212048788,10.1198536991077,2.05342858745111,1.40939850344808,0.945394415984874,9.9517119805754,2.09751615680238,1.42697362247305
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,1000003,0.992712430878751,9.97365565225689,2.02764641458117,0.0150837809334338,1.00063801281519,9.85926038287818,2.04304193032659,0.0525004264120112,2.00810564077407,8.04722756514047,0.907060665018622,0.256905120060464,1.01125004186462,9.81040004812584,2.04121287882297,0.0521450591038041
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,1000003,0.989693820911999,9.96274346612982,2.03909793445168,0.708230961493379,1.00090228637622,9.80096412470312,2.06087048161858,0.745647606971961,2.16202720659441,7.82836196996522,0.716161944669964,0.881322701324755,1.05643583727209,9.60820149154103,2.03322071671193,0.744309468456089
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,1000003,0.985424861757502,9.94731130451378,2.05529282916235,1.40137814205331,1.00127602563039,9.71852076575636,2.08608386065317,1.43879478753191,2.25694494151183,7.69377144438539,0.597587069871491,1.50773610955417,1.29014013998928,8.96370017267136,1.87381804139163,1.43601200183331
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,1000004,0.93345840144136,10.0721544209727,2.05875498879079,0.022022515856345,1.09574274598334,9.79727915700007,1.88358082847304,0.016831835535546,0.956127155377215,10.0713659790518,2.03546242019851,0.0383294731742387,1.08390241050339,9.84241425926899,1.89019038667,0.0158643520771191
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,1000004,0.905895968856385,10.1020417607248,2.08309210200502,0.715169696416291,1.13540068986849,9.71330943445379,1.83535842870634,0.709979016095491,0.943734684598891,10.0835367477621,2.05637746101798,0.734945289142583,1.09942728040275,9.84727233405636,1.85815690846053,0.70627885741945
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,1000004,0.86691680288272,10.1443088419454,2.11750997758158,1.40831687697624,1.19148549196669,9.59455831400013,1.76716165694609,1.40312619665544,0.937928644328078,10.0749858036405,2.08319011564859,1.43116343380329,1.10206705704564,9.90188996553773,1.8338658467752,1.3943139054372
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,1000004,0.93345840144136,10.0721544209727,2.05875498879079,0.022022515856345,1.09574274598334,9.79727915700007,1.88358082847304,0.016831835535546,1.93847711303417,8.10346441960798,0.939187529052973,0.238551023873827,1.10879988230085,9.74482761057039,1.87878225216288,0.0168805210870789
