"n","q","B2","s2","x.theta.scale","x.gamma","c.gamma","x.correct","c.correct","mx","mc","my","seed","Bor.B1","Bor.B2","Bor.B3","Bor.B4","Bcc.B1","Bcc.B2","Bcc.B3","Bcc.B4","Bml.B1","Bml.B2","Bml.B3","Bml.B4","Bsp.B1","Bsp.B2","Bsp.B3","Bsp.B4"
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,6000001,1.02529758870812,9.97738908938387,1.96593028328314,-0.00844098273036237,1.06143955429361,9.86949253167785,1.93416683946226,-0.0609796344286399,1.07373287210383,9.85946228683102,1.89314515021484,-0.0299547587856423,1.04503966160729,9.92910595471261,1.94193223074206,-0.060801270719543
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,6000001,1.03577619304636,9.96802334354906,1.9518181445528,0.684706197829583,1.08688865094818,9.81543456830784,1.90689785151364,0.632167546131308,1.08618026579987,9.83042209770915,1.87020863249253,0.669716479875871,1.05784821190794,9.93129191621067,1.91571531416346,0.636293477040463
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,6000001,1.05059517741625,9.95477817876774,1.93186056656627,1.37785337838953,1.12287910858722,9.7389850633557,1.86833367892452,1.32531472669125,1.09448666840526,9.81458765842254,1.85009617644032,1.36624734152315,1.09204416743236,9.89919255638992,1.86349338570726,1.34104839634798
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,6000001,1.02529758870812,9.97738908938387,1.96593028328314,-0.00844098273036237,1.06143955429361,9.86949253167785,1.93416683946226,-0.0609796344286399,2.21626136986345,7.4517763831725,0.712720622655745,0.318253513791563,1.04910754152468,9.89202735391542,1.94731516308382,-0.0623733527212183
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,6000001,1.03577619304636,9.96802334354906,1.9518181445528,0.684706197829583,1.08688865094818,9.81543456830784,1.90689785151364,0.632167546131308,2.35348142307216,7.25321559709131,0.513977982059482,0.898505863275449,1.06895466910831,9.82125921889486,1.93620748604691,0.62995650276844
8000,0.8,10,4,0.5,1,4,0,1,60,20,5,6000001,1.05059517741625,9.95477817876774,1.93186056656627,1.37785337838953,1.12287910858722,9.7389850633557,1.86833367892452,1.32531472669125,2.42081298401893,7.17343288280707,0.379637214139371,1.49509733941487,1.336769958498,9.09013674290769,1.74818454822646,1.32940601472323
8000,0.8,10,1,0.5,1,4,1,1,60,20,5,6000002,0.986552724645898,10.0152081915334,1.99806268395224,-0.0181046706906936,0.893494021691228,10.2779604557815,2.11161325760605,-0.0233156565679736,0.939051658938254,10.0954216537657,2.0604803131779,-0.00788420624568219,0.8954694031685,10.2720121011555,2.11064448399221,-0.0241742783816755
8000,0.8,10,2,0.5,1,4,1,1,60,20,5,6000002,0.980982680817264,10.0215076307258,1.99726022137065,0.675042509869252,0.84937780100192,10.3930954463696,2.15784498264712,0.669831523991975,0.941943873134273,10.0773247925994,2.05955887011191,0.692861004508224,0.859744968034141,10.3597268611402,2.14854077355018,0.668667205069515
8000,0.8,10,4,0.5,1,4,1,1,60,20,5,6000002,0.973105449291796,10.0304163830669,1.99612536790448,1.3681896904292,0.786988043382457,10.555920911563,2.2232265152121,1.36297870455192,0.959584636658831,10.0362479705551,2.04764199607616,1.3877526860584,0.840140156266378,10.3882756583816,2.17557587117331,1.36766268324428
8000,0.8,10,1,0.5,1,4,0,1,60,20,5,6000002,0.986552724645898,10.0152081915334,1.99806268395224,-0.0181046706906936,0.893494021691228,10.2779604557815,2.11161325760605,-0.0233156565679736,2.10488934909998,7.86140060408423,0.773937466398431,0.30776498224074,0.896776590255683,10.2486447244631,2.11706743167593,-0.0233082685334288
8000,0.8,10,2,0.5,1,4,0,1,60,20,5,6000002,0.980982680817264,10.0215076307258,1.99726022137065,0.675042509869252,0.84937780100192,10.3930954463696,2.15784498264712,0.669831523991975,2.29608054594148,7.59115645237836,0.542965649536289,0.920733253106435,0.841724183730587,10.3539453256544,2.18983671232133,0.66757514412189
